mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
10.138349771499634,0.2376160916591648,0.36724081039428713,0.013248944161177457,100.0,0.1,rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",0.8161759616848692,0.8080592583364478,0.8118502830724084,0.8100334980551749,0.8115261476485405,0.811529029759488,0.002682279520240384,19
4.704912185668945,0.13044762383022176,0.3920736312866211,0.017798646032294287,1.0,0.01,rbf,"{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}",0.8098275957532217,0.8220017856401312,0.8075228741885028,0.8059344850020072,0.8120739057405395,0.8114721292648804,0.005660431227723052,20
4.94238510131836,0.09084930342614232,0.38997230529785154,0.0038570192544385693,100.0,0.001,rbf,"{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}",0.8087894328862311,0.8211643342607589,0.8058981493016625,0.8053704165109422,0.810593572162795,0.810363181024478,0.005728156427442293,21
7.705692481994629,0.20789077146726784,0.34304513931274416,0.019788492961602552,10.0,scale,rbf,"{'C': 10, 'gamma': 'scale', 'kernel': 'rbf'}",0.8134542447019089,0.8107169552759436,0.8135044225738134,0.7969889816314384,0.8114446772994139,0.8092218562965036,0.0062140640851902395,22
7.62468376159668,0.09311809089301604,0.34128103256225584,0.00488418067403361,10.0,auto,rbf,"{'C': 10, 'gamma': 'auto', 'kernel': 'rbf'}",0.8134577052447989,0.8104176183159614,0.8136290021178523,0.7967121382002408,0.8115001464732872,0.8091433220704282,0.006331635053678481,23
24.722026681900026,1.240208500668129,0.33654441833496096,0.022095106686308548,100.0,scale,rbf,"{'C': 100, 'gamma': 'scale', 'kernel': 'rbf'}",0.8031400966183575,0.8068792132109686,0.8134559749733539,0.7909382223883283,0.7960242469626293,0.8020875508307276,0.007929440421635193,24
24.405530405044555,0.7564427234440005,0.32018451690673827,0.009593862632813371,100.0,auto,rbf,"{'C': 100, 'gamma': 'auto', 'kernel': 'rbf'}",0.8031193333610176,0.8060677159032709,0.8140736818792133,0.7902270808244396,0.7958422387358576,0.8018660101407598,0.008246246385499366,25
6.981316614151001,0.3988055045002913,0.5554082870483399,0.10293207055060224,0.1,0.01,rbf,"{'C': 0.1, 'gamma': 0.01, 'kernel': 'rbf'}",0.8022247830239607,0.8135494096313831,0.7947552011959635,0.8006588873662499,0.7939753543526835,0.8010327271140483,0.007034798314581954,26
5.352482509613037,0.2992928749625484,0.4199703216552734,0.02333214958585576,10.0,0.001,rbf,"{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}",0.8010914552274961,0.8122465152333098,0.794499121022106,0.7994321249117562,0.7942422997519488,0.8003023032293234,0.006548965375579786,27
5.181906127929688,0.06993804597485882,0.43360424041748047,0.014798454776233098,1.0,0.001,rbf,"{'C': 1, 'gamma': 0.001, 'kernel': 'rbf'}",0.79846144263112,0.8094348241352103,0.7910178148747975,0.7977018534667718,0.7895187529142984,0.7972269376044396,0.007053387236986942,28
8.723006439208984,0.21561068981709713,0.6674408435821533,0.046072916739757996,0.01,0.01,rbf,"{'C': 0.01, 'gamma': 0.01, 'kernel': 'rbf'}",0.7986240881469485,0.8100888667414143,0.790635424885456,0.7979510125548497,0.7880904216870603,0.7970779628031457,0.007677480457451498,29
8.894949531555175,0.26609793304321455,0.6412208080291748,0.028487069812542922,0.001,0.01,rbf,"{'C': 0.001, 'gamma': 0.01, 'kernel': 'rbf'}",0.7984337582880001,0.8098518195534515,0.7903568511828136,0.7978437357252606,0.787497594891289,0.7967967519281629,0.007773768697366591,30
303.662721157074,101.93309138282447,0.9287547588348388,0.512376685809811,1000.0,scale,rbf,"{'C': 1000, 'gamma': 'scale', 'kernel': 'rbf'}",0.7921597940284871,0.7989130434782608,0.809689174037623,0.785563999280207,0.794146962109354,0.7960945945867863,0.00803648691669008,31
285.17011017799376,25.739836003190774,0.5919644355773925,0.10231320087188592,1000.0,auto,rbf,"{'C': 1000, 'gamma': 'auto', 'kernel': 'rbf'}",0.7920404052987833,0.7991379787661089,0.8091164541893332,0.7843182038398184,0.7949131300734793,0.7959052344335046,0.008187397836157378,32
9.113651418685913,0.5367601506809435,0.6891589641571045,0.08508816596626095,0.1,0.001,rbf,"{'C': 0.1, 'gamma': 0.001, 'kernel': 'rbf'}",0.7966273548994365,0.8076474537325415,0.7884656644934458,0.796033871793807,0.7855527069823556,0.7948654103803173,0.007688089162026479,33
7.265888786315918,0.8132441680581822,0.5796148300170898,0.050880772916226634,0.001,0.001,rbf,"{'C': 0.001, 'gamma': 0.001, 'kernel': 'rbf'}",0.7960736680370416,0.8069501543402129,0.7876282131140733,0.7955078692745318,0.7842318472794971,0.7940783504090714,0.007877385963249316,34
9.06339888572693,0.28505260479956385,0.6421589851379395,0.024141068594183666,0.01,0.001,rbf,"{'C': 0.01, 'gamma': 0.001, 'kernel': 'rbf'}",0.7959819636504575,0.806936312168653,0.7876178314854034,0.7955615076893263,0.7841729112822566,0.7940541052552194,0.007886745455792208,35
