sender,sender_type,sender_id,timestamp,meta,,age,blockNo,c1,c2,condition,correct,correctResponse,duration,ended_on,f1,f1_high,f1_low,f2,f2_high,f2_low,feature_level1,feature_level2,gender,img_left,img_reveal,img_right,n_target_images,practice,response,response_action,selection_duration,staircase,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url
informed_consent,html.Screen,0,2023-11-15T18:34:10.584Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":360,""screen_width"":1680,""screen_height"":1050,""scroll_width"":825,""scroll_height"":888,""window_innerWidth"":825,""window_innerHeight"":936,""devicePixelRatio"":1}",,,,,,,,,38114.34900001192,response,,,,,,,,,,,,,,,consent,click button,,,38783.59999999404,38775.30000001192,644.184,638.4000000059605,660.951,38785.107,,,,{}
Demography form,html.Form,1,2023-11-15T18:34:38.480Z,,,-20,,,,,,,27894.892999999996,form submission,,,,,,,,,female,,,,,,,,,,66680.19999998808,66680,38768.685,38783.69999998808,38785.107,66689.793,,,,
Welcome,html.Screen,2,2023-11-15T18:35:42.200Z,,,,,,,"[""bor"",""col""]",,,63709.507000011916,response,,,,,,,,,,,,,,,continue,click button,,,130399.90000000596,130399.30000001192,66656.285,66680.30000001192,66689.793,130413.722,,,,
demo_instructions,html.Screen,3,2023-11-15T18:36:34.162Z,,,,,,,,,,51945.778000000006,response,,,,,,,,,,,,,,,continue,click button,,,182360,182359.5,130396.765,130400,130413.722,182364.59,,,,
trial,html.Screen,4_0_0,2023-11-15T18:36:51.932Z,,,,0,0.8165346395107898,-0.7657798385266591,,true,lh,17765.310000005964,response,-0.7883321712536753,0.8999999999999997,-0.8999999999999997,1.0011430756825364,0.8999999999999997,-0.8999999999999997,low,high,,ISIC_2283628.JPG,,ISIC_9828853.JPG,29,true,lh,keypress(e),100,false,200130.5,200129.90000000596,182348.098,182360.19999998808,182364.59,200149.251,1,16,1,
sequence,flow.Sequence,4_0,2023-11-15T18:36:51.933Z,,,,,,,,,,17765.310000005964,completion,,,,,,,low,high,,,,,,true,,,,false,200131.19999998808,200129.90000000596,182348.098,182360.19999998808,182364.59,200149.251,1,16,,
trial,html.Screen,4_1_0,2023-11-15T18:37:06.041Z,,,,0,0.9138670886161264,-0.8414121478342018,,true,lh,14089.94899998809,response,-1.0329549150636406,0.8999999999999997,-0.8999999999999997,1.01584100839286,0.8999999999999997,-0.8999999999999997,low,high,,ISIC_6709052.JPG,,ISIC_0054670.JPG,29,true,lh,keypress(e),100,false,214239.40000000596,214239.19999998808,200132.611,200131.5,200149.251,214260.033,1,16,2,
sequence,flow.Sequence,4_1,2023-11-15T18:37:06.041Z,,,,,,,,,,14089.94899998809,completion,,,,,,,low,high,,,,,,true,,,,false,214239.59999999404,214239.19999998808,200132.611,200131.40000000596,200149.251,214260.033,1,16,,
trial,html.Screen,4_2_0,2023-11-15T18:37:11.118Z,,,,0,0.8544507134472948,-0.9244388608707323,,true,lh,5055.967000000004,response,-1.058275612142778,0.8999999999999997,-0.8999999999999997,0.7824898568540655,0.8999999999999997,-0.8999999999999997,low,high,,ISIC_3565564.JPG,,ISIC_4906385.JPG,29,true,lh,keypress(e),100,false,219316.5,219316,214243.337,214239.69999998808,214260.033,219336.813,1,16,3,
sequence,flow.Sequence,4_2,2023-11-15T18:37:11.119Z,,,,,,,,,,5055.967000000004,completion,,,,,,,low,high,,,,,,true,,,,false,219317.09999999404,219316,214243.337,214239.59999999404,214260.033,219336.813,1,16,,
trial,html.Screen,4_3_0,2023-11-15T18:37:14.827Z,,,,0,0.9111352818043872,-0.7517932332411794,,true,lh,3688.3869999880844,response,-0.8513427412482127,0.8999999999999997,-0.8999999999999997,0.9295303568095064,0.8999999999999997,-0.8999999999999997,low,high,,ISIC_3346045.JPG,,ISIC_0034164.JPG,29,true,lh,keypress(e),100,false,223025.5,223025.19999998808,219319.972,219317.30000001192,219336.813,223044.031,1,16,4,
sequence,flow.Sequence,4_3,2023-11-15T18:37:14.828Z,,,,,,,,,,3688.3869999880844,completion,,,,,,,low,high,,,,,,true,,,,false,223026.09999999404,223025.19999998808,219319.972,219317.19999998808,219336.813,223044.031,1,16,,
trial,html.Screen,4_4_0,2023-11-15T18:37:22.821Z,,,,0,0.9486555750998196,0.7476193313791517,,true,ll,7975.568999994051,response,-0.745731903414877,0.8999999999999997,-0.8999999999999997,-0.9653147884001048,0.8999999999999997,-0.8999999999999997,low,low,,ISIC_0029744.JPG,,ISIC_3613012.JPG,169,true,ll,keypress(f),100,false,231019.80000001192,231019.59999999404,223027.176,223026.30000001192,223044.031,231042.721,1,16,5,
