sender,sender_type,sender_id,timestamp,meta,,age,blockNo,c1,c2,condition,correct,correctResponse,duration,ended_on,f1,f1_high,f1_low,f2,f2_high,f2_low,feature_level1,feature_level2,gender,img_left,img_reveal,img_right,n_target_images,practice,response,response_action,selection_duration,staircase,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url
informed_consent,html.Screen,0,2023-11-15T21:51:10.682Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":360,""screen_width"":1920,""screen_height"":1080,""scroll_width"":945,""scroll_height"":918,""window_innerWidth"":945,""window_innerHeight"":966,""devicePixelRatio"":1}",,,,,,,,,7238.85,response,,,,,,,,,,,,,,,consent,click button,,,7817.20000000298,7808.5,552.861,544.4000000059605,569.65,7810.153,,,,{}
Demography form,html.Form,1,2023-11-15T21:51:23.002Z,,,18,,,,,,,12326.74700000596,form submission,,,,,,,,,female,,,,,,,,,,20137,20136.90000000596,7793.61,7817.29999999702,7810.153,20155.809,,,,
Welcome,html.Screen,2,2023-11-15T21:51:42.979Z,,,,,,,"[""asym"",""col""]",,,19956.79100000894,response,,,,,,,,,,,,,,,continue,click button,,,40113.10000000894,40112.60000000894,20139.164,20137.10000000894,20155.809,40125.906,,,,
demo_instructions,html.Screen,3,2023-11-15T21:52:03.083Z,,,,,,,,,,20090.593999999997,response,,,,,,,,,,,,,,,continue,click button,,,60217.29999999702,60216.5,40109.362,40113.29999999702,40125.906,60229.233,,,,
trial,html.Screen,4_0_0,2023-11-15T21:52:13.078Z,,,,0,0.8015753713975186,-1.0067065355978264,,true,lh,9982.16700000596,response,-1.1224745971429997,0.9999999999999998,-0.9999999999999998,0.8423270217438888,0.9999999999999998,-0.9999999999999998,low,high,,ISIC_0002119.JPG,,ISIC_0057032.JPG,24,true,lh,keypress(e),100,false,70211.70000000298,70211.40000000596,60212.634,60217.40000000596,60229.233,70239.37,1,16,1,
sequence,flow.Sequence,4_0,2023-11-15T21:52:13.078Z,,,,,,,,,,9982.16700000596,completion,,,,,,,low,high,,,,,,true,,,,false,70212,70211.40000000596,60212.634,60217.29999999702,60229.233,70239.37,1,16,,
trial,html.Screen,4_1_0,2023-11-15T21:52:17.836Z,,,,0,1.127346631538643,-0.8080854255453543,,true,lh,4730.030000005965,response,-0.8479396253253069,0.9999999999999998,-0.9999999999999998,1.011054319516718,0.9999999999999998,-0.9999999999999998,low,high,,ISIC_0011045.JPG,,ISIC_0063521.JPG,24,true,lh,keypress(e),100,false,74969.60000000894,74969.40000000596,70222.848,70212.10000000894,70239.37,74994.092,1,16,2,
sequence,flow.Sequence,4_1,2023-11-15T21:52:17.836Z,,,,,,,,,,4730.030000005965,completion,,,,,,,low,high,,,,,,true,,,,false,74969.79999999702,74969.40000000596,70222.848,70212.10000000894,70239.37,74994.092,1,16,,
trial,html.Screen,4_2_0,2023-11-15T21:52:22.770Z,,,,0,1.1592423187534993,-1.067128884093211,,true,lh,4909.308000005956,response,-0.9445114955578736,0.9999999999999998,-0.9999999999999998,1.0054210059625863,0.9999999999999998,-0.9999999999999998,low,high,,ISIC_6854940.JPG,,ISIC_0033807.JPG,24,true,lh,keypress(e),100,false,79903.60000000894,79903.40000000596,74977.607,74969.90000000596,74994.092,79932.566,1,16,3,
sequence,flow.Sequence,4_2,2023-11-15T21:52:22.770Z,,,,,,,,,,4909.308000005956,completion,,,,,,,low,high,,,,,,true,,,,false,79903.90000000596,79903.40000000596,74977.607,74969.90000000596,74994.092,79932.566,1,16,,
trial,html.Screen,4_3_0,2023-11-15T21:52:32.232Z,,,,0,0.8087127179888679,-0.8480635840272462,,true,lh,9433.134000002974,response,-0.9087169856594104,0.9999999999999998,-0.9999999999999998,0.8835647084207277,0.9999999999999998,-0.9999999999999998,low,high,,ISIC_3941147.JPG,,ISIC_0000349.JPG,24,true,lh,keypress(e),100,false,89365.79999999702,89365.70000000298,79915.772,79904.10000000894,79932.566,89391.797,1,16,4,
sequence,flow.Sequence,4_3,2023-11-15T21:52:32.232Z,,,,,,,,,,9433.134000002974,completion,,,,,,,low,high,,,,,,true,,,,false,89366,89365.70000000298,79915.772,79904,79932.566,89391.797,1,16,,
trial,html.Screen,4_4_0,2023-11-15T21:52:38.620Z,,,,0,1.0011647073734584,1.090690958018423,,true,ll,6361.502999997014,response,-1.1355178163103097,0.9999999999999998,-0.9999999999999998,-0.866806488363904,0.9999999999999998,-0.9999999999999998,low,low,,ISIC_0021901.JPG,,ISIC_3520750.JPG,111,true,ll,keypress(f),100,false,95753.60000000894,95753.29999999702,89375.118,89366,89391.797,95781.758,1,16,5,
sequence,flow.Sequence,4_4,2023-11-15T21:52:38.620Z,,,,,,,,,,6361.502999997014,completion,,,,,,,low,low,,,,,,true,,,,false,95753.90000000596,95753.29999999702,89375.118,89366,89391.797,95781.758,1,16,,
trial,html.Screen,4_5_0,2023-11-15T21:52:44.721Z,,,,0,0.9464457672695302,0.8245045690591577,,true,ll,6073.142000005959,response,-1.1679182396424097,0.9999999999999998,-0.9999999999999998,-0.8971678181565197,0.9999999999999998,-0.9999999999999998,low,low,,ISIC_0027021.JPG,,ISIC_0025085.JPG,111,true,ll,keypress(f),100,false,101855.10000000894,101854.90000000596,95764.866,95754,95781.758,101870.981,1,16,6,
sequence,flow.Sequence,4_5,2023-11-15T21:52:44.722Z,,,,,,,,,,6073.142000005959,completion,,,,,,,low,low,,,,,,true,,,,false,101855.20000000298,101854.90000000596,95764.866,95754,95781.758,101870.981,1,16,,
trial,html.Screen,4_6_0,2023-11-15T21:52:49.030Z,,,,0,0.9464457672695302,0.8245045690591577,,true,ll,4292.119000008941,response,-0.8285454085852607,0.9999999999999998,-0.9999999999999998,-0.8539676082936701,0.9999999999999998,-0.9999999999999998,low,low,,ISIC_0027021.JPG,,ISIC_2131707.JPG,111,true,ll,keypress(f),100,false,106163.20000000298,106163.10000000894,101854.557,101855.29999999702,101870.981,106192.21,1,16,7,
sequence,flow.Sequence,4_6,2023-11-15T21:52:49.030Z,,,,,,,,,,4292.119000008941,completion,,,,,,,low,low,,,,,,true,,,,false,106163.5,106163.10000000894,101854.557,101855.29999999702,101870.981,106192.21,1,16,,
trial,html.Screen,4_7_0,2023-11-15T21:52:54.297Z,,,,0,0.8588110989287362,0.8116693976180469,,true,ll,5238.690000005954,response,-1.084404366274825,0.9999999999999998,-0.9999999999999998,-0.8428187899450872,0.9999999999999998,-0.9999999999999998,low,low,,ISIC_0066878.JPG,,ISIC_3530422.JPG,111,true,ll,keypress(f),100,false,111431.10000000894,111430.90000000596,106175.358,106163.60000000894,106192.21,111447.458,1,16,8,
sequence,flow.Sequence,4_7,2023-11-15T21:52:54.298Z,,,,,,,,,,5238.690000005954,completion,,,,,,,low,low,,,,,,true,,,,false,111431.40000000596,111430.90000000596,106175.358,106163.5,106192.21,111447.458,1,16,,
trial,html.Screen,4_8_0,2023-11-15T21:53:01.743Z,,,,0,-0.8069562753553525,0.9101764190105358,,true,hl,7428.942000005962,response,0.8181754542205604,0.9999999999999998,-0.9999999999999998,-0.8285141543298179,0.9999999999999998,-0.9999999999999998,high,low,,ISIC_0046596.JPG,,ISIC_3812485.JPG,24,true,hl,keypress(j),100,false,118876.60000000894,118876.40000000596,111430.729,111431.5,111447.458,118904.91,1,16,9,
sequence,flow.Sequence,4_8,2023-11-15T21:53:01.743Z,,,,,,,,,,7428.942000005962,completion,,,,,,,high,low,,,,,,true,,,,false,118876.79999999702,118876.40000000596,111430.729,111431.40000000596,111447.458,118904.91,1,16,,
trial,html.Screen,4_9_0,2023-11-15T21:53:08.323Z,,,,0,-0.8923602890201078,0.8351700666074688,,true,hl,6551.0899999999965,response,0.8181754542205604,0.9999999999999998,-0.9999999999999998,-0.8285141543298179,0.9999999999999998,-0.9999999999999998,high,low,,ISIC_0033103.JPG,,ISIC_3812485.JPG,24,true,hl,keypress(j),100,false,125456.20000000298,125456,118888.308,118876.90000000596,118904.91,125477.955,1,16,10,
