sender,sender_type,sender_id,timestamp,meta,,age,blockNo,c1,c2,condition,correct,correctResponse,duration,ended_on,f1,f1_high,f1_low,f2,f2_high,f2_low,feature_level1,feature_level2,gender,img_left,img_reveal,img_right,n_target_images,practice,response,response_action,selection_duration,staircase,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url
informed_consent,html.Screen,0,2023-11-15T17:45:03.701Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":360,""screen_width"":1920,""screen_height"":1080,""scroll_width"":945,""scroll_height"":918,""window_innerWidth"":945,""window_innerHeight"":966,""devicePixelRatio"":1}",,,,,,,,,14871.917999976158,response,,,,,,,,,,,,,,,consent,click button,,,15402.399999976158,15395.899999976158,507.333,647.6000000238419,523.982,15274.207,,,,{}
Demography form,html.Form,1,2023-11-15T17:45:20.663Z,,,18,,,,,,,17089.292999999998,form submission,,,,,,,,,female,,,,,,,,,,32363.600000023842,32363.5,15257.565,15402.600000023842,15274.207,32240.797,,,,
Welcome,html.Screen,2,2023-11-15T17:45:21.647Z,,,,,,,"[""asym"",""bor""]",,,1107.0030000119223,response,,,,,,,,,,,,,,,continue,click button,,,33348.30000001192,33347.80000001192,32223.987,32363.80000001192,32240.797,33240.884,,,,
demo_instructions,html.Screen,3,2023-11-15T17:45:40.287Z,,,,,,,,,,18746.916000011923,response,,,,,,,,,,,,,,,continue,click button,,,51988.39999997616,51987.80000001192,33224.4,33348.30000001192,33240.884,51857.256,,,,
trial,html.Screen,4_0_0,2023-11-15T17:45:44.749Z,,,,0,0.948927472020595,-1.0660437155921598,,true,lh,4592.54400001192,response,-1.2075172235545184,1.0499999999999998,-1.0499999999999998,0.9116724966267612,1.0499999999999998,-1.0499999999999998,low,high,,ISIC_5808758.JPG,,ISIC_0024235.JPG,21,true,lh,keypress(e),100,false,56450,56449.80000001192,51840.846,51988.60000002384,51857.256,56340.81,1,16,1,
sequence,flow.Sequence,4_0,2023-11-15T17:45:44.749Z,,,,,,,,,,4592.54400001192,completion,,,,,,,low,high,,,,,,true,,,,false,56450.19999998808,56449.80000001192,51840.846,51988.60000002384,51857.256,56340.81,1,16,,
trial,html.Screen,4_1_0,2023-11-15T17:45:47.136Z,,,,0,1.0213365328004047,-1.088524359911891,,true,lh,2496.0899999761605,response,-1.011737552725394,1.0499999999999998,-1.0499999999999998,0.8500530224490773,1.0499999999999998,-1.0499999999999998,low,high,,ISIC_5434229.JPG,,ISIC_2998367.JPG,21,true,lh,keypress(e),100,false,58837.10000002384,58836.89999997616,56323.96,56450.19999998808,56340.81,58723.938,1,16,2,
sequence,flow.Sequence,4_1,2023-11-15T17:45:47.136Z,,,,,,,,,,2496.0899999761605,completion,,,,,,,low,high,,,,,,true,,,,false,58837.30000001192,58836.89999997616,56323.96,56450.19999998808,56340.81,58723.938,1,16,,
trial,html.Screen,4_2_0,2023-11-15T17:45:51.027Z,,,,0,0.8655167308525522,-0.9298580423306444,,true,lh,4003.761999988077,response,-1.0751036484083878,1.0499999999999998,-1.0499999999999998,1.143906455483852,1.0499999999999998,-1.0499999999999998,low,high,,ISIC_4603706.JPG,,ISIC_0064406.JPG,21,true,lh,keypress(e),100,false,62728,62727.69999998808,58707.282,58837.39999997616,58723.938,62607.204,1,16,3,
sequence,flow.Sequence,4_2,2023-11-15T17:45:51.027Z,,,,,,,,,,4003.761999988077,completion,,,,,,,low,high,,,,,,true,,,,false,62728.30000001192,62727.69999998808,58707.282,58837.39999997616,58723.938,62607.204,1,16,,
