sender,sender_type,sender_id,timestamp,meta,,age,blockNo,c1,c2,condition,correct,correctResponse,duration,ended_on,f1,f1_high,f1_low,f2,f2_high,f2_low,feature_level1,feature_level2,gender,img_left,img_reveal,img_right,n_target_images,practice,response,response_action,selection_duration,staircase,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url
informed_consent,html.Screen,0,2023-11-15T18:40:39.799Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":360,""screen_width"":1680,""screen_height"":1050,""scroll_width"":825,""scroll_height"":888,""window_innerWidth"":825,""window_innerHeight"":936,""devicePixelRatio"":1}",,,,,,,,,35494.26099995232,response,,,,,,,,,,,,,,,consent,click button,,,35996.09999996424,35986.799999952316,475.838,471,492.539,36011.877,,,,{}
Demography form,html.Form,1,2023-11-15T18:40:47.679Z,,,19,,,,,,,7863.422999952316,form submission,,,,,,,,,male,,,,,,,,,,43875.39999997616,43875.299999952316,35994.925,35996.39999997616,36011.877,43893.884,,,,
Welcome,html.Screen,2,2023-11-15T18:41:14.607Z,,,,,,,"[""asym"",""bor""]",,,26908.915999952318,response,,,,,,,,,,,,,,,continue,click button,,,70803.39999997616,70802.79999995232,43876.958,43875.5,43893.884,70812.704,,,,
demo_instructions,html.Screen,3,2023-11-15T18:41:25.999Z,,,,,,,,,,11382.19599997616,response,,,,,,,,,,,,,,,continue,click button,,,82195.39999997616,82194.89999997616,70796.129,70803.5,70812.704,82201.454,,,,
trial,html.Screen,4_0_0,2023-11-15T18:41:33.635Z,,,,0,0.948927472020595,-1.0660437155921598,,true,lh,7628.645999964239,response,-1.0865333402803938,1.0499999999999998,-1.0499999999999998,1.0542635307358266,1.0499999999999998,-1.0499999999999998,low,high,,ISIC_5808758.JPG,,ISIC_0034006.JPG,21,true,lh,keypress(e),100,false,89830.69999998808,89830.09999996424,82185.023,82195.59999996424,82201.454,89849.682,1,16,1,
sequence,flow.Sequence,4_0,2023-11-15T18:41:33.660Z,,,,,,,,,,7628.645999964239,completion,,,,,,,low,high,,,,,,true,,,,false,89856.09999996424,89830.09999996424,82185.023,82195.59999996424,82201.454,89849.682,1,16,,
trial,html.Screen,4_1_0,2023-11-15T18:41:35.938Z,,,,0,0.948927472020595,-1.0660437155921598,,true,lh,2284.0179999880784,response,-0.869932994914832,1.0499999999999998,-1.0499999999999998,0.8880533324432531,1.0499999999999998,-1.0499999999999998,low,high,,ISIC_5808758.JPG,,ISIC_8617084.JPG,21,true,lh,keypress(e),100,false,92134.29999995232,92133.69999998808,89833.18,89856.29999995232,89849.682,92154.353,1,16,2,
sequence,flow.Sequence,4_1,2023-11-15T18:41:35.939Z,,,,,,,,,,2284.0179999880784,completion,,,,,,,low,high,,,,,,true,,,,false,92135.09999996424,92133.69999998808,89833.18,89856.29999995232,89849.682,92154.353,1,16,,
trial,html.Screen,4_2_0,2023-11-15T18:41:41.089Z,,,,0,0.8947611078712571,-0.8960964505004638,,true,lh,5129.846999988076,response,-0.8979276789594874,1.0499999999999998,-1.0499999999999998,0.925374811016654,1.0499999999999998,-1.0499999999999998,low,high,,ISIC_6441128.JPG,,ISIC_4208361.JPG,21,true,lh,keypress(e),100,false,97284.89999997616,97284.19999998808,92137.54,92135.5,92154.353,97314.45,1,16,3,
sequence,flow.Sequence,4_2,2023-11-15T18:41:41.090Z,,,,,,,,,,5129.846999988076,completion,,,,,,,low,high,,,,,,true,,,,false,97285.79999995232,97284.19999998808,92137.54,92135.39999997616,92154.353,97314.45,1,16,,
trial,html.Screen,4_3_0,2023-11-15T18:41:46.688Z,,,,0,0.9235571765207048,-1.0008081653938232,,true,lh,5568.949999976161,response,-0.8579451262594331,1.0499999999999998,-1.0499999999999998,0.9633172970727744,1.0499999999999998,-1.0499999999999998,low,high,,ISIC_8796632.JPG,,ISIC_0067172.JPG,21,true,lh,keypress(e),100,false,102884.09999996424,102883.39999997616,97297.525,97286.5,97314.45,102908.629,1,16,4,
sequence,flow.Sequence,4_3,2023-11-15T18:41:46.689Z,,,,,,,,,,5568.949999976161,completion,,,,,,,low,high,,,,,,true,,,,false,102884.89999997616,102883.39999997616,97297.525,97286.39999997616,97314.45,102908.629,1,16,,
trial,html.Screen,4_4_0,2023-11-15T18:41:54.702Z,,,,0,1.0700930503975157,1.2020012168275056,,true,ll,7988.770999976157,response,-0.952434586184464,1.0499999999999998,-1.0499999999999998,-0.870679752281305,1.0499999999999998,-1.0499999999999998,low,low,,ISIC_0000022.JPG,,ISIC_5791954.JPG,111,true,ll,keypress(f),100,false,110898,110897.39999997616,102891.742,102885.29999995232,102908.629,110924.144,1,16,5,
sequence,flow.Sequence,4_4,2023-11-15T18:41:54.703Z,,,,,,,,,,7988.770999976157,completion,,,,,,,low,low,,,,,,true,,,,false,110898.79999995232,110897.39999997616,102891.742,102885.19999998808,102908.629,110924.144,1,16,,
trial,html.Screen,4_5_0,2023-11-15T18:42:01.692Z,,,,0,0.850661315114799,1.2014901828022857,,true,ll,6962.856,response,-1.201100953917304,1.0499999999999998,-1.0499999999999998,-1.1751492358160105,1.0499999999999998,-1.0499999999999998,low,low,,ISIC_0067808.JPG,,ISIC_0647224.JPG,111,true,ll,keypress(f),100,false,117887.69999998808,117887,110907.376,110899.09999996424,110924.144,117904.22,1,16,6,
sequence,flow.Sequence,4_5,2023-11-15T18:42:01.693Z,,,,,,,,,,6962.856,completion,,,,,,,low,low,,,,,,true,,,,false,117888.39999997616,117887,110907.376,110899,110924.144,117904.22,1,16,,
trial,html.Screen,4_6_0,2023-11-15T18:42:07.082Z,,,,0,1.0657476601009717,0.970732112511705,,true,ll,5373.579999952315,response,-0.9859190680307316,1.0499999999999998,-1.0499999999999998,-1.0904756837966545,1.0499999999999998,-1.0499999999999998,low,low,,ISIC_0010778.JPG,,ISIC_0063151.JPG,111,true,ll,keypress(f),100,false,123278.29999995232,123277.79999995232,117887.624,117888.79999995232,117904.22,123298.126,1,16,7,
sequence,flow.Sequence,4_6,2023-11-15T18:42:07.083Z,,,,,,,,,,5373.579999952315,completion,,,,,,,low,low,,,,,,true,,,,false,123278.89999997616,123277.79999995232,117887.624,117888.69999998808,117904.22,123298.126,1,16,,
trial,html.Screen,4_7_0,2023-11-15T18:42:11.449Z,,,,0,1.0762260610050776,1.082709423673037,,true,ll,4345.973999964233,response,-1.030423594637164,1.0499999999999998,-1.0499999999999998,-0.9418036199165556,1.0499999999999998,-1.0499999999999998,low,low,,ISIC_0058666.JPG,,ISIC_0010299.JPG,111,true,ll,keypress(f),100,false,127644.39999997616,127644.09999996424,123281.444,123279.29999995232,123298.126,127673.426,1,16,8,
sequence,flow.Sequence,4_7,2023-11-15T18:42:11.449Z,,,,,,,,,,4345.973999964233,completion,,,,,,,low,low,,,,,,true,,,,false,127645.29999995232,127644.09999996424,123281.444,123279.09999996424,123298.126,127673.426,1,16,,
