sender,sender_type,sender_id,timestamp,meta,,age,blockNo,c1,c2,condition,correct,correctResponse,duration,ended_on,f1,f1_high,f1_low,f2,f2_high,f2_low,feature_level1,feature_level2,gender,img_left,img_reveal,img_right,n_target_images,practice,response,response_action,selection_duration,staircase,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url
informed_consent,html.Screen,0,2023-11-15T17:40:52.625Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":360,""screen_width"":1920,""screen_height"":1080,""scroll_width"":945,""scroll_height"":918,""window_innerWidth"":945,""window_innerHeight"":966,""devicePixelRatio"":1}",,,,,,,,,24402.07800001192,response,,,,,,,,,,,,,,,consent,click button,,,25071.90000000596,25062.80000001192,644.069,635,660.722,25077.295,,,,{}
Demography form,html.Form,1,2023-11-15T17:41:02.664Z,,,19,,,,,,,10033.905000002982,form submission,,,,,,,,,female,,,,,,,,,,35111.40000000596,35111.20000000298,25060.72,25072.20000000298,25077.295,35110.546,,,,
Welcome,html.Screen,2,2023-11-15T17:41:51.001Z,,,,,,,"[""bor"",""col""]",,,48336.05400000894,response,,,,,,,,,,,,,,,continue,click button,,,83447.20000000298,83446.60000000894,35093.955,35111.5,35110.546,83460.643,,,,
demo_instructions,html.Screen,3,2023-11-15T17:42:21.961Z,,,,,,,,,,30945.757000005964,response,,,,,,,,,,,,,,,continue,click button,,,114407,114406.40000000596,83443.819,83447.30000001192,83460.643,114410.326,,,,
trial,html.Screen,4_0_0,2023-11-15T17:42:33.790Z,,,,0,0.7438008784971919,-0.7701607600068142,,true,lh,11824.87400000298,response,-0.7411887874358276,0.8999999999999997,-0.8999999999999997,0.7869222465141029,0.8999999999999997,-0.8999999999999997,low,high,,ISIC_8493108.JPG,,ISIC_6255113.JPG,29,true,lh,keypress(e),100,false,126235.70000000298,126235.20000000298,114393.898,114407.10000000894,114410.326,126260.569,1,16,1,
sequence,flow.Sequence,4_0,2023-11-15T17:42:33.790Z,,,,,,,,,,11824.87400000298,completion,,,,,,,low,high,,,,,,true,,,,false,126236.40000000596,126235.20000000298,114393.898,114407.10000000894,114410.326,126260.569,1,16,,
trial,html.Screen,4_1_0,2023-11-15T17:42:44.793Z,,,,0,0.7612472458680769,-0.729960233427452,,true,lh,10978.131000002977,response,-0.989300717252516,0.8999999999999997,-0.8999999999999997,0.7908280206937478,0.8999999999999997,-0.8999999999999997,low,high,,ISIC_5307210.JPG,,ISIC_6416533.JPG,29,true,lh,keypress(e),100,false,137239.20000000298,137238.70000000298,126243.696,126236.70000000298,126260.569,137260.536,1,16,2,
sequence,flow.Sequence,4_1,2023-11-15T17:42:44.794Z,,,,,,,,,,10978.131000002977,completion,,,,,,,low,high,,,,,,true,,,,false,137239.90000000596,137238.70000000298,126243.696,126236.60000000894,126260.569,137260.536,1,16,,
trial,html.Screen,4_2_0,2023-11-15T17:42:55.541Z,,,,0,0.9544693251394116,-1.0727539917203766,,true,lh,10725.164000002987,response,-0.7883321712536753,0.8999999999999997,-0.8999999999999997,1.0011430756825364,0.8999999999999997,-0.8999999999999997,low,high,,ISIC_0055147.JPG,,ISIC_9828853.JPG,29,true,lh,keypress(e),100,false,147986.20000000298,147985.70000000298,137243.63,137240.30000001192,137260.536,148010.307,1,16,3,
sequence,flow.Sequence,4_2,2023-11-15T17:42:55.541Z,,,,,,,,,,10725.164000002987,completion,,,,,,,low,high,,,,,,true,,,,false,147986.90000000596,147985.70000000298,137243.63,137240.20000000298,137260.536,148010.307,1,16,,
trial,html.Screen,4_3_0,2023-11-15T17:43:01.424Z,,,,0,0.7612472458680769,-0.729960233427452,,true,lh,5858.49300001192,response,-0.7882758084023446,0.8999999999999997,-0.8999999999999997,0.8296405881378283,0.8999999999999997,-0.8999999999999997,low,high,,ISIC_5307210.JPG,,ISIC_0065882.JPG,29,true,lh,keypress(e),100,false,153869.30000001192,153868.80000001192,147993.666,147987.30000001192,148010.307,153893.78,1,16,4,
sequence,flow.Sequence,4_3,2023-11-15T17:43:01.425Z,,,,,,,,,,5858.49300001192,completion,,,,,,,low,high,,,,,,true,,,,false,153870,153868.80000001192,147993.666,147987.10000000894,148010.307,153893.78,1,16,,
trial,html.Screen,4_4_0,2023-11-15T17:43:16.155Z,,,,0,0.708900242752142,0.7801028150877221,,true,ll,14706.720000000001,response,-0.764893988285809,0.8999999999999997,-0.8999999999999997,-1.055978100098093,0.8999999999999997,-0.8999999999999997,low,low,,ISIC_0056979.JPG,,ISIC_2077116.JPG,169,true,ll,keypress(f),100,false,168600.80000001192,168600.5,153876.951,153870.20000000298,153893.78,168626.865,1,16,5,
sequence,flow.Sequence,4_4,2023-11-15T17:43:16.155Z,,,,,,,,,,14706.720000000001,completion,,,,,,,low,low,,,,,,true,,,,false,168600.90000000596,168600.5,153876.951,153870.20000000298,153893.78,168626.865,1,16,,
trial,html.Screen,4_5_0,2023-11-15T17:43:34.305Z,,,,0,0.7424405016223469,1.0380243219568084,,true,ll,18122.93500001193,response,-0.7151945682937986,0.8999999999999997,-0.8999999999999997,-0.9514368385965256,0.8999999999999997,-0.8999999999999997,low,low,,ISIC_0068950.JPG,,ISIC_0198331.JPG,169,true,ll,keypress(f),100,false,186750.30000001192,186749.80000001192,168610.178,168600.90000000596,168626.865,186776.941,1,16,6,
sequence,flow.Sequence,4_5,2023-11-15T17:43:34.305Z,,,,,,,,,,18122.93500001193,completion,,,,,,,low,low,,,,,,true,,,,false,186751,186749.80000001192,168610.178,168600.90000000596,168626.865,186776.941,1,16,,
trial,html.Screen,4_6_0,2023-11-15T17:43:38.492Z,,,,0,0.7914343157165398,0.7781630990015259,,true,ll,4160.559000000008,response,-0.9372411924051636,0.8999999999999997,-0.8999999999999997,-0.841886327367642,0.8999999999999997,-0.8999999999999997,low,low,,ISIC_0026081.JPG,,ISIC_8368872.JPG,169,true,ll,keypress(f),100,false,190937.90000000596,190937.5,186760.227,186751.20000000298,186776.941,190960.26,1,16,7,
sequence,flow.Sequence,4_6,2023-11-15T17:43:38.493Z,,,,,,,,,,4160.559000000008,completion,,,,,,,low,low,,,,,,true,,,,false,190938.5,190937.5,186760.227,186751.10000000894,186776.941,190960.26,1,16,,
