sender,sender_type,sender_id,timestamp,meta,,age,blockNo,c1,c2,condition,correct,correctResponse,duration,ended_on,f1,f1_high,f1_low,f2,f2_high,f2_low,feature_level1,feature_level2,gender,img_left,img_reveal,img_right,n_target_images,practice,response,response_action,selection_duration,staircase,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url
informed_consent,html.Screen,0,2023-11-15T20:42:23.735Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":360,""screen_width"":1920,""screen_height"":1080,""scroll_width"":945,""scroll_height"":918,""window_innerWidth"":945,""window_innerHeight"":966,""devicePixelRatio"":1}",,,,,,,,,43863.18099998808,response,,,,,,,,,,,,,,,consent,click button,,,44325.60000002384,44319.69999998808,439.861,536.9000000357628,456.519,44256.643,,,,{}
Demography form,html.Form,1,2023-11-15T20:42:35.488Z,,,19,,,,,,,11821.657000011925,form submission,,,,,,,,,male,,,,,,,,,,56078.40000003576,56078.30000001192,44240.033,44325.80000001192,44256.643,55989.84,,,,
Welcome,html.Screen,2,2023-11-15T20:42:55.666Z,,,,,,,"[""bor"",""col""]",,,20266.060000035766,response,,,,,,,,,,,,,,,continue,click button,,,76256.60000002384,76255.90000003576,55973.446,56078.40000003576,55989.84,76190.003,,,,
demo_instructions,html.Screen,3,2023-11-15T20:43:07.386Z,,,,,,,,,,11785.696999988082,response,,,,,,,,,,,,,,,continue,click button,,,87976.30000001192,87975.69999998808,76173.615,76256.60000002384,76190.003,87906.931,,,,
trial,html.Screen,4_0_0,2023-11-15T20:43:35.348Z,,,,0,0.7872534775441857,-0.8441107693833454,,true,lh,28030.569000000003,response,-0.7991459998473059,0.8999999999999997,-0.8999999999999997,1.0280788723474688,0.8999999999999997,-0.8999999999999997,low,high,,ISIC_0028788.JPG,,ISIC_7951202.JPG,29,true,lh,keypress(e),100,false,115937.69999998808,115937.5,87889.849,87976.5,87906.931,115873.418,1,16,1,
sequence,flow.Sequence,4_0,2023-11-15T20:43:35.348Z,,,,,,,,,,28030.569000000003,completion,,,,,,,low,high,,,,,,true,,,,false,115937.80000001192,115937.5,87889.849,87976.5,87906.931,115873.418,1,16,,
trial,html.Screen,4_1_0,2023-11-15T20:43:41.993Z,,,,0,1.045301444872812,-1.0872560254441277,,true,lh,6708.982000035758,response,-0.8513427412482127,0.8999999999999997,-0.8999999999999997,0.9295303568095064,0.8999999999999997,-0.8999999999999997,low,high,,ISIC_4507700.JPG,,ISIC_0034164.JPG,29,true,lh,keypress(e),100,false,122582.60000002384,122582.40000003576,115856.879,115937.90000003576,115873.418,122506.683,1,16,2,
sequence,flow.Sequence,4_1,2023-11-15T20:43:41.993Z,,,,,,,,,,6708.982000035758,completion,,,,,,,low,high,,,,,,true,,,,false,122582.80000001192,122582.40000003576,115856.879,115937.90000003576,115873.418,122506.683,1,16,,
trial,html.Screen,4_2_0,2023-11-15T20:43:51.405Z,,,,0,0.9089402323867112,-0.8034544077281132,,true,lh,9487.417000023837,response,-0.7010101889216934,0.8999999999999997,-0.8999999999999997,0.9022783418178474,0.8999999999999997,-0.8999999999999997,low,high,,ISIC_3585381.JPG,,ISIC_0057858.JPG,29,true,lh,keypress(e),100,false,131994.30000001192,131994.10000002384,122489.791,122582.90000003576,122506.683,131923.114,1,16,3,
sequence,flow.Sequence,4_2,2023-11-15T20:43:51.405Z,,,,,,,,,,9487.417000023837,completion,,,,,,,low,high,,,,,,true,,,,false,131994.40000003576,131994.10000002384,122489.791,122582.90000003576,122506.683,131923.114,1,16,,
