sender,sender_type,sender_id,timestamp,meta,,age,blockNo,c1,c2,condition,correct,correctResponse,duration,ended_on,f1,f1_high,f1_low,f2,f2_high,f2_low,feature_level1,feature_level2,gender,img_left,img_reveal,img_right,n_target_images,practice,response,response_action,selection_duration,staircase,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url
informed_consent,html.Screen,0,2023-11-15T19:40:07.946Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":360,""screen_width"":1920,""screen_height"":1080,""scroll_width"":945,""scroll_height"":918,""window_innerWidth"":945,""window_innerHeight"":966,""devicePixelRatio"":1}",,,,,,,,,10482.41500000596,response,,,,,,,,,,,,,,,consent,click button,,,11157.10000000894,11148.40000000596,649.377,634.4000000059605,665.985,11166.058,,,,{}
Demography form,html.Form,1,2023-11-15T19:40:13.115Z,,,18,,,,,,,5159.441999999999,form submission,,,,,,,,,female,,,,,,,,,,16325.70000000298,16325.5,11149.27,11157.29999999702,11166.058,16349.364,,,,
Welcome,html.Screen,2,2023-11-15T19:40:23.074Z,,,,,,,"[""bor"",""col""]",,,9935.136,response,,,,,,,,,,,,,,,continue,click button,,,26285.10000000894,26284.5,16332.716,16325.70000000298,16349.364,26299.413,,,,
demo_instructions,html.Screen,3,2023-11-15T19:40:52.650Z,,,,,,,,,,29560.88699999702,response,,,,,,,,,,,,,,,continue,click button,,,55860.90000000596,55860.29999999702,26282.628,26285.20000000298,26299.413,55865.821,,,,
trial,html.Screen,4_0_0,2023-11-15T19:41:03.285Z,,,,0,0.9752130063130028,-0.7248550908059443,,true,lh,10629.978999997016,response,-0.8830264383952469,0.8999999999999997,-0.8999999999999997,0.8635562538060516,0.8999999999999997,-0.8999999999999997,low,high,,ISIC_5190484.JPG,,ISIC_0032258.JPG,29,true,lh,keypress(e),100,false,66496,66495.79999999702,55849.378,55861,55865.821,66515.969,1,16,1,
sequence,flow.Sequence,4_0,2023-11-15T19:41:03.286Z,,,,,,,,,,10629.978999997016,completion,,,,,,,low,high,,,,,,true,,,,false,66496.29999999702,66495.79999999702,55849.378,55861,55865.821,66515.969,1,16,,
trial,html.Screen,4_1_0,2023-11-15T19:41:16.060Z,,,,0,0.7856143618373893,-1.0273608829432213,,true,lh,12754.731000002983,response,-0.8926515927689261,0.8999999999999997,-0.8999999999999997,0.7935960767768927,0.8999999999999997,-0.8999999999999997,low,high,,ISIC_9303849.JPG,,ISIC_8901371.JPG,29,true,lh,keypress(e),100,false,79271,79270.70000000298,66499.11,66496.40000000596,66515.969,79299.118,1,16,2,
sequence,flow.Sequence,4_1,2023-11-15T19:41:16.061Z,,,,,,,,,,12754.731000002983,completion,,,,,,,low,high,,,,,,true,,,,false,79271.20000000298,79270.70000000298,66499.11,66496.40000000596,66515.969,79299.118,1,16,,
trial,html.Screen,4_2_0,2023-11-15T19:41:41.746Z,,,,0,0.8500530224490773,-1.0893360711742854,,true,lh,25656.881999999998,response,-0.7411887874358276,0.8999999999999997,-0.8999999999999997,0.7869222465141029,0.8999999999999997,-0.8999999999999997,low,high,,ISIC_2998367.JPG,,ISIC_6255113.JPG,29,true,lh,keypress(e),100,false,104956.29999999702,104956,79282.642,79271.40000000596,79299.118,104982.366,1,16,3,
sequence,flow.Sequence,4_2,2023-11-15T19:41:41.747Z,,,,,,,,,,25656.881999999998,completion,,,,,,,low,high,,,,,,true,,,,false,104956.90000000596,104956,79282.642,79271.29999999702,79299.118,104982.366,1,16,,
trial,html.Screen,4_3_0,2023-11-15T19:41:44.269Z,,,,0,0.9198276163642348,-0.7754915110667046,,true,lh,2496.234000008946,response,-0.8034318937720549,0.8999999999999997,-0.8999999999999997,1.0024917298189338,0.8999999999999997,-0.8999999999999997,low,high,,ISIC_7840728.JPG,,ISIC_0032766.JPG,29,true,lh,keypress(e),100,false,107478.90000000596,107478.60000000894,104965.712,104957.10000000894,104982.366,107499.3,1,16,4,
sequence,flow.Sequence,4_3,2023-11-15T19:41:44.270Z,,,,,,,,,,2496.234000008946,completion,,,,,,,low,high,,,,,,true,,,,false,107479.40000000596,107478.60000000894,104965.712,104957,104982.366,107499.3,1,16,,
trial,html.Screen,4_4_0,2023-11-15T19:41:47.925Z,,,,0,0.7770513300237836,0.912069987718464,,false,ll,3635.699999999997,response,-0.8115434332647807,0.8999999999999997,-0.8999999999999997,-0.7797153835685641,0.8999999999999997,-0.8999999999999997,low,low,,ISIC_0030852.JPG,,ISIC_7300631.JPG,169,true,lh,keypress(e),100,false,111135.29999999702,111135,107482.381,107479.60000000894,107499.3,111165.756,1,16,5,
sequence,flow.Sequence,4_4,2023-11-15T19:41:47.926Z,,,,,,,,,,3635.699999999997,completion,,,,,,,low,low,,,,,,true,,,,false,111135.90000000596,111135,107482.381,107479.60000000894,107499.3,111165.756,1,16,,
trial,html.Screen,4_5_0,2023-11-15T19:42:00.449Z,,,,0,0.7163172724844169,0.9833297148698538,,true,ll,12492.344000008947,response,-0.7745726760243283,0.8999999999999997,-0.8999999999999997,-0.7707329634201495,0.8999999999999997,-0.8999999999999997,low,low,,ISIC_5156491.JPG,,ISIC_0027088.JPG,169,true,ll,keypress(f),100,false,123658.5,123658.10000000894,111149.282,111136.10000000894,111165.756,123682.34,1,16,6,
sequence,flow.Sequence,4_5,2023-11-15T19:42:00.449Z,,,,,,,,,,12492.344000008947,completion,,,,,,,low,low,,,,,,true,,,,false,123659,123658.10000000894,111149.282,111136,111165.756,123682.34,1,16,,
trial,html.Screen,4_6_0,2023-11-15T19:42:05.820Z,,,,0,0.7197447395657519,0.7733754114250216,,true,ll,5347.060000005964,response,-0.7219685980249753,0.8999999999999997,-0.8999999999999997,-0.7438741898546176,0.8999999999999997,-0.8999999999999997,low,low,,ISIC_0011529.JPG,,ISIC_4212044.JPG,169,true,ll,keypress(f),100,false,129029.70000000298,129029.40000000596,123665.676,123659.20000000298,123682.34,129049.199,1,16,7,
sequence,flow.Sequence,4_6,2023-11-15T19:42:05.820Z,,,,,,,,,,5347.060000005964,completion,,,,,,,low,low,,,,,,true,,,,false,129030.29999999702,129029.40000000596,123665.676,123659.20000000298,123682.34,129049.199,1,16,,
trial,html.Screen,4_7_0,2023-11-15T19:42:10.232Z,,,,0,0.8351262413411394,0.7640141718413127,,true,ll,4392.301000000007,response,-1.0058354021163274,0.8999999999999997,-0.8999999999999997,-0.8916720716393026,0.8999999999999997,-0.8999999999999997,low,low,,ISIC_0029363.JPG,,ISIC_5581936.JPG,169,true,ll,keypress(f),100,false,133441.90000000596,133441.5,129032.374,129030.5,129049.199,133465.865,1,16,8,
sequence,flow.Sequence,4_7,2023-11-15T19:42:10.233Z,,,,,,,,,,4392.301000000007,completion,,,,,,,low,low,,,,,,true,,,,false,133442.5,133441.5,129032.374,129030.40000000596,129049.199,133465.865,1,16,,
