sender,sender_type,sender_id,timestamp,meta,,age,blockNo,c1,c2,condition,correct,correctResponse,duration,ended_on,f1,f1_high,f1_low,f2,f2_high,f2_low,feature_level1,feature_level2,gender,img_left,img_reveal,img_right,n_target_images,practice,response,response_action,selection_duration,staircase,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url
informed_consent,html.Screen,0,2023-11-15T20:38:56.841Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":360,""screen_width"":1680,""screen_height"":1050,""scroll_width"":825,""scroll_height"":888,""window_innerWidth"":825,""window_innerHeight"":936,""devicePixelRatio"":1}",,,,,,,,,14459.425000011921,response,,,,,,,,,,,,,,,consent,click button,,,15462.5,15453.800000011921,977.659,1210.800000011921,994.375,15238.878,,,,{}
Demography form,html.Form,1,2023-11-15T20:39:03.145Z,,,18,,,,,,,6527.52200000596,form submission,,,,,,,,,female,,,,,,,,,,21766.5,21766.40000000596,15222.102,15462.600000023842,15238.878,21534.452,,,,
Welcome,html.Screen,2,2023-11-15T20:39:15.433Z,,,,,,,"[""asym"",""col""]",,,12519.047999999999,response,,,,,,,,,,,,,,,continue,click button,,,34054.20000001788,34053.5,21517.68,21766.5,21534.452,33825.043,,,,
demo_instructions,html.Screen,3,2023-11-15T20:39:42.409Z,,,,,,,,,,27204.857000005963,response,,,,,,,,,,,,,,,continue,click button,,,61030.40000000596,61029.90000000596,33808.225,34054.30000001192,33825.043,60810.975,,,,
trial,html.Screen,4_0_0,2023-11-15T20:39:51.108Z,,,,0,0.8087127179888679,-0.8480635840272462,,true,lh,8918.725000017883,response,-1.0143509683988825,0.9999999999999998,-0.9999999999999998,1.0281980567462463,0.9999999999999998,-0.9999999999999998,low,high,,ISIC_3941147.JPG,,ISIC_0062031.JPG,24,true,lh,keypress(e),100,false,69729.80000001192,69729.70000001788,60794.135,61030.60000002384,60810.975,69511.059,1,16,1,
sequence,flow.Sequence,4_0,2023-11-15T20:39:51.109Z,,,,,,,,,,8918.725000017883,completion,,,,,,,low,high,,,,,,true,,,,false,69730,69729.70000001788,60794.135,61030.60000002384,60810.975,69511.059,1,16,,
trial,html.Screen,4_1_0,2023-11-15T20:39:58.393Z,,,,0,1.0264463986917702,-1.171271535505083,,true,lh,7502.641000017888,response,-0.8591294258188253,0.9999999999999998,-0.9999999999999998,0.870797302150167,0.9999999999999998,-0.9999999999999998,low,high,,ISIC_7889838.JPG,,ISIC_0055841.JPG,24,true,lh,keypress(e),100,false,77014.20000001788,77013.70000001788,69494.567,69730.10000002384,69511.059,76791.975,1,16,2,
sequence,flow.Sequence,4_1,2023-11-15T20:39:58.393Z,,,,,,,,,,7502.641000017888,completion,,,,,,,low,high,,,,,,true,,,,false,77014.80000001192,77013.70000001788,69494.567,69730.10000002384,69511.059,76791.975,1,16,,
trial,html.Screen,4_2_0,2023-11-15T20:40:04.693Z,,,,0,0.9566823908868002,-0.9602125665128364,,true,lh,6522.625000023836,response,-0.9039158082670506,0.9999999999999998,-0.9999999999999998,1.0517562064343149,0.9999999999999998,-0.9999999999999998,low,high,,ISIC_0056784.JPG,,ISIC_0015411.JPG,24,true,lh,keypress(e),100,false,83314.80000001192,83314.60000002384,76775.327,77015.10000002384,76791.975,83104.231,1,16,3,
sequence,flow.Sequence,4_2,2023-11-15T20:40:04.694Z,,,,,,,,,,6522.625000023836,completion,,,,,,,low,high,,,,,,true,,,,false,83315.10000002384,83314.60000002384,76775.327,77015,76791.975,83104.231,1,16,,
