sender,sender_type,sender_id,timestamp,meta,,age,blockNo,c1,c2,condition,correct,correctResponse,duration,ended_on,f1,f1_high,f1_low,f2,f2_high,f2_low,feature_level1,feature_level2,gender,img_left,img_reveal,img_right,n_target_images,practice,response,response_action,selection_duration,staircase,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url
informed_consent,html.Screen,0,2023-11-15T19:43:38.734Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":360,""screen_width"":1920,""screen_height"":1080,""scroll_width"":945,""scroll_height"":918,""window_innerWidth"":945,""window_innerHeight"":966,""devicePixelRatio"":1}",,,,,,,,,169129.18100000595,response,,,,,,,,,,,,,,,consent,click button,,,169720.40000000596,169710.90000000596,564.993,552.5,581.719,169734.494,,,,{}
Demography form,html.Form,1,2023-11-15T19:43:47.956Z,,,18,,,,,,,9208.505999999994,form submission,,,,,,,,,female,,,,,,,,,,178943.20000000298,178943,169717.567,169720.60000000894,169734.494,178960.316,,,,
Welcome,html.Screen,2,2023-11-15T19:43:51.141Z,,,,,,,"[""asym"",""bor""]",,,3166.584000005969,response,,,,,,,,,,,,,,,continue,click button,,,182127.5,182126.90000000596,178943.44,178943.29999999702,178960.316,182129.975,,,,
demo_instructions,html.Screen,3,2023-11-15T19:43:59.300Z,,,,,,,,,,8156.925000005955,response,,,,,,,,,,,,,,,continue,click button,,,190287.29999999702,190286.90000000596,182113.31,182127.60000000894,182129.975,190305.692,,,,
trial,html.Screen,4_0_0,2023-11-15T19:44:09.190Z,,,,0,0.8947611078712571,-0.8960964505004638,,true,lh,9871.00800000297,response,-1.011737552725394,1.0499999999999998,-1.0499999999999998,0.8500530224490773,1.0499999999999998,-1.0499999999999998,low,high,,ISIC_6441128.JPG,,ISIC_2998367.JPG,21,true,lh,keypress(e),100,false,200176.90000000596,200176.70000000298,190271.702,190287.5,190305.692,200198.083,1,16,1,
sequence,flow.Sequence,4_0,2023-11-15T19:44:09.197Z,,,,,,,,,,9871.00800000297,completion,,,,,,,low,high,,,,,,true,,,,false,200184.29999999702,200176.70000000298,190271.702,190287.5,190305.692,200198.083,1,16,,
trial,html.Screen,4_1_0,2023-11-15T19:44:18.114Z,,,,0,1.0213365328004047,-1.088524359911891,,true,lh,8902.416999999987,response,-1.2331439637486756,1.0499999999999998,-1.0499999999999998,0.9691143900156988,1.0499999999999998,-1.0499999999999998,low,high,,ISIC_5434229.JPG,,ISIC_7877488.JPG,21,true,lh,keypress(e),100,false,209100.79999999702,209100.5,200181.379,200184.40000000596,200198.083,209123.633,1,16,2,
sequence,flow.Sequence,4_1,2023-11-15T19:44:18.114Z,,,,,,,,,,8902.416999999987,completion,,,,,,,low,high,,,,,,true,,,,false,209101,209100.5,200181.379,200184.40000000596,200198.083,209123.633,1,16,,
trial,html.Screen,4_2_0,2023-11-15T19:44:27.767Z,,,,0,0.948927472020595,-1.0660437155921598,,true,lh,9630.166999997018,response,-1.2075172235545184,1.0499999999999998,-1.0499999999999998,0.9116724966267612,1.0499999999999998,-1.0499999999999998,low,high,,ISIC_5808758.JPG,,ISIC_0024235.JPG,21,true,lh,keypress(e),100,false,218754.10000000894,218753.79999999702,209107.103,209101.20000000298,209123.633,218783.344,1,16,3,
sequence,flow.Sequence,4_2,2023-11-15T19:44:27.768Z,,,,,,,,,,9630.166999997018,completion,,,,,,,low,high,,,,,,true,,,,false,218754.60000000894,218753.79999999702,209107.103,209101.10000000894,209123.633,218783.344,1,16,,
