sender,sender_type,sender_id,timestamp,meta,,blockNo,condition,duration,ended_on,img_left,img_reveal,img_right,loser,practice,response,response_action,selection_duration,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url,winner
informed_consent,html.Screen,0,2023-10-31T02:30:03.177Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""production"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://run.pavlovia.org/MurrayBennett/melanoma-2afc/?participant=65763&platform=sona"",""userAgent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"",""platform"":""MacIntel"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":300,""screen_width"":1440,""screen_height"":900,""scroll_width"":1440,""scroll_height"":777,""window_innerWidth"":1440,""window_innerHeight"":825,""devicePixelRatio"":2}",,,,12005,response,,,,,,consent,click button,,13719,13715,1593,1722,1710,13727,,,,"{""participant"":""65763"",""platform"":""sona""}",
Welcome,html.Screen,1,2023-10-31T02:30:31.142Z,,,,asymmetry,27955,response,,,,,,continue,click button,,41685,41682,13710,13719,13727,41694,,,,,
trial,html.Screen,2_0_0,2023-10-31T02:30:35.440Z,,0,0,,4289,response,ISIC_0069348.JPG,,ISIC_6997061.JPG,ISIC_6997061.JPG,true,0,keypress(z),500,45984,45983,41677,41685,41694,45994,1,6,1,,ISIC_0069348.JPG
sequence,flow.Sequence,2_0,2023-10-31T02:30:35.441Z,,0,,,4289,completion,,,,,true,,,,45985,45983,41677,41685,41694,45994,1,6,,,
trial,html.Screen,2_1_0,2023-10-31T02:30:39.660Z,,0,0,,4208,response,ISIC_0057368.JPG,,ISIC_0009529.JPG,ISIC_0009529.JPG,true,0,keypress(z),500,50203,50202,45977,45985,45994,50210,1,6,2,,ISIC_0057368.JPG
sequence,flow.Sequence,2_1,2023-10-31T02:30:39.660Z,,0,,,4208,completion,,,,,true,,,,50204,50202,45977,45985,45994,50210,1,6,,,
trial,html.Screen,2_2_0,2023-10-31T02:30:44.257Z,,0,0,,4591,response,ISIC_0064954.JPG,,ISIC_9758671.JPG,ISIC_0064954.JPG,true,1,keypress(m),500,54801,54801,50194,50204,50210,54811,1,6,3,,ISIC_9758671.JPG
sequence,flow.Sequence,2_2,2023-10-31T02:30:44.257Z,,0,,,4591,completion,,,,,true,,,,54801,54801,50194,50204,50210,54811,1,6,,,
trial,html.Screen,2_3_0,2023-10-31T02:30:47.909Z,,0,0,,3642,response,ISIC_0005785.JPG,,ISIC_0000080.JPG,ISIC_0000080.JPG,true,0,keypress(z),500,58454,58453,54795,54801,54811,58461,1,6,4,,ISIC_0005785.JPG
sequence,flow.Sequence,2_3,2023-10-31T02:30:47.910Z,,0,,,3642,completion,,,,,true,,,,58454,58453,54795,54801,54811,58461,1,6,,,
trial,html.Screen,2_4_0,2023-10-31T02:30:51.611Z,,0,0,,3694,response,ISIC_7944028.JPG,,ISIC_5390060.JPG,ISIC_7944028.JPG,true,1,keypress(m),500,62156,62155,58445,58454,58461,62161,1,6,5,,ISIC_5390060.JPG
sequence,flow.Sequence,2_4,2023-10-31T02:30:51.612Z,,0,,,3694,completion,,,,,true,,,,62156,62155,58445,58454,58461,62161,1,6,,,
trial,html.Screen,2_5_0,2023-10-31T02:30:54.480Z,,0,0,,2863,response,ISIC_0010188.JPG,,ISIC_0794216.JPG,ISIC_0794216.JPG,true,0,keypress(z),500,65024,65024,62144,62156,62161,65028,1,6,6,,ISIC_0010188.JPG
sequence,flow.Sequence,2_5,2023-10-31T02:30:54.481Z,,0,,,2863,completion,,,,,true,,,,65025,65024,62144,62156,62161,65028,1,6,,,
loop,flow.Loop,2,2023-10-31T02:30:54.481Z,,,,,23330,completion,,,,,true,,,,65026,65024,41677,41685,41694,65028,1,6,,,
exp_instructions,html.Screen,3,2023-10-31T02:31:01.258Z,,,,,6768,response,,,,,,continue,keypress(Space),,71802,71796,65012,65026,65028,71811,,,,,
trial,html.Screen,4_0_0,2023-10-31T02:31:04.145Z,,0,1,,2878,response,ISIC_0061252.JPG,8,ISIC_1736735.JPG,ISIC_1736735.JPG,false,0,keypress(z),500,74690,74689,71795,71802,71811,74695,8,400,1,,ISIC_0061252.JPG
break,html.Screen,4_0_1,2023-10-31T02:31:04.147Z,,0,,,NaN,,,,,,false,,,,74692,74691,,74690,,74695,8,400,,,
break_continue,html.Screen,4_0_2,2023-10-31T02:31:04.147Z,,0,,,NaN,,,,,,false,,,,74692,74692,,74692,,74695,8,400,,,
sequence,flow.Sequence,4_0,2023-10-31T02:31:04.148Z,,0,,,2881,completion,,,,,false,,,,74692,74692,71795,71802,71811,74695,8,400,,,
trial,html.Screen,4_1_0,2023-10-31T02:31:09.917Z,,0,1,,5766,response,ISIC_0033175.JPG,8,ISIC_0058781.JPG,ISIC_0033175.JPG,false,1,keypress(m),500,80461,80461,74679,74692,74695,80478,8,400,2,,ISIC_0058781.JPG
break,html.Screen,4_1_1,2023-10-31T02:31:09.918Z,,0,,,NaN,,,,,,false,,,,80462,80462,,80461,,80478,8,400,,,
break_continue,html.Screen,4_1_2,2023-10-31T02:31:09.918Z,,0,,,NaN,,,,,,false,,,,80463,80463,,80463,,80478,8,400,,,
sequence,flow.Sequence,4_1,2023-10-31T02:31:09.918Z,,0,,,5768,completion,,,,,false,,,,80463,80463,74679,74692,74695,80478,8,400,,,
trial,html.Screen,4_2_0,2023-10-31T02:31:12.709Z,,0,1,,2775,response,ISIC_0053674.JPG,7,ISIC_0147869.JPG,ISIC_0147869.JPG,false,0,keypress(z),500,83253,83253,80462,80463,80478,83262,8,400,3,,ISIC_0053674.JPG
break,html.Screen,4_2_1,2023-10-31T02:31:12.710Z,,0,,,NaN,,,,,,false,,,,83254,83254,,83253,,83262,8,400,,,
break_continue,html.Screen,4_2_2,2023-10-31T02:31:12.710Z,,0,,,NaN,,,,,,false,,,,83255,83255,,83254,,83262,8,400,,,
sequence,flow.Sequence,4_2,2023-10-31T02:31:12.710Z,,0,,,2777,completion,,,,,false,,,,83255,83255,80462,80463,80478,83262,8,400,,,
trial,html.Screen,4_3_0,2023-10-31T02:31:16.091Z,,0,1,,3374,response,ISIC_0055887.JPG,8,ISIC_5213829.JPG,ISIC_5213829.JPG,false,0,keypress(z),500,86636,86636,83245,83255,83262,86645,8,400,4,,ISIC_0055887.JPG
break,html.Screen,4_3_1,2023-10-31T02:31:16.093Z,,0,,,NaN,,,,,,false,,,,86638,86638,,86637,,86645,8,400,,,
break_continue,html.Screen,4_3_2,2023-10-31T02:31:16.093Z,,0,,,NaN,,,,,,false,,,,86638,86638,,86638,,86645,8,400,,,
sequence,flow.Sequence,4_3,2023-10-31T02:31:16.093Z,,0,,,3376,completion,,,,,false,,,,86638,86638,83245,83255,83262,86645,8,400,,,
trial,html.Screen,4_4_0,2023-10-31T02:31:22.737Z,,0,1,,6636,response,ISIC_3401631.JPG,8,ISIC_0031324.JPG,ISIC_0031324.JPG,false,0,keypress(z),500,93282,93281,86629,86638,86645,93279,8,400,5,,ISIC_3401631.JPG
break,html.Screen,4_4_1,2023-10-31T02:31:22.738Z,,0,,,NaN,,,,,,false,,,,93283,93283,,93282,,93279,8,400,,,
break_continue,html.Screen,4_4_2,2023-10-31T02:31:22.739Z,,0,,,NaN,,,,,,false,,,,93284,93284,,93284,,93279,8,400,,,
sequence,flow.Sequence,4_4,2023-10-31T02:31:22.739Z,,0,,,6639,completion,,,,,false,,,,93284,93284,86629,86638,86645,93279,8,400,,,
trial,html.Screen,4_5_0,2023-10-31T02:31:28.328Z,,0,1,,5593,response,ISIC_3161477.JPG,8,ISIC_5755836.JPG,ISIC_3161477.JPG,false,1,keypress(m),500,98872,98872,93262,93284,93279,98879,8,400,6,,ISIC_5755836.JPG
break,html.Screen,4_5_1,2023-10-31T02:31:28.329Z,,0,,,NaN,,,,,,false,,,,98874,98874,,98873,,98879,8,400,,,
break_continue,html.Screen,4_5_2,2023-10-31T02:31:28.329Z,,0,,,NaN,,,,,,false,,,,98875,98875,,98874,,98879,8,400,,,
sequence,flow.Sequence,4_5,2023-10-31T02:31:28.330Z,,0,,,5596,completion,,,,,false,,,,98875,98875,93262,93284,93279,98879,8,400,,,
trial,html.Screen,4_6_0,2023-10-31T02:31:31.806Z,,0,1,,3471,response,ISIC_0025039.JPG,7,ISIC_0027253.JPG,ISIC_0025039.JPG,false,1,keypress(m),500,102351,102350,98862,98875,98879,102362,8,400,7,,ISIC_0027253.JPG
break,html.Screen,4_6_1,2023-10-31T02:31:31.807Z,,0,,,NaN,,,,,,false,,,,102353,102352,,102351,,102362,8,400,,,
break_continue,html.Screen,4_6_2,2023-10-31T02:31:31.808Z,,0,,,NaN,,,,,,false,,,,102353,102353,,102353,,102362,8,400,,,
sequence,flow.Sequence,4_6,2023-10-31T02:31:31.808Z,,0,,,3474,completion,,,,,false,,,,102353,102353,98862,98875,98879,102362,8,400,,,
trial,html.Screen,4_7_0,2023-10-31T02:31:37.363Z,,0,1,,5546,response,ISIC_4614604.JPG,8,ISIC_8096177.JPG,ISIC_8096177.JPG,false,0,keypress(z),500,107909,107908,102346,102354,102362,107913,8,400,8,,ISIC_4614604.JPG
break,html.Screen,4_7_1,2023-10-31T02:31:37.365Z,,0,,,NaN,,,,,,false,,,,107910,107909,,107909,,107913,8,400,,,
break_continue,html.Screen,4_7_2,2023-10-31T02:31:37.365Z,,0,,,NaN,,,,,,false,,,,107910,107910,,107910,,107913,8,400,,,
sequence,flow.Sequence,4_7,2023-10-31T02:31:37.365Z,,0,,,5548,completion,,,,,false,,,,107910,107910,102346,102354,102362,107913,8,400,,,
trial,html.Screen,4_8_0,2023-10-31T02:31:40.250Z,,0,1,,2882,response,ISIC_0016080.JPG,5,ISIC_0594695.JPG,ISIC_0594695.JPG,false,0,keypress(z),500,110796,110795,107896,107910,107913,110812,8,400,9,,ISIC_0016080.JPG
break,html.Screen,4_8_1,2023-10-31T02:31:40.252Z,,0,,,NaN,,,,,,false,,,,110797,110797,,110796,,110812,8,400,,,
break_continue,html.Screen,4_8_2,2023-10-31T02:31:40.252Z,,0,,,NaN,,,,,,false,,,,110797,110797,,110797,,110812,8,400,,,
sequence,flow.Sequence,4_8,2023-10-31T02:31:40.252Z,,0,,,2884,completion,,,,,false,,,,110798,110797,107896,107910,107913,110812,8,400,,,
