sender,sender_type,sender_id,timestamp,meta,,blockNo,condition,duration,ended_on,img_left,img_reveal,img_right,practice,response,response_action,selection_duration,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url
informed_consent,html.Screen,0,2023-10-31T17:08:26.776Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""production"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://run.pavlovia.org/MurrayBennett/melanoma-2afc/?participant=67311&platform=sona"",""userAgent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"",""platform"":""MacIntel"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":300,""screen_width"":1440,""screen_height"":900,""scroll_width"":1440,""scroll_height"":735,""window_innerWidth"":1440,""window_innerHeight"":783,""devicePixelRatio"":2}",,,,3868.247000011921,response,,,,,consent,click button,,6723.200000017881,6707.300000011921,2822.387,2809.9000000059605,2839.053,6739.159,,,,"{""participant"":""67311"",""platform"":""sona""}"
Welcome,html.Screen,1,2023-10-31T17:08:34.871Z,,,,colourful,8058.341,response,,,,,continue,click button,,14818.59999999404,14797.5,6722.493,6723.300000011921,6739.159,14822.432,,,,
trial,html.Screen,2_0_0,2023-10-31T17:08:46.360Z,,0,0,,11516.469999999998,timeout,ISIC_0063388.JPG,,ISIC_0025593.JPG,true,,,500,26307,26306.70000001788,14805.766,14818.800000011921,14822.432,26338.902,1,6,1,
sequence,flow.Sequence,2_0,2023-10-31T17:08:46.360Z,,0,,,11484.26800001788,completion,,,,true,,,,26307.20000001788,26306.70000001788,14805.766,14818.700000017881,14822.432,26338.902,1,6,,
trial,html.Screen,2_1_0,2023-10-31T17:08:58.302Z,,0,0,,11999.782000000003,timeout,ISIC_1309015.JPG,,ISIC_0028178.JPG,true,,,500,38249.30000001192,38248.90000000596,26322.236,26307.30000001192,26338.902,38338.684,1,6,2,
sequence,flow.Sequence,2_1,2023-10-31T17:08:58.303Z,,0,,,11909.998000005962,completion,,,,true,,,,38249.80000001192,38248.90000000596,26322.236,26307.30000001192,26338.902,38338.684,1,6,,
