sender,sender_type,sender_id,timestamp,meta,,blockNo,condition,duration,ended_on,img_left,img_reveal,img_right,loser,practice,response,response_action,selection_duration,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url,winner
informed_consent,html.Screen,0,2023-09-12T20:11:12.225Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""production"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://run.pavlovia.org/MurrayBennett/melanoma-2afc/?participant=66197&platform=sona"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":300,""screen_width"":1366,""screen_height"":768,""scroll_width"":1366,""scroll_height"":595,""window_innerWidth"":1366,""window_innerHeight"":643,""devicePixelRatio"":1}",,,,277507.9140000004,response,,,,,,consent,click button,,282123.5,282113.9000000004,4589.299,4590.200000001118,4605.986,282176.161,,,,"{""participant"":""66197"",""platform"":""sona""}",
Welcome,html.Screen,1,2023-09-12T20:12:19.196Z,,,,asymmetry,66915.73900000035,response,,,,,,continue,click button,,349094.2000000011,349091.9000000004,282109.807,282124.9000000004,282176.161,349106.411,,,,,
trial,html.Screen,2_0_0,2023-09-12T20:12:23.894Z,,0,0,,4684.889000000723,response,ISIC_6997061.JPG,,ISIC_0069348.JPG,ISIC_6997061.JPG,true,1,keypress(m),500,353792.1000000015,353791.30000000075,349089.833,349095,349106.411,353806.159,1,6,1,,ISIC_0069348.JPG
sequence,flow.Sequence,2_0,2023-09-12T20:12:23.895Z,,0,,,4684.889000000723,completion,,,,,true,,,,353793.2000000011,353791.30000000075,349089.833,349094.9000000004,349106.411,353806.159,1,6,,,
trial,html.Screen,2_1_0,2023-09-12T20:12:28.623Z,,0,0,,4714.741000000387,response,ISIC_0009529.JPG,,ISIC_0057368.JPG,ISIC_0009529.JPG,true,1,keypress(m),500,358521.5,358520.9000000004,353789.789,353793.6000000015,353806.159,358539.277,1,6,2,,ISIC_0057368.JPG
sequence,flow.Sequence,2_1,2023-09-12T20:12:28.624Z,,0,,,4714.741000000387,completion,,,,,true,,,,358522.30000000075,358520.9000000004,353789.789,353793.5,353806.159,358539.277,1,6,,,
trial,html.Screen,2_2_0,2023-09-12T20:12:34.676Z,,0,0,,6034.523000000743,response,ISIC_9758671.JPG,,ISIC_0064954.JPG,ISIC_0064954.JPG,true,0,keypress(z),500,364574.4000000004,364573.80000000075,358522.69,358523,358539.277,364588.986,1,6,3,,ISIC_9758671.JPG
sequence,flow.Sequence,2_2,2023-09-12T20:12:34.677Z,,0,,,6034.523000000743,completion,,,,,true,,,,364575.1000000015,364573.80000000075,358522.69,358522.6000000015,358539.277,364588.986,1,6,,,
trial,html.Screen,2_3_0,2023-09-12T20:12:41.240Z,,0,0,,6548.914000000397,response,ISIC_0005785.JPG,,ISIC_0000080.JPG,ISIC_0000080.JPG,true,0,keypress(z),500,371138.6000000015,371137.9000000004,364572.596,364575.7000000011,364588.986,371155.347,1,6,4,,ISIC_0005785.JPG
sequence,flow.Sequence,2_3,2023-09-12T20:12:41.241Z,,0,,,6548.914000000397,completion,,,,,true,,,,371139.80000000075,371137.9000000004,364572.596,364575.5,364588.986,371155.347,1,6,,,
trial,html.Screen,2_4_0,2023-09-12T20:12:47.694Z,,0,0,,6435.853000001109,response,ISIC_5390060.JPG,,ISIC_7944028.JPG,ISIC_7944028.JPG,true,0,keypress(z),500,377592,377591.2000000011,371139.235,371140.4000000004,371155.347,377605.038,1,6,5,,ISIC_5390060.JPG
sequence,flow.Sequence,2_4,2023-09-12T20:12:47.695Z,,0,,,6435.853000001109,completion,,,,,true,,,,377592.80000000075,377591.2000000011,371139.235,371140.2000000011,371155.347,377605.038,1,6,,,
trial,html.Screen,2_5_0,2023-09-12T20:12:52.210Z,,0,0,,4502.9619999999995,response,ISIC_0010188.JPG,,ISIC_0794216.JPG,ISIC_0794216.JPG,true,0,keypress(z),500,382108.7000000011,382108,377588.672,377593.5,377605.038,382121.483,1,6,6,,ISIC_0010188.JPG
sequence,flow.Sequence,2_5,2023-09-12T20:12:52.211Z,,0,,,4502.9619999999995,completion,,,,,true,,,,382109.6000000015,382108,377588.672,377593.2000000011,377605.038,382121.483,1,6,,,
loop,flow.Loop,2,2023-09-12T20:12:52.212Z,,,,,33001.58899999998,completion,,,,,true,,,,382110.4000000004,382108,349089.833,349094.80000000075,349106.411,382121.483,1,6,,,
exp_instructions,html.Screen,3,2023-09-12T20:13:35.410Z,,,,,43186.01699999999,response,,,,,,continue,keypress(Space),,425309,425307.5,382104.613,382110.7000000011,382121.483,425319.472,,,,,
trial,html.Screen,4_0_0,2023-09-12T20:13:40.900Z,,0,1,,5479.228000001109,response,ISIC_5662381.JPG,5,ISIC_0010278.JPG,ISIC_5662381.JPG,false,1,keypress(m),500,430799.2000000011,430798.7000000011,425303.896,425309.80000000075,425319.472,430802.535,8,400,1,,ISIC_0010278.JPG
break,html.Screen,4_0_1,2023-09-12T20:13:40.903Z,,0,,,NaN,,,,,,false,,,,430801.5,430800.9000000004,,430799.6000000015,,430802.535,8,400,,,
