sender,sender_type,sender_id,timestamp,meta,,blockNo,condition,duration,ended_on,img_left,img_reveal,img_right,loser,practice,response,response_action,selection_duration,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url,winner
informed_consent,html.Screen,0,2023-11-01T23:01:21.443Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""production"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://run.pavlovia.org/MurrayBennett/melanoma-2afc/?participant=65878&platform=sona"",""userAgent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"",""platform"":""MacIntel"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":300,""screen_width"":1440,""screen_height"":900,""scroll_width"":1291,""scroll_height"":672,""window_innerWidth"":1291,""window_innerHeight"":720,""devicePixelRatio"":2}",,,,5555.3700000022345,response,,,,,,consent,click button,,7682.300000000745,7678.400000002235,2106.364,2112.7000000029802,2123.03,7689.474,,,,"{""participant"":""65878"",""platform"":""sona""}",
Welcome,html.Screen,1,2023-11-01T23:01:44.376Z,,,,asymmetry,22922.926000002233,response,,,,,,continue,click button,,30616.10000000149,30612.400000002235,7672.808,7682.70000000298,7689.474,30622.694,,,,,
trial,html.Screen,2_0_0,2023-11-01T23:01:47.603Z,,0,0,,3220.2060000022357,response,ISIC_0069348.JPG,,ISIC_6997061.JPG,ISIC_6997061.JPG,true,0,keypress(z),500,33843.300000000745,33842.900000002235,30606.028,30616.5,30622.694,33855.898,1,6,1,,ISIC_0069348.JPG
sequence,flow.Sequence,2_0,2023-11-01T23:01:47.603Z,,0,,,3220.2060000022357,completion,,,,,true,,,,33843.5,33842.900000002235,30606.028,30616.400000002235,30622.694,33855.898,1,6,,,
trial,html.Screen,2_1_0,2023-11-01T23:01:50.569Z,,0,0,,2952.601999999999,response,ISIC_0057368.JPG,,ISIC_0009529.JPG,ISIC_0009529.JPG,true,0,keypress(z),500,36809,36808.5,33839.232,33843.60000000149,33855.898,36824.08,1,6,2,,ISIC_0057368.JPG
sequence,flow.Sequence,2_1,2023-11-01T23:01:50.569Z,,0,,,2952.601999999999,completion,,,,,true,,,,36809.5,36808.5,33839.232,33843.60000000149,33855.898,36824.08,1,6,,,
trial,html.Screen,2_2_0,2023-11-01T23:01:53.439Z,,0,0,,2855.1200000029785,response,ISIC_9758671.JPG,,ISIC_0064954.JPG,ISIC_0064954.JPG,true,0,keypress(z),500,39679.800000000745,39679.20000000298,36807.414,36809.70000000298,36824.08,39690.632,1,6,3,,ISIC_9758671.JPG
sequence,flow.Sequence,2_2,2023-11-01T23:01:53.440Z,,0,,,2855.1200000029785,completion,,,,,true,,,,39680.20000000298,39679.20000000298,36807.414,36809.60000000149,36824.08,39690.632,1,6,,,
trial,html.Screen,2_3_0,2023-11-01T23:01:55.972Z,,0,0,,2521.7680000022374,response,ISIC_0000080.JPG,,ISIC_0005785.JPG,ISIC_0000080.JPG,true,1,keypress(m),500,42212.800000000745,42212.400000002235,39673.966,39680.60000000149,39690.632,42223.864,1,6,4,,ISIC_0005785.JPG
sequence,flow.Sequence,2_3,2023-11-01T23:01:55.973Z,,0,,,2521.7680000022374,completion,,,,,true,,,,42213.400000002235,42212.400000002235,39673.966,39680.5,39690.632,42223.864,1,6,,,
trial,html.Screen,2_4_0,2023-11-01T23:01:58.749Z,,0,0,,2765.4360000007437,response,ISIC_7944028.JPG,,ISIC_5390060.JPG,ISIC_7944028.JPG,true,1,keypress(m),500,44989.70000000298,44989.300000000745,42207.198,42213.70000000298,42223.864,45007.086,1,6,5,,ISIC_5390060.JPG
sequence,flow.Sequence,2_4,2023-11-01T23:01:58.750Z,,0,,,2765.4360000007437,completion,,,,,true,,,,44990.300000000745,44989.300000000745,42207.198,42213.60000000149,42223.864,45007.086,1,6,,,
trial,html.Screen,2_5_0,2023-11-01T23:02:02.534Z,,0,0,,3767.314000002232,response,ISIC_0794216.JPG,,ISIC_0010188.JPG,ISIC_0794216.JPG,true,1,keypress(m),500,48775,48774.400000002235,44990.42,44990.5,45007.086,48790.944,1,6,6,,ISIC_0010188.JPG
sequence,flow.Sequence,2_5,2023-11-01T23:02:02.535Z,,0,,,3767.314000002232,completion,,,,,true,,,,48775.5,48774.400000002235,44990.42,44990.400000002235,45007.086,48790.944,1,6,,,
loop,flow.Loop,2,2023-11-01T23:02:02.535Z,,,,,18151.706000002236,completion,,,,,true,,,,48775.800000000745,48774.400000002235,30606.028,30616.300000000745,30622.694,48790.944,1,6,,,
exp_instructions,html.Screen,3,2023-11-01T23:03:24.915Z,,,,,82360.45600000223,response,,,,,,continue,keypress(Space),,131157.6000000015,131151.40000000224,48774.278,48776,48790.944,131159.363,,,,,
trial,html.Screen,4_0_0,2023-11-01T23:03:27.630Z,,0,1,,2713.437000000733,response,ISIC_1870415.JPG,8,ISIC_7295035.JPG,ISIC_7295035.JPG,false,0,keypress(z),500,133873.20000000298,133872.80000000075,131142.697,131157.90000000224,131159.363,133875.921,8,400,1,,ISIC_1870415.JPG
break,html.Screen,4_0_1,2023-11-01T23:03:27.632Z,,0,,,NaN,,,,,,false,,,,133874.90000000224,133874.6000000015,,133873.40000000224,,133875.921,8,400,,,
break_continue,html.Screen,4_0_2,2023-11-01T23:03:27.632Z,,0,,,NaN,,,,,,false,,,,133875.40000000224,133875.20000000298,,133875.1000000015,,133875.921,8,400,,,
sequence,flow.Sequence,4_0,2023-11-01T23:03:27.633Z,,0,,,2715.837000002968,completion,,,,,false,,,,133875.5,133875.20000000298,131142.697,131157.90000000224,131159.363,133875.921,8,400,,,
trial,html.Screen,4_1_0,2023-11-01T23:03:30.311Z,,0,1,,2676.879000000743,response,ISIC_9772383.JPG,5,ISIC_7260977.JPG,ISIC_9772383.JPG,false,1,keypress(m),500,136553.5,136552.80000000075,133859.255,133875.6000000015,133875.921,136559.983,8,400,2,,ISIC_7260977.JPG
break,html.Screen,4_1_1,2023-11-01T23:03:30.312Z,,0,,,NaN,,,,,,false,,,,136555.1000000015,136554.80000000075,,136553.90000000224,,136559.983,8,400,,,
break_continue,html.Screen,4_1_2,2023-11-01T23:03:30.312Z,,0,,,NaN,,,,,,false,,,,136555.40000000224,136555.30000000075,,136555.20000000298,,136559.983,8,400,,,
sequence,flow.Sequence,4_1,2023-11-01T23:03:30.313Z,,0,,,2679.379000000743,completion,,,,,false,,,,136555.6000000015,136555.30000000075,133859.255,133875.6000000015,133875.921,136559.983,8,400,,,
trial,html.Screen,4_2_0,2023-11-01T23:03:33.120Z,,0,1,,2803.0169999999925,response,ISIC_8651765.JPG,8,ISIC_0032672.JPG,ISIC_8651765.JPG,false,1,keypress(m),500,139363.5,139363,136543.317,136555.70000000298,136559.983,139376.537,8,400,3,,ISIC_0032672.JPG
break,html.Screen,4_2_1,2023-11-01T23:03:33.122Z,,0,,,NaN,,,,,,false,,,,139365,139364.70000000298,,139363.70000000298,,139376.537,8,400,,,
break_continue,html.Screen,4_2_2,2023-11-01T23:03:33.122Z,,0,,,NaN,,,,,,false,,,,139365.5,139365.30000000075,,139365.1000000015,,139376.537,8,400,,,
