sender,sender_type,sender_id,timestamp,meta,,blockNo,condition,duration,ended_on,img_left,img_reveal,img_right,loser,practice,response,response_action,selection_duration,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url,winner
informed_consent,html.Screen,0,2023-11-01T18:02:24.118Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""production"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://run.pavlovia.org/MurrayBennett/melanoma-2afc/?participant=66242&platform=sona"",""userAgent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"",""platform"":""MacIntel"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":300,""screen_width"":1440,""screen_height"":900,""scroll_width"":799,""scroll_height"":655,""window_innerWidth"":799,""window_innerHeight"":703,""devicePixelRatio"":2}",,,,7534.627000047683,response,,,,,,consent,click button,,9533.200000047684,9518.700000047684,1417.429,1990.1000000238419,1984.073,9567.372,,,,"{""participant"":""66242"",""platform"":""sona""}",
Welcome,html.Screen,1,2023-11-01T18:02:59.696Z,,,,symmetry,35531.628,response,,,,,,continue,click button,,45110.200000047684,45099,9517.374,9533.5,9567.372,45116.663,,,,,
trial,html.Screen,2_0_0,2023-11-01T18:03:04.454Z,,0,0,,4751.037000047683,response,ISIC_6997061.JPG,,ISIC_0069348.JPG,ISIC_0069348.JPG,true,0,keypress(z),500,49868.10000002384,49867.700000047684,45099.997,45110.89999997616,45116.663,49883.402,1,6,1,,ISIC_6997061.JPG
sequence,flow.Sequence,2_0,2023-11-01T18:03:04.454Z,,0,,,4751.037000047683,completion,,,,,true,,,,49868.799999952316,49867.700000047684,45099.997,45110.799999952316,45116.663,49883.402,1,6,,,
trial,html.Screen,2_1_0,2023-11-01T18:03:08.080Z,,0,0,,3610.3979999523144,response,ISIC_0057368.JPG,,ISIC_0009529.JPG,ISIC_0057368.JPG,true,1,keypress(m),500,53494,53493.799999952316,49866.736,49869,49883.402,53499.924,1,6,2,,ISIC_0009529.JPG
sequence,flow.Sequence,2_1,2023-11-01T18:03:08.080Z,,0,,,3610.3979999523144,completion,,,,,true,,,,53494.5,53493.799999952316,49866.736,49869,49883.402,53499.924,1,6,,,
trial,html.Screen,2_2_0,2023-11-01T18:03:11.426Z,,0,0,,3340.475999976159,response,ISIC_0064954.JPG,,ISIC_9758671.JPG,ISIC_9758671.JPG,true,0,keypress(z),500,56840.799999952316,56840.39999997616,53483.258,53494.700000047684,53499.924,56850.06,1,6,3,,ISIC_0064954.JPG
sequence,flow.Sequence,2_2,2023-11-01T18:03:11.427Z,,0,,,3340.475999976159,completion,,,,,true,,,,56841.299999952316,56840.39999997616,53483.258,53494.60000002384,53499.924,56850.06,1,6,,,
trial,html.Screen,2_3_0,2023-11-01T18:03:14.678Z,,0,0,,3242.2399999523186,response,ISIC_0005785.JPG,,ISIC_0000080.JPG,ISIC_0005785.JPG,true,1,keypress(m),500,60092.700000047684,60092.299999952316,56833.394,56841.60000002384,56850.06,60099.93,1,6,4,,ISIC_0000080.JPG
sequence,flow.Sequence,2_3,2023-11-01T18:03:14.679Z,,0,,,3242.2399999523186,completion,,,,,true,,,,60093.200000047684,60092.299999952316,56833.394,56841.5,56850.06,60099.93,1,6,,,
