sender,sender_type,sender_id,timestamp,meta,,blockNo,condition,duration,ended_on,img_left,img_reveal,img_right,loser,practice,response,response_action,selection_duration,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url,winner
informed_consent,html.Screen,0,2023-09-08T19:45:27.103Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""production"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://run.pavlovia.org/MurrayBennett/melanoma-2afc/?participant=641374feea489f74a9c8db95&STUDY_ID=64f8c92207ba404bcb356c90&SESSION_ID=64fb79cfd902bfb3f0221fc0&platform=prolific"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/117.0"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""America/New_York"",""timezoneOffset"":240,""screen_width"":2560,""screen_height"":1440,""scroll_width"":2560,""scroll_height"":1272,""window_innerWidth"":2560,""window_innerHeight"":1320,""devicePixelRatio"":1}",,,,1878.96,response,,,,,,consent,click button,,3653,3641,1755.98,1758,1762.04,3651.96,,,,"{""participant"":""641374feea489f74a9c8db95"",""STUDY_ID"":""64f8c92207ba404bcb356c90"",""SESSION_ID"":""64fb79cfd902bfb3f0221fc0"",""platform"":""prolific""}",
Welcome,html.Screen,1,2023-09-08T19:45:36.863Z,,,,asymmetry,9754.04,response,,,,,,continue,click button,,13412,13406,3651.68,3653,3651.96,13416.48,,,,,
trial,html.Screen,2_0_0,2023-09-08T19:45:41.113Z,,0,0,,4245.52,response,ISIC_6997061.JPG,,ISIC_0069348.JPG,ISIC_6997061.JPG,true,1,keypress(m),500,17662,17662,13410.46,13412,13416.48,17668.78,1,6,1,,ISIC_0069348.JPG
sequence,flow.Sequence,2_0,2023-09-08T19:45:41.113Z,,0,,,4245.52,completion,,,,,true,,,,17662,17662,13410.46,13412,13416.48,17668.78,1,6,,,
trial,html.Screen,2_1_0,2023-09-08T19:45:44.642Z,,0,0,,3523.220000000001,response,ISIC_0009529.JPG,,ISIC_0057368.JPG,ISIC_0009529.JPG,true,1,keypress(m),500,21192,21192,17662.72,17662,17668.78,21194.18,1,6,2,,ISIC_0057368.JPG
sequence,flow.Sequence,2_1,2023-09-08T19:45:44.642Z,,0,,,3523.220000000001,completion,,,,,true,,,,21192,21192,17662.72,17662,17668.78,21194.18,1,6,,,
trial,html.Screen,2_2_0,2023-09-08T19:45:47.771Z,,0,0,,3126.8199999999997,response,ISIC_9758671.JPG,,ISIC_0064954.JPG,ISIC_9758671.JPG,true,1,keypress(m),500,24321,24321,21191.88,21192,21194.18,24325.86,1,6,3,,ISIC_0064954.JPG
sequence,flow.Sequence,2_2,2023-09-08T19:45:47.772Z,,0,,,3126.8199999999997,completion,,,,,true,,,,24321,24321,21191.88,21192,21194.18,24325.86,1,6,,,
trial,html.Screen,2_3_0,2023-09-08T19:45:51.905Z,,0,0,,4128.139999999999,response,ISIC_0005785.JPG,,ISIC_0000080.JPG,ISIC_0005785.JPG,true,1,keypress(m),500,28454,28454,24321.42,24321,24325.86,28457,1,6,4,,ISIC_0000080.JPG
sequence,flow.Sequence,2_3,2023-09-08T19:45:51.905Z,,0,,,4128.139999999999,completion,,,,,true,,,,28455,28454,24321.42,24321,24325.86,28457,1,6,,,
