sender,sender_type,sender_id,timestamp,meta,,blockNo,condition,duration,ended_on,img_left,img_reveal,img_right,loser,practice,response,response_action,selection_duration,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url,winner
informed_consent,html.Screen,0,2023-09-21T16:57:55.590Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""production"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://run.pavlovia.org/MurrayBennett/melanoma-2afc/?participant=66899&platform=sona"",""userAgent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36"",""platform"":""MacIntel"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":300,""screen_width"":1440,""screen_height"":900,""scroll_width"":1440,""scroll_height"":620,""window_innerWidth"":1440,""window_innerHeight"":668,""devicePixelRatio"":2}",,,,12405.224999999977,response,,,,,,consent,click button,,16156.5,16153.099999999977,3731.209,3735.899999999907,3747.875,16164.799,,,,"{""participant"":""66899"",""platform"":""sona""}",
Welcome,html.Screen,1,2023-09-21T16:58:15.356Z,,,,colourful,19755.600999999908,response,,,,,,continue,click button,,35922.69999999995,35920.39999999991,16148.133,16156.79999999993,16164.799,35932.067,,,,,
trial,html.Screen,2_0_0,2023-09-21T16:58:19.938Z,,0,0,,4572.432999999997,response,ISIC_0025593.JPG,,ISIC_0063388.JPG,ISIC_0063388.JPG,true,0,keypress(z),500,40505.09999999998,40504.5,35915.401,35923.09999999998,35932.067,40515.217,1,6,1,,ISIC_0025593.JPG
sequence,flow.Sequence,2_0,2023-09-21T16:58:19.938Z,,0,,,4572.432999999997,completion,,,,,true,,,,40505.59999999998,40504.5,35915.401,35923.09999999998,35932.067,40515.217,1,6,,,
trial,html.Screen,2_1_0,2023-09-21T16:58:23.945Z,,0,0,,3996.4829999999565,response,ISIC_0028178.JPG,,ISIC_1309015.JPG,ISIC_1309015.JPG,true,0,keypress(z),500,44512.19999999995,44511.69999999995,40498.551,40505.79999999993,40515.217,44515.925,1,6,2,,ISIC_0028178.JPG
sequence,flow.Sequence,2_1,2023-09-21T16:58:23.945Z,,0,,,3996.4829999999565,completion,,,,,true,,,,44512.69999999995,44511.69999999995,40498.551,40505.79999999993,40515.217,44515.925,1,6,,,
trial,html.Screen,2_2_0,2023-09-21T16:58:28.589Z,,0,0,,4640.374999999927,response,ISIC_0031128.JPG,,ISIC_3314853.JPG,ISIC_3314853.JPG,true,0,keypress(z),500,49156.89999999991,49156.29999999993,44499.259,44512.89999999991,44515.925,49165.739,1,6,3,,ISIC_0031128.JPG
sequence,flow.Sequence,2_2,2023-09-21T16:58:28.589Z,,0,,,4640.374999999927,completion,,,,,true,,,,49157.29999999993,49156.29999999993,44499.259,44512.89999999991,44515.925,49165.739,1,6,,,
trial,html.Screen,2_3_0,2023-09-21T16:58:32.196Z,,0,0,,3598.0609999999288,response,ISIC_8980141.JPG,,ISIC_0031612.JPG,ISIC_0031612.JPG,true,0,keypress(z),500,52764.39999999991,52763.79999999993,49149.073,49157.69999999995,49165.739,52766.401,1,6,4,,ISIC_8980141.JPG
sequence,flow.Sequence,2_3,2023-09-21T16:58:32.197Z,,0,,,3598.0609999999288,completion,,,,,true,,,,52764.89999999991,52763.79999999993,49149.073,49157.5,49165.739,52766.401,1,6,,,
