sender,sender_type,sender_id,timestamp,meta,,blockNo,condition,duration,ended_on,img_left,img_reveal,img_right,loser,practice,response,response_action,selection_duration,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url,winner
informed_consent,html.Screen,0,2023-09-08T19:46:01.390Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""production"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://run.pavlovia.org/MurrayBennett/melanoma-2afc/?participant=63d7d63f02fe0c728604e529&STUDY_ID=64f8c92207ba404bcb356c90&SESSION_ID=64fb79eb6244f371c3aa83ee&platform=prolific"",""userAgent"":""Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36"",""platform"":""Linux x86_64"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""America/New_York"",""timezoneOffset"":240,""screen_width"":1600,""screen_height"":900,""scroll_width"":1601,""scroll_height"":701,""window_innerWidth"":1601,""window_innerHeight"":749,""devicePixelRatio"":1.2000000476837158}",,,,3883.6050000059604,response,,,,,,consent,click button,,6520.9000000059605,6518.4000000059605,1619.013,2612.0999999940395,2634.795,6564.695,,,,"{""participant"":""63d7d63f02fe0c728604e529"",""STUDY_ID"":""64f8c92207ba404bcb356c90"",""SESSION_ID"":""64fb79eb6244f371c3aa83ee"",""platform"":""prolific""}",
Welcome,html.Screen,1,2023-09-08T19:46:04.752Z,,,,regular,3316.90499999404,response,,,,,,continue,click button,,9883.199999988079,9881.59999999404,6514.746,6521.199999988079,6564.695,9895.129,,,,,
trial,html.Screen,2_0_0,2023-09-08T19:46:13.419Z,,0,0,,8655.070999988078,response,ISIC_4679428.JPG,,ISIC_0061792.JPG,ISIC_0061792.JPG,true,0,keypress(z),500,18550.5,18550.19999998808,9878.477,9883.40000000596,9895.129,18554.245,1,6,1,,ISIC_4679428.JPG
sequence,flow.Sequence,2_0,2023-09-08T19:46:13.420Z,,0,,,8655.070999988078,completion,,,,,true,,,,18550.80000001192,18550.19999998808,9878.477,9883.40000000596,9895.129,18554.245,1,6,,,
trial,html.Screen,2_1_0,2023-09-08T19:46:17.772Z,,0,0,,4347.755000000001,response,ISIC_5199497.JPG,,ISIC_0776486.JPG,ISIC_0776486.JPG,true,0,keypress(z),500,22902.69999998808,22902,18537.593,18551,18554.245,22917.114,1,6,2,,ISIC_5199497.JPG
sequence,flow.Sequence,2_1,2023-09-08T19:46:17.772Z,,0,,,4347.755000000001,completion,,,,,true,,,,22903,22902,18537.593,18551,18554.245,22917.114,1,6,,,
trial,html.Screen,2_2_0,2023-09-08T19:46:20.859Z,,0,0,,3072.985999994038,response,ISIC_8575776.JPG,,ISIC_2556187.JPG,ISIC_2556187.JPG,true,0,keypress(z),500,25990.40000000596,25990.09999999404,22900.457,22903.19999998808,22917.114,25997.762,1,6,3,,ISIC_8575776.JPG
sequence,flow.Sequence,2_2,2023-09-08T19:46:20.860Z,,0,,,3072.985999994038,completion,,,,,true,,,,25990.69999998808,25990.09999999404,22900.457,22903.09999999404,22917.114,25997.762,1,6,,,
trial,html.Screen,2_3_0,2023-09-08T19:46:24.723Z,,0,0,,3856.1380000059617,response,ISIC_9238366.JPG,,ISIC_8141769.JPG,ISIC_8141769.JPG,true,0,keypress(z),500,29854.40000000596,29853.90000000596,25981.11,25990.90000000596,25997.762,29861.057,1,6,4,,ISIC_9238366.JPG
sequence,flow.Sequence,2_3,2023-09-08T19:46:24.724Z,,0,,,3856.1380000059617,completion,,,,,true,,,,29854.69999998808,29853.90000000596,25981.11,25990.80000001192,25997.762,29861.057,1,6,,,
