sender,sender_type,sender_id,timestamp,meta,,blockNo,condition,duration,ended_on,img_left,img_reveal,img_right,loser,practice,response,response_action,selection_duration,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url,winner
informed_consent,html.Screen,0,2023-05-03T20:07:32.795Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""production"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://run.pavlovia.org/MurrayBennett/melanoma-2afc/?participant=65229"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":300,""screen_width"":1920,""screen_height"":1080,""scroll_width"":958,""scroll_height"":903,""window_innerWidth"":958,""window_innerHeight"":951,""devicePixelRatio"":1}",,,,167860.28899995232,response,,,,,,consent,click button,,171228.09999990463,171225.79999995232,3332.175,3348.399999856949,3365.511,171249.512,,,,"{""participant"":""65229""}",
Welcome,html.Screen,1,2023-05-03T20:08:07.704Z,,,,irregular,34886.587999904645,response,,,,,,continue,click button,,206137.09999990463,206136.09999990463,171216.225,171228.29999995232,171249.512,206149.7,,,,,
trial,html.Screen,2_0_0,2023-05-03T20:08:16.469Z,,0,0,,8752.500000047672,response,ISIC_0061792.JPG,,ISIC_4679428.JPG,ISIC_0061792.JPG,true,1,keypress(m),500,214902.59999990463,214902.20000004768,206133.128,206137.29999995232,206149.7,214916.3,1,6,1,,ISIC_4679428.JPG
sequence,flow.Sequence,2_0,2023-05-03T20:08:16.470Z,,0,,,8752.500000047672,completion,,,,,true,,,,214903.20000004768,214902.20000004768,206133.128,206137.29999995232,206149.7,214916.3,1,6,,,
trial,html.Screen,2_1_0,2023-05-03T20:08:23.473Z,,0,0,,6989.999999952328,response,ISIC_0776486.JPG,,ISIC_5199497.JPG,ISIC_0776486.JPG,true,1,keypress(m),500,221906.79999995232,221906.29999995232,214899.989,214903.29999995232,214916.3,221916.475,1,6,2,,ISIC_5199497.JPG
sequence,flow.Sequence,2_1,2023-05-03T20:08:23.474Z,,0,,,6989.999999952328,completion,,,,,true,,,,221907,221906.29999995232,214899.989,214903.20000004768,214916.3,221916.475,1,6,,,
trial,html.Screen,2_2_0,2023-05-03T20:08:34.970Z,,0,0,,11516.687000000005,timeout,ISIC_2556187.JPG,,ISIC_8575776.JPG,,true,,,500,233404.09999990463,233403.70000004768,221899.827,221907.20000004768,221916.475,233433.162,1,6,3,,
sequence,flow.Sequence,2_2,2023-05-03T20:08:34.970Z,,0,,,11487.225000047678,completion,,,,,true,,,,233404.39999985695,233403.70000004768,221899.827,221907.20000004768,221916.475,233433.162,1,6,,,
trial,html.Screen,2_3_0,2023-05-03T20:08:38.292Z,,0,0,,3292.837999999989,response,ISIC_8141769.JPG,,ISIC_9238366.JPG,ISIC_9238366.JPG,true,0,keypress(z),500,236726.29999995232,236726,233416.493,233404.59999990463,233433.162,236733.065,1,6,4,,ISIC_8141769.JPG
sequence,flow.Sequence,2_3,2023-05-03T20:08:38.292Z,,0,,,3292.837999999989,completion,,,,,true,,,,236726.79999995232,236726,233416.493,233404.5,233433.162,236733.065,1,6,,,
trial,html.Screen,2_4_0,2023-05-03T20:08:42.513Z,,0,0,,4214.3349998569465,response,ISIC_8949026.JPG,,ISIC_9959593.JPG,ISIC_8949026.JPG,true,1,keypress(m),500,240947.70000004768,240947.39999985695,236716.822,236727.09999990463,236733.065,240969.306,1,6,5,,ISIC_9959593.JPG
sequence,flow.Sequence,2_4,2023-05-03T20:08:42.514Z,,0,,,4214.3349998569465,completion,,,,,true,,,,240948.29999995232,240947.39999985695,236716.822,236727,236733.065,240969.306,1,6,,,
trial,html.Screen,2_5_0,2023-05-03T20:08:45.201Z,,0,0,,2666.1939999999886,response,ISIC_0010479.JPG,,ISIC_0460240.JPG,ISIC_0460240.JPG,true,0,keypress(z),500,243635.79999995232,243635.5,240933.038,240948.59999990463,240969.306,243649.958,1,6,6,,ISIC_0010479.JPG
