sender,sender_type,sender_id,timestamp,meta,,blockNo,condition,duration,ended_on,img_left,img_reveal,img_right,loser,practice,response,response_action,selection_duration,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url,winner
informed_consent,html.Screen,0,2023-09-11T17:34:06.125Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""production"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://run.pavlovia.org/MurrayBennett/melanoma-2afc/?participant=67698&platform=sona"",""userAgent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36"",""platform"":""MacIntel"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":300,""screen_width"":1470,""screen_height"":956,""scroll_width"":1470,""scroll_height"":787,""window_innerWidth"":1470,""window_innerHeight"":835,""devicePixelRatio"":2}",,,,6471.222000023841,response,,,,,,consent,click button,,8568.300000011921,8561.600000023842,1957.05,2100.800000011921,2090.378,8573.78,,,,"{""participant"":""67698"",""platform"":""sona""}",
Welcome,html.Screen,1,2023-09-11T17:34:12.345Z,,,,asymmetry,6211.820000023841,response,,,,,,continue,click button,,14788.600000023842,14785.600000023842,8557.114,8568.5,8573.78,14790.444,,,,,
trial,html.Screen,2_0_0,2023-09-11T17:34:23.834Z,,0,0,,11516.412,timeout,ISIC_6997061.JPG,,ISIC_0069348.JPG,ISIC_0069348.JPG,true,,,500,26277.90000000596,26277.30000001192,14773.778,14788.90000000596,14790.444,26306.856,1,6,1,,ISIC_6997061.JPG
sequence,flow.Sequence,2_0,2023-09-11T17:34:23.835Z,,0,,,11486.856000011921,completion,,,,,true,,,,26278.40000000596,26277.30000001192,14773.778,14788.800000011921,14790.444,26306.856,1,6,,,
trial,html.Screen,2_1_0,2023-09-11T17:34:29.372Z,,0,0,,5508.544000005961,response,ISIC_0057368.JPG,,ISIC_0009529.JPG,ISIC_0057368.JPG,true,1,keypress(m),500,31816,31815.40000000596,26290.19,26278.600000023842,26306.856,31823.302,1,6,2,,ISIC_0009529.JPG
sequence,flow.Sequence,2_1,2023-09-11T17:34:29.372Z,,0,,,5508.544000005961,completion,,,,,true,,,,31816.5,31815.40000000596,26290.19,26278.5,26306.856,31823.302,1,6,,,
trial,html.Screen,2_2_0,2023-09-11T17:34:33.200Z,,0,0,,3820.298000023842,response,ISIC_0064954.JPG,,ISIC_9758671.JPG,ISIC_9758671.JPG,true,0,keypress(z),500,35644.30000001192,35643.60000002384,31806.636,31816.70000001788,31823.302,35657.097,1,6,3,,ISIC_0064954.JPG
sequence,flow.Sequence,2_2,2023-09-11T17:34:33.201Z,,0,,,3820.298000023842,completion,,,,,true,,,,35644.80000001192,35643.60000002384,31806.636,31816.600000023842,31823.302,35657.097,1,6,,,
trial,html.Screen,2_3_0,2023-09-11T17:34:38.181Z,,0,0,,4967.303000005959,response,ISIC_0005785.JPG,,ISIC_0000080.JPG,ISIC_0005785.JPG,true,1,keypress(m),500,40624.90000000596,40624.40000000596,35640.431,35645.10000002384,35657.097,40640.231,1,6,4,,ISIC_0000080.JPG
sequence,flow.Sequence,2_3,2023-09-11T17:34:38.181Z,,0,,,4967.303000005959,completion,,,,,true,,,,40625.5,40624.40000000596,35640.431,35645,35657.097,40640.231,1,6,,,
trial,html.Screen,2_4_0,2023-09-11T17:34:41.657Z,,0,0,,3460.369000023842,response,ISIC_7944028.JPG,,ISIC_5390060.JPG,ISIC_7944028.JPG,true,1,keypress(m),500,44101.30000001192,44100.60000002384,40623.565,40625.80000001192,40640.231,44106.759,1,6,5,,ISIC_5390060.JPG
sequence,flow.Sequence,2_4,2023-09-11T17:34:41.658Z,,0,,,3460.369000023842,completion,,,,,true,,,,44101.60000002384,44100.60000002384,40623.565,40625.70000001788,40640.231,44106.759,1,6,,,
trial,html.Screen,2_5_0,2023-09-11T17:34:45.119Z,,0,0,,3455.6410000059623,response,ISIC_0794216.JPG,,ISIC_0010188.JPG,ISIC_0010188.JPG,true,0,keypress(z),500,47563,47562.40000000596,44090.093,44101.90000000596,44106.759,47573.622,1,6,6,,ISIC_0794216.JPG
sequence,flow.Sequence,2_5,2023-09-11T17:34:45.119Z,,0,,,3455.6410000059623,completion,,,,,true,,,,47563.40000000596,47562.40000000596,44090.093,44101.80000001192,44106.759,47573.622,1,6,,,
loop,flow.Loop,2,2023-09-11T17:34:45.119Z,,,,,32771.95600000596,completion,,,,,true,,,,47563.60000002384,47562.40000000596,14773.778,14788.800000011921,14790.444,47573.622,1,6,,,
exp_instructions,html.Screen,3,2023-09-11T17:34:47.750Z,,,,,2615.0780000178784,response,,,,,,continue,keypress(Space),,50194.5,50188.70000001788,47556.956,47563.70000001788,47573.622,50206.85,,,,,
trial,html.Screen,4_0_0,2023-09-11T17:34:52.987Z,,0,1,,5223.750000023843,response,ISIC_7533983.JPG,5,ISIC_0068993.JPG,ISIC_7533983.JPG,false,1,keypress(m),500,55431,55430.60000002384,50190.184,50194.80000001192,50206.85,55439.974,8,400,1,,ISIC_0068993.JPG
break,html.Screen,4_0_1,2023-09-11T17:34:52.988Z,,0,,,NaN,,,,,,false,,,,55432.30000001192,55431.90000000596,,55431.20000001788,,55439.974,8,400,,,
break_continue,html.Screen,4_0_2,2023-09-11T17:34:52.989Z,,0,,,NaN,,,,,,false,,,,55432.70000001788,55432.70000001788,,55432.5,,55439.974,8,400,,,
sequence,flow.Sequence,4_0,2023-09-11T17:34:52.989Z,,0,,,5225.850000017883,completion,,,,,false,,,,55432.90000000596,55432.70000001788,50190.184,50194.70000001788,50206.85,55439.974,8,400,,,
trial,html.Screen,4_1_0,2023-09-11T17:35:04.934Z,,0,1,,81066.072,timeout,ISIC_1850196.JPG,443,ISIC_6384997.JPG,,false,,,500,67378.40000000596,67377.70000001788,55423.308,55433.20000001788,55439.974,136506.046,8,400,2,,
break,html.Screen,4_1_1,2023-09-11T17:35:04.935Z,,0,,,NaN,,,,,,false,,,,67379.40000000596,67379.10000002384,,67378.60000002384,,136506.046,8,400,,,
break_continue,html.Screen,4_1_2,2023-09-11T17:35:04.935Z,,0,,,NaN,,,,,,false,,,,67379.80000001192,67379.60000002384,,67379.5,,136506.046,8,400,,,
sequence,flow.Sequence,4_1,2023-09-11T17:35:04.936Z,,0,,,11939.62600002384,completion,,,,,false,,,,67379.90000000596,67379.60000002384,55423.308,55433.10000002384,55439.974,136506.046,8,400,,,
