sender,sender_type,sender_id,timestamp,meta,,blockNo,condition,duration,ended_on,img_left,img_reveal,img_right,loser,practice,response,response_action,selection_duration,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url,winner
informed_consent,html.Screen,0,2023-11-02T01:49:31.888Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""production"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://run.pavlovia.org/MurrayBennett/melanoma-2afc/?participant=66295&platform=sona"",""userAgent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36"",""platform"":""MacIntel"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":300,""screen_width"":1680,""screen_height"":1050,""scroll_width"":1680,""scroll_height"":809,""window_innerWidth"":1680,""window_innerHeight"":857,""devicePixelRatio"":2}",,,,2521.0929999761584,response,,,,,,consent,click button,,4919.800000011921,4918.399999976158,2380.641,2370.5,2397.307,4930.539,,,,"{""participant"":""66295"",""platform"":""sona""}",
Welcome,html.Screen,1,2023-11-02T01:49:34.856Z,,,,symmetry,2954.561000023842,response,,,,,,continue,click button,,7887.5,7885.100000023842,4913.873,4920,4930.539,7897.087,,,,,
trial,html.Screen,2_0_0,2023-11-02T01:49:46.352Z,,0,0,,11516.654000000002,timeout,ISIC_0069348.JPG,,ISIC_6997061.JPG,,true,,,500,19383.899999976158,19383.399999976158,7880.421,7887.699999988079,7897.087,19413.741,1,6,1,,
sequence,flow.Sequence,2_0,2023-11-02T01:49:46.353Z,,0,,,11486.312999976159,completion,,,,,true,,,,19384.30000001192,19383.399999976158,7880.421,7887.699999988079,7897.087,19413.741,1,6,,,
trial,html.Screen,2_1_0,2023-11-02T01:49:57.384Z,,0,0,,11001.55900001192,response,ISIC_0009529.JPG,,ISIC_0057368.JPG,ISIC_0057368.JPG,true,0,keypress(z),500,30415.5,30415.30000001192,19397.075,19384.5,19413.741,30430.371,1,6,2,,ISIC_0009529.JPG
sequence,flow.Sequence,2_1,2023-11-02T01:49:57.384Z,,0,,,11001.55900001192,completion,,,,,true,,,,30415.600000023842,30415.30000001192,19397.075,19384.5,19413.741,30430.371,1,6,,,
trial,html.Screen,2_2_0,2023-11-02T01:50:01.580Z,,0,0,,4180.629000000001,response,ISIC_9758671.JPG,,ISIC_0064954.JPG,ISIC_9758671.JPG,true,1,keypress(m),500,34611.89999997616,34611,30413.705,30415.69999998808,30430.371,34614.023,1,6,3,,ISIC_0064954.JPG
sequence,flow.Sequence,2_2,2023-11-02T01:50:01.581Z,,0,,,4180.629000000001,completion,,,,,true,,,,34612.39999997616,34611,30413.705,30415.69999998808,30430.371,34614.023,1,6,,,
trial,html.Screen,2_3_0,2023-11-02T01:50:04.897Z,,0,0,,3314.176999988078,response,ISIC_0005785.JPG,,ISIC_0000080.JPG,ISIC_0005785.JPG,true,1,keypress(m),500,37928.69999998808,37928.19999998808,34597.357,34612.69999998808,34614.023,37930.557,1,6,4,,ISIC_0000080.JPG
sequence,flow.Sequence,2_3,2023-11-02T01:50:04.898Z,,0,,,3314.176999988078,completion,,,,,true,,,,37929.30000001192,37928.19999998808,34597.357,34612.60000002384,34614.023,37930.557,1,6,,,
trial,html.Screen,2_4_0,2023-11-02T01:50:07.799Z,,0,0,,2899.6429999880784,response,ISIC_5390060.JPG,,ISIC_7944028.JPG,ISIC_5390060.JPG,true,1,keypress(m),500,40830.89999997616,40830.19999998808,37913.891,37929.60000002384,37930.557,40847.107,1,6,5,,ISIC_7944028.JPG
sequence,flow.Sequence,2_4,2023-11-02T01:50:07.800Z,,0,,,2899.6429999880784,completion,,,,,true,,,,40831.39999997616,40830.19999998808,37913.891,37929.5,37930.557,40847.107,1,6,,,
trial,html.Screen,2_5_0,2023-11-02T01:50:11.243Z,,0,0,,3427.3929999999964,response,ISIC_0794216.JPG,,ISIC_0010188.JPG,ISIC_0010188.JPG,true,0,keypress(z),500,44275.10000002384,44274.5,40830.441,40831.69999998808,40847.107,44280.303,1,6,6,,ISIC_0794216.JPG
sequence,flow.Sequence,2_5,2023-11-02T01:50:11.244Z,,0,,,3427.3929999999964,completion,,,,,true,,,,44275.60000002384,44274.5,40830.441,40831.5,40847.107,44280.303,1,6,,,
loop,flow.Loop,2,2023-11-02T01:50:11.244Z,,,,,36377.413,completion,,,,,true,,,,44276,44274.5,7880.421,7887.699999988079,7897.087,44280.303,1,6,,,
exp_instructions,html.Screen,3,2023-11-02T01:50:13.625Z,,,,,2371.697,response,,,,,,continue,keypress(Space),,46657.19999998808,46652,44263.637,44276.10000002384,44280.303,46663.945,,,,,
trial,html.Screen,4_0_0,2023-11-02T01:50:18.576Z,,0,1,,4943.355000011921,response,ISIC_9445196.JPG,6,ISIC_5666345.JPG,ISIC_5666345.JPG,false,0,keypress(z),500,51607.80000001192,51607.30000001192,46647.279,46657.5,46663.945,51613.747,8,400,1,,ISIC_9445196.JPG
break,html.Screen,4_0_1,2023-11-02T01:50:18.577Z,,0,,,NaN,,,,,,false,,,,51609.19999998808,51608.89999997616,,51608.10000002384,,51613.747,8,400,,,
break_continue,html.Screen,4_0_2,2023-11-02T01:50:18.578Z,,0,,,NaN,,,,,,false,,,,51609.89999997616,51609.60000002384,,51609.19999998808,,51613.747,8,400,,,
sequence,flow.Sequence,4_0,2023-11-02T01:50:18.578Z,,0,,,4945.655000023842,completion,,,,,false,,,,51610,51609.60000002384,46647.279,46657.5,46663.945,51613.747,8,400,,,
trial,html.Screen,4_1_0,2023-11-02T01:50:21.591Z,,0,1,,3008.452999988076,response,ISIC_3666094.JPG,6,ISIC_4088647.JPG,ISIC_3666094.JPG,false,1,keypress(m),500,54622.69999998808,54622.19999998808,51597.081,51610.10000002384,51613.747,54630.293,8,400,2,,ISIC_4088647.JPG
break,html.Screen,4_1_1,2023-11-02T01:50:21.592Z,,0,,,NaN,,,,,,false,,,,54623.69999998808,54623.60000002384,,54623.10000002384,,54630.293,8,400,,,
break_continue,html.Screen,4_1_2,2023-11-02T01:50:21.592Z,,0,,,NaN,,,,,,false,,,,54624,54623.89999997616,,54623.89999997616,,54630.293,8,400,,,
sequence,flow.Sequence,4_1,2023-11-02T01:50:21.593Z,,0,,,3010.152999976155,completion,,,,,false,,,,54624.30000001192,54623.89999997616,51597.081,51610.10000002384,51613.747,54630.293,8,400,,,
trial,html.Screen,4_2_0,2023-11-02T01:50:25.166Z,,0,1,,3566.807000023844,response,ISIC_6125358.JPG,5,ISIC_4964478.JPG,ISIC_4964478.JPG,false,0,keypress(z),500,58197.60000002384,58197.10000002384,54613.627,54624.39999997616,54630.293,58213.892,8,400,3,,ISIC_6125358.JPG
break,html.Screen,4_2_1,2023-11-02T01:50:25.167Z,,0,,,NaN,,,,,,false,,,,58198.60000002384,58198.39999997616,,58197.89999997616,,58213.892,8,400,,,
break_continue,html.Screen,4_2_2,2023-11-02T01:50:25.167Z,,0,,,NaN,,,,,,false,,,,58198.89999997616,58198.80000001192,,58198.80000001192,,58213.892,8,400,,,
sequence,flow.Sequence,4_2,2023-11-02T01:50:25.167Z,,0,,,3568.507000011923,completion,,,,,false,,,,58199.19999998808,58198.80000001192,54613.627,54624.39999997616,54630.293,58213.892,8,400,,,
trial,html.Screen,4_3_0,2023-11-02T01:50:28.631Z,,0,1,,3448.0079999761583,response,ISIC_9672482.JPG,9,ISIC_5150200.JPG,ISIC_5150200.JPG,false,0,keypress(z),500,61662.39999997616,61661.89999997616,58197.226,58199.19999998808,58213.892,61663.754,8,400,4,,ISIC_9672482.JPG
break,html.Screen,4_3_1,2023-11-02T01:50:28.632Z,,0,,,NaN,,,,,,false,,,,61663.39999997616,61663.19999998808,,61662.60000002384,,61663.754,8,400,,,
break_continue,html.Screen,4_3_2,2023-11-02T01:50:28.632Z,,0,,,NaN,,,,,,false,,,,61663.69999998808,61663.60000002384,,61663.5,,61663.754,8,400,,,
sequence,flow.Sequence,4_3,2023-11-02T01:50:28.632Z,,0,,,3449.708000023842,completion,,,,,false,,,,61663.89999997616,61663.60000002384,58197.226,58199.19999998808,58213.892,61663.754,8,400,,,
trial,html.Screen,4_4_0,2023-11-02T01:50:31.533Z,,0,1,,2900.6459999761573,response,ISIC_0003113.JPG,5,ISIC_1515947.JPG,ISIC_0003113.JPG,false,1,keypress(m),500,64565,64564.39999997616,61647.088,61664,61663.754,64580.304,8,400,5,,ISIC_1515947.JPG
break,html.Screen,4_4_1,2023-11-02T01:50:31.534Z,,0,,,NaN,,,,,,false,,,,64566.10000002384,64565.80000001192,,64565.39999997616,,64580.304,8,400,,,
break_continue,html.Screen,4_4_2,2023-11-02T01:50:31.535Z,,0,,,NaN,,,,,,false,,,,64566.39999997616,64566.30000001192,,64566.19999998808,,64580.304,8,400,,,
sequence,flow.Sequence,4_4,2023-11-02T01:50:31.535Z,,0,,,2902.54600001192,completion,,,,,false,,,,64566.60000002384,64566.30000001192,61647.088,61664,61663.754,64580.304,8,400,,,
trial,html.Screen,4_5_0,2023-11-02T01:50:35.649Z,,0,1,,4100.395999988083,response,ISIC_0056047.JPG,7,ISIC_0056141.JPG,ISIC_0056141.JPG,false,0,keypress(z),500,68681.19999998808,68680.69999998808,64563.638,64566.69999998808,64580.304,68697.248,8,400,6,,ISIC_0056047.JPG
break,html.Screen,4_5_1,2023-11-02T01:50:35.650Z,,0,,,NaN,,,,,,false,,,,68682.19999998808,68682,,68681.5,,68697.248,8,400,,,
break_continue,html.Screen,4_5_2,2023-11-02T01:50:35.651Z,,0,,,NaN,,,,,,false,,,,68682.60000002384,68682.39999997616,,68682.30000001192,,68697.248,8,400,,,
sequence,flow.Sequence,4_5,2023-11-02T01:50:35.651Z,,0,,,4102.095999976162,completion,,,,,false,,,,68682.69999998808,68682.39999997616,64563.638,64566.69999998808,64580.304,68697.248,8,400,,,
trial,html.Screen,4_6_0,2023-11-02T01:50:39.334Z,,0,1,,3667.951999988072,response,ISIC_0001129.JPG,8,ISIC_3556980.JPG,ISIC_3556980.JPG,false,0,keypress(z),500,72365.69999998808,72365.19999998808,68680.582,68682.89999997616,68697.248,72380.434,8,400,7,,ISIC_0001129.JPG
break,html.Screen,4_6_1,2023-11-02T01:50:39.335Z,,0,,,NaN,,,,,,false,,,,72366.69999998808,72366.5,,72365.89999997616,,72380.434,8,400,,,
break_continue,html.Screen,4_6_2,2023-11-02T01:50:39.335Z,,0,,,NaN,,,,,,false,,,,72367,72366.89999997616,,72366.80000001192,,72380.434,8,400,,,
sequence,flow.Sequence,4_6,2023-11-02T01:50:39.336Z,,0,,,3669.6519999761513,completion,,,,,false,,,,72367.30000001192,72366.89999997616,68680.582,68682.89999997616,68697.248,72380.434,8,400,,,
trial,html.Screen,4_7_0,2023-11-02T01:50:43.282Z,,0,1,,3932.666000023848,response,ISIC_8692218.JPG,5,ISIC_9406755.JPG,ISIC_9406755.JPG,false,0,keypress(z),500,76313.5,76313.10000002384,72363.768,72367.5,72380.434,76330.681,8,400,8,,ISIC_8692218.JPG
break,html.Screen,4_7_1,2023-11-02T01:50:43.283Z,,0,,,NaN,,,,,,false,,,,76314.69999998808,76314.19999998808,,76313.80000001192,,76330.681,8,400,,,
break_continue,html.Screen,4_7_2,2023-11-02T01:50:43.284Z,,0,,,NaN,,,,,,false,,,,76315.5,76315.39999997616,,76315.30000001192,,76330.681,8,400,,,
sequence,flow.Sequence,4_7,2023-11-02T01:50:43.284Z,,0,,,3934.9659999761643,completion,,,,,false,,,,76315.69999998808,76315.39999997616,72363.768,72367.39999997616,72380.434,76330.681,8,400,,,
trial,html.Screen,4_8_0,2023-11-02T01:50:46.489Z,,0,1,,3189.819000000003,response,ISIC_0231167.JPG,8,ISIC_0033204.JPG,ISIC_0033204.JPG,false,0,keypress(z),500,79520.89999997616,79520.5,76314.015,76315.89999997616,76330.681,79530.553,8,400,9,,ISIC_0231167.JPG
break,html.Screen,4_8_1,2023-11-02T01:50:46.490Z,,0,,,NaN,,,,,,false,,,,79522,79521.69999998808,,79521.19999998808,,79530.553,8,400,,,
break_continue,html.Screen,4_8_2,2023-11-02T01:50:46.491Z,,0,,,NaN,,,,,,false,,,,79522.30000001192,79522.19999998808,,79522.10000002384,,79530.553,8,400,,,
sequence,flow.Sequence,4_8,2023-11-02T01:50:46.491Z,,0,,,3191.518999988082,completion,,,,,false,,,,79522.39999997616,79522.19999998808,76314.015,76315.69999998808,76330.681,79530.553,8,400,,,
trial,html.Screen,4_9_0,2023-11-02T01:50:49.409Z,,0,1,,2909.547000023842,response,ISIC_7633960.JPG,6,ISIC_5510604.JPG,ISIC_7633960.JPG,false,1,keypress(m),500,82440.5,82440.10000002384,79513.887,79522.69999998808,79530.553,82447.103,8,400,10,,ISIC_5510604.JPG
break,html.Screen,4_9_1,2023-11-02T01:50:49.410Z,,0,,,NaN,,,,,,false,,,,82441.5,82441.39999997616,,82440.80000001192,,82447.103,8,400,,,
break_continue,html.Screen,4_9_2,2023-11-02T01:50:49.410Z,,0,,,NaN,,,,,,false,,,,82441.89999997616,82441.80000001192,,82441.69999998808,,82447.103,8,400,,,
sequence,flow.Sequence,4_9,2023-11-02T01:50:49.410Z,,0,,,2911.247000011921,completion,,,,,false,,,,82442.10000002384,82441.80000001192,79513.887,79522.5,79530.553,82447.103,8,400,,,
trial,html.Screen,4_10_0,2023-11-02T01:50:53.078Z,,0,1,,3661.997000023839,response,ISIC_0028718.JPG,9,ISIC_0663824.JPG,ISIC_0663824.JPG,false,0,keypress(z),500,86109.69999998808,86109.10000002384,82430.437,82442.30000001192,82447.103,86113.623,8,400,11,,ISIC_0028718.JPG
break,html.Screen,4_10_1,2023-11-02T01:50:53.079Z,,0,,,NaN,,,,,,false,,,,86110.80000001192,86110.5,,86110,,86113.623,8,400,,,
break_continue,html.Screen,4_10_2,2023-11-02T01:50:53.079Z,,0,,,NaN,,,,,,false,,,,86111.19999998808,86111,,86110.89999997616,,86113.623,8,400,,,
sequence,flow.Sequence,4_10,2023-11-02T01:50:53.080Z,,0,,,3663.896999999997,completion,,,,,false,,,,86111.30000001192,86111,82430.437,82442.30000001192,82447.103,86113.623,8,400,,,
trial,html.Screen,4_11_0,2023-11-02T01:50:57.133Z,,0,1,,4050.177000011914,response,ISIC_3418245.JPG,8,ISIC_5238649.JPG,ISIC_5238649.JPG,false,0,keypress(z),500,90164.19999998808,90163.80000001192,86096.957,86111.39999997616,86113.623,90180.573,8,400,12,,ISIC_3418245.JPG
break,html.Screen,4_11_1,2023-11-02T01:50:57.134Z,,0,,,NaN,,,,,,false,,,,90165.30000001192,90165.19999998808,,90164.5,,90180.573,8,400,,,
break_continue,html.Screen,4_11_2,2023-11-02T01:50:57.134Z,,0,,,NaN,,,,,,false,,,,90165.69999998808,90165.69999998808,,90165.5,,90180.573,8,400,,,
