sender,sender_type,sender_id,timestamp,meta,,blockNo,condition,duration,ended_on,img_left,img_reveal,img_right,loser,practice,response,response_action,selection_duration,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url,winner
informed_consent,html.Screen,0,2023-09-27T02:36:44.834Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""production"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://run.pavlovia.org/MurrayBennett/melanoma-2afc/?participant=67599&platform=sona"",""userAgent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.4 Safari/605.1.15"",""platform"":""MacIntel"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":300,""screen_width"":1470,""screen_height"":956,""scroll_width"":1470,""scroll_height"":792,""window_innerWidth"":1470,""window_innerHeight"":840,""devicePixelRatio"":2}",,,,32013.000000000007,response,,,,,,consent,click button,,36069,36102.00000000001,4089,4086.9999999999995,4109,36093,,,,"{""participant"":""67599"",""platform"":""sona""}",
Welcome,html.Screen,1,2023-09-27T02:36:54.933Z,,,,asymmetry,10122,response,,,,,,continue,click button,,46167,46203,36081,36069,36093,46193,,,,,
trial,html.Screen,2_0_0,2023-09-27T02:37:06.444Z,,0,0,,11517,timeout,ISIC_6997061.JPG,,ISIC_0069348.JPG,,true,,,500,57678.00000000001,57677,46177,46168,46193,57710,1,6,1,,
sequence,flow.Sequence,2_0,2023-09-27T02:37:06.444Z,,0,,,11484,completion,,,,,true,,,,57679,57677,46177,46168,46193,57710,1,6,,,
trial,html.Screen,2_1_0,2023-09-27T02:37:11.809Z,,0,0,,5350,response,ISIC_0057368.JPG,,ISIC_0009529.JPG,ISIC_0009529.JPG,true,0,keypress(z),500,63043,63043,57693,57679,57710,63076,1,6,2,,ISIC_0057368.JPG
sequence,flow.Sequence,2_1,2023-09-27T02:37:11.809Z,,0,,,5333,completion,,,,,true,,,,63044.00000000001,63043,57693,57679,57710,63076,1,6,,,
trial,html.Screen,2_2_0,2023-09-27T02:37:16.021Z,,0,0,,4195,response,ISIC_9758671.JPG,,ISIC_0064954.JPG,ISIC_0064954.JPG,true,0,keypress(z),500,67255,67255,63060,63044.00000000001,63076,67293,1,6,3,,ISIC_9758671.JPG
sequence,flow.Sequence,2_2,2023-09-27T02:37:16.021Z,,0,,,4179,completion,,,,,true,,,,67256,67255,63060,63044.00000000001,63076,67293,1,6,,,
trial,html.Screen,2_3_0,2023-09-27T02:37:20.409Z,,0,0,,4366,response,ISIC_0000080.JPG,,ISIC_0005785.JPG,ISIC_0000080.JPG,true,1,keypress(m),500,71644,71643,67277,67256,67293,71677,1,6,4,,ISIC_0005785.JPG
sequence,flow.Sequence,2_3,2023-09-27T02:37:20.410Z,,0,,,4350,completion,,,,,true,,,,71644,71643,67277,67256,67293,71677,1,6,,,
trial,html.Screen,2_4_0,2023-09-27T02:37:23.738Z,,0,0,,3319,response,ISIC_7944028.JPG,,ISIC_5390060.JPG,ISIC_7944028.JPG,true,1,keypress(m),500,74979,74979,71660,71645,71677,75010,1,6,5,,ISIC_5390060.JPG
sequence,flow.Sequence,2_4,2023-09-27T02:37:23.739Z,,0,,,3302,completion,,,,,true,,,,74980,74979,71660,71645,71677,75010,1,6,,,
trial,html.Screen,2_5_0,2023-09-27T02:37:26.786Z,,0,0,,3040,response,ISIC_0010188.JPG,,ISIC_0794216.JPG,ISIC_0794216.JPG,true,0,keypress(z),500,78034,78033,74993,74980,75010,78060,1,6,6,,ISIC_0010188.JPG
sequence,flow.Sequence,2_5,2023-09-27T02:37:26.787Z,,0,,,3023,completion,,,,,true,,,,78034,78033,74993,74980,75010,78060,1,6,,,
loop,flow.Loop,2,2023-09-27T02:37:26.787Z,,,,,31840,completion,,,,,true,,,,78035,78033,46177,46168,46193,78060,1,6,,,
exp_instructions,html.Screen,3,2023-09-27T02:37:44.428Z,,,,,17719,response,,,,,,continue,keypress(Space),,95695.00000000001,95762,78043,78035,78060,95726,,,,,
trial,html.Screen,4_0_0,2023-09-27T02:37:49.126Z,,0,1,,4684,response,ISIC_0026475.JPG,8,ISIC_0065774.JPG,ISIC_0026475.JPG,false,1,keypress(m),500,100395,100394,95710,95695.00000000001,95726,100427,8,400,1,,ISIC_0065774.JPG
break,html.Screen,4_0_1,2023-09-27T02:37:49.127Z,,0,,,NaN,,,,,,false,,,,100396,100396,,100395,,100427,8,400,,,
break_continue,html.Screen,4_0_2,2023-09-27T02:37:49.128Z,,0,,,NaN,,,,,,false,,,,100397,100397,,100396,,100427,8,400,,,
sequence,flow.Sequence,4_0,2023-09-27T02:37:49.128Z,,0,,,4671,completion,,,,,false,,,,100397,100397,95710,95695.00000000001,95726,100427,8,400,,,
trial,html.Screen,4_1_0,2023-09-27T02:37:55.358Z,,0,1,,6218,response,ISIC_0057913.JPG,5,ISIC_0060148.JPG,ISIC_0057913.JPG,false,1,keypress(m),500,106629,106628,100410,100397,100427,106660,8,400,2,,ISIC_0060148.JPG
break,html.Screen,4_1_1,2023-09-27T02:37:55.360Z,,0,,,NaN,,,,,,false,,,,106631,106630,,106629,,106660,8,400,,,
break_continue,html.Screen,4_1_2,2023-09-27T02:37:55.360Z,,0,,,NaN,,,,,,false,,,,106631,106631,,106631,,106660,8,400,,,
sequence,flow.Sequence,4_1,2023-09-27T02:37:55.361Z,,0,,,6204,completion,,,,,false,,,,106632,106631,100410,100397,100427,106660,8,400,,,
trial,html.Screen,4_2_0,2023-09-27T02:38:00.818Z,,0,1,,5447,response,ISIC_2183722.JPG,4,ISIC_2056104.JPG,ISIC_2056104.JPG,false,0,keypress(z),500,112090,112090,106643,106632,106660,112126,8,400,3,,ISIC_2183722.JPG
break,html.Screen,4_2_1,2023-09-27T02:38:00.819Z,,0,,,NaN,,,,,,false,,,,112092,112092,,112091.00000000001,,112126,8,400,,,
break_continue,html.Screen,4_2_2,2023-09-27T02:38:00.820Z,,0,,,NaN,,,,,,false,,,,112092,112092,,112092,,112126,8,400,,,
sequence,flow.Sequence,4_2,2023-09-27T02:38:00.820Z,,0,,,5432,completion,,,,,false,,,,112092,112092,106643,106632,106660,112126,8,400,,,
trial,html.Screen,4_3_0,2023-09-27T02:38:03.861Z,,0,1,,3024,response,ISIC_0061705.JPG,6,ISIC_6440229.JPG,ISIC_0061705.JPG,false,1,keypress(m),500,115134,115134,112110,112093,112126,115160,8,400,4,,ISIC_6440229.JPG
break,html.Screen,4_3_1,2023-09-27T02:38:03.863Z,,0,,,NaN,,,,,,false,,,,115136,115136,,115135,,115160,8,400,,,
break_continue,html.Screen,4_3_2,2023-09-27T02:38:03.863Z,,0,,,NaN,,,,,,false,,,,115137,115136,,115136,,115160,8,400,,,
sequence,flow.Sequence,4_3,2023-09-27T02:38:03.864Z,,0,,,3010,completion,,,,,false,,,,115137,115136,112110,112093,112126,115160,8,400,,,
trial,html.Screen,4_4_0,2023-09-27T02:38:09.780Z,,0,1,,5911,response,ISIC_0000848.JPG,3,ISIC_0011437.JPG,ISIC_0000848.JPG,false,1,keypress(m),500,121054,121054,115143,115137,115160,121076,8,400,5,,ISIC_0011437.JPG
break,html.Screen,4_4_1,2023-09-27T02:38:09.781Z,,0,,,NaN,,,,,,false,,,,121055,121055,,121054,,121076,8,400,,,
break_continue,html.Screen,4_4_2,2023-09-27T02:38:09.782Z,,0,,,NaN,,,,,,false,,,,121056,121056,,121056,,121076,8,400,,,
sequence,flow.Sequence,4_4,2023-09-27T02:38:09.782Z,,0,,,5896,completion,,,,,false,,,,121056,121056,115143,115137,115160,121076,8,400,,,
trial,html.Screen,4_5_0,2023-09-27T02:38:13.299Z,,0,1,,3514.0000000000146,response,ISIC_6284012.JPG,11,ISIC_7125023.JPG,ISIC_7125023.JPG,false,0,keypress(z),500,124573.00000000001,124573.00000000001,121059,121056,121076,124610,8,400,6,,ISIC_6284012.JPG
break,html.Screen,4_5_1,2023-09-27T02:38:13.300Z,,0,,,NaN,,,,,,false,,,,124574,124574,,124574,,124610,8,400,,,
break_continue,html.Screen,4_5_2,2023-09-27T02:38:13.300Z,,0,,,NaN,,,,,,false,,,,124575,124575,,124575,,124610,8,400,,,
