sender,sender_type,sender_id,timestamp,meta,,blockNo,condition,duration,ended_on,img_left,img_reveal,img_right,loser,practice,response,response_action,selection_duration,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url,winner
informed_consent,html.Screen,0,2023-09-16T19:17:38.596Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""production"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://run.pavlovia.org/MurrayBennett/melanoma-2afc/?participant=66038&platform=sona"",""userAgent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15"",""platform"":""MacIntel"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":300,""screen_width"":1440,""screen_height"":900,""scroll_width"":1197,""scroll_height"":660,""window_innerWidth"":1197,""window_innerHeight"":708,""devicePixelRatio"":2}",,,,5888.000000000001,response,,,,,,consent,click button,,8200,8165.000000000001,2277,2263,2332,8236,,,,"{""participant"":""66038"",""platform"":""sona""}",
Welcome,html.Screen,1,2023-09-16T19:18:11.334Z,,,,uniform,32697,response,,,,,,continue,click button,,40938,40920,8223,8200,8236,40961,,,,,
trial,html.Screen,2_0_0,2023-09-16T19:18:17.072Z,,0,0,,5730,response,ISIC_0063388.JPG,,ISIC_0025593.JPG,ISIC_0025593.JPG,true,0,keypress(z),500,46675.00000000001,46674,40944,40938,40961,46698,1,6,1,,ISIC_0063388.JPG
sequence,flow.Sequence,2_0,2023-09-16T19:18:17.072Z,,0,,,5713,completion,,,,,true,,,,46675.00000000001,46674,40944,40938,40961,46698,1,6,,,
trial,html.Screen,2_1_0,2023-09-16T19:18:23.921Z,,0,0,,6842,response,ISIC_0028178.JPG,,ISIC_1309015.JPG,ISIC_1309015.JPG,true,0,keypress(z),500,53524,53523,46681,46675.00000000001,46698,53551,1,6,2,,ISIC_0028178.JPG
sequence,flow.Sequence,2_1,2023-09-16T19:18:23.921Z,,0,,,6825,completion,,,,,true,,,,53524,53523,46681,46675.00000000001,46698,53551,1,6,,,
trial,html.Screen,2_2_0,2023-09-16T19:18:30.131Z,,0,0,,6199,response,ISIC_3314853.JPG,,ISIC_0031128.JPG,ISIC_0031128.JPG,true,0,keypress(z),500,59734,59734,53535,53524,53551,59771,1,6,3,,ISIC_3314853.JPG
sequence,flow.Sequence,2_2,2023-09-16T19:18:30.132Z,,0,,,6183,completion,,,,,true,,,,59734,59734,53535,53524,53551,59771,1,6,,,
trial,html.Screen,2_3_0,2023-09-16T19:18:34.285Z,,0,0,,4133,response,ISIC_0031612.JPG,,ISIC_8980141.JPG,ISIC_0031612.JPG,true,1,keypress(m),500,63887,63887,59754,59734,59771,63917,1,6,4,,ISIC_8980141.JPG
sequence,flow.Sequence,2_3,2023-09-16T19:18:34.285Z,,0,,,4116,completion,,,,,true,,,,63887,63887,59754,59734,59771,63917,1,6,,,
trial,html.Screen,2_4_0,2023-09-16T19:18:38.836Z,,0,0,,4537,response,ISIC_1197737.JPG,,ISIC_9721604.JPG,ISIC_1197737.JPG,true,1,keypress(m),500,68439,68438,63901,63888,63917,68460,1,6,5,,ISIC_9721604.JPG
sequence,flow.Sequence,2_4,2023-09-16T19:18:38.837Z,,0,,,4521,completion,,,,,true,,,,68439,68438,63901,63888,63917,68460,1,6,,,
