sender,sender_type,sender_id,timestamp,meta,,blockNo,condition,duration,ended_on,img_left,img_reveal,img_right,loser,practice,response,response_action,selection_duration,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url,winner
informed_consent,html.Screen,0,2023-11-01T16:05:58.109Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""production"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://run.pavlovia.org/MurrayBennett/melanoma-2afc/?participant=66310&platform=sona"",""userAgent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15"",""platform"":""MacIntel"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":300,""screen_width"":1440,""screen_height"":900,""scroll_width"":1440,""scroll_height"":772,""window_innerWidth"":1440,""window_innerHeight"":820,""devicePixelRatio"":2}",,,,5542,response,,,,,,consent,click button,,7743,7721,2179,2173,2208,7794,,,,"{""participant"":""66310"",""platform"":""sona""}",
Welcome,html.Screen,1,2023-11-01T16:06:43.863Z,,,,asymmetry,45727.00000000001,response,,,,,,continue,click button,,53498.00000000001,53495.00000000001,7768,7743,7794,53548,,,,,
trial,html.Screen,2_0_0,2023-11-01T16:06:48.470Z,,0,0,,4591.000000000007,response,ISIC_0069348.JPG,,ISIC_6997061.JPG,ISIC_6997061.JPG,true,0,keypress(z),500,58106,58105.00000000001,53514,53499,53548,58144,1,6,1,,ISIC_0069348.JPG
sequence,flow.Sequence,2_0,2023-11-01T16:06:48.470Z,,0,,,4557.000000000007,completion,,,,,true,,,,58106,58105.00000000001,53514,53499,53548,58144,1,6,,,
trial,html.Screen,2_1_0,2023-11-01T16:06:52.423Z,,0,0,,3948.0000000000073,response,ISIC_0057368.JPG,,ISIC_0009529.JPG,ISIC_0009529.JPG,true,0,keypress(z),500,62059.00000000001,62059.00000000001,58111,58106,58144,62109,1,6,2,,ISIC_0057368.JPG
sequence,flow.Sequence,2_1,2023-11-01T16:06:52.423Z,,0,,,3915.0000000000073,completion,,,,,true,,,,62059.00000000001,62059.00000000001,58111,58106,58144,62109,1,6,,,
trial,html.Screen,2_2_0,2023-11-01T16:06:57.688Z,,0,0,,5248,response,ISIC_9758671.JPG,,ISIC_0064954.JPG,ISIC_9758671.JPG,true,1,keypress(m),500,67325,67324,62076,62059.00000000001,62109,67372,1,6,3,,ISIC_0064954.JPG
sequence,flow.Sequence,2_2,2023-11-01T16:06:57.689Z,,0,,,5215,completion,,,,,true,,,,67325,67324,62076,62059.00000000001,62109,67372,1,6,,,
trial,html.Screen,2_3_0,2023-11-01T16:07:02.259Z,,0,0,,4556,response,ISIC_0005785.JPG,,ISIC_0000080.JPG,ISIC_0005785.JPG,true,1,keypress(m),500,71895,71895,67339,67326.00000000001,67372,71935,1,6,4,,ISIC_0000080.JPG
sequence,flow.Sequence,2_3,2023-11-01T16:07:02.261Z,,0,,,4523,completion,,,,,true,,,,71898,71895,67339,67325,67372,71935,1,6,,,
trial,html.Screen,2_4_0,2023-11-01T16:07:06.309Z,,0,0,,4044,response,ISIC_5390060.JPG,,ISIC_7944028.JPG,ISIC_7944028.JPG,true,0,keypress(z),500,75946,75946,71902,71898,71935,75999,1,6,5,,ISIC_5390060.JPG
sequence,flow.Sequence,2_4,2023-11-01T16:07:06.309Z,,0,,,4011,completion,,,,,true,,,,75946,75946,71902,71898,71935,75999,1,6,,,
trial,html.Screen,2_5_0,2023-11-01T16:07:10.188Z,,0,0,,3859,response,ISIC_0010188.JPG,,ISIC_0794216.JPG,ISIC_0794216.JPG,true,0,keypress(z),500,79825,79825,75966,75946,75999,79863,1,6,6,,ISIC_0010188.JPG
sequence,flow.Sequence,2_5,2023-11-01T16:07:10.188Z,,0,,,3826,completion,,,,,true,,,,79825,79825,75966,75946,75999,79863,1,6,,,
loop,flow.Loop,2,2023-11-01T16:07:10.189Z,,,,,26277,completion,,,,,true,,,,79825,79825,53514,53499,53548,79863,1,6,,,
exp_instructions,html.Screen,3,2023-11-01T16:07:25.900Z,,,,,15720,response,,,,,,continue,keypress(Space),,95538,95550,79830,79826.00000000001,79863,95587,,,,,
trial,html.Screen,4_0_0,2023-11-01T16:07:29.764Z,,0,1,,3848,response,ISIC_8523143.JPG,7,ISIC_0056156.JPG,ISIC_8523143.JPG,false,1,keypress(m),500,99402,99401,95553,95538,95587,99451,8,400,1,,ISIC_0056156.JPG
break,html.Screen,4_0_1,2023-11-01T16:07:29.766Z,,0,,,NaN,,,,,,false,,,,99403,99403,,99402,,99451,8,400,,,
break_continue,html.Screen,4_0_2,2023-11-01T16:07:29.766Z,,0,,,NaN,,,,,,false,,,,99404,99403,,99403,,99451,8,400,,,
sequence,flow.Sequence,4_0,2023-11-01T16:07:29.766Z,,0,,,3816,completion,,,,,false,,,,99404,99403,95553,95538,95587,99451,8,400,,,
trial,html.Screen,4_1_0,2023-11-01T16:07:32.937Z,,0,1,,3158,response,ISIC_0071352.JPG,6,ISIC_0010347.JPG,ISIC_0010347.JPG,false,0,keypress(z),500,102575,102575,99417,99404,99451,102615,8,400,2,,ISIC_0071352.JPG
break,html.Screen,4_1_1,2023-11-01T16:07:32.938Z,,0,,,NaN,,,,,,false,,,,102576.00000000001,102576.00000000001,,102575,,102615,8,400,,,
break_continue,html.Screen,4_1_2,2023-11-01T16:07:32.938Z,,0,,,NaN,,,,,,false,,,,102576.00000000001,102576.00000000001,,102576.00000000001,,102615,8,400,,,
sequence,flow.Sequence,4_1,2023-11-01T16:07:32.939Z,,0,,,3125.0000000000146,completion,,,,,false,,,,102576.00000000001,102576.00000000001,99417,99404,99451,102615,8,400,,,
trial,html.Screen,4_2_0,2023-11-01T16:07:38.141Z,,0,1,,5197,response,ISIC_8773962.JPG,9,ISIC_0011633.JPG,ISIC_8773962.JPG,false,1,keypress(m),500,107780,107779,102582,102577,102615,107828,8,400,3,,ISIC_0011633.JPG
break,html.Screen,4_2_1,2023-11-01T16:07:38.142Z,,0,,,NaN,,,,,,false,,,,107780,107780,,107780,,107828,8,400,,,
break_continue,html.Screen,4_2_2,2023-11-01T16:07:38.142Z,,0,,,NaN,,,,,,false,,,,107780,107780,,107780,,107828,8,400,,,
sequence,flow.Sequence,4_2,2023-11-01T16:07:38.142Z,,0,,,5165,completion,,,,,false,,,,107780,107780,102582,102576.00000000001,102615,107828,8,400,,,
trial,html.Screen,4_3_0,2023-11-01T16:07:41.842Z,,0,1,,3684,response,ISIC_0057759.JPG,1,ISIC_8814672.JPG,ISIC_8814672.JPG,false,0,keypress(z),500,111480,111480,107796,107781,107828,111526,8,400,4,,ISIC_0057759.JPG
break,html.Screen,4_3_1,2023-11-01T16:07:41.843Z,,0,,,NaN,,,,,,false,,,,111481.00000000001,111481.00000000001,,111481.00000000001,,111526,8,400,,,
break_continue,html.Screen,4_3_2,2023-11-01T16:07:41.843Z,,0,,,NaN,,,,,,false,,,,111481.00000000001,111481.00000000001,,111481.00000000001,,111526,8,400,,,
sequence,flow.Sequence,4_3,2023-11-01T16:07:41.844Z,,0,,,3653.0000000000146,completion,,,,,false,,,,111482,111481.00000000001,107796,107781,107828,111526,8,400,,,
trial,html.Screen,4_4_0,2023-11-01T16:07:46.441Z,,0,1,,4587.000000000015,response,ISIC_0010995.JPG,10,ISIC_4587506.JPG,ISIC_4587506.JPG,false,0,keypress(z),500,116079.00000000001,116079.00000000001,111492,111482,111526,116122,8,400,5,,ISIC_0010995.JPG
break,html.Screen,4_4_1,2023-11-01T16:07:46.441Z,,0,,,NaN,,,,,,false,,,,116080,116079.00000000001,,116079.00000000001,,116122,8,400,,,
break_continue,html.Screen,4_4_2,2023-11-01T16:07:46.442Z,,0,,,NaN,,,,,,false,,,,116080,116080,,116080,,116122,8,400,,,
sequence,flow.Sequence,4_4,2023-11-01T16:07:46.442Z,,0,,,4554,completion,,,,,false,,,,116080,116080,111492,111482,111526,116122,8,400,,,
trial,html.Screen,4_5_0,2023-11-01T16:07:50.898Z,,0,1,,4447,response,ISIC_5599298.JPG,8,ISIC_0883408.JPG,ISIC_5599298.JPG,false,1,keypress(m),500,120537,120536,116089,116080,116122,120587,8,400,6,,ISIC_0883408.JPG
break,html.Screen,4_5_1,2023-11-01T16:07:50.899Z,,0,,,NaN,,,,,,false,,,,120537,120537,,120537,,120587,8,400,,,
break_continue,html.Screen,4_5_2,2023-11-01T16:07:50.899Z,,0,,,NaN,,,,,,false,,,,120538,120538,,120537,,120587,8,400,,,
sequence,flow.Sequence,4_5,2023-11-01T16:07:50.899Z,,0,,,4416,completion,,,,,false,,,,120538,120538,116089,116080,116122,120587,8,400,,,
trial,html.Screen,4_6_0,2023-11-01T16:07:54.595Z,,0,1,,3680,response,ISIC_3649632.JPG,5,ISIC_0028467.JPG,ISIC_0028467.JPG,false,0,keypress(z),500,124233,124233,120553,120538,120587,124284,8,400,7,,ISIC_3649632.JPG
break,html.Screen,4_6_1,2023-11-01T16:07:54.595Z,,0,,,NaN,,,,,,false,,,,124234.00000000001,124234.00000000001,,124234.00000000001,,124284,8,400,,,
break_continue,html.Screen,4_6_2,2023-11-01T16:07:54.596Z,,0,,,NaN,,,,,,false,,,,124234.00000000001,124234.00000000001,,124234.00000000001,,124284,8,400,,,
sequence,flow.Sequence,4_6,2023-11-01T16:07:54.596Z,,0,,,3647.0000000000146,completion,,,,,false,,,,124235,124234.00000000001,120553,120538,120587,124284,8,400,,,
trial,html.Screen,4_7_0,2023-11-01T16:07:58.736Z,,0,1,,4124,response,ISIC_0053574.JPG,15,ISIC_0067564.JPG,ISIC_0053574.JPG,false,1,keypress(m),500,128375,128375,124251,124235,124284,128415,8,400,8,,ISIC_0067564.JPG
break,html.Screen,4_7_1,2023-11-01T16:07:58.736Z,,0,,,NaN,,,,,,false,,,,128375,128375,,128375,,128415,8,400,,,
break_continue,html.Screen,4_7_2,2023-11-01T16:07:58.737Z,,0,,,NaN,,,,,,false,,,,128376,128376,,128375,,128415,8,400,,,
sequence,flow.Sequence,4_7,2023-11-01T16:07:58.737Z,,0,,,4092,completion,,,,,false,,,,128376,128376,124251,124235,124284,128415,8,400,,,
trial,html.Screen,4_8_0,2023-11-01T16:08:02.016Z,,0,1,,3273,response,ISIC_2957732.JPG,5,ISIC_1674754.JPG,ISIC_2957732.JPG,false,1,keypress(m),500,131655,131655,128382,128376,128415,131696,8,400,9,,ISIC_1674754.JPG
break,html.Screen,4_8_1,2023-11-01T16:08:02.016Z,,0,,,NaN,,,,,,false,,,,131655,131655,,131655,,131696,8,400,,,
break_continue,html.Screen,4_8_2,2023-11-01T16:08:02.017Z,,0,,,NaN,,,,,,false,,,,131656,131656,,131656,,131696,8,400,,,
sequence,flow.Sequence,4_8,2023-11-01T16:08:02.017Z,,0,,,3241,completion,,,,,false,,,,131656,131656,128382,128376,128415,131696,8,400,,,
trial,html.Screen,4_9_0,2023-11-01T16:08:07.164Z,,0,1,,5140,response,ISIC_0002184.JPG,4,ISIC_5697228.JPG,ISIC_0002184.JPG,false,1,keypress(m),500,136803,136803,131663,131656,131696,136843,8,400,10,,ISIC_5697228.JPG
break,html.Screen,4_9_1,2023-11-01T16:08:07.164Z,,0,,,NaN,,,,,,false,,,,136804,136803,,136803,,136843,8,400,,,
break_continue,html.Screen,4_9_2,2023-11-01T16:08:07.165Z,,0,,,NaN,,,,,,false,,,,136804,136804,,136804,,136843,8,400,,,
sequence,flow.Sequence,4_9,2023-11-01T16:08:07.165Z,,0,,,5108,completion,,,,,false,,,,136804,136804,131663,131656,131696,136843,8,400,,,
trial,html.Screen,4_10_0,2023-11-01T16:08:11.516Z,,0,1,,4347,response,ISIC_0011798.JPG,2,ISIC_0071826.JPG,ISIC_0011798.JPG,false,1,keypress(m),500,141156,141156,136809,136804,136843,141206,8,400,11,,ISIC_0071826.JPG
break,html.Screen,4_10_1,2023-11-01T16:08:11.517Z,,0,,,NaN,,,,,,false,,,,141157,141157,,141156,,141206,8,400,,,
break_continue,html.Screen,4_10_2,2023-11-01T16:08:11.518Z,,0,,,NaN,,,,,,false,,,,141157,141157,,141157,,141206,8,400,,,
sequence,flow.Sequence,4_10,2023-11-01T16:08:11.518Z,,0,,,4314,completion,,,,,false,,,,141157,141157,136809,136804,136843,141206,8,400,,,
trial,html.Screen,4_11_0,2023-11-01T16:08:15.410Z,,0,1,,3876,response,ISIC_5420979.JPG,13,ISIC_0009998.JPG,ISIC_5420979.JPG,false,1,keypress(m),500,145050,145049,141173,141158.00000000003,141206,145086,8,400,12,,ISIC_0009998.JPG
break,html.Screen,4_11_1,2023-11-01T16:08:15.411Z,,0,,,NaN,,,,,,false,,,,145050,145050,,145050,,145086,8,400,,,
break_continue,html.Screen,4_11_2,2023-11-01T16:08:15.411Z,,0,,,NaN,,,,,,false,,,,145050,145050,,145050,,145086,8,400,,,
sequence,flow.Sequence,4_11,2023-11-01T16:08:15.411Z,,0,,,3844,completion,,,,,false,,,,145051.00000000003,145050,141173,141158.00000000003,141206,145086,8,400,,,
trial,html.Screen,4_12_0,2023-11-01T16:08:18.935Z,,0,1,,3520,response,ISIC_0012395.JPG,5,ISIC_0758797.JPG,ISIC_0758797.JPG,false,0,keypress(z),500,148575.00000000003,148574,145054,145051.00000000003,145086,148618,8,400,13,,ISIC_0012395.JPG
break,html.Screen,4_12_1,2023-11-01T16:08:18.935Z,,0,,,NaN,,,,,,false,,,,148575.00000000003,148575.00000000003,,148575.00000000003,,148618,8,400,,,
break_continue,html.Screen,4_12_2,2023-11-01T16:08:18.936Z,,0,,,NaN,,,,,,false,,,,148575.00000000003,148575.00000000003,,148575.00000000003,,148618,8,400,,,
sequence,flow.Sequence,4_12,2023-11-01T16:08:18.936Z,,0,,,3489.000000000029,completion,,,,,false,,,,148575.00000000003,148575.00000000003,145054,145051.00000000003,145086,148618,8,400,,,
trial,html.Screen,4_13_0,2023-11-01T16:08:22.791Z,,0,1,,3845,response,ISIC_4804158.JPG,11,ISIC_5833015.JPG,ISIC_5833015.JPG,false,0,keypress(z),500,152431,152430,148585,148575.00000000003,148618,152482,8,400,14,,ISIC_4804158.JPG
break,html.Screen,4_13_1,2023-11-01T16:08:22.791Z,,0,,,NaN,,,,,,false,,,,152431,152431,,152431,,152482,8,400,,,
break_continue,html.Screen,4_13_2,2023-11-01T16:08:22.791Z,,0,,,NaN,,,,,,false,,,,152431,152431,,152431,,152482,8,400,,,
sequence,flow.Sequence,4_13,2023-11-01T16:08:22.792Z,,0,,,3813,completion,,,,,false,,,,152431,152431,148585,148575.00000000003,148618,152482,8,400,,,
trial,html.Screen,4_14_0,2023-11-01T16:08:28.374Z,,0,1,,5564,response,ISIC_0013917.JPG,0,ISIC_9476244.JPG,ISIC_0013917.JPG,false,1,keypress(m),500,158014,158013,152449,152431,152482,158062,8,400,15,,ISIC_9476244.JPG
break,html.Screen,4_14_1,2023-11-01T16:08:28.375Z,,0,,,NaN,,,,,,false,,,,158015.00000000003,158015.00000000003,,158014,,158062,8,400,,,
break_continue,html.Screen,4_14_2,2023-11-01T16:08:28.375Z,,0,,,NaN,,,,,,false,,,,158015.00000000003,158015.00000000003,,158015.00000000003,,158062,8,400,,,
sequence,flow.Sequence,4_14,2023-11-01T16:08:28.375Z,,0,,,5533.000000000029,completion,,,,,false,,,,158015.00000000003,158015.00000000003,152449,152431,152482,158062,8,400,,,
trial,html.Screen,4_15_0,2023-11-01T16:08:31.611Z,,0,1,,3222,response,ISIC_0055526.JPG,3,ISIC_0594534.JPG,ISIC_0594534.JPG,false,0,keypress(z),500,161251,161250,158028,158016,158062,161293,8,400,16,,ISIC_0055526.JPG
break,html.Screen,4_15_1,2023-11-01T16:08:31.611Z,,0,,,NaN,,,,,,false,,,,161252,161252,,161251,,161293,8,400,,,
break_continue,html.Screen,4_15_2,2023-11-01T16:08:31.612Z,,0,,,NaN,,,,,,false,,,,161252,161252,,161252,,161293,8,400,,,
sequence,flow.Sequence,4_15,2023-11-01T16:08:31.612Z,,0,,,3190,completion,,,,,false,,,,161252,161252,158028,158015.00000000003,158062,161293,8,400,,,
trial,html.Screen,4_16_0,2023-11-01T16:08:35.390Z,,0,1,,3770,response,ISIC_0033239.JPG,6,ISIC_2075546.JPG,ISIC_0033239.JPG,false,1,keypress(m),500,165031,165030,161260,161253,161293,165073,8,400,17,,ISIC_2075546.JPG
break,html.Screen,4_16_1,2023-11-01T16:08:35.391Z,,0,,,NaN,,,,,,false,,,,165031,165031,,165031,,165073,8,400,,,
break_continue,html.Screen,4_16_2,2023-11-01T16:08:35.391Z,,0,,,NaN,,,,,,false,,,,165031,165031,,165031,,165073,8,400,,,
sequence,flow.Sequence,4_16,2023-11-01T16:08:35.391Z,,0,,,3738,completion,,,,,false,,,,165032,165031,161260,161252,161293,165073,8,400,,,
trial,html.Screen,4_17_0,2023-11-01T16:08:39.458Z,,0,1,,4058,response,ISIC_1658623.JPG,15,ISIC_5309572.JPG,ISIC_1658623.JPG,false,1,keypress(m),500,169099,169099,165041,165032,165073,169138,8,400,18,,ISIC_5309572.JPG
break,html.Screen,4_17_1,2023-11-01T16:08:39.459Z,,0,,,NaN,,,,,,false,,,,169100,169099,,169099,,169138,8,400,,,
break_continue,html.Screen,4_17_2,2023-11-01T16:08:39.459Z,,0,,,NaN,,,,,,false,,,,169100,169100,,169100,,169138,8,400,,,
sequence,flow.Sequence,4_17,2023-11-01T16:08:39.460Z,,0,,,4027,completion,,,,,false,,,,169100,169100,165041,165032,165073,169138,8,400,,,
trial,html.Screen,4_18_0,2023-11-01T16:08:42.592Z,,0,1,,3129,response,ISIC_2660216.JPG,3,ISIC_4229473.JPG,ISIC_2660216.JPG,false,1,keypress(m),500,172233,172233,169104,169100,169138,172285,8,400,19,,ISIC_4229473.JPG
break,html.Screen,4_18_1,2023-11-01T16:08:42.593Z,,0,,,NaN,,,,,,false,,,,172234,172233,,172233,,172285,8,400,,,
break_continue,html.Screen,4_18_2,2023-11-01T16:08:42.593Z,,0,,,NaN,,,,,,false,,,,172234,172234,,172234,,172285,8,400,,,
sequence,flow.Sequence,4_18,2023-11-01T16:08:42.593Z,,0,,,3096,completion,,,,,false,,,,172234,172234,169104,169100,169138,172285,8,400,,,
trial,html.Screen,4_19_0,2023-11-01T16:08:46.299Z,,0,1,,3687,response,ISIC_0059905.JPG,7,ISIC_0010207.JPG,ISIC_0010207.JPG,false,0,keypress(z),500,175940,175939,172252,172234,172285,175984,8,400,20,,ISIC_0059905.JPG
break,html.Screen,4_19_1,2023-11-01T16:08:46.299Z,,0,,,NaN,,,,,,false,,,,175940,175940,,175940,,175984,8,400,,,
break_continue,html.Screen,4_19_2,2023-11-01T16:08:46.300Z,,0,,,NaN,,,,,,false,,,,175940,175940,,175940,,175984,8,400,,,
sequence,flow.Sequence,4_19,2023-11-01T16:08:46.300Z,,0,,,3655,completion,,,,,false,,,,175940,175940,172252,172234,172285,175984,8,400,,,
