sender,sender_type,sender_id,timestamp,meta,,blockNo,condition,duration,ended_on,img_left,img_reveal,img_right,practice,response,response_action,selection_duration,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url
informed_consent,html.Screen,0,2023-11-01T16:01:40.538Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""production"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://run.pavlovia.org/MurrayBennett/melanoma-2afc/?participant=66771&platform=sona"",""userAgent"":""Mozilla/5.0 (Android 13; Mobile; rv:121.0) Gecko/121.0 Firefox/121.0"",""platform"":""Linux aarch64"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":300,""screen_width"":396,""screen_height"":880,""scroll_width"":396,""scroll_height"":800,""window_innerWidth"":396,""window_innerHeight"":743,""devicePixelRatio"":2.727272727272727}",,,,43573.5,response,,,,,consent,click button,,47622,47617,4026.78,4016,4043.5,47624.96,,,,"{""participant"":""66771"",""platform"":""sona""}"
Welcome,html.Screen,1,2023-11-01T16:02:49.257Z,,,,colourful,68702.04000000001,response,,,,,continue,click button,,116340,116327,47612.6,47623,47624.96,116344.02,,,,
trial,html.Screen,2_0_0,2023-11-01T16:03:00.746Z,,0,0,,11514.779999999999,timeout,ISIC_0025593.JPG,,ISIC_0063388.JPG,true,,,500,127830,127829,116312.92,116346,116344.02,127858.8,1,6,1,
sequence,flow.Sequence,2_0,2023-11-01T16:03:00.749Z,,0,,,11484.979999999996,completion,,,,true,,,,127832,127829,116312.92,116345,116344.02,127858.8,1,6,,
trial,html.Screen,2_1_0,2023-11-01T16:03:12.283Z,,0,0,,11534.37999999999,timeout,ISIC_0028178.JPG,,ISIC_1309015.JPG,true,,,500,139367,139346,127842.08,127834,127858.8,139393.18,1,6,2,
sequence,flow.Sequence,2_1,2023-11-01T16:03:12.290Z,,0,,,11487.199999999997,completion,,,,true,,,,139373,139346,127842.08,127833,127858.8,139393.18,1,6,,
trial,html.Screen,2_2_0,2023-11-01T16:03:23.793Z,,0,0,,11498.51999999999,timeout,ISIC_3314853.JPG,,ISIC_0031128.JPG,true,,,500,150876,150875,139376.48,139376,139393.18,,1,6,3,
sequence,flow.Sequence,2_2,2023-11-01T16:03:23.793Z,,0,,,11481.820000000007,completion,,,,true,,,,150876,150875,139376.48,139374,139393.18,,1,6,,
