sender,sender_type,sender_id,timestamp,meta,,blockNo,condition,duration,ended_on,img_left,img_reveal,img_right,loser,practice,response,response_action,selection_duration,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url,winner
informed_consent,html.Screen,0,2023-10-31T03:13:38.664Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""production"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://run.pavlovia.org/MurrayBennett/melanoma-2afc/?participant=67584&platform=sona"",""userAgent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36"",""platform"":""MacIntel"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":300,""screen_width"":1440,""screen_height"":900,""scroll_width"":1440,""scroll_height"":767,""window_innerWidth"":1440,""window_innerHeight"":815,""devicePixelRatio"":1}",,,,10307.115,response,,,,,,consent,click button,,13394.5,13391,3067.174,3075.2000000029802,3083.885,13428.202,,,,"{""participant"":""67584"",""platform"":""sona""}",
Welcome,html.Screen,1,2023-10-31T03:13:46.978Z,,,,regular,8278.998000002981,response,,,,,,continue,click button,,21709.20000000298,21707.20000000298,13378.069,13394.90000000596,13428.202,21717.25,,,,,
trial,html.Screen,2_0_0,2023-10-31T03:13:55.352Z,,0,0,,8364.95000000298,response,ISIC_0061792.JPG,,ISIC_4679428.JPG,ISIC_0061792.JPG,true,1,keypress(m),500,30082.79999999702,30082.20000000298,21700.539,21709.40000000596,21717.25,30089.461,1,6,1,,ISIC_4679428.JPG
sequence,flow.Sequence,2_0,2023-10-31T03:13:55.352Z,,0,,,8364.95000000298,completion,,,,,true,,,,30083.20000000298,30082.20000000298,21700.539,21709.40000000596,21717.25,30089.461,1,6,,,
trial,html.Screen,2_1_0,2023-10-31T03:14:02.148Z,,0,0,,6789.239000002981,response,ISIC_0776486.JPG,,ISIC_5199497.JPG,ISIC_0776486.JPG,true,1,keypress(m),500,36879,36878.70000000298,30072.75,30083.29999999702,30089.461,36891.026,1,6,2,,ISIC_5199497.JPG
sequence,flow.Sequence,2_1,2023-10-31T03:14:02.149Z,,0,,,6789.239000002981,completion,,,,,true,,,,36879.29999999702,36878.70000000298,30072.75,30083.29999999702,30089.461,36891.026,1,6,,,
trial,html.Screen,2_2_0,2023-10-31T03:14:13.646Z,,0,0,,11514.171999999999,timeout,ISIC_2556187.JPG,,ISIC_8575776.JPG,,true,,,500,48376.79999999702,48376.59999999404,36874.315,36879.59999999404,36891.026,48405.198,1,6,3,,
sequence,flow.Sequence,2_2,2023-10-31T03:14:13.646Z,,0,,,11485.573999994042,completion,,,,,true,,,,48377.20000000298,48376.59999999404,36874.315,36879.40000000596,36891.026,48405.198,1,6,,,
trial,html.Screen,2_3_0,2023-10-31T03:14:16.753Z,,0,0,,3078.101999997023,response,ISIC_8141769.JPG,,ISIC_9238366.JPG,ISIC_8141769.JPG,true,1,keypress(m),500,51483.59999999404,51483.29999999702,48388.487,48377.5,48405.198,51496.733,1,6,4,,ISIC_9238366.JPG
sequence,flow.Sequence,2_3,2023-10-31T03:14:16.753Z,,0,,,3078.101999997023,completion,,,,,true,,,,51484.09999999404,51483.29999999702,48388.487,48377.40000000596,48405.198,51496.733,1,6,,,
trial,html.Screen,2_4_0,2023-10-31T03:14:20.741Z,,0,0,,3974.767,response,ISIC_9959593.JPG,,ISIC_8949026.JPG,ISIC_8949026.JPG,true,0,keypress(z),500,55471.70000000298,55471.5,51480.022,51484.29999999702,51496.733,55473.951,1,6,5,,ISIC_9959593.JPG
sequence,flow.Sequence,2_4,2023-10-31T03:14:20.741Z,,0,,,3974.767,completion,,,,,true,,,,55472,55471.5,51480.022,51484.20000000298,51496.733,55473.951,1,6,,,
trial,html.Screen,2_5_0,2023-10-31T03:14:25.323Z,,0,0,,4579.749000002979,response,ISIC_0460240.JPG,,ISIC_0010479.JPG,ISIC_0010479.JPG,true,0,keypress(z),500,60054.09999999404,60053.70000000298,55457.24,55472.09999999404,55473.951,60069.62,1,6,6,,ISIC_0460240.JPG
sequence,flow.Sequence,2_5,2023-10-31T03:14:25.324Z,,0,,,4579.749000002979,completion,,,,,true,,,,60054.5,60053.70000000298,55457.24,55472,55473.951,60069.62,1,6,,,
loop,flow.Loop,2,2023-10-31T03:14:25.324Z,,,,,38336.45000000298,completion,,,,,true,,,,60054.70000000298,60053.70000000298,21700.539,21709.40000000596,21717.25,60069.62,1,6,,,
exp_instructions,html.Screen,3,2023-10-31T03:14:29.138Z,,,,,3794.5800000029776,response,,,,,,continue,keypress(Space),,63868.79999999702,63864.20000000298,60052.909,60054.90000000596,60069.62,63879.728,,,,,
