sender,sender_type,sender_id,timestamp,meta,,blockNo,condition,duration,ended_on,img_left,img_reveal,img_right,loser,practice,response,response_action,selection_duration,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url,winner
informed_consent,html.Screen,0,2023-09-06T19:16:51.820Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""production"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://run.pavlovia.org/MurrayBennett/melanoma-2afc/?participant=60fe2c4662ca0c1aa5e6016a&STUDY_ID=64f8c92207ba404bcb356c90&SESSION_ID=64f8d0176f7189af94049569&platform=prolific"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""America/New_York"",""timezoneOffset"":240,""screen_width"":1536,""screen_height"":864,""scroll_width"":1536,""scroll_height"":706,""window_innerWidth"":1536,""window_innerHeight"":754,""devicePixelRatio"":1.25}",,,,3918.337,response,,,,,,consent,click button,,6280.300001144409,6278.5,2343.519,2354.800001144409,2360.163,6292.552,,,,"{""participant"":""60fe2c4662ca0c1aa5e6016a"",""STUDY_ID"":""64f8c92207ba404bcb356c90"",""SESSION_ID"":""64f8d0176f7189af94049569"",""platform"":""prolific""}",
Welcome,html.Screen,1,2023-09-06T19:17:08.568Z,,,,uniform,16733.84800152588,response,,,,,,continue,click button,,23027.5,23026.40000152588,6275.942,6280.60000038147,6292.552,23038.41,,,,,
trial,html.Screen,2_0_0,2023-09-06T19:17:12.826Z,,0,0,,4246.59,response,ISIC_0025593.JPG,,ISIC_0063388.JPG,ISIC_0025593.JPG,true,1,keypress(m),500,27285.5,27285,23022.105,23027.80000114441,23038.41,27304.592,1,6,1,,ISIC_0063388.JPG
sequence,flow.Sequence,2_0,2023-09-06T19:17:12.826Z,,0,,,4246.59,completion,,,,,true,,,,27286.20000076294,27285,23022.105,23027.70000076294,23038.41,27304.592,1,6,,,
trial,html.Screen,2_1_0,2023-09-06T19:17:17.627Z,,0,0,,4781.208001144409,response,ISIC_1309015.JPG,,ISIC_0028178.JPG,ISIC_0028178.JPG,true,0,keypress(z),500,32086.5,32085.80000114441,27271.33,27286.5,27304.592,32102.995,1,6,2,,ISIC_1309015.JPG
sequence,flow.Sequence,2_1,2023-09-06T19:17:17.627Z,,0,,,4781.208001144409,completion,,,,,true,,,,32087.5,32085.80000114441,27271.33,27286.40000152588,27304.592,32102.995,1,6,,,
trial,html.Screen,2_2_0,2023-09-06T19:17:20.616Z,,0,0,,2972.505000000001,response,ISIC_0031128.JPG,,ISIC_3314853.JPG,ISIC_0031128.JPG,true,1,keypress(m),500,35076.20000076294,35075.5,32086.378,32087.80000114441,32102.995,35085.603,1,6,3,,ISIC_3314853.JPG
sequence,flow.Sequence,2_2,2023-09-06T19:17:20.617Z,,0,,,2972.505000000001,completion,,,,,true,,,,35077,35075.5,32086.378,32087.60000038147,32102.995,35085.603,1,6,,,
trial,html.Screen,2_3_0,2023-09-06T19:17:23.434Z,,0,0,,2807.896999999997,response,ISIC_0031612.JPG,,ISIC_8980141.JPG,ISIC_0031612.JPG,true,1,keypress(m),500,37893.90000152588,37893.5,35068.952,35077.40000152588,35085.603,37901.524,1,6,4,,ISIC_8980141.JPG
sequence,flow.Sequence,2_3,2023-09-06T19:17:23.435Z,,0,,,2807.896999999997,completion,,,,,true,,,,37894.60000038147,37893.5,35068.952,35077.30000114441,35085.603,37901.524,1,6,,,
