sender,sender_type,sender_id,timestamp,meta,,blockNo,condition,duration,ended_on,img_left,img_reveal,img_right,loser,practice,response,response_action,selection_duration,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url,winner
informed_consent,html.Screen,0,2023-09-16T20:39:03.797Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""production"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://run.pavlovia.org/MurrayBennett/melanoma-2afc/?participant=67690&platform=sona"",""userAgent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36"",""platform"":""MacIntel"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":300,""screen_width"":1440,""screen_height"":900,""scroll_width"":1435,""scroll_height"":657,""window_innerWidth"":1435,""window_innerHeight"":705,""devicePixelRatio"":2}",,,,50275.60800000037,response,,,,,,consent,click button,,54848.40000000037,54825.90000000037,4533.626,4538.5,4550.292,54861.21,,,,"{""participant"":""67690"",""platform"":""sona""}",
Welcome,html.Screen,1,2023-09-16T20:39:44.608Z,,,,irregular,40774.99000000019,response,,,,,,continue,click button,,95658.20000000019,95636.20000000019,54844.544,54848.60000000056,54861.21,95667.91,,,,,
trial,html.Screen,2_0_0,2023-09-16T20:39:54.505Z,,0,0,,9886.589999999997,response,ISIC_4679428.JPG,,ISIC_0061792.JPG,ISIC_4679428.JPG,true,1,keypress(m),500,105554.90000000037,105554.5,95651.244,95658.40000000037,95667.91,105571.67,1,6,1,,ISIC_0061792.JPG
sequence,flow.Sequence,2_0,2023-09-16T20:39:54.505Z,,0,,,9886.589999999997,completion,,,,,true,,,,105555.60000000056,105554.5,95651.244,95658.40000000037,95667.91,105571.67,1,6,,,
trial,html.Screen,2_1_0,2023-09-16T20:40:06.006Z,,0,0,,11514.650000000009,timeout,ISIC_0776486.JPG,,ISIC_5199497.JPG,,true,,,500,117055.70000000019,117055.5,105555.004,105555.70000000019,105571.67,117086.32,1,6,2,,
sequence,flow.Sequence,2_1,2023-09-16T20:40:06.006Z,,0,,,11483.830000000002,completion,,,,,true,,,,117055.79999999981,117055.5,105555.004,105555.70000000019,105571.67,117086.32,1,6,,,
trial,html.Screen,2_2_0,2023-09-16T20:40:10.304Z,,0,0,,4267.0800000003655,response,ISIC_2556187.JPG,,ISIC_8575776.JPG,ISIC_8575776.JPG,true,0,keypress(z),500,121353.70000000019,121353.40000000037,117069.654,117056,117086.32,121369.482,1,6,3,,ISIC_2556187.JPG
sequence,flow.Sequence,2_2,2023-09-16T20:40:10.304Z,,0,,,4267.0800000003655,completion,,,,,true,,,,121354,121353.40000000037,117069.654,117056,117086.32,121369.482,1,6,,,
trial,html.Screen,2_3_0,2023-09-16T20:40:17.841Z,,0,0,,7521.218000000183,response,ISIC_9238366.JPG,,ISIC_8141769.JPG,ISIC_9238366.JPG,true,1,keypress(m),500,128890.90000000037,128890.70000000019,121352.816,121354.20000000019,121369.482,128905.111,1,6,4,,ISIC_8141769.JPG
sequence,flow.Sequence,2_3,2023-09-16T20:40:17.841Z,,0,,,7521.218000000183,completion,,,,,true,,,,128891.10000000056,128890.70000000019,121352.816,121354.20000000019,121369.482,128905.111,1,6,,,
