sender,sender_type,sender_id,timestamp,meta,,age,blockNo,c1,c2,condition,correct,correctResponse,duration,ended_on,f1,f1_high,f1_low,f2,f2_high,f2_low,feature_level1,feature_level2,gender,img_left,img_reveal,img_right,n_target_images,practice,response,response_action,selection_duration,staircase,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url
informed_consent,html.Screen,0,2023-11-15T15:33:02.538Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":360,""screen_width"":1680,""screen_height"":1050,""scroll_width"":825,""scroll_height"":888,""window_innerWidth"":825,""window_innerHeight"":936,""devicePixelRatio"":1}",,,,,,,,,18394.92300001192,response,,,,,,,,,,,,,,,consent,click button,,,19043.099999964237,19034.30000001192,622.556,623.0999999642372,639.377,19041.721,,,,{}
Demography form,html.Form,1,2023-11-15T15:33:11.018Z,,,18,,,,,,,8481.57900001192,form submission,,,,,,,,,male,,,,,,,,,,27523.5,27523.30000001192,19025.272,19043.19999998808,19041.721,27541.59,,,,
Welcome,html.Screen,2,2023-11-15T15:33:13.898Z,,,,,,,"[""asym"",""col""]",,,2860.809999976158,response,,,,,,,,,,,,,,,continue,click button,,,30402.899999976158,30402.399999976158,27524.905,27523.599999964237,27541.59,30430.707,,,,
demo_instructions,html.Screen,3,2023-11-15T15:33:58.402Z,,,,,,,,,,44475.793000000005,response,,,,,,,,,,,,,,,continue,click button,,,74906.89999997616,74906.5,30414.083,30403,30430.707,74933.777,,,,
trial,html.Screen,4_0_0,2023-11-15T15:34:15.919Z,,,,0,0.8561946552009824,-0.9282171889213044,,true,lh,17488.622999976156,response,-1.1224745971429997,0.9999999999999998,-0.9999999999999998,0.8423270217438888,0.9999999999999998,-0.9999999999999998,low,high,,ISIC_3065032.JPG,,ISIC_0057032.JPG,24,true,lh,keypress(e),100,false,92423.39999997616,92422.39999997616,74917.035,74907,74933.777,92451.422,1,16,1,
sequence,flow.Sequence,4_0,2023-11-15T15:34:15.920Z,,,,,,,,,,17488.622999976156,completion,,,,,,,low,high,,,,,,true,,,,false,92424.19999998808,92422.39999997616,74917.035,74907,74933.777,92451.422,1,16,,
trial,html.Screen,4_1_0,2023-11-15T15:34:34.765Z,,,,0,0.9225524349657857,-0.929746784178986,,true,lh,18817.977999976152,response,-1.1235224875125256,0.9999999999999998,-0.9999999999999998,0.8641223012137988,0.9999999999999998,-0.9999999999999998,low,high,,ISIC_0011077.JPG,,ISIC_0033901.JPG,24,true,lh,keypress(e),100,false,111269.80000001192,111269.39999997616,92434.531,92424.5,92451.422,111287.873,1,16,2,
sequence,flow.Sequence,4_1,2023-11-15T15:34:34.766Z,,,,,,,,,,18817.977999976152,completion,,,,,,,low,high,,,,,,true,,,,false,111270.59999996424,111269.39999997616,92434.531,92424.39999997616,92451.422,111287.873,1,16,,
trial,html.Screen,4_2_0,2023-11-15T15:34:42.829Z,,,,0,0.9873794329144926,-0.9500689037516484,,true,lh,8044.126999999993,response,-0.8129823105338526,0.9999999999999998,-0.9999999999999998,0.9655386457143784,0.9999999999999998,-0.9999999999999998,low,high,,ISIC_0013498.JPG,,ISIC_8268025.JPG,24,true,lh,keypress(e),100,false,119332.39999997616,119332,111271.183,111270.89999997616,111287.873,119353.671,1,16,3,
sequence,flow.Sequence,4_2,2023-11-15T15:34:42.829Z,,,,,,,,,,8044.126999999993,completion,,,,,,,low,high,,,,,,true,,,,false,119333.09999996424,119332,111271.183,111270.80000001192,111287.873,119353.671,1,16,,
trial,html.Screen,4_3_0,2023-11-15T15:34:49.595Z,,,,0,0.9225524349657857,-0.929746784178986,,true,lh,6744.428999964235,response,-0.8923602890201078,0.9999999999999998,-0.9999999999999998,0.8351700666074688,0.9999999999999998,-0.9999999999999998,low,high,,ISIC_0011077.JPG,,ISIC_0033103.JPG,24,true,lh,keypress(e),100,false,126098.5,126098.09999996424,119336.865,119333.30000001192,119353.671,126116.857,1,16,4,
sequence,flow.Sequence,4_3,2023-11-15T15:34:49.596Z,,,,,,,,,,6744.428999964235,completion,,,,,,,low,high,,,,,,true,,,,false,126099.19999998808,126098.09999996424,119336.865,119333.30000001192,119353.671,126116.857,1,16,,
trial,html.Screen,4_4_0,2023-11-15T15:34:55.624Z,,,,0,0.918811733700349,0.8487727309970138,,false,ll,6010.242999964234,response,-0.926039388599084,0.9999999999999998,-0.9999999999999998,-0.8602997106237449,0.9999999999999998,-0.9999999999999998,low,low,,ISIC_0028152.JPG,,ISIC_5563553.JPG,111,true,lh,keypress(e),100,false,132127.19999998808,132127.09999996424,126100.015,126099.59999996424,126116.857,132145.017,1,16,5,
sequence,flow.Sequence,4_4,2023-11-15T15:34:55.624Z,,,,,,,,,,6010.242999964234,completion,,,,,,,low,low,,,,,,true,,,,false,132127.39999997616,132127.09999996424,126100.015,126099.5,126116.857,132145.017,1,16,,
trial,html.Screen,4_5_0,2023-11-15T15:35:03.789Z,,,,0,0.838609817323933,0.8422150101593281,,true,ll,8147.6829999880865,response,-1.084404366274825,0.9999999999999998,-0.9999999999999998,-0.8428187899450872,0.9999999999999998,-0.9999999999999998,low,low,,ISIC_0009913.JPG,,ISIC_3530422.JPG,111,true,ll,keypress(f),100,false,140293,140292.69999998808,132128.304,132127.5,132145.017,140310.913,1,16,6,
sequence,flow.Sequence,4_5,2023-11-15T15:35:03.790Z,,,,,,,,,,8147.6829999880865,completion,,,,,,,low,low,,,,,,true,,,,false,140293.69999998808,140292.69999998808,132128.304,132127.39999997616,132145.017,140310.913,1,16,,
trial,html.Screen,4_6_0,2023-11-15T15:35:09.228Z,,,,0,1.0762260610050776,1.1184338818466155,,true,ll,5420.686999964237,response,-0.8479744227240601,0.9999999999999998,-0.9999999999999998,-1.0203856528186417,0.9999999999999998,-0.9999999999999998,low,low,,ISIC_0058666.JPG,,ISIC_3392451.JPG,111,true,ll,keypress(f),100,false,145732.09999996424,145731.59999996424,140294.283,140294,140310.913,145755.019,1,16,7,
sequence,flow.Sequence,4_6,2023-11-15T15:35:09.229Z,,,,,,,,,,5420.686999964237,completion,,,,,,,low,low,,,,,,true,,,,false,145732.69999998808,145731.59999996424,140294.283,140293.89999997616,140310.913,145755.019,1,16,,
