mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
3.2718374729156494,0.035945713047724925,0.2874746799468994,0.001592697135247189,0.01,auto,rbf,"{'C': 0.01, 'gamma': 'auto', 'kernel': 'rbf'}",0.8426557832724858,0.8416652837703287,0.8706750191281039,0.8338765196695632,0.8377161109034785,0.8453177433487922,0.013054534403647034,1
