sender,timestamp,pID,condition,blockNo,practice,trialNo,img_left,img_right,winner,loser,duration,response,ended_on,pnum
trial,2023-09-06T19:56:14.766Z,58ed7f5aac62dc00019366a9,asymmetry,7.0,False,39.0,ISIC_8979540,ISIC_5157775,ISIC_8979540,ISIC_5157775,1567.832999976119,0,response,0.0
trial,2023-09-06T19:56:17.667Z,58ed7f5aac62dc00019366a9,asymmetry,7.0,False,40.0,ISIC_0027022,ISIC_3151260,ISIC_3151260,ISIC_0027022,1369.023999976227,1,response,0.0
trial,2023-09-06T19:56:20.297Z,58ed7f5aac62dc00019366a9,asymmetry,7.0,False,41.0,ISIC_9015182,ISIC_0027302,ISIC_0027302,ISIC_9015182,1116.3140000237618,1,response,0.0
trial,2023-09-06T19:56:23.005Z,58ed7f5aac62dc00019366a9,asymmetry,7.0,False,42.0,ISIC_6440229,ISIC_5282642,ISIC_5282642,ISIC_6440229,1190.7030000714585,1,response,0.0
trial,2023-09-06T19:56:25.668Z,58ed7f5aac62dc00019366a9,asymmetry,7.0,False,43.0,ISIC_0536433,ISIC_1258986,ISIC_0536433,ISIC_1258986,1154.435000071535,0,response,0.0
trial,2023-09-06T19:56:28.234Z,58ed7f5aac62dc00019366a9,asymmetry,7.0,False,44.0,ISIC_0060535,ISIC_1915890,ISIC_0060535,ISIC_1915890,1053.2269999999558,0,response,0.0
trial,2023-09-06T19:56:30.849Z,58ed7f5aac62dc00019366a9,asymmetry,7.0,False,45.0,ISIC_9699615,ISIC_0066798,ISIC_9699615,ISIC_0066798,1101.673999976134,0,response,0.0
trial,2023-09-06T19:56:33.885Z,58ed7f5aac62dc00019366a9,asymmetry,7.0,False,46.0,ISIC_4938638,ISIC_3382231,ISIC_4938638,ISIC_3382231,1521.1609999760985,0,response,0.0
trial,2023-09-06T19:56:37.105Z,58ed7f5aac62dc00019366a9,asymmetry,7.0,False,47.0,ISIC_8651476,ISIC_6646939,ISIC_8651476,ISIC_6646939,1707.8990000714548,0,response,0.0
trial,2023-09-06T19:56:40.249Z,58ed7f5aac62dc00019366a9,asymmetry,7.0,False,48.0,ISIC_0032718,ISIC_1798471,ISIC_0032718,ISIC_1798471,1635.9960000000428,0,response,0.0
trial,2023-09-06T19:56:43.469Z,58ed7f5aac62dc00019366a9,asymmetry,7.0,False,49.0,ISIC_0056246,ISIC_8281208,ISIC_0056246,ISIC_8281208,1706.5460000715684,0,response,0.0
trial,2023-09-06T19:56:46.439Z,58ed7f5aac62dc00019366a9,asymmetry,7.0,False,50.0,ISIC_0059248,ISIC_0030695,ISIC_0030695,ISIC_0059248,1459.3240000477526,1,response,0.0
trial,2023-09-06T19:57:39.808Z,58ed7f5aac62dc00019366a9,asymmetry,8.0,False,1.0,ISIC_6876281,ISIC_0000162,ISIC_0000162,ISIC_6876281,1298.0389999761246,1,response,0.0
trial,2023-09-06T19:57:42.507Z,58ed7f5aac62dc00019366a9,asymmetry,8.0,False,2.0,ISIC_0061825,ISIC_0006744,ISIC_0061825,ISIC_0006744,1179.71299997624,0,response,0.0
trial,2023-09-06T19:57:46.021Z,58ed7f5aac62dc00019366a9,asymmetry,8.0,False,3.0,ISIC_8671702,ISIC_9936773,ISIC_9936773,ISIC_8671702,2011.6410000477922,1,response,0.0
trial,2023-09-06T19:57:49.914Z,58ed7f5aac62dc00019366a9,asymmetry,8.0,False,4.0,ISIC_0061583,ISIC_0059273,ISIC_0059273,ISIC_0061583,2388.1080000717193,1,response,0.0
trial,2023-09-06T19:57:53.104Z,58ed7f5aac62dc00019366a9,asymmetry,8.0,False,5.0,ISIC_9099430,ISIC_1343433,ISIC_1343433,ISIC_9099430,1678.2290000240318,1,response,0.0
trial,2023-09-06T19:57:56.100Z,58ed7f5aac62dc00019366a9,asymmetry,8.0,False,6.0,ISIC_0053725,ISIC_0068012,ISIC_0068012,ISIC_0053725,1490.6979999761097,1,response,0.0
trial,2023-09-06T19:57:59.130Z,58ed7f5aac62dc00019366a9,asymmetry,8.0,False,7.0,ISIC_2852805,ISIC_2894223,ISIC_2894223,ISIC_2852805,1520.8849999760282,1,response,0.0
trial,2023-09-06T19:58:02.479Z,58ed7f5aac62dc00019366a9,asymmetry,8.0,False,8.0,ISIC_0056119,ISIC_7759376,ISIC_0056119,ISIC_7759376,1836.5040000239387,0,response,0.0
trial,2023-09-06T19:58:06.229Z,58ed7f5aac62dc00019366a9,asymmetry,8.0,False,9.0,ISIC_0032680,ISIC_0025242,ISIC_0025242,ISIC_0032680,2237.669000023976,1,response,0.0
trial,2023-09-06T19:58:09.433Z,58ed7f5aac62dc00019366a9,asymmetry,8.0,False,10.0,ISIC_0027620,ISIC_7080584,ISIC_7080584,ISIC_0027620,1691.471000071615,1,response,0.0
trial,2023-09-06T19:58:12.133Z,58ed7f5aac62dc00019366a9,asymmetry,8.0,False,11.0,ISIC_0030435,ISIC_7898061,ISIC_0030435,ISIC_7898061,1192.0290000238456,0,response,0.0
trial,2023-09-06T19:58:15.082Z,58ed7f5aac62dc00019366a9,asymmetry,8.0,False,12.0,ISIC_6227920,ISIC_8692218,ISIC_6227920,ISIC_8692218,1440.6820000237785,0,response,0.0
trial,2023-09-06T19:58:18.111Z,58ed7f5aac62dc00019366a9,asymmetry,8.0,False,13.0,ISIC_0026879,ISIC_1874480,ISIC_0026879,ISIC_1874480,1519.8010000237264,0,response,0.0
trial,2023-09-06T19:58:21.418Z,58ed7f5aac62dc00019366a9,asymmetry,8.0,False,14.0,ISIC_6674653,ISIC_0028465,ISIC_6674653,ISIC_0028465,1793.8440000717528,0,response,0.0
trial,2023-09-06T19:58:24.207Z,58ed7f5aac62dc00019366a9,asymmetry,8.0,False,15.0,ISIC_0028003,ISIC_0331389,ISIC_0331389,ISIC_0028003,1283.2610000236891,1,response,0.0
trial,2023-09-06T19:58:27.127Z,58ed7f5aac62dc00019366a9,asymmetry,8.0,False,16.0,ISIC_0058024,ISIC_0028641,ISIC_0058024,ISIC_0028641,1402.5410000002012,0,response,0.0
trial,2023-09-06T19:58:29.965Z,58ed7f5aac62dc00019366a9,asymmetry,8.0,False,17.0,ISIC_8108090,ISIC_0026627,ISIC_8108090,ISIC_0026627,1324.609000071417,0,response,0.0
trial,2023-09-06T19:58:33.063Z,58ed7f5aac62dc00019366a9,asymmetry,8.0,False,18.0,ISIC_7098141,ISIC_0056186,ISIC_7098141,ISIC_0056186,1589.6080000000075,0,response,0.0
trial,2023-09-06T19:58:35.899Z,58ed7f5aac62dc00019366a9,asymmetry,8.0,False,19.0,ISIC_0028616,ISIC_8545097,ISIC_0028616,ISIC_8545097,1325.8740000240505,0,response,0.0
trial,2023-09-06T19:58:38.693Z,58ed7f5aac62dc00019366a9,asymmetry,8.0,False,20.0,ISIC_0032341,ISIC_1166678,ISIC_0032341,ISIC_1166678,1285.9200000716373,0,response,0.0
trial,2023-09-06T19:58:41.376Z,58ed7f5aac62dc00019366a9,asymmetry,8.0,False,21.0,ISIC_0010878,ISIC_9210255,ISIC_9210255,ISIC_0010878,1168.5270000714809,1,response,0.0
trial,2023-09-06T19:58:44.403Z,58ed7f5aac62dc00019366a9,asymmetry,8.0,False,22.0,ISIC_0030296,ISIC_9795458,ISIC_0030296,ISIC_9795458,1513.1820000237785,0,response,0.0
trial,2023-09-06T19:58:47.223Z,58ed7f5aac62dc00019366a9,asymmetry,8.0,False,23.0,ISIC_0182730,ISIC_0033365,ISIC_0182730,ISIC_0033365,1315.9509999761358,0,response,0.0
trial,2023-09-06T19:58:49.999Z,58ed7f5aac62dc00019366a9,asymmetry,8.0,False,24.0,ISIC_0011428,ISIC_5425721,ISIC_0011428,ISIC_5425721,1258.7920000236481,0,response,0.0
trial,2023-09-06T19:58:52.866Z,58ed7f5aac62dc00019366a9,asymmetry,8.0,False,25.0,ISIC_0001112,ISIC_0056152,ISIC_0001112,ISIC_0056152,1359.8860000236891,0,response,0.0
trial,2023-09-06T19:58:56.174Z,58ed7f5aac62dc00019366a9,asymmetry,8.0,False,26.0,ISIC_2151178,ISIC_0014788,ISIC_2151178,ISIC_0014788,1800.5750000714324,0,response,0.0
trial,2023-09-06T19:58:59.186Z,58ed7f5aac62dc00019366a9,asymmetry,8.0,False,27.0,ISIC_5908780,ISIC_1985569,ISIC_5908780,ISIC_1985569,1496.0740000717342,0,response,0.0
trial,2023-09-06T19:59:02.508Z,58ed7f5aac62dc00019366a9,asymmetry,8.0,False,28.0,ISIC_4352700,ISIC_7293518,ISIC_7293518,ISIC_4352700,1818.7909999759868,1,response,0.0
trial,2023-09-06T19:59:06.166Z,58ed7f5aac62dc00019366a9,asymmetry,8.0,False,29.0,ISIC_3084213,ISIC_0028489,ISIC_0028489,ISIC_3084213,2143.52500004787,1,response,0.0
trial,2023-09-06T19:59:09.664Z,58ed7f5aac62dc00019366a9,asymmetry,8.0,False,30.0,ISIC_0024952,ISIC_9194220,ISIC_9194220,ISIC_0024952,1975.1529999761842,1,response,0.0
trial,2023-09-06T19:59:13.235Z,58ed7f5aac62dc00019366a9,asymmetry,8.0,False,31.0,ISIC_0294399,ISIC_0030296,ISIC_0294399,ISIC_0030296,2062.987000000197,0,response,0.0
trial,2023-09-06T19:59:16.734Z,58ed7f5aac62dc00019366a9,asymmetry,8.0,False,32.0,ISIC_0010414,ISIC_0029863,ISIC_0029863,ISIC_0010414,1995.403000047896,1,response,0.0
trial,2023-09-06T19:59:19.986Z,58ed7f5aac62dc00019366a9,asymmetry,8.0,False,33.0,ISIC_9154716,ISIC_0011810,ISIC_9154716,ISIC_0011810,1747.7809999762103,0,response,0.0
trial,2023-09-06T19:59:23.911Z,58ed7f5aac62dc00019366a9,asymmetry,8.0,False,34.0,ISIC_0006118,ISIC_0000300,ISIC_0000300,ISIC_0006118,2423.007000000216,1,response,0.0
trial,2023-09-06T19:59:26.619Z,58ed7f5aac62dc00019366a9,asymmetry,8.0,False,35.0,ISIC_0033229,ISIC_0536433,ISIC_0536433,ISIC_0033229,1197.9640000476502,1,response,0.0
trial,2023-09-06T19:59:29.655Z,58ed7f5aac62dc00019366a9,asymmetry,8.0,False,36.0,ISIC_0014082,ISIC_9080774,ISIC_0014082,ISIC_9080774,1517.2919999761507,0,response,0.0
trial,2023-09-06T19:59:32.863Z,58ed7f5aac62dc00019366a9,asymmetry,8.0,False,37.0,ISIC_0055265,ISIC_7997132,ISIC_0055265,ISIC_7997132,1692.112999976147,0,response,0.0
trial,2023-09-06T19:59:35.834Z,58ed7f5aac62dc00019366a9,asymmetry,8.0,False,38.0,ISIC_0360988,ISIC_0046351,ISIC_0046351,ISIC_0360988,1462.5010000476614,1,response,0.0
trial,2023-09-06T19:59:38.798Z,58ed7f5aac62dc00019366a9,asymmetry,8.0,False,39.0,ISIC_0030921,ISIC_8922355,ISIC_0030921,ISIC_8922355,1460.6440000715666,0,response,0.0
trial,2023-09-06T19:59:41.781Z,58ed7f5aac62dc00019366a9,asymmetry,8.0,False,40.0,ISIC_8505412,ISIC_3343475,ISIC_3343475,ISIC_8505412,1460.6750000240281,1,response,0.0
trial,2023-09-06T19:59:44.810Z,58ed7f5aac62dc00019366a9,asymmetry,8.0,False,41.0,ISIC_5679004,ISIC_0032472,ISIC_5679004,ISIC_0032472,1522.5109999761921,0,response,0.0
trial,2023-09-06T19:59:47.508Z,58ed7f5aac62dc00019366a9,asymmetry,8.0,False,42.0,ISIC_5247383,ISIC_5527447,ISIC_5247383,ISIC_5527447,1187.6090000476688,0,response,0.0
trial,2023-09-06T19:59:50.159Z,58ed7f5aac62dc00019366a9,asymmetry,8.0,False,43.0,ISIC_0062401,ISIC_0651114,ISIC_0062401,ISIC_0651114,1138.597000000067,0,response,0.0
trial,2023-09-06T19:59:52.937Z,58ed7f5aac62dc00019366a9,asymmetry,8.0,False,44.0,ISIC_4393521,ISIC_9017110,ISIC_9017110,ISIC_4393521,1267.3190000238828,1,response,0.0
trial,2023-09-06T19:59:55.571Z,58ed7f5aac62dc00019366a9,asymmetry,8.0,False,45.0,ISIC_0060266,ISIC_0016103,ISIC_0060266,ISIC_0016103,1117.4830000237562,0,response,0.0
trial,2023-09-06T19:59:58.423Z,58ed7f5aac62dc00019366a9,asymmetry,8.0,False,46.0,ISIC_7775535,ISIC_1872823,ISIC_7775535,ISIC_1872823,1336.669999999925,0,response,0.0
trial,2023-09-06T20:00:01.931Z,58ed7f5aac62dc00019366a9,asymmetry,8.0,False,47.0,ISIC_7215375,ISIC_7783346,ISIC_7783346,ISIC_7215375,1994.2920000716117,1,response,0.0
trial,2023-09-06T20:00:05.828Z,58ed7f5aac62dc00019366a9,asymmetry,8.0,False,48.0,ISIC_2508901,ISIC_5979783,ISIC_2508901,ISIC_5979783,2391.652999999933,0,response,0.0
trial,2023-09-06T20:00:08.781Z,58ed7f5aac62dc00019366a9,asymmetry,8.0,False,49.0,ISIC_9351418,ISIC_0016127,ISIC_0016127,ISIC_9351418,1444.9660000475124,1,response,0.0
trial,2023-09-06T20:00:11.697Z,58ed7f5aac62dc00019366a9,asymmetry,8.0,False,50.0,ISIC_7397447,ISIC_3978280,ISIC_3978280,ISIC_7397447,1411.248000071384,1,response,0.0
