sender,sender_type,sender_id,timestamp,meta,,blockNo,condition,duration,ended_on,img_left,img_reveal,img_right,loser,practice,response,response_action,selection_duration,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url,winner
informed_consent,html.Screen,0,2023-09-11T19:04:16.156Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-AU"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":300,""screen_width"":1680,""screen_height"":1050,""scroll_width"":1296,""scroll_height"":688,""window_innerWidth"":1296,""window_innerHeight"":736,""devicePixelRatio"":1}",,,,3024.8700000953677,response,,,,,,consent,click button,,3581.9000000953674,3580.9000000953674,539.457,555.8000001907349,556.03,3595.346,,,,{},
Welcome,html.Screen,1,2023-09-11T19:05:05.749Z,,,,colourful,49577.354000286105,response,,,,,,continue,click button,,53173.40000009537,53172.7000002861,3578.646,3582.0999999046326,3595.346,53175.114,,,,,
trial,html.Screen,2_0_0,2023-09-11T19:05:11.241Z,,0,0,,5489.485999904631,response,ISIC_0063388.JPG,,ISIC_0025593.JPG,ISIC_0063388.JPG,true,1,keypress(m),500,58664.800000190735,58664.59999990463,53158.414,53173.59999990463,53175.114,58669.105,1,6,1,,ISIC_0025593.JPG
sequence,flow.Sequence,2_0,2023-09-11T19:05:11.241Z,,0,,,5489.485999904631,completion,,,,,true,,,,58665.09999990463,58664.59999990463,53158.414,53173.5,53175.114,58669.105,1,6,,,
trial,html.Screen,2_1_0,2023-09-11T19:05:15.740Z,,0,0,,4494.894999999997,response,ISIC_0028178.JPG,,ISIC_1309015.JPG,ISIC_1309015.JPG,true,0,keypress(z),500,63164.2000002861,63164,58652.351,58665.2000002861,58669.105,63177.971,1,6,2,,ISIC_0028178.JPG
sequence,flow.Sequence,2_1,2023-09-11T19:05:15.740Z,,0,,,4494.894999999997,completion,,,,,true,,,,63164.300000190735,63164,58652.351,58665.2000002861,58669.105,63177.971,1,6,,,
trial,html.Screen,2_2_0,2023-09-11T19:05:18.882Z,,0,0,,3127.628999904635,response,ISIC_3314853.JPG,,ISIC_0031128.JPG,ISIC_3314853.JPG,true,1,keypress(m),500,66306,66305.59999990463,63161.261,63164.40000009537,63177.971,66317.414,1,6,3,,ISIC_0031128.JPG
sequence,flow.Sequence,2_2,2023-09-11T19:05:18.882Z,,0,,,3127.628999904635,completion,,,,,true,,,,66306.30000019073,66305.59999990463,63161.261,63164.40000009537,63177.971,66317.414,1,6,,,
trial,html.Screen,2_3_0,2023-09-11T19:05:22.100Z,,0,0,,3206.486000095363,response,ISIC_0031612.JPG,,ISIC_8980141.JPG,ISIC_8980141.JPG,true,0,keypress(z),500,69524.09999990463,69523.90000009537,66300.695,66306.40000009537,66317.414,69540.291,1,6,4,,ISIC_0031612.JPG
sequence,flow.Sequence,2_3,2023-09-11T19:05:22.100Z,,0,,,3206.486000095363,completion,,,,,true,,,,69524.5,69523.90000009537,66300.695,66306.40000009537,66317.414,69540.291,1,6,,,
trial,html.Screen,2_4_0,2023-09-11T19:05:25.430Z,,0,0,,3313.308999904635,response,ISIC_1197737.JPG,,ISIC_9721604.JPG,ISIC_9721604.JPG,true,0,keypress(z),500,72853.80000019073,72853.59999990463,69523.651,69524.7000002861,69540.291,72863.367,1,6,5,,ISIC_1197737.JPG
sequence,flow.Sequence,2_4,2023-09-11T19:05:25.430Z,,0,,,3313.308999904635,completion,,,,,true,,,,72854,72853.59999990463,69523.651,69524.59999990463,69540.291,72863.367,1,6,,,
trial,html.Screen,2_5_0,2023-09-11T19:05:31.528Z,,0,0,,6088.333000286104,response,ISIC_0025346.JPG,,ISIC_0010681.JPG,ISIC_0025346.JPG,true,1,keypress(m),500,78951.90000009537,78951.7000002861,72846.772,72854.2000002861,72863.367,78958.609,1,6,6,,ISIC_0010681.JPG
sequence,flow.Sequence,2_5,2023-09-11T19:05:31.528Z,,0,,,6088.333000286104,completion,,,,,true,,,,78952.09999990463,78951.7000002861,72846.772,72854.2000002861,72863.367,78958.609,1,6,,,
loop,flow.Loop,2,2023-09-11T19:05:31.528Z,,,,,25776.5860002861,completion,,,,,true,,,,78952.2000002861,78951.7000002861,53158.414,53173.5,53175.114,78958.609,1,6,,,
exp_instructions,html.Screen,3,2023-09-11T19:05:35.291Z,,,,,3755.3910000000033,response,,,,,,continue,keypress(Space),,82715.2000002861,82714,78941.968,78952.2000002861,78958.609,82732.637,,,,,
trial,html.Screen,4_0_0,2023-09-11T19:05:42.983Z,,0,1,,7674.0630002861,response,ISIC_0205127.JPG,6,ISIC_1169724.JPG,ISIC_0205127.JPG,false,1,keypress(m),500,90406.90000009537,90406.7000002861,82716.016,82715.7000002861,82732.637,90414.193,8,400,1,,ISIC_1169724.JPG
break,html.Screen,4_0_1,2023-09-11T19:05:42.984Z,,0,,,NaN,,,,,,false,,,,90408,90407.7000002861,,90407.09999990463,,90414.193,8,400,,,
break_continue,html.Screen,4_0_2,2023-09-11T19:05:42.984Z,,0,,,NaN,,,,,,false,,,,90408.59999990463,90408.5,,90408.2000002861,,90414.193,8,400,,,
sequence,flow.Sequence,4_0,2023-09-11T19:05:42.985Z,,0,,,7675.862999999998,completion,,,,,false,,,,90408.7000002861,90408.5,82716.016,82715.7000002861,82732.637,90414.193,8,400,,,
trial,html.Screen,4_1_0,2023-09-11T19:05:47.211Z,,0,1,,4220.707000095368,response,ISIC_0015245.JPG,5,ISIC_5046340.JPG,ISIC_5046340.JPG,false,0,keypress(z),500,94635,94634.90000009537,90397.655,90408.90000009537,90414.193,94639.119,8,400,2,,ISIC_0015245.JPG
break,html.Screen,4_1_1,2023-09-11T19:05:47.212Z,,0,,,NaN,,,,,,false,,,,94635.59999990463,94635.40000009537,,94635.2000002861,,94639.119,8,400,,,
break_continue,html.Screen,4_1_2,2023-09-11T19:05:47.212Z,,0,,,NaN,,,,,,false,,,,94636,94635.90000009537,,94635.7000002861,,94639.119,8,400,,,
sequence,flow.Sequence,4_1,2023-09-11T19:05:47.212Z,,0,,,4221.707000095368,completion,,,,,false,,,,94636,94635.90000009537,90397.655,90408.90000009537,90414.193,94639.119,8,400,,,
trial,html.Screen,4_2_0,2023-09-11T19:05:52.653Z,,0,1,,5438.181000190729,response,ISIC_0065943.JPG,6,ISIC_5240387.JPG,ISIC_0065943.JPG,false,1,keypress(m),500,100077.59999990463,100077.30000019073,94622.614,94636.2000002861,94639.119,100083.069,8,400,3,,ISIC_5240387.JPG
break,html.Screen,4_2_1,2023-09-11T19:05:52.655Z,,0,,,NaN,,,,,,false,,,,100078.7000002861,100078.40000009537,,100077.90000009537,,100083.069,8,400,,,
break_continue,html.Screen,4_2_2,2023-09-11T19:05:52.655Z,,0,,,NaN,,,,,,false,,,,100079.30000019073,100079.2000002861,,100078.90000009537,,100083.069,8,400,,,
sequence,flow.Sequence,4_2,2023-09-11T19:05:52.655Z,,0,,,5440.081000286096,completion,,,,,false,,,,100079.40000009537,100079.2000002861,94622.614,94636.09999990463,94639.119,100083.069,8,400,,,
trial,html.Screen,4_3_0,2023-09-11T19:05:57.041Z,,0,1,,4382.131000286099,response,ISIC_3084322.JPG,5,ISIC_0070782.JPG,ISIC_3084322.JPG,false,1,keypress(m),500,104465.5,104465.2000002861,100066.324,100079.5,100083.069,104474.982,8,400,4,,ISIC_0070782.JPG
break,html.Screen,4_3_1,2023-09-11T19:05:57.042Z,,0,,,NaN,,,,,,false,,,,104466.09999990463,104466,,104465.59999990463,,104474.982,8,400,,,
break_continue,html.Screen,4_3_2,2023-09-11T19:05:57.042Z,,0,,,NaN,,,,,,false,,,,104466.40000009537,104466.40000009537,,104466.2000002861,,104474.982,8,400,,,
sequence,flow.Sequence,4_3,2023-09-11T19:05:57.042Z,,0,,,4383.331000095364,completion,,,,,false,,,,104466.59999990463,104466.40000009537,100066.324,100079.5,100083.069,104474.982,8,400,,,
trial,html.Screen,4_4_0,2023-09-11T19:06:01.707Z,,0,1,,4654.818000190731,response,ISIC_1254469.JPG,6,ISIC_0033655.JPG,ISIC_1254469.JPG,false,1,keypress(m),500,109129.90000009537,109129.80000019073,104458.324,104466.59999990463,104474.982,109134.009,8,400,5,,ISIC_0033655.JPG
break,html.Screen,4_4_1,2023-09-11T19:06:01.708Z,,0,,,NaN,,,,,,false,,,,109130.7000002861,109130.40000009537,,109130.09999990463,,109134.009,8,400,,,
break_continue,html.Screen,4_4_2,2023-09-11T19:06:01.708Z,,0,,,NaN,,,,,,false,,,,109130.90000009537,109130.90000009537,,109130.7000002861,,109134.009,8,400,,,
