sender,sender_type,sender_id,timestamp,meta,,blockNo,condition,duration,ended_on,img_left,img_reveal,img_right,loser,practice,response,response_action,selection_duration,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url,winner
informed_consent,html.Screen,0,2023-09-11T20:04:29.479Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-AU"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":300,""screen_width"":1680,""screen_height"":1050,""scroll_width"":1296,""scroll_height"":688,""window_innerWidth"":1296,""window_innerHeight"":736,""devicePixelRatio"":1}",,,,3639.8549999046327,response,,,,,,consent,click button,,4203.699999809265,4202.599999904633,546.077,551.9000000953674,562.745,4219.943,,,,{},
Welcome,html.Screen,1,2023-09-11T20:04:30.154Z,,,,uniform,658.7569998092649,response,,,,,,continue,click button,,4879.199999809265,4878.699999809265,4186.623,4204,4219.943,4904.626,,,,,
trial,html.Screen,2_0_0,2023-09-11T20:04:42.407Z,,0,0,,17784.513,timeout,ISIC_0063388.JPG,,ISIC_0025593.JPG,,true,,,500,17132.299999713898,17131.900000095367,4887.915,4879.400000095367,4904.626,22689.139,1,6,1,,
sequence,flow.Sequence,2_0,2023-09-11T20:04:42.407Z,,0,,,12227.274000095367,completion,,,,,true,,,,17132.599999904633,17131.900000095367,4887.915,4879.400000095367,4904.626,22689.139,1,6,,,
trial,html.Screen,2_1_0,2023-09-11T20:04:59.454Z,,0,0,,11522.530999999999,timeout,ISIC_0028178.JPG,,ISIC_1309015.JPG,,true,,,500,34179,34178.699999809265,22672.383,17132.699999809265,22689.139,34211.67,1,6,2,,
sequence,flow.Sequence,2_1,2023-09-11T20:04:59.454Z,,0,,,11489.560999809266,completion,,,,,true,,,,34179.40000009537,34178.699999809265,22672.383,17132.699999809265,22689.139,34211.67,1,6,,,
trial,html.Screen,2_2_0,2023-09-11T20:05:07.858Z,,0,0,,8370.330000000002,response,ISIC_3314853.JPG,,ISIC_0031128.JPG,ISIC_0031128.JPG,true,0,keypress(z),500,42582.40000009537,42582,34194.912,34179.59999990463,34211.67,42594.5,1,6,3,,ISIC_3314853.JPG
sequence,flow.Sequence,2_2,2023-09-11T20:05:07.859Z,,0,,,8370.330000000002,completion,,,,,true,,,,42583,42582,34194.912,34179.5,34211.67,42594.5,1,6,,,
trial,html.Screen,2_3_0,2023-09-11T20:05:13.189Z,,0,0,,5318.799999713898,response,ISIC_8980141.JPG,,ISIC_0031612.JPG,ISIC_0031612.JPG,true,0,keypress(z),500,47913.40000009537,47913.2999997139,42577.878,42583.40000009537,42594.5,47921.555,1,6,4,,ISIC_8980141.JPG
sequence,flow.Sequence,2_3,2023-09-11T20:05:13.189Z,,0,,,5318.799999713898,completion,,,,,true,,,,47913.59999990463,47913.2999997139,42577.878,42583.199999809265,42594.5,47921.555,1,6,,,
