sender,sender_type,sender_id,timestamp,meta,,blockNo,condition,duration,ended_on,img_left,img_reveal,img_right,loser,practice,response,response_action,selection_duration,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url,winner
informed_consent,html.Screen,0,2023-09-08T17:45:23.624Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-AU"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":300,""screen_width"":1680,""screen_height"":1050,""scroll_width"":1296,""scroll_height"":688,""window_innerWidth"":1296,""window_innerHeight"":736,""devicePixelRatio"":1}",,,,16673.235000095367,response,,,,,,consent,click button,,17295.299999952316,17294.400000095367,604.364,667.2999999523163,621.165,17253.425,,,,{},
Welcome,html.Screen,1,2023-09-08T17:47:48.794Z,,,,uniform,145208.97500009538,response,,,,,,continue,click button,,162462.90000009537,162462.40000009537,17236.714,17295.5,17253.425,162436.01,,,,,
trial,html.Screen,2_0_0,2023-09-08T17:48:00.312Z,,0,0,,11522.580999999976,timeout,ISIC_0025593.JPG,,ISIC_0063388.JPG,,true,,,500,173981.29999995232,173980.90000009537,162419.322,162463,162436.01,173958.591,1,6,1,,
sequence,flow.Sequence,2_0,2023-09-08T17:48:00.312Z,,0,,,11544.890000095358,completion,,,,,true,,,,173981.70000004768,173980.90000009537,162419.322,162463,162436.01,173958.591,1,6,,,
trial,html.Screen,2_1_0,2023-09-08T17:48:11.834Z,,0,0,,11522.415000000008,timeout,ISIC_0028178.JPG,,ISIC_1309015.JPG,,true,,,500,185503.09999990463,185503,173941.748,173981.90000009537,173958.591,185481.006,1,6,2,,
sequence,flow.Sequence,2_1,2023-09-08T17:48:11.834Z,,0,,,11544.409000000014,completion,,,,,true,,,,185503.29999995232,185503,173941.748,173981.90000009537,173958.591,185481.006,1,6,,,
trial,html.Screen,2_2_0,2023-09-08T17:48:16.109Z,,0,0,,4295.8940000953735,response,ISIC_0031128.JPG,,ISIC_3314853.JPG,ISIC_0031128.JPG,true,1,keypress(m),500,189777.09999990463,189776.90000009537,185464.135,185503.5,185481.006,189739.271,1,6,3,,ISIC_3314853.JPG
sequence,flow.Sequence,2_2,2023-09-08T17:48:16.109Z,,0,,,4295.8940000953735,completion,,,,,true,,,,189777.40000009537,189776.90000009537,185464.135,185503.40000009537,185481.006,189739.271,1,6,,,
trial,html.Screen,2_3_0,2023-09-08T17:48:27.615Z,,0,0,,11522.299999999988,timeout,ISIC_0031612.JPG,,ISIC_8980141.JPG,,true,,,500,201283.90000009537,201283.70000004768,189722.44,189777.59999990463,189739.271,201261.571,1,6,4,,
sequence,flow.Sequence,2_3,2023-09-08T17:48:27.616Z,,0,,,11544.429000047676,completion,,,,,true,,,,201284.29999995232,201283.70000004768,189722.44,189777.59999990463,189739.271,201261.571,1,6,,,
trial,html.Screen,2_4_0,2023-09-08T17:48:39.138Z,,0,0,,11522.447000000015,timeout,ISIC_9721604.JPG,,ISIC_1197737.JPG,,true,,,500,212806.20000004768,212805.90000009537,201245.043,201284.5,201261.571,212784.018,1,6,5,,
sequence,flow.Sequence,2_4,2023-09-08T17:48:39.138Z,,0,,,11544.329000095371,completion,,,,,true,,,,212806.40000009537,212805.90000009537,201245.043,201284.40000009537,201261.571,212784.018,1,6,,,
trial,html.Screen,2_5_0,2023-09-08T17:48:50.660Z,,0,0,,11522.470000000001,timeout,ISIC_0010681.JPG,,ISIC_0025346.JPG,,true,,,500,224328.70000004768,224328.40000009537,212767.323,212806.59999990463,212784.018,224306.488,1,6,6,,
sequence,flow.Sequence,2_5,2023-09-08T17:48:50.660Z,,0,,,11544.382000095356,completion,,,,,true,,,,224328.90000009537,224328.40000009537,212767.323,212806.5,212784.018,224306.488,1,6,,,
loop,flow.Loop,2,2023-09-08T17:48:50.660Z,,,,,61892.39000009536,completion,,,,,true,,,,224329.09999990463,224328.40000009537,162419.322,162463,162436.01,224306.488,1,6,,,
exp_instructions,html.Screen,3,2023-09-08T17:49:39.971Z,,,,,49331.51199999999,response,,,,,,continue,keypress(Space),,273638.7999999523,273638,224289.744,224329.20000004768,224306.488,273602.328,,,,,
trial,html.Screen,4_0_0,2023-09-08T17:49:44.904Z,,0,1,,4969.971999952337,response,ISIC_0032424.JPG,4,ISIC_8586909.JPG,ISIC_0032424.JPG,false,1,keypress(m),500,278572.5,278572.2999999523,273585.675,273639.09999990463,273602.328,278528.603,8,400,1,,ISIC_8586909.JPG
break,html.Screen,4_0_1,2023-09-08T17:49:44.905Z,,0,,,NaN,,,,,,false,,,,278573.5,278573.2999999523,,278572.7000000477,,278528.603,8,400,,,
break_continue,html.Screen,4_0_2,2023-09-08T17:49:44.906Z,,0,,,NaN,,,,,,false,,,,278574,278573.7999999523,,278573.59999990463,,278528.603,8,400,,,
sequence,flow.Sequence,4_0,2023-09-08T17:49:44.906Z,,0,,,4971.471999952337,completion,,,,,false,,,,278574.2000000477,278573.7999999523,273585.675,273639.09999990463,273602.328,278528.603,8,400,,,
trial,html.Screen,4_1_0,2023-09-08T17:49:49.852Z,,0,1,,4991.097000047681,response,ISIC_6520237.JPG,5,ISIC_7566505.JPG,ISIC_6520237.JPG,false,1,keypress(m),500,283519.7999999523,283519.7000000477,278511.902,278574.2999999523,278528.603,283471.525,8,400,2,,ISIC_7566505.JPG
break,html.Screen,4_1_1,2023-09-08T17:49:49.852Z,,0,,,NaN,,,,,,false,,,,283520.2999999523,283520.2000000477,,283520,,283471.525,8,400,,,
break_continue,html.Screen,4_1_2,2023-09-08T17:49:49.852Z,,0,,,NaN,,,,,,false,,,,283520.59999990463,283520.5,,283520.40000009537,,283471.525,8,400,,,
sequence,flow.Sequence,4_1,2023-09-08T17:49:49.852Z,,0,,,4991.896999999997,completion,,,,,false,,,,283520.59999990463,283520.5,278511.902,278574.2999999523,278528.603,283471.525,8,400,,,
trial,html.Screen,4_2_0,2023-09-08T17:49:57.665Z,,0,1,,7861.974999999977,response,ISIC_9518180.JPG,4,ISIC_4949672.JPG,ISIC_9518180.JPG,false,1,keypress(m),500,291333.7000000477,291333.5,283455.061,283520.7999999523,283471.525,291286.719,8,400,3,,ISIC_4949672.JPG
