sender,sender_type,sender_id,timestamp,meta,,blockNo,condition,duration,ended_on,img_left,img_reveal,img_right,loser,practice,response,response_action,selection_duration,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url,winner
informed_consent,html.Screen,0,2023-09-12T00:35:38.812Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-AU"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":300,""screen_width"":1680,""screen_height"":1050,""scroll_width"":1296,""scroll_height"":688,""window_innerWidth"":1296,""window_innerHeight"":736,""devicePixelRatio"":1}",,,,59409.916,response,,,,,,consent,click button,,59973.09999990463,59972,545.38,550.5999999046326,562.084,59977.718,,,,{},
Welcome,html.Screen,1,2023-09-12T00:35:38.974Z,,,,symmetry,156.3819999046318,response,,,,,,continue,click button,,60134.699999809265,60134.09999990463,59961.157,59973.2999997139,59977.718,60144.673,,,,,
trial,html.Screen,2_0_0,2023-09-12T00:35:50.474Z,,0,0,,11522.507999999994,timeout,ISIC_0069348.JPG,,ISIC_6997061.JPG,,true,,,500,71634.2999997139,71634.09999990463,60128.205,60134.90000009537,60144.673,71667.181,1,6,1,,
sequence,flow.Sequence,2_0,2023-09-12T00:35:50.474Z,,0,,,11489.42699990463,completion,,,,,true,,,,71634.40000009537,71634.09999990463,60128.205,60134.90000009537,60144.673,71667.181,1,6,,,
trial,html.Screen,2_1_0,2023-09-12T00:35:54.892Z,,0,0,,4384.819000000003,response,ISIC_0009529.JPG,,ISIC_0057368.JPG,ISIC_0057368.JPG,true,0,keypress(z),500,76052.19999980927,76052,71650.404,71634.5,71667.181,76058.995,1,6,2,,ISIC_0009529.JPG
sequence,flow.Sequence,2_1,2023-09-12T00:35:54.892Z,,0,,,4384.819000000003,completion,,,,,true,,,,76052.40000009537,76052,71650.404,71634.5,71667.181,76058.995,1,6,,,
trial,html.Screen,2_2_0,2023-09-12T00:35:58.158Z,,0,0,,3259.405000095372,response,ISIC_9758671.JPG,,ISIC_0064954.JPG,ISIC_9758671.JPG,true,1,keypress(m),500,79318.5,79318.40000009537,76042.318,76052.40000009537,76058.995,79332.025,1,6,3,,ISIC_0064954.JPG
sequence,flow.Sequence,2_2,2023-09-12T00:35:58.158Z,,0,,,3259.405000095372,completion,,,,,true,,,,79318.59999990463,79318.40000009537,76042.318,76052.40000009537,76058.995,79332.025,1,6,,,
trial,html.Screen,2_3_0,2023-09-12T00:36:03.793Z,,0,0,,5621.074999904638,response,ISIC_0005785.JPG,,ISIC_0000080.JPG,ISIC_0005785.JPG,true,1,keypress(m),500,84953.19999980927,84953.09999990463,79315.314,79318.7999997139,79332.025,84959.628,1,6,4,,ISIC_0000080.JPG
sequence,flow.Sequence,2_3,2023-09-12T00:36:03.793Z,,0,,,5621.074999904638,completion,,,,,true,,,,84953.40000009537,84953.09999990463,79315.314,79318.7999997139,79332.025,84959.628,1,6,,,
