sender,sender_type,sender_id,timestamp,meta,,blockNo,condition,duration,ended_on,img_left,img_reveal,img_right,loser,practice,response,response_action,selection_duration,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url,winner
informed_consent,html.Screen,0,2023-08-30T14:46:32.924Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 "",""platform"":""Linux x86_64"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":300,""screen_width"":1544,""screen_height"":812,""scroll_width"":1536,""scroll_height"":758,""window_innerWidth"":1536,""window_innerHeight"":806,""devicePixelRatio"":1.25}",,,,96755,response,,,,,,consent,click button,,97297,97294,522,653,539,97202,,,,{},
Welcome,html.Screen,1,2023-08-30T14:46:48.077Z,,,,irregular,15245,response,,,,,,continue,click button,,112450,112447,97169,97297,97202,112351,,,,,
trial,html.Screen,2_0_0,2023-08-30T14:46:51.091Z,,0,0,,3113,response,ISIC_0061792.JPG,,ISIC_4679428.JPG,ISIC_0061792.JPG,true,1,keypress(m),500,115464,115464,112335,112450,112351,115368,1,6,1,,ISIC_4679428.JPG
sequence,flow.Sequence,2_0,2023-08-30T14:46:51.091Z,,0,,,3113,completion,,,,,true,,,,115465,115464,112335,112450,112351,115368,1,6,,,
trial,html.Screen,2_1_0,2023-08-30T14:46:56.371Z,,0,0,,5375,response,ISIC_0776486.JPG,,ISIC_5199497.JPG,ISIC_5199497.JPG,true,0,keypress(z),500,120743,120743,115351,115465,115368,120634,1,6,2,,ISIC_0776486.JPG
sequence,flow.Sequence,2_1,2023-08-30T14:46:56.371Z,,0,,,5375,completion,,,,,true,,,,120745,120743,115351,115465,115368,120634,1,6,,,
trial,html.Screen,2_2_0,2023-08-30T14:46:59.722Z,,0,0,,3461,response,ISIC_2556187.JPG,,ISIC_8575776.JPG,ISIC_2556187.JPG,true,1,keypress(m),500,124096,124095,120618,120745,120634,123984,1,6,3,,ISIC_8575776.JPG
sequence,flow.Sequence,2_2,2023-08-30T14:46:59.723Z,,0,,,3461,completion,,,,,true,,,,124096,124095,120618,120745,120634,123984,1,6,,,
trial,html.Screen,2_3_0,2023-08-30T14:47:02.643Z,,0,0,,3031,response,ISIC_8141769.JPG,,ISIC_9238366.JPG,ISIC_9238366.JPG,true,0,keypress(z),500,127016,127015,123967,124096,123984,126917,1,6,4,,ISIC_8141769.JPG
sequence,flow.Sequence,2_3,2023-08-30T14:47:02.643Z,,0,,,3031,completion,,,,,true,,,,127017,127015,123967,124096,123984,126917,1,6,,,
trial,html.Screen,2_4_0,2023-08-30T14:47:04.827Z,,0,0,,2283,response,ISIC_8949026.JPG,,ISIC_9959593.JPG,ISIC_8949026.JPG,true,1,keypress(m),500,129200,129200,126901,127017,126917,129101,1,6,5,,ISIC_9959593.JPG
sequence,flow.Sequence,2_4,2023-08-30T14:47:04.827Z,,0,,,2283,completion,,,,,true,,,,129200,129200,126901,127017,126917,129101,1,6,,,
trial,html.Screen,2_5_0,2023-08-30T14:47:07.115Z,,0,0,,2386,response,ISIC_0010479.JPG,,ISIC_0460240.JPG,ISIC_0010479.JPG,true,1,keypress(m),500,131488,131487,129084,129200,129101,131384,1,6,6,,ISIC_0460240.JPG
sequence,flow.Sequence,2_5,2023-08-30T14:47:07.115Z,,0,,,2386,completion,,,,,true,,,,131489,131487,129084,129200,129101,131384,1,6,,,
loop,flow.Loop,2,2023-08-30T14:47:07.116Z,,,,,19136,completion,,,,,true,,,,131489,131487,112335,112450,112351,131384,1,6,,,
exp_instructions,html.Screen,3,2023-08-30T14:47:57.490Z,,,,,50477,response,,,,,,continue,keypress(Space),,181863,181861,131367,131489,131384,181765,,,,,
trial,html.Screen,4_0_0,2023-08-30T14:48:02.171Z,,0,1,,4778,response,ISIC_2935987.JPG,8,ISIC_0059864.JPG,ISIC_2935987.JPG,false,1,keypress(m),500,186544,186543,181748,181864,181765,186432,8,400,1,,ISIC_0059864.JPG
break,html.Screen,4_0_1,2023-08-30T14:48:02.172Z,,0,,,NaN,,,,,,false,,,,186546,186546,,186544,,186432,8,400,,,
break_continue,html.Screen,4_0_2,2023-08-30T14:48:02.173Z,,0,,,NaN,,,,,,false,,,,186546,186546,,186546,,186432,8,400,,,
sequence,flow.Sequence,4_0,2023-08-30T14:48:02.173Z,,0,,,4781,completion,,,,,false,,,,186546,186546,181748,181864,181765,186432,8,400,,,
trial,html.Screen,4_1_0,2023-08-30T14:48:05.467Z,,0,1,,3407,response,ISIC_0010886.JPG,8,ISIC_5204408.JPG,ISIC_5204408.JPG,false,0,keypress(z),500,189840,189839,186415,186546,186432,189731,8,400,2,,ISIC_0010886.JPG
break,html.Screen,4_1_1,2023-08-30T14:48:05.468Z,,0,,,NaN,,,,,,false,,,,189841,189841,,189840,,189731,8,400,,,
break_continue,html.Screen,4_1_2,2023-08-30T14:48:05.469Z,,0,,,NaN,,,,,,false,,,,189842,189842,,189841,,189731,8,400,,,
sequence,flow.Sequence,4_1,2023-08-30T14:48:05.469Z,,0,,,3410,completion,,,,,false,,,,189842,189842,186415,186546,186432,189731,8,400,,,
trial,html.Screen,4_2_0,2023-08-30T14:48:10.714Z,,0,1,,5357,response,ISIC_4026569.JPG,8,ISIC_3787504.JPG,ISIC_3787504.JPG,false,0,keypress(z),500,195088,195088,189715,189843,189731,194981,8,400,3,,ISIC_4026569.JPG
break,html.Screen,4_2_1,2023-08-30T14:48:10.716Z,,0,,,NaN,,,,,,false,,,,195089,195089,,195088,,194981,8,400,,,
break_continue,html.Screen,4_2_2,2023-08-30T14:48:10.717Z,,0,,,NaN,,,,,,false,,,,195090,195090,,195089,,194981,8,400,,,
sequence,flow.Sequence,4_2,2023-08-30T14:48:10.717Z,,0,,,5359,completion,,,,,false,,,,195091,195090,189715,189842,189731,194981,8,400,,,
trial,html.Screen,4_3_0,2023-08-30T14:48:14.626Z,,0,1,,4018,response,ISIC_0026103.JPG,8,ISIC_8712559.JPG,ISIC_8712559.JPG,false,0,keypress(z),500,199000,198999,194965,195091,194981,198898,8,400,4,,ISIC_0026103.JPG
break,html.Screen,4_3_1,2023-08-30T14:48:14.628Z,,0,,,NaN,,,,,,false,,,,199001,199000,,199000,,198898,8,400,,,
break_continue,html.Screen,4_3_2,2023-08-30T14:48:14.628Z,,0,,,NaN,,,,,,false,,,,199001,199001,,199001,,198898,8,400,,,
sequence,flow.Sequence,4_3,2023-08-30T14:48:14.628Z,,0,,,4020,completion,,,,,false,,,,199002,199001,194965,195091,194981,198898,8,400,,,
trial,html.Screen,4_4_0,2023-08-30T14:48:21.146Z,,0,1,,6621,response,ISIC_0030951.JPG,9,ISIC_5787517.JPG,ISIC_5787517.JPG,false,0,keypress(z),500,205520,205519,198881,199002,198898,205414,8,400,5,,ISIC_0030951.JPG
break,html.Screen,4_4_1,2023-08-30T14:48:21.148Z,,0,,,NaN,,,,,,false,,,,205521,205521,,205520,,205414,8,400,,,
break_continue,html.Screen,4_4_2,2023-08-30T14:48:21.148Z,,0,,,NaN,,,,,,false,,,,205521,205521,,205521,,205414,8,400,,,
sequence,flow.Sequence,4_4,2023-08-30T14:48:21.148Z,,0,,,6623,completion,,,,,false,,,,205521,205521,198881,199002,198898,205414,8,400,,,
trial,html.Screen,4_5_0,2023-08-30T14:48:25.546Z,,0,1,,4506,response,ISIC_0069175.JPG,9,ISIC_5355302.JPG,ISIC_5355302.JPG,false,0,keypress(z),500,209920,209920,205398,205522,205414,209814,8,400,6,,ISIC_0069175.JPG
break,html.Screen,4_5_1,2023-08-30T14:48:25.547Z,,0,,,NaN,,,,,,false,,,,209921,209920,,209920,,209814,8,400,,,
break_continue,html.Screen,4_5_2,2023-08-30T14:48:25.548Z,,0,,,NaN,,,,,,false,,,,209921,209921,,209921,,209814,8,400,,,
