sender,sender_type,sender_id,timestamp,meta,,blockNo,condition,duration,ended_on,img_left,img_reveal,img_right,loser,practice,response,response_action,selection_duration,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url,winner
informed_consent,html.Screen,0,2023-09-09T16:05:19.952Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-AU"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":300,""screen_width"":1680,""screen_height"":1050,""scroll_width"":1296,""scroll_height"":688,""window_innerWidth"":1296,""window_innerHeight"":736,""devicePixelRatio"":1}",,,,33767.36599980926,response,,,,,,consent,click button,,34364.39999961853,34355.199999809265,571.119,584.8999996185303,587.834,34387.033,,,,{},
Welcome,html.Screen,1,2023-09-09T16:05:30.636Z,,,,symmetry,10660.366999618527,response,,,,,,continue,click button,,45047.89999961853,45047.39999961853,34370.298,34364.699999809265,34387.033,45057.69,,,,,
trial,html.Screen,2_0_0,2023-09-09T16:05:37.742Z,,0,0,,7096.209999618528,response,ISIC_0069348.JPG,,ISIC_6997061.JPG,ISIC_6997061.JPG,true,0,keypress(z),500,52154,52153.89999961853,45041.207,45048.09999990463,45057.69,52154.842,1,6,1,,ISIC_0069348.JPG
sequence,flow.Sequence,2_0,2023-09-09T16:05:37.742Z,,0,,,7096.209999618528,completion,,,,,true,,,,52154.199999809265,52153.89999961853,45041.207,45048.09999990463,45057.69,52154.842,1,6,,,
trial,html.Screen,2_1_0,2023-09-09T16:05:40.480Z,,0,0,,2736.857999809268,response,ISIC_0009529.JPG,,ISIC_0057368.JPG,ISIC_0057368.JPG,true,0,keypress(z),500,54891.89999961853,54891.699999809265,52138.172,52154.199999809265,52154.842,54910.232,1,6,2,,ISIC_0009529.JPG
sequence,flow.Sequence,2_1,2023-09-09T16:05:40.480Z,,0,,,2736.857999809268,completion,,,,,true,,,,54892.39999961853,54891.699999809265,52138.172,52154.199999809265,52154.842,54910.232,1,6,,,
trial,html.Screen,2_2_0,2023-09-09T16:05:43.094Z,,0,0,,2595.2679999999964,response,ISIC_9758671.JPG,,ISIC_0064954.JPG,ISIC_0064954.JPG,true,0,keypress(z),500,57505.7999997139,57505.5,54893.539,54892.699999809265,54910.232,57515.428,1,6,3,,ISIC_9758671.JPG
sequence,flow.Sequence,2_2,2023-09-09T16:05:43.094Z,,0,,,2595.2679999999964,completion,,,,,true,,,,57506.09999990463,57505.5,54893.539,54892.59999990463,54910.232,57515.428,1,6,,,
trial,html.Screen,2_3_0,2023-09-09T16:05:45.565Z,,0,0,,2461.2719998092653,response,ISIC_0000080.JPG,,ISIC_0005785.JPG,ISIC_0005785.JPG,true,0,keypress(z),500,59976.7999997139,59976.699999809265,57498.596,57506.199999809265,57515.428,59986.939,1,6,4,,ISIC_0000080.JPG
sequence,flow.Sequence,2_3,2023-09-09T16:05:45.565Z,,0,,,2461.2719998092653,completion,,,,,true,,,,59977.09999990463,59976.699999809265,57498.596,57506.09999990463,57515.428,59986.939,1,6,,,
trial,html.Screen,2_4_0,2023-09-09T16:05:48.022Z,,0,0,,2447.160999904634,response,ISIC_5390060.JPG,,ISIC_7944028.JPG,ISIC_7944028.JPG,true,0,keypress(z),500,62434.2999997139,62434.09999990463,59970.26,59977.2999997139,59986.939,62441.519,1,6,5,,ISIC_5390060.JPG
sequence,flow.Sequence,2_4,2023-09-09T16:05:48.023Z,,0,,,2447.160999904634,completion,,,,,true,,,,62434.59999990463,62434.09999990463,59970.26,59977.2999997139,59986.939,62441.519,1,6,,,
trial,html.Screen,2_5_0,2023-09-09T16:05:50.478Z,,0,0,,2448.5809999046323,response,ISIC_0794216.JPG,,ISIC_0010188.JPG,ISIC_0010188.JPG,true,0,keypress(z),500,64890.2999997139,64890.09999990463,62424.86,62434.699999809265,62441.519,64896.332,1,6,6,,ISIC_0794216.JPG
sequence,flow.Sequence,2_5,2023-09-09T16:05:50.479Z,,0,,,2448.5809999046323,completion,,,,,true,,,,64890.5,64890.09999990463,62424.86,62434.59999990463,62441.519,64896.332,1,6,,,
loop,flow.Loop,2,2023-09-09T16:05:50.479Z,,,,,19832.40999990463,completion,,,,,true,,,,64890.59999990463,64890.09999990463,45041.207,45048.09999990463,45057.69,64896.332,1,6,,,
exp_instructions,html.Screen,3,2023-09-09T16:06:24.272Z,,,,,33785.168,response,,,,,,continue,keypress(Space),,98683.19999980927,98681.5,64879.723,64890.699999809265,64896.332,98695.381,,,,,
trial,html.Screen,4_0_0,2023-09-09T16:06:28.475Z,,0,1,,4190.718999904639,response,ISIC_4412555.JPG,5,ISIC_0002901.JPG,ISIC_4412555.JPG,false,1,keypress(m),500,102886.19999980927,102886.09999990463,98678.709,98683.39999961853,98695.381,102886.95,8,400,1,,ISIC_0002901.JPG
break,html.Screen,4_0_1,2023-09-09T16:06:28.476Z,,0,,,NaN,,,,,,false,,,,102887,102886.69999980927,,102886.2999997139,,102886.95,8,400,,,
break_continue,html.Screen,4_0_2,2023-09-09T16:06:28.476Z,,0,,,NaN,,,,,,false,,,,102887.2999997139,102887.2999997139,,102887.09999990463,,102886.95,8,400,,,
sequence,flow.Sequence,4_0,2023-09-09T16:06:28.476Z,,0,,,4191.918999713904,completion,,,,,false,,,,102887.39999961853,102887.2999997139,98678.709,98683.39999961853,98695.381,102886.95,8,400,,,
trial,html.Screen,4_1_0,2023-09-09T16:06:36.446Z,,0,1,,7970.1499999046355,response,ISIC_3687259.JPG,5,ISIC_1004416.JPG,ISIC_3687259.JPG,false,1,keypress(m),500,110857.19999980927,110857.09999990463,102870.22,102887.5,102886.95,110869.137,8,400,2,,ISIC_1004416.JPG
break,html.Screen,4_1_1,2023-09-09T16:06:36.447Z,,0,,,NaN,,,,,,false,,,,110858,110857.89999961853,,110857.5,,110869.137,8,400,,,
break_continue,html.Screen,4_1_2,2023-09-09T16:06:36.447Z,,0,,,NaN,,,,,,false,,,,110858.2999997139,110858.19999980927,,110858.09999990463,,110869.137,8,400,,,
sequence,flow.Sequence,4_1,2023-09-09T16:06:36.447Z,,0,,,7971.249999809268,completion,,,,,false,,,,110858.39999961853,110858.19999980927,102870.22,102887.5,102886.95,110869.137,8,400,,,
trial,html.Screen,4_2_0,2023-09-09T16:06:43.377Z,,0,1,,6918.96299990463,response,ISIC_4394524.JPG,5,ISIC_0034173.JPG,ISIC_0034173.JPG,false,0,keypress(z),500,117788.19999980927,117788.09999990463,110852.406,110858.5,110869.137,117799.329,8,400,3,,ISIC_4394524.JPG
break,html.Screen,4_2_1,2023-09-09T16:06:43.378Z,,0,,,NaN,,,,,,false,,,,117788.59999990463,117788.5,,117788.2999997139,,117799.329,8,400,,,
break_continue,html.Screen,4_2_2,2023-09-09T16:06:43.378Z,,0,,,NaN,,,,,,false,,,,117788.7999997139,117788.69999980927,,117788.69999980927,,117799.329,8,400,,,
sequence,flow.Sequence,4_2,2023-09-09T16:06:43.378Z,,0,,,6919.562999809263,completion,,,,,false,,,,117788.7999997139,117788.69999980927,110852.406,110858.39999961853,110869.137,117799.329,8,400,,,
trial,html.Screen,4_3_0,2023-09-09T16:06:50.452Z,,0,1,,7063.770999904635,response,ISIC_0031671.JPG,5,ISIC_0027031.JPG,ISIC_0027031.JPG,false,0,keypress(z),500,124863.2999997139,124863.09999990463,117782.565,117788.89999961853,117799.329,124879.703,8,400,4,,ISIC_0031671.JPG
break,html.Screen,4_3_1,2023-09-09T16:06:50.453Z,,0,,,NaN,,,,,,false,,,,124863.89999961853,124863.69999980927,,124863.39999961853,,124879.703,8,400,,,
break_continue,html.Screen,4_3_2,2023-09-09T16:06:50.453Z,,0,,,NaN,,,,,,false,,,,124864.19999980927,124864.19999980927,,124864.09999990463,,124879.703,8,400,,,
sequence,flow.Sequence,4_3,2023-09-09T16:06:50.453Z,,0,,,7064.870999809267,completion,,,,,false,,,,124864.2999997139,124864.19999980927,117782.565,117788.89999961853,117799.329,124879.703,8,400,,,
trial,html.Screen,4_4_0,2023-09-09T16:06:57.416Z,,0,1,,6946.297000000006,response,ISIC_8292279.JPG,5,ISIC_0033643.JPG,ISIC_0033643.JPG,false,0,keypress(z),500,131826.09999990463,131826,124863.037,124864.39999961853,124879.703,131826.529,8,400,5,,ISIC_8292279.JPG
break,html.Screen,4_4_1,2023-09-09T16:06:57.417Z,,0,,,NaN,,,,,,false,,,,131826.5,131826.39999961853,,131826.19999980927,,131826.529,8,400,,,
break_continue,html.Screen,4_4_2,2023-09-09T16:06:57.417Z,,0,,,NaN,,,,,,false,,,,131826.7999997139,131826.69999980927,,131826.59999990463,,131826.529,8,400,,,
sequence,flow.Sequence,4_4,2023-09-09T16:06:57.417Z,,0,,,6946.996999809271,completion,,,,,false,,,,131827,131826.69999980927,124863.037,124864.39999961853,124879.703,131826.529,8,400,,,
trial,html.Screen,4_5_0,2023-09-09T16:07:05.946Z,,0,1,,8529.570999904623,response,ISIC_0011922.JPG,4,ISIC_0032426.JPG,ISIC_0011922.JPG,false,1,keypress(m),500,140356.19999980927,140356.09999990463,131809.914,131827,131826.529,140359.815,8,400,6,,ISIC_0032426.JPG
break,html.Screen,4_5_1,2023-09-09T16:07:05.947Z,,0,,,NaN,,,,,,false,,,,140356.69999980927,140356.5,,140356.2999997139,,140359.815,8,400,,,
break_continue,html.Screen,4_5_2,2023-09-09T16:07:05.947Z,,0,,,NaN,,,,,,false,,,,140356.89999961853,140356.89999961853,,140356.7999997139,,140359.815,8,400,,,
sequence,flow.Sequence,4_5,2023-09-09T16:07:05.947Z,,0,,,8530.37099961852,completion,,,,,false,,,,140357,140356.89999961853,131809.914,131827,131826.529,140359.815,8,400,,,
trial,html.Screen,4_6_0,2023-09-09T16:07:11.533Z,,0,1,,5582.884999809263,response,ISIC_4407580.JPG,4,ISIC_1166678.JPG,ISIC_4407580.JPG,false,1,keypress(m),500,145942.89999961853,145942.69999980927,140343.344,140357.09999990463,140359.815,145954.207,8,400,7,,ISIC_1166678.JPG
break,html.Screen,4_6_1,2023-09-09T16:07:11.534Z,,0,,,NaN,,,,,,false,,,,145943.39999961853,145943.2999997139,,145943,,145954.207,8,400,,,
break_continue,html.Screen,4_6_2,2023-09-09T16:07:11.534Z,,0,,,NaN,,,,,,false,,,,145944.09999990463,145944,,145943.69999980927,,145954.207,8,400,,,
sequence,flow.Sequence,4_6,2023-09-09T16:07:11.534Z,,0,,,5584.184999999998,completion,,,,,false,,,,145944.2999997139,145944,140343.344,140357.09999990463,140359.815,145954.207,8,400,,,
trial,html.Screen,4_7_0,2023-09-09T16:07:19.184Z,,0,1,,7639.392999904638,response,ISIC_2323082.JPG,5,ISIC_5732487.JPG,ISIC_5732487.JPG,false,0,keypress(z),500,153593.69999980927,153593.59999990463,145937.385,145944.2999997139,145954.207,153602.34,8,400,8,,ISIC_2323082.JPG
break,html.Screen,4_7_1,2023-09-09T16:07:19.184Z,,0,,,NaN,,,,,,false,,,,153594.09999990463,153594,,153593.7999997139,,153602.34,8,400,,,
break_continue,html.Screen,4_7_2,2023-09-09T16:07:19.184Z,,0,,,NaN,,,,,,false,,,,153594.19999980927,153594.19999980927,,153594.19999980927,,153602.34,8,400,,,
sequence,flow.Sequence,4_7,2023-09-09T16:07:19.185Z,,0,,,7639.99299980927,completion,,,,,false,,,,153594.2999997139,153594.19999980927,145937.385,145944.2999997139,145954.207,153602.34,8,400,,,
trial,html.Screen,4_8_0,2023-09-09T16:07:25.427Z,,0,1,,6233.959999713901,response,ISIC_9024078.JPG,6,ISIC_0033021.JPG,ISIC_0033021.JPG,false,0,keypress(z),500,159836.39999961853,159836.2999997139,153585.578,153594.39999961853,153602.34,159847.852,8,400,9,,ISIC_9024078.JPG
break,html.Screen,4_8_1,2023-09-09T16:07:25.427Z,,0,,,NaN,,,,,,false,,,,159837.09999990463,159836.7999997139,,159836.59999990463,,159847.852,8,400,,,
break_continue,html.Screen,4_8_2,2023-09-09T16:07:25.428Z,,0,,,NaN,,,,,,false,,,,159837.39999961853,159837.2999997139,,159837.19999980927,,159847.852,8,400,,,
sequence,flow.Sequence,4_8,2023-09-09T16:07:25.428Z,,0,,,6234.959999713901,completion,,,,,false,,,,159837.5,159837.2999997139,153585.578,153594.39999961853,153602.34,159847.852,8,400,,,
trial,html.Screen,4_9_0,2023-09-09T16:07:34.645Z,,0,1,,9207.347999809252,response,ISIC_0062382.JPG,5,ISIC_1532403.JPG,ISIC_1532403.JPG,false,0,keypress(z),500,169055.2999997139,169055.19999980927,159831.062,159837.5,159847.852,169065.849,8,400,10,,ISIC_0062382.JPG
break,html.Screen,4_9_1,2023-09-09T16:07:34.646Z,,0,,,NaN,,,,,,false,,,,169055.89999961853,169055.59999990463,,169055.39999961853,,169065.849,8,400,,,
break_continue,html.Screen,4_9_2,2023-09-09T16:07:34.646Z,,0,,,NaN,,,,,,false,,,,169056.19999980927,169056.09999990463,,169056,,169065.849,8,400,,,
sequence,flow.Sequence,4_9,2023-09-09T16:07:34.646Z,,0,,,9208.247999904619,completion,,,,,false,,,,169056.2999997139,169056.09999990463,159831.062,159837.5,159847.852,169065.849,8,400,,,
trial,html.Screen,4_10_0,2023-09-09T16:07:40.459Z,,0,1,,5802.550999618543,response,ISIC_0032841.JPG,5,ISIC_8873236.JPG,ISIC_8873236.JPG,false,0,keypress(z),500,174868.5,174868.39999961853,169049.047,169056.2999997139,169065.849,174877.014,8,400,11,,ISIC_0032841.JPG
break,html.Screen,4_10_1,2023-09-09T16:07:40.459Z,,0,,,NaN,,,,,,false,,,,174869.09999990463,174868.89999961853,,174868.59999990463,,174877.014,8,400,,,
break_continue,html.Screen,4_10_2,2023-09-09T16:07:40.460Z,,0,,,NaN,,,,,,false,,,,174869.39999961853,174869.19999980927,,174869.09999990463,,174877.014,8,400,,,
sequence,flow.Sequence,4_10,2023-09-09T16:07:40.460Z,,0,,,5803.350999809278,completion,,,,,false,,,,174869.5,174869.19999980927,169049.047,169056.2999997139,169065.849,174877.014,8,400,,,
trial,html.Screen,4_11_0,2023-09-09T16:07:48.237Z,,0,1,,7769.68599980927,response,ISIC_0065235.JPG,5,ISIC_0024894.JPG,ISIC_0065235.JPG,false,1,keypress(m),500,182646.7999997139,182646.69999980927,174860.336,174869.5,174877.014,182658.821,8,400,12,,ISIC_0024894.JPG
break,html.Screen,4_11_1,2023-09-09T16:07:48.237Z,,0,,,NaN,,,,,,false,,,,182647.19999980927,182647.09999990463,,182646.89999961853,,182658.821,8,400,,,
break_continue,html.Screen,4_11_2,2023-09-09T16:07:48.238Z,,0,,,NaN,,,,,,false,,,,182647.39999961853,182647.39999961853,,182647.2999997139,,182658.821,8,400,,,
sequence,flow.Sequence,4_11,2023-09-09T16:07:48.238Z,,0,,,7770.385999618535,completion,,,,,false,,,,182647.39999961853,182647.39999961853,174860.336,174869.5,174877.014,182658.821,8,400,,,
trial,html.Screen,4_12_0,2023-09-09T16:07:54.336Z,,0,1,,6087.179000000004,response,ISIC_0061475.JPG,5,ISIC_0011387.JPG,ISIC_0061475.JPG,false,1,keypress(m),500,188746.09999990463,188746,182642.112,182647.59999990463,182658.821,188754.065,8,400,13,,ISIC_0011387.JPG
break,html.Screen,4_12_1,2023-09-09T16:07:54.337Z,,0,,,NaN,,,,,,false,,,,188746.69999980927,188746.5,,188746.19999980927,,188754.065,8,400,,,
break_continue,html.Screen,4_12_2,2023-09-09T16:07:54.337Z,,0,,,NaN,,,,,,false,,,,188746.7999997139,188746.7999997139,,188746.69999980927,,188754.065,8,400,,,
sequence,flow.Sequence,4_12,2023-09-09T16:07:54.337Z,,0,,,6087.978999713901,completion,,,,,false,,,,188746.89999961853,188746.7999997139,182642.112,182647.5,182658.821,188754.065,8,400,,,
trial,html.Screen,4_13_0,2023-09-09T16:07:59.971Z,,0,1,,5625.834999618528,response,ISIC_0014392.JPG,6,ISIC_4015508.JPG,ISIC_0014392.JPG,false,1,keypress(m),500,194380,194379.89999961853,188737.459,188747,188754.065,194381.608,8,400,14,,ISIC_4015508.JPG
break,html.Screen,4_13_1,2023-09-09T16:07:59.972Z,,0,,,NaN,,,,,,false,,,,194380.69999980927,194380.5,,194380.19999980927,,194381.608,8,400,,,
break_continue,html.Screen,4_13_2,2023-09-09T16:07:59.972Z,,0,,,NaN,,,,,,false,,,,194381.09999990463,194381,,194380.89999961853,,194381.608,8,400,,,
