sender,sender_type,sender_id,timestamp,meta,,blockNo,condition,duration,ended_on,img_left,img_reveal,img_right,loser,practice,response,response_action,selection_duration,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url,winner
informed_consent,html.Screen,0,2023-09-12T00:35:46.541Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-AU"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":300,""screen_width"":1680,""screen_height"":1050,""scroll_width"":1296,""scroll_height"":688,""window_innerWidth"":1296,""window_innerHeight"":736,""devicePixelRatio"":1}",,,,102139.56699980926,response,,,,,,consent,click button,,102722.19999980927,102721.19999980927,564.938,575.6999998092651,581.633,102747.134,,,,{},
Welcome,html.Screen,1,2023-09-12T00:35:46.702Z,,,,symmetry,135.9659999046271,response,,,,,,continue,click button,,102883.69999980927,102883.09999990463,102730.437,102722.5,102747.134,102897.345,,,,,
trial,html.Screen,2_0_0,2023-09-12T00:35:53.394Z,,0,0,,6678.254999904631,response,ISIC_6997061.JPG,,ISIC_0069348.JPG,ISIC_0069348.JPG,true,0,keypress(z),500,109575.80000019073,109575.59999990463,102880.776,102883.90000009537,102897.345,109577.011,1,6,1,,ISIC_6997061.JPG
sequence,flow.Sequence,2_0,2023-09-12T00:35:53.395Z,,0,,,6678.254999904631,completion,,,,,true,,,,109576,109575.59999990463,102880.776,102883.90000009537,102897.345,109577.011,1,6,,,
trial,html.Screen,2_1_0,2023-09-12T00:35:56.947Z,,0,0,,3551.7890001907363,response,ISIC_0057368.JPG,,ISIC_0009529.JPG,ISIC_0009529.JPG,true,0,keypress(z),500,113129,113128.80000019073,109560.389,109576.09999990463,109577.011,113133.885,1,6,2,,ISIC_0057368.JPG
sequence,flow.Sequence,2_1,2023-09-12T00:35:56.948Z,,0,,,3551.7890001907363,completion,,,,,true,,,,113129.09999990463,113128.80000019073,109560.389,109576.09999990463,109577.011,113133.885,1,6,,,
trial,html.Screen,2_2_0,2023-09-12T00:36:01.398Z,,0,0,,4444.91500019074,response,ISIC_9758671.JPG,,ISIC_0064954.JPG,ISIC_0064954.JPG,true,0,keypress(z),500,117579.09999990463,117578.80000019073,113117.217,113129.30000019073,113133.885,117592.65,1,6,3,,ISIC_9758671.JPG
sequence,flow.Sequence,2_2,2023-09-12T00:36:01.398Z,,0,,,4444.91500019074,completion,,,,,true,,,,117579.5,117578.80000019073,113117.217,113129.30000019073,113133.885,117592.65,1,6,,,
trial,html.Screen,2_3_0,2023-09-12T00:36:05.561Z,,0,0,,4149.650000190741,response,ISIC_0000080.JPG,,ISIC_0005785.JPG,ISIC_0005785.JPG,true,0,keypress(z),500,121742.40000009537,121742.30000019073,117575.877,117579.90000009537,117592.65,121750.684,1,6,4,,ISIC_0000080.JPG
sequence,flow.Sequence,2_3,2023-09-12T00:36:05.561Z,,0,,,4149.650000190741,completion,,,,,true,,,,121742.59999990463,121742.30000019073,117575.877,117579.80000019073,117592.65,121750.684,1,6,,,
trial,html.Screen,2_4_0,2023-09-12T00:36:09.355Z,,0,0,,3785.5159998092713,response,ISIC_7944028.JPG,,ISIC_5390060.JPG,ISIC_5390060.JPG,true,0,keypress(z),500,125536.59999990463,125536.19999980927,121734.121,121742.69999980927,121750.684,125541.403,1,6,5,,ISIC_7944028.JPG
sequence,flow.Sequence,2_4,2023-09-12T00:36:09.355Z,,0,,,3785.5159998092713,completion,,,,,true,,,,125536.80000019073,125536.19999980927,121734.121,121742.69999980927,121750.684,125541.403,1,6,,,
trial,html.Screen,2_5_0,2023-09-12T00:36:12.958Z,,0,0,,3598.2969998092594,response,ISIC_0010188.JPG,,ISIC_0794216.JPG,ISIC_0010188.JPG,true,1,keypress(m),500,129139.90000009537,129139.69999980927,125524.87,125537,125541.403,129148.443,1,6,6,,ISIC_0794216.JPG
sequence,flow.Sequence,2_5,2023-09-12T00:36:12.959Z,,0,,,3598.2969998092594,completion,,,,,true,,,,129140.19999980927,129139.69999980927,125524.87,125537,125541.403,129148.443,1,6,,,
loop,flow.Loop,2,2023-09-12T00:36:12.959Z,,,,,26242.354999809264,completion,,,,,true,,,,129140.40000009537,129139.69999980927,102880.776,102883.90000009537,102897.345,129148.443,1,6,,,
exp_instructions,html.Screen,3,2023-09-12T00:36:20.118Z,,,,,7151.156999904633,response,,,,,,continue,keypress(Space),,136299.90000009537,136299.59999990463,129131.782,129140.5,129148.443,136329.058,,,,,
trial,html.Screen,4_0_0,2023-09-12T00:36:26.047Z,,0,1,,5899.641999809275,response,ISIC_0030597.JPG,4,ISIC_0071508.JPG,ISIC_0030597.JPG,false,1,keypress(m),500,142228.80000019073,142228.69999980927,136312.316,136300.09999990463,136329.058,142240.625,8,400,1,,ISIC_0071508.JPG
break,html.Screen,4_0_1,2023-09-12T00:36:26.048Z,,0,,,NaN,,,,,,false,,,,142229.30000019073,142229.19999980927,,142228.90000009537,,142240.625,8,400,,,
break_continue,html.Screen,4_0_2,2023-09-12T00:36:26.048Z,,0,,,NaN,,,,,,false,,,,142229.59999990463,142229.5,,142229.40000009537,,142240.625,8,400,,,
sequence,flow.Sequence,4_0,2023-09-12T00:36:26.048Z,,0,,,5900.44200000001,completion,,,,,false,,,,142229.59999990463,142229.5,136312.316,136300.09999990463,136329.058,142240.625,8,400,,,
trial,html.Screen,4_1_0,2023-09-12T00:36:31.430Z,,0,1,,5370.775000095367,response,ISIC_0032413.JPG,4,ISIC_0064014.JPG,ISIC_0032413.JPG,false,1,keypress(m),500,147611.69999980927,147611.40000009537,142223.939,142229.59999990463,142240.625,147617.778,8,400,2,,ISIC_0064014.JPG
break,html.Screen,4_1_1,2023-09-12T00:36:31.432Z,,0,,,NaN,,,,,,false,,,,147613.09999990463,147612.69999980927,,147612,,147617.778,8,400,,,
break_continue,html.Screen,4_1_2,2023-09-12T00:36:31.432Z,,0,,,NaN,,,,,,false,,,,147613.69999980927,147613.59999990463,,147613.30000019073,,147617.778,8,400,,,
sequence,flow.Sequence,4_1,2023-09-12T00:36:31.433Z,,0,,,5372.974999904633,completion,,,,,false,,,,147614,147613.59999990463,142223.939,142229.59999990463,142240.625,147617.778,8,400,,,
trial,html.Screen,4_2_0,2023-09-12T00:36:36.460Z,,0,1,,5023.522000190744,response,ISIC_0069264.JPG,5,ISIC_6620377.JPG,ISIC_0069264.JPG,false,1,keypress(m),500,152641.5,152641.30000019073,147601.06,147614.30000019073,147617.778,152644.17,8,400,3,,ISIC_6620377.JPG
break,html.Screen,4_2_1,2023-09-12T00:36:36.461Z,,0,,,NaN,,,,,,false,,,,152642.59999990463,152642.40000009537,,152641.80000019073,,152644.17,8,400,,,
break_continue,html.Screen,4_2_2,2023-09-12T00:36:36.461Z,,0,,,NaN,,,,,,false,,,,152643.09999990463,152642.90000009537,,152642.69999980927,,152644.17,8,400,,,
