sender,sender_type,sender_id,timestamp,meta,,blockNo,condition,duration,ended_on,img_left,img_reveal,img_right,loser,practice,response,response_action,selection_duration,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url,winner
informed_consent,html.Screen,0,2023-09-13T15:45:45.245Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-AU"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":300,""screen_width"":2560,""screen_height"":1440,""scroll_width"":1296,""scroll_height"":688,""window_innerWidth"":1296,""window_innerHeight"":736,""devicePixelRatio"":1}",,,,4488.701,response,,,,,,consent,click button,,5180,5179,673.617,658.8999996185303,690.299,5182.425,,,,{},
Welcome,html.Screen,1,2023-09-13T15:45:45.693Z,,,,asymmetry,444.77499980926495,response,,,,,,continue,click button,,5627.799999713898,5627.199999809265,5165.73,5180.299999713898,5182.425,5633.35,,,,,
trial,html.Screen,2_0_0,2023-09-13T15:45:57.188Z,,0,0,,11522.334,timeout,ISIC_0069348.JPG,,ISIC_6997061.JPG,,true,,,500,17123,17122.699999809265,5616.596,5628,5633.35,17155.684,1,6,1,,
sequence,flow.Sequence,2_0,2023-09-13T15:45:57.188Z,,0,,,11489.349999809265,completion,,,,,true,,,,17123.299999713898,17122.699999809265,5616.596,5628,5633.35,17155.684,1,6,,,
trial,html.Screen,2_1_0,2023-09-13T15:46:08.710Z,,0,0,,11522.415999999997,timeout,ISIC_0009529.JPG,,ISIC_0057368.JPG,,true,,,500,28645.099999904633,28644.89999961853,17139.065,17123.299999713898,17155.684,28678.1,1,6,2,,
sequence,flow.Sequence,2_1,2023-09-13T15:46:08.710Z,,0,,,11489.21599961853,completion,,,,,true,,,,28645.299999713898,28644.89999961853,17139.065,17123.299999713898,17155.684,28678.1,1,6,,,
trial,html.Screen,2_2_0,2023-09-13T15:46:20.233Z,,0,0,,11522.440000000002,timeout,ISIC_0064954.JPG,,ISIC_9758671.JPG,,true,,,500,40167.699999809265,40167.39999961853,28661.438,28645.39999961853,28678.1,40200.54,1,6,3,,
sequence,flow.Sequence,2_2,2023-09-13T15:46:20.233Z,,0,,,11489.299999618532,completion,,,,,true,,,,40167.89999961853,40167.39999961853,28661.438,28645.39999961853,28678.1,40200.54,1,6,,,
trial,html.Screen,2_3_0,2023-09-13T15:46:31.758Z,,0,0,,11522.610999999997,timeout,ISIC_0005785.JPG,,ISIC_0000080.JPG,,true,,,500,51691,51690.699999809265,40183.831,40168.09999990463,40200.54,51723.151,1,6,4,,
sequence,flow.Sequence,2_3,2023-09-13T15:46:31.759Z,,0,,,11490.159999809264,completion,,,,,true,,,,51691.89999961853,51690.699999809265,40183.831,40168.09999990463,40200.54,51723.151,1,6,,,
trial,html.Screen,2_4_0,2023-09-13T15:46:43.280Z,,0,0,,11522.409,timeout,ISIC_5390060.JPG,,ISIC_7944028.JPG,,true,,,500,63212.699999809265,63212.5,51706.359,51692.199999809265,51723.151,63245.56,1,6,5,,
sequence,flow.Sequence,2_4,2023-09-13T15:46:43.280Z,,0,,,11489.349000000002,completion,,,,,true,,,,63213,63212.5,51706.359,51692.199999809265,51723.151,63245.56,1,6,,,
