sender,sender_type,sender_id,timestamp,meta,,blockNo,condition,duration,ended_on,img_left,img_reveal,img_right,loser,practice,response,response_action,selection_duration,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url,winner
informed_consent,html.Screen,0,2023-09-08T16:06:13.504Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-AU"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":300,""screen_width"":1680,""screen_height"":1050,""scroll_width"":1296,""scroll_height"":688,""window_innerWidth"":1296,""window_innerHeight"":736,""devicePixelRatio"":1}",,,,73796.18499990464,response,,,,,,consent,click button,,74518.59999990463,74510.09999990463,697.203,875.7999999523163,713.915,74357.213,,,,{},
Welcome,html.Screen,1,2023-09-08T16:06:43.457Z,,,,irregular,30112.98700004768,response,,,,,,continue,click button,,104471,104470.20000004768,74340.528,74518.90000009537,74357.213,104315.491,,,,,
trial,html.Screen,2_0_0,2023-09-08T16:06:50.196Z,,0,0,,6894.5090000000055,response,ISIC_0061792.JPG,,ISIC_4679428.JPG,ISIC_4679428.JPG,true,0,keypress(z),500,111210.20000004768,111210,104298.829,104471.20000004768,104315.491,111045.26,1,6,1,,ISIC_0061792.JPG
sequence,flow.Sequence,2_0,2023-09-08T16:06:50.196Z,,0,,,6894.5090000000055,completion,,,,,true,,,,111210.40000009537,111210,104298.829,104471.20000004768,104315.491,111045.26,1,6,,,
trial,html.Screen,2_1_0,2023-09-08T16:06:52.871Z,,0,0,,2839.7400000000052,response,ISIC_0776486.JPG,,ISIC_5199497.JPG,ISIC_5199497.JPG,true,0,keypress(z),500,113885.09999990463,113885,111028.736,111210.5,111045.26,113717.162,1,6,2,,ISIC_0776486.JPG
sequence,flow.Sequence,2_1,2023-09-08T16:06:52.871Z,,0,,,2839.7400000000052,completion,,,,,true,,,,113885.29999995232,113885,111028.736,111210.5,111045.26,113717.162,1,6,,,
trial,html.Screen,2_2_0,2023-09-08T16:06:58.169Z,,0,0,,5465.738000095371,response,ISIC_8575776.JPG,,ISIC_2556187.JPG,ISIC_2556187.JPG,true,0,keypress(z),500,119183.40000009537,119182.90000009537,113700.454,113885.5,113717.162,119027.568,1,6,3,,ISIC_8575776.JPG
sequence,flow.Sequence,2_2,2023-09-08T16:06:58.170Z,,0,,,5465.738000095371,completion,,,,,true,,,,119184.09999990463,119182.90000009537,113700.454,113885.5,113717.162,119027.568,1,6,,,
trial,html.Screen,2_3_0,2023-09-08T16:07:01.314Z,,0,0,,3300.1320000476844,response,ISIC_9238366.JPG,,ISIC_8141769.JPG,ISIC_8141769.JPG,true,0,keypress(z),500,122327.79999995232,122327.70000004768,119010.771,119184.59999990463,119027.568,122166.911,1,6,4,,ISIC_9238366.JPG
sequence,flow.Sequence,2_3,2023-09-08T16:07:01.314Z,,0,,,3300.1320000476844,completion,,,,,true,,,,122328.29999995232,122327.70000004768,119010.771,119184.40000009537,119027.568,122166.911,1,6,,,
trial,html.Screen,2_4_0,2023-09-08T16:07:04.838Z,,0,0,,3683.68899990464,response,ISIC_8949026.JPG,,ISIC_9959593.JPG,ISIC_9959593.JPG,true,0,keypress(z),500,125851.20000004768,125850.59999990463,122150.404,122328.40000009537,122166.911,125690.419,1,6,5,,ISIC_8949026.JPG
sequence,flow.Sequence,2_4,2023-09-08T16:07:04.839Z,,0,,,3683.68899990464,completion,,,,,true,,,,125851.90000009537,125850.59999990463,122150.404,122328.40000009537,122166.911,125690.419,1,6,,,
trial,html.Screen,2_5_0,2023-09-08T16:07:08.202Z,,0,0,,3524.481000095373,response,ISIC_0460240.JPG,,ISIC_0010479.JPG,ISIC_0010479.JPG,true,0,keypress(z),500,129215.40000009537,129214.90000009537,125673.782,125852.29999995232,125690.419,129063.715,1,6,6,,ISIC_0460240.JPG
sequence,flow.Sequence,2_5,2023-09-08T16:07:08.203Z,,0,,,3524.481000095373,completion,,,,,true,,,,129216.09999990463,129214.90000009537,125673.782,125852.09999990463,125690.419,129063.715,1,6,,,
loop,flow.Loop,2,2023-09-08T16:07:08.203Z,,,,,24899.409000095373,completion,,,,,true,,,,129216.59999990463,129214.90000009537,104298.829,104471.20000004768,104315.491,129063.715,1,6,,,
exp_instructions,html.Screen,3,2023-09-08T16:07:28.540Z,,,,,20488.285000000003,response,,,,,,continue,keypress(Space),,149552.90000009537,149552,129030.446,129216.90000009537,129063.715,149403.324,,,,,
trial,html.Screen,4_0_0,2023-09-08T16:07:33.894Z,,0,1,,5503.676000000007,response,ISIC_0033485.JPG,5,ISIC_0031821.JPG,ISIC_0031821.JPG,false,0,keypress(z),500,154907.5,154907,149370.087,149553.29999995232,149403.324,154763.707,8,400,1,,ISIC_0033485.JPG
break,html.Screen,4_0_1,2023-09-08T16:07:33.896Z,,0,,,NaN,,,,,,false,,,,154909.59999990463,154909,,154907.79999995232,,154763.707,8,400,,,
break_continue,html.Screen,4_0_2,2023-09-08T16:07:33.898Z,,0,,,NaN,,,,,,false,,,,154910.79999995232,154910.40000009537,,154910,,154763.707,8,400,,,
sequence,flow.Sequence,4_0,2023-09-08T16:07:33.898Z,,0,,,5507.076000095374,completion,,,,,false,,,,154911.29999995232,154910.40000009537,149370.087,149553.29999995232,149403.324,154763.707,8,400,,,
trial,html.Screen,4_1_0,2023-09-08T16:07:41.700Z,,0,1,,7948.892999904638,response,ISIC_0028275.JPG,5,ISIC_0030751.JPG,ISIC_0028275.JPG,false,1,keypress(m),500,162713,162712.59999990463,154730.324,154911.59999990463,154763.707,162545.632,8,400,2,,ISIC_0030751.JPG
break,html.Screen,4_1_1,2023-09-08T16:07:41.702Z,,0,,,NaN,,,,,,false,,,,162714.79999995232,162714.29999995232,,162713.5,,162545.632,8,400,,,
break_continue,html.Screen,4_1_2,2023-09-08T16:07:41.702Z,,0,,,NaN,,,,,,false,,,,162715.70000004768,162715.5,,162715.09999990463,,162545.632,8,400,,,
sequence,flow.Sequence,4_1,2023-09-08T16:07:41.703Z,,0,,,7951.793000000005,completion,,,,,false,,,,162716.20000004768,162715.5,154730.324,154911.40000009537,154763.707,162545.632,8,400,,,
trial,html.Screen,4_2_0,2023-09-08T16:07:47.104Z,,0,1,,5571.068000047671,response,ISIC_1605945.JPG,5,ISIC_1962845.JPG,ISIC_1962845.JPG,false,0,keypress(z),500,168117.09999990463,168116.70000004768,162529.021,162716.5,162545.632,167956.836,8,400,3,,ISIC_1605945.JPG
break,html.Screen,4_2_1,2023-09-08T16:07:47.106Z,,0,,,NaN,,,,,,false,,,,168118.79999995232,168118.20000004768,,168117.5,,167956.836,8,400,,,
break_continue,html.Screen,4_2_2,2023-09-08T16:07:47.106Z,,0,,,NaN,,,,,,false,,,,168119.70000004768,168119.40000009537,,168119,,167956.836,8,400,,,
sequence,flow.Sequence,4_2,2023-09-08T16:07:47.107Z,,0,,,5573.768000095355,completion,,,,,false,,,,168120,168119.40000009537,162529.021,162716.40000009537,162545.632,167956.836,8,400,,,
trial,html.Screen,4_3_0,2023-09-08T16:07:53.007Z,,0,1,,6062.564000095357,response,ISIC_0025489.JPG,5,ISIC_0032709.JPG,ISIC_0025489.JPG,false,1,keypress(m),500,174019.79999995232,174019.40000009537,167939.497,168120.29999995232,167956.836,173850.954,8,400,4,,ISIC_0032709.JPG
break,html.Screen,4_3_1,2023-09-08T16:07:53.008Z,,0,,,NaN,,,,,,false,,,,174021.59999990463,174021,,174020.20000004768,,173850.954,8,400,,,
break_continue,html.Screen,4_3_2,2023-09-08T16:07:53.009Z,,0,,,NaN,,,,,,false,,,,174022.5,174022.29999995232,,174021.79999995232,,173850.954,8,400,,,
sequence,flow.Sequence,4_3,2023-09-08T16:07:53.010Z,,0,,,6065.463999952306,completion,,,,,false,,,,174022.90000009537,174022.29999995232,167939.497,168120.20000004768,167956.836,173850.954,8,400,,,
