sender,sender_type,sender_id,timestamp,meta,,blockNo,condition,duration,ended_on,img_left,img_reveal,img_right,loser,practice,response,response_action,selection_duration,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url,winner
informed_consent,html.Screen,0,2023-09-11T20:04:45.896Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-AU"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":300,""screen_width"":1680,""screen_height"":1050,""scroll_width"":1296,""scroll_height"":688,""window_innerWidth"":1296,""window_innerHeight"":736,""devicePixelRatio"":1}",,,,5112.158000190735,response,,,,,,consent,click button,,5672.900000095367,5671.800000190735,542.953,555,559.642,5702.952,,,,{},
Welcome,html.Screen,1,2023-09-11T20:04:46.616Z,,,,uniform,689.1480003814695,response,,,,,,continue,click button,,6392.800000190735,6392.10000038147,5686.28,5673.200000286102,5702.952,6404.344,,,,,
trial,html.Screen,2_0_0,2023-09-11T20:04:58.119Z,,0,0,,11522.408,timeout,ISIC_0025593.JPG,,ISIC_0063388.JPG,,true,,,500,17894.400000095367,17894,6387.683,6392.900000095367,6404.344,17926.752,1,6,1,,
sequence,flow.Sequence,2_0,2023-09-11T20:04:58.119Z,,0,,,11489.655999999999,completion,,,,,true,,,,17894.800000190735,17894,6387.683,6392.900000095367,6404.344,17926.752,1,6,,,
trial,html.Screen,2_1_0,2023-09-11T20:05:09.147Z,,0,0,,10995.048000190734,response,ISIC_1309015.JPG,,ISIC_0028178.JPG,ISIC_0028178.JPG,true,0,keypress(z),500,28922.10000038147,28921.800000190735,17910.135,17894.900000095367,17926.752,28931.576,1,6,2,,ISIC_1309015.JPG
sequence,flow.Sequence,2_1,2023-09-11T20:05:09.147Z,,0,,,10995.048000190734,completion,,,,,true,,,,28922.200000286102,28921.800000190735,17910.135,17894.900000095367,17926.752,28931.576,1,6,,,
trial,html.Screen,2_2_0,2023-09-11T20:05:14.797Z,,0,0,,5640.3240000953665,response,ISIC_0031128.JPG,,ISIC_3314853.JPG,ISIC_0031128.JPG,true,1,keypress(m),500,34572.300000190735,34571.90000009537,28915.03,28922.400000095367,28931.576,34575.847,1,6,3,,ISIC_3314853.JPG
sequence,flow.Sequence,2_2,2023-09-11T20:05:14.797Z,,0,,,5640.3240000953665,completion,,,,,true,,,,34572.60000038147,34571.90000009537,28915.03,28922.400000095367,28931.576,34575.847,1,6,,,
trial,html.Screen,2_3_0,2023-09-11T20:05:20.783Z,,0,0,,5982.053000095366,response,ISIC_0031612.JPG,,ISIC_8980141.JPG,ISIC_8980141.JPG,true,0,keypress(z),500,40558,40557.90000009537,34559.266,34572.800000190735,34575.847,40571.04,1,6,4,,ISIC_0031612.JPG
sequence,flow.Sequence,2_3,2023-09-11T20:05:20.783Z,,0,,,5982.053000095366,completion,,,,,true,,,,40558.10000038147,40557.90000009537,34559.266,34572.800000190735,34575.847,40571.04,1,6,,,
trial,html.Screen,2_4_0,2023-09-11T20:05:23.922Z,,0,0,,3126.060000381469,response,ISIC_9721604.JPG,,ISIC_1197737.JPG,ISIC_1197737.JPG,true,0,keypress(z),500,43697.7000002861,43697.10000038147,40554.205,40558.2000002861,40571.04,43710.291,1,6,5,,ISIC_9721604.JPG
sequence,flow.Sequence,2_4,2023-09-11T20:05:23.923Z,,0,,,3126.060000381469,completion,,,,,true,,,,43698.2000002861,43697.10000038147,40554.205,40558.2000002861,40571.04,43710.291,1,6,,,
trial,html.Screen,2_5_0,2023-09-11T20:05:26.901Z,,0,0,,2966.3090003814723,response,ISIC_0010681.JPG,,ISIC_0025346.JPG,ISIC_0025346.JPG,true,0,keypress(z),500,46676.7000002861,46676.60000038147,43693.649,43698.40000009537,43710.291,46682.758,1,6,6,,ISIC_0010681.JPG
sequence,flow.Sequence,2_5,2023-09-11T20:05:26.901Z,,0,,,2966.3090003814723,completion,,,,,true,,,,46676.800000190735,46676.60000038147,43693.649,43698.40000009537,43710.291,46682.758,1,6,,,
loop,flow.Loop,2,2023-09-11T20:05:26.902Z,,,,,40272.25600038147,completion,,,,,true,,,,46677,46676.60000038147,6387.683,6392.900000095367,6404.344,46682.758,1,6,,,
exp_instructions,html.Screen,3,2023-09-11T20:33:26.973Z,,,,,1680036.1420000955,response,,,,,,continue,keypress(Space),,1726726.9000000954,1726718.9000000954,46666.118,46677.10000038147,46682.758,1726735.496,,,,,
trial,html.Screen,4_0_0,2023-09-11T20:33:34.704Z,,0,1,,7721.804000190692,response,ISIC_4307626.JPG,5,ISIC_5848892.JPG,ISIC_4307626.JPG,false,1,keypress(m),500,1734457.5,1734457.3000001907,1726718.746,1726727.1000003815,1726735.496,1734467.203,8,400,1,,ISIC_5848892.JPG
break,html.Screen,4_0_1,2023-09-11T20:33:34.705Z,,0,,,NaN,,,,,,false,,,,1734458.6000003815,1734458.3000001907,,1734457.8000001907,,1734467.203,8,400,,,
break_continue,html.Screen,4_0_2,2023-09-11T20:33:34.705Z,,0,,,NaN,,,,,,false,,,,1734459.200000286,1734459,,1734458.700000286,,1734467.203,8,400,,,
sequence,flow.Sequence,4_0,2023-09-11T20:33:34.706Z,,0,,,7723.503999999957,completion,,,,,false,,,,1734459.4000000954,1734459,1726718.746,1726727.1000003815,1726735.496,1734467.203,8,400,,,
trial,html.Screen,4_1_0,2023-09-11T20:33:41.955Z,,0,1,,7241.7970000000205,response,ISIC_0062204.JPG,5,ISIC_0006754.JPG,ISIC_0062204.JPG,false,1,keypress(m),500,1741709.1000003815,1741709,1734450.472,1734459.5,1734467.203,1741714.633,8,400,2,,ISIC_0006754.JPG
break,html.Screen,4_1_1,2023-09-11T20:33:41.956Z,,0,,,NaN,,,,,,false,,,,1741709.6000003815,1741709.5,,1741709.200000286,,1741714.633,8,400,,,
break_continue,html.Screen,4_1_2,2023-09-11T20:33:41.956Z,,0,,,NaN,,,,,,false,,,,1741709.8000001907,1741709.8000001907,,1741709.700000286,,1741714.633,8,400,,,
sequence,flow.Sequence,4_1,2023-09-11T20:33:41.956Z,,0,,,7242.597000190755,completion,,,,,false,,,,1741709.8000001907,1741709.8000001907,1734450.472,1734459.5,1734467.203,1741714.633,8,400,,,
trial,html.Screen,4_2_0,2023-09-11T20:33:51.446Z,,0,1,,9484.867000000086,response,ISIC_0056788.JPG,4,ISIC_4070687.JPG,ISIC_0056788.JPG,false,1,keypress(m),500,1751199.700000286,1751199.5,1741697.923,1741709.9000000954,1741714.633,1751216.427,8,400,3,,ISIC_4070687.JPG
break,html.Screen,4_2_1,2023-09-11T20:33:51.447Z,,0,,,NaN,,,,,,false,,,,1751200.5,1751200.200000286,,1751199.9000000954,,1751216.427,8,400,,,
break_continue,html.Screen,4_2_2,2023-09-11T20:33:51.447Z,,0,,,NaN,,,,,,false,,,,1751200.9000000954,1751200.700000286,,1751200.6000003815,,1751216.427,8,400,,,
sequence,flow.Sequence,4_2,2023-09-11T20:33:51.447Z,,0,,,9486.067000286188,completion,,,,,false,,,,1751201,1751200.700000286,1741697.923,1741709.9000000954,1741714.633,1751216.427,8,400,,,
trial,html.Screen,4_3_0,2023-09-11T20:33:59.774Z,,0,1,,8311.373000190826,response,ISIC_0031422.JPG,5,ISIC_0024586.JPG,ISIC_0024586.JPG,false,0,keypress(z),500,1759527.9000000954,1759527.8000001907,1751199.725,1751201.1000003815,1751216.427,1759532.64,8,400,4,,ISIC_0031422.JPG
break,html.Screen,4_3_1,2023-09-11T20:33:59.775Z,,0,,,NaN,,,,,,false,,,,1759528.4000000954,1759528.4000000954,,1759528.1000003815,,1759532.64,8,400,,,
break_continue,html.Screen,4_3_2,2023-09-11T20:33:59.775Z,,0,,,NaN,,,,,,false,,,,1759528.700000286,1759528.6000003815,,1759528.6000003815,,1759532.64,8,400,,,
sequence,flow.Sequence,4_3,2023-09-11T20:33:59.775Z,,0,,,8312.173000381561,completion,,,,,false,,,,1759528.8000001907,1759528.6000003815,1751199.725,1751201.1000003815,1751216.427,1759532.64,8,400,,,
trial,html.Screen,4_4_0,2023-09-11T20:34:08.626Z,,0,1,,8846.460000381572,response,ISIC_6548734.JPG,5,ISIC_5404908.JPG,ISIC_6548734.JPG,false,1,keypress(m),500,1768379.3000001907,1768379.1000003815,1759516.197,1759528.8000001907,1759532.64,1768383.14,8,400,5,,ISIC_5404908.JPG
break,html.Screen,4_4_1,2023-09-11T20:34:08.626Z,,0,,,NaN,,,,,,false,,,,1768379.6000003815,1768379.6000003815,,1768379.3000001907,,1768383.14,8,400,,,
break_continue,html.Screen,4_4_2,2023-09-11T20:34:08.626Z,,0,,,NaN,,,,,,false,,,,1768379.9000000954,1768379.9000000954,,1768379.8000001907,,1768383.14,8,400,,,
sequence,flow.Sequence,4_4,2023-09-11T20:34:08.626Z,,0,,,8847.26000009547,completion,,,,,false,,,,1768380,1768379.9000000954,1759516.197,1759528.8000001907,1759532.64,1768383.14,8,400,,,
trial,html.Screen,4_5_0,2023-09-11T20:34:16.596Z,,0,1,,7966.26000009547,response,ISIC_6971606.JPG,4,ISIC_9564379.JPG,ISIC_6971606.JPG,false,1,keypress(m),500,1776349.5,1776349.4000000954,1768366.435,1768380,1768383.14,1776365.435,8,400,6,,ISIC_9564379.JPG
break,html.Screen,4_5_1,2023-09-11T20:34:16.597Z,,0,,,NaN,,,,,,false,,,,1776350.700000286,1776350.5,,1776349.8000001907,,1776365.435,8,400,,,
break_continue,html.Screen,4_5_2,2023-09-11T20:34:16.597Z,,0,,,NaN,,,,,,false,,,,1776351.1000003815,1776351,,1776350.9000000954,,1776365.435,8,400,,,
sequence,flow.Sequence,4_5,2023-09-11T20:34:16.598Z,,0,,,7967.860000000102,completion,,,,,false,,,,1776351.200000286,1776351,1768366.435,1768380,1768383.14,1776365.435,8,400,,,
trial,html.Screen,4_6_0,2023-09-11T20:34:23.389Z,,0,1,,6776.165000381414,response,ISIC_1228845.JPG,5,ISIC_3170155.JPG,ISIC_1228845.JPG,false,1,keypress(m),500,1783141.700000286,1783141.6000003815,1776348.759,1776351.3000001907,1776365.435,1783145.236,8,400,7,,ISIC_3170155.JPG
break,html.Screen,4_6_1,2023-09-11T20:34:23.389Z,,0,,,NaN,,,,,,false,,,,1783142.3000001907,1783142.1000003815,,1783141.9000000954,,1783145.236,8,400,,,
