sender,sender_type,sender_id,timestamp,meta,,blockNo,condition,duration,ended_on,img_left,img_reveal,img_right,loser,practice,response,response_action,selection_duration,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url,winner
informed_consent,html.Screen,0,2023-08-21T17:38:33.572Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36 Edg/115.0.1901.203"",""platform"":""Win32"",""language"":""en"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":300,""screen_width"":2560,""screen_height"":1440,""scroll_width"":854,""scroll_height"":969,""window_innerWidth"":854,""window_innerHeight"":1017,""devicePixelRatio"":1}",,,,1682.2559999999999,response,,,,,,consent,click button,,2274.699999988079,2273.5,574.552,582.1000000238419,591.244,2277.902,,,,{},
Welcome,html.Screen,1,2023-08-21T17:38:42.944Z,,,,regular,9367.598,response,,,,,,continue,click button,,11646.199999988079,11645.5,2261.347,2274.899999976158,2277.902,11662.813,,,,,
trial,html.Screen,2_0_0,2023-08-21T17:38:52.510Z,,0,0,,9549.787000023842,response,ISIC_0061792.JPG,,ISIC_4679428.JPG,ISIC_0061792.JPG,true,1,keypress(m),500,21212.899999976158,21212.600000023842,11646.145,11646.300000011921,11662.813,21232.737,1,6,1,,ISIC_4679428.JPG
sequence,flow.Sequence,2_0,2023-08-21T17:38:52.511Z,,0,,,9549.787000023842,completion,,,,,true,,,,21213.30000001192,21212.600000023842,11646.145,11646.300000011921,11662.813,21232.737,1,6,,,
trial,html.Screen,2_1_0,2023-08-21T17:38:58.541Z,,0,0,,6009.262999999999,response,ISIC_0776486.JPG,,ISIC_5199497.JPG,ISIC_0776486.JPG,true,1,keypress(m),500,27242.30000001192,27242,21198.309,21213.5,21232.737,27259.914,1,6,2,,ISIC_5199497.JPG
sequence,flow.Sequence,2_1,2023-08-21T17:38:58.541Z,,0,,,6009.262999999999,completion,,,,,true,,,,27242.80000001192,27242,21198.309,21213.399999976158,21232.737,27259.914,1,6,,,
trial,html.Screen,2_2_0,2023-08-21T17:39:01.801Z,,0,0,,3242.186000023841,response,ISIC_2556187.JPG,,ISIC_8575776.JPG,ISIC_2556187.JPG,true,1,keypress(m),500,30502.80000001192,30502.100000023842,27243.274,27243.19999998808,27259.914,30516.352,1,6,3,,ISIC_8575776.JPG
sequence,flow.Sequence,2_2,2023-08-21T17:39:01.802Z,,0,,,3242.186000023841,completion,,,,,true,,,,30503.5,30502.100000023842,27243.274,27243,27259.914,30516.352,1,6,,,
trial,html.Screen,2_3_0,2023-08-21T17:39:07.416Z,,0,0,,5601.248000023843,response,ISIC_8141769.JPG,,ISIC_9238366.JPG,ISIC_8141769.JPG,true,1,keypress(m),500,36118.30000001192,36117.60000002384,30499.604,30504,30516.352,36127.223,1,6,4,,ISIC_9238366.JPG
sequence,flow.Sequence,2_3,2023-08-21T17:39:07.417Z,,0,,,5601.248000023843,completion,,,,,true,,,,36119.10000002384,36117.60000002384,30499.604,30503.80000001192,30516.352,36127.223,1,6,,,
