sender,sender_type,sender_id,timestamp,meta,,blockNo,condition,duration,ended_on,img_left,img_reveal,img_right,loser,practice,response,response_action,selection_duration,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url,winner
informed_consent,html.Screen,0,2023-09-12T00:35:42.803Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-AU"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":300,""screen_width"":1680,""screen_height"":1050,""scroll_width"":1296,""scroll_height"":688,""window_innerWidth"":1296,""window_innerHeight"":736,""devicePixelRatio"":1}",,,,93291.929,response,,,,,,consent,click button,,93839.59999990463,93838.5,529.885,543,546.571,93861.583,,,,{},
Welcome,html.Screen,1,2023-09-12T00:35:43.040Z,,,,symmetry,214.71699971389899,response,,,,,,continue,click button,,94077,94076.2999997139,93844.814,93839.90000009537,93861.583,94078.611,,,,,
trial,html.Screen,2_0_0,2023-09-12T00:35:52.531Z,,0,0,,9488.888999999996,response,ISIC_6997061.JPG,,ISIC_0069348.JPG,ISIC_0069348.JPG,true,0,keypress(z),500,103567.59999990463,103567.5,94061.913,94077.09999990463,94078.611,103580.435,1,6,1,,ISIC_6997061.JPG
sequence,flow.Sequence,2_0,2023-09-12T00:35:52.531Z,,0,,,9488.888999999996,completion,,,,,true,,,,103567.69999980927,103567.5,94061.913,94077.09999990463,94078.611,103580.435,1,6,,,
trial,html.Screen,2_1_0,2023-09-12T00:35:56.106Z,,0,0,,3562.7649998092675,response,ISIC_0009529.JPG,,ISIC_0057368.JPG,ISIC_0057368.JPG,true,0,keypress(z),500,107143.40000009537,107143.19999980927,103563.829,103567.7999997139,103580.435,107154.026,1,6,2,,ISIC_0009529.JPG
sequence,flow.Sequence,2_1,2023-09-12T00:35:56.107Z,,0,,,3562.7649998092675,completion,,,,,true,,,,107143.59999990463,107143.19999980927,103563.829,103567.7999997139,103580.435,107154.026,1,6,,,
trial,html.Screen,2_2_0,2023-09-12T00:36:00.593Z,,0,0,,4475.474000000002,response,ISIC_0064954.JPG,,ISIC_9758671.JPG,ISIC_9758671.JPG,true,0,keypress(z),500,111629.69999980927,111629.5,107137.466,107143.7999997139,107154.026,111646.087,1,6,3,,ISIC_0064954.JPG
sequence,flow.Sequence,2_2,2023-09-12T00:36:00.593Z,,0,,,4475.474000000002,completion,,,,,true,,,,111630.09999990463,111629.5,107137.466,107143.69999980927,107154.026,111646.087,1,6,,,
trial,html.Screen,2_3_0,2023-09-12T00:36:04.710Z,,0,0,,4100.4130000000005,response,ISIC_0005785.JPG,,ISIC_0000080.JPG,ISIC_0005785.JPG,true,1,keypress(m),500,115746.69999980927,115746.5,111629.526,111630.2999997139,111646.087,115754.141,1,6,4,,ISIC_0000080.JPG
sequence,flow.Sequence,2_3,2023-09-12T00:36:04.710Z,,0,,,4100.4130000000005,completion,,,,,true,,,,115747.19999980927,115746.5,111629.526,111630.2999997139,111646.087,115754.141,1,6,,,
trial,html.Screen,2_4_0,2023-09-12T00:36:08.536Z,,0,0,,3818.9589999046293,response,ISIC_7944028.JPG,,ISIC_5390060.JPG,ISIC_5390060.JPG,true,0,keypress(z),500,119573.40000009537,119573.09999990463,115737.493,115747.5,115754.141,119578.229,1,6,5,,ISIC_7944028.JPG
sequence,flow.Sequence,2_4,2023-09-12T00:36:08.537Z,,0,,,3818.9589999046293,completion,,,,,true,,,,119573.5,119573.09999990463,115737.493,115747.5,115754.141,119578.229,1,6,,,
trial,html.Screen,2_5_0,2023-09-12T00:36:11.883Z,,0,0,,3341.4709998092585,response,ISIC_0010188.JPG,,ISIC_0794216.JPG,ISIC_0010188.JPG,true,1,keypress(m),500,122919.90000009537,122919.69999980927,119561.622,119573.69999980927,119578.229,122934.754,1,6,6,,ISIC_0794216.JPG
sequence,flow.Sequence,2_5,2023-09-12T00:36:11.883Z,,0,,,3341.4709998092585,completion,,,,,true,,,,122920.09999990463,122919.69999980927,119561.622,119573.69999980927,119578.229,122934.754,1,6,,,
loop,flow.Loop,2,2023-09-12T00:36:11.883Z,,,,,28841.08899980926,completion,,,,,true,,,,122920.09999990463,122919.69999980927,94061.913,94077.09999990463,94078.611,122934.754,1,6,,,
exp_instructions,html.Screen,3,2023-09-12T00:36:19.342Z,,,,,7443.245999999999,response,,,,,,continue,keypress(Space),,130378.69999980927,130378,122918.282,122920.19999980927,122934.754,130399.258,,,,,
trial,html.Screen,4_0_0,2023-09-12T00:36:25.233Z,,0,1,,5870.642000095366,response,ISIC_0046659.JPG,5,ISIC_0054350.JPG,ISIC_0054350.JPG,false,0,keypress(z),500,136270.09999990463,136269.90000009537,130382.6,130378.7999997139,130399.258,136277.446,8,400,1,,ISIC_0046659.JPG
break,html.Screen,4_0_1,2023-09-12T00:36:25.234Z,,0,,,NaN,,,,,,false,,,,136271.19999980927,136270.90000009537,,136270.2999997139,,136277.446,8,400,,,
break_continue,html.Screen,4_0_2,2023-09-12T00:36:25.235Z,,0,,,NaN,,,,,,false,,,,136271.59999990463,136271.5,,136271.2999997139,,136277.446,8,400,,,
sequence,flow.Sequence,4_0,2023-09-12T00:36:25.235Z,,0,,,5872.241999999998,completion,,,,,false,,,,136271.7999997139,136271.5,130382.6,130378.7999997139,130399.258,136277.446,8,400,,,
trial,html.Screen,4_1_0,2023-09-12T00:36:30.116Z,,0,1,,4875.653999904636,response,ISIC_7587513.JPG,4,ISIC_0024796.JPG,ISIC_7587513.JPG,false,1,keypress(m),500,141153.09999990463,141153.09999990463,136260.806,136271.90000009537,136277.446,141170.353,8,400,2,,ISIC_0024796.JPG
break,html.Screen,4_1_1,2023-09-12T00:36:30.117Z,,0,,,NaN,,,,,,false,,,,141153.59999990463,141153.5,,141153.19999980927,,141170.353,8,400,,,
break_continue,html.Screen,4_1_2,2023-09-12T00:36:30.117Z,,0,,,NaN,,,,,,false,,,,141154,141153.7999997139,,141153.7999997139,,141170.353,8,400,,,
sequence,flow.Sequence,4_1,2023-09-12T00:36:30.117Z,,0,,,4876.353999713901,completion,,,,,false,,,,141154,141153.7999997139,136260.806,136271.90000009537,136277.446,141170.353,8,400,,,
trial,html.Screen,4_2_0,2023-09-12T00:36:35.512Z,,0,1,,5378.846999809262,response,ISIC_0026426.JPG,4,ISIC_0055287.JPG,ISIC_0055287.JPG,false,0,keypress(z),500,146549.2999997139,146549.19999980927,141136.947,141154.09999990463,141170.353,146564.182,8,400,3,,ISIC_0026426.JPG
break,html.Screen,4_2_1,2023-09-12T00:36:35.513Z,,0,,,NaN,,,,,,false,,,,146549.7999997139,146549.69999980927,,146549.5,,146564.182,8,400,,,
break_continue,html.Screen,4_2_2,2023-09-12T00:36:35.513Z,,0,,,NaN,,,,,,false,,,,146549.90000009537,146549.90000009537,,146549.7999997139,,146564.182,8,400,,,
sequence,flow.Sequence,4_2,2023-09-12T00:36:35.513Z,,0,,,5379.547000095365,completion,,,,,false,,,,146550,146549.90000009537,141136.947,141154.09999990463,141170.353,146564.182,8,400,,,
