sender,sender_type,sender_id,timestamp,meta,,blockNo,condition,duration,ended_on,img_left,img_reveal,img_right,loser,practice,response,response_action,selection_duration,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url,winner
informed_consent,html.Screen,0,2023-09-02T21:30:43.069Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-AU"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":300,""screen_width"":1536,""screen_height"":864,""scroll_width"":1056,""scroll_height"":626,""window_innerWidth"":1056,""window_innerHeight"":674,""devicePixelRatio"":1.25}",,,,2419.7200000089406,response,,,,,,consent,click button,,3466.1000000089407,3464.6000000089407,1028.077,1155.2000000029802,1044.88,3334.163,,,,{},
Welcome,html.Screen,1,2023-09-02T21:30:44.763Z,,,,symmetry,1824.0370000029802,response,,,,,,continue,click button,,5159.29999999702,5158.20000000298,3317.465,3466.4000000059605,3334.163,5026.702,,,,,
trial,html.Screen,2_0_0,2023-09-02T21:30:49.151Z,,0,0,,4520.3980000089405,response,ISIC_0069348.JPG,,ISIC_6997061.JPG,ISIC_0069348.JPG,true,1,keypress(m),500,9547.40000000596,9547.10000000894,5010.351,5159.600000008941,5026.702,9423.342,1,6,1,,ISIC_6997061.JPG
sequence,flow.Sequence,2_0,2023-09-02T21:30:49.151Z,,0,,,4520.3980000089405,completion,,,,,true,,,,9547.79999999702,9547.10000000894,5010.351,5159.600000008941,5026.702,9423.342,1,6,,,
trial,html.Screen,2_1_0,2023-09-02T21:30:52.114Z,,0,0,,3087.3580000029797,response,ISIC_0057368.JPG,,ISIC_0009529.JPG,ISIC_0057368.JPG,true,1,keypress(m),500,12510.90000000596,12510.70000000298,9401.917,9547.79999999702,9423.342,12382.581,1,6,2,,ISIC_0009529.JPG
sequence,flow.Sequence,2_1,2023-09-02T21:30:52.115Z,,0,,,3087.3580000029797,completion,,,,,true,,,,12511.20000000298,12510.70000000298,9401.917,9547.79999999702,9423.342,12382.581,1,6,,,
trial,html.Screen,2_2_0,2023-09-02T21:30:55.817Z,,0,0,,3830.419,response,ISIC_9758671.JPG,,ISIC_0064954.JPG,ISIC_9758671.JPG,true,1,keypress(m),500,16213.10000000894,16213,12367.082,12511.20000000298,12382.581,16088.151,1,6,3,,ISIC_0064954.JPG
sequence,flow.Sequence,2_2,2023-09-02T21:30:55.817Z,,0,,,3830.419,completion,,,,,true,,,,16213.20000000298,16213,12367.082,12511.20000000298,12382.581,16088.151,1,6,,,
trial,html.Screen,2_3_0,2023-09-02T21:30:59.067Z,,0,0,,3374.949000008941,response,ISIC_0000080.JPG,,ISIC_0005785.JPG,ISIC_0005785.JPG,true,0,keypress(z),500,19463.29999999702,19463.10000000894,16069.807,16213.40000000596,16088.151,19321.702,1,6,4,,ISIC_0000080.JPG
sequence,flow.Sequence,2_3,2023-09-02T21:30:59.067Z,,0,,,3374.949000008941,completion,,,,,true,,,,19463.5,19463.10000000894,16069.807,16213.29999999702,16088.151,19321.702,1,6,,,
trial,html.Screen,2_4_0,2023-09-02T21:31:02.837Z,,0,0,,3911.1980000059593,response,ISIC_7944028.JPG,,ISIC_5390060.JPG,ISIC_5390060.JPG,true,0,keypress(z),500,23233.20000000298,23232.90000000596,19317.89,19463.70000000298,19321.702,23091.491,1,6,5,,ISIC_7944028.JPG
sequence,flow.Sequence,2_4,2023-09-02T21:31:02.837Z,,0,,,3911.1980000059593,completion,,,,,true,,,,23233.40000000596,23232.90000000596,19317.89,19463.60000000894,19321.702,23091.491,1,6,,,
trial,html.Screen,2_5_0,2023-09-02T21:31:05.740Z,,0,0,,3044.808999997018,response,ISIC_0010188.JPG,,ISIC_0794216.JPG,ISIC_0010188.JPG,true,1,keypress(m),500,26136.60000000894,26136.29999999702,23088.754,23233.5,23091.491,26012.699,1,6,6,,ISIC_0794216.JPG
sequence,flow.Sequence,2_5,2023-09-02T21:31:05.740Z,,0,,,3044.808999997018,completion,,,,,true,,,,26136.79999999702,26136.29999999702,23088.754,23233.40000000596,23091.491,26012.699,1,6,,,
loop,flow.Loop,2,2023-09-02T21:31:05.740Z,,,,,21109.59799999702,completion,,,,,true,,,,26137,26136.29999999702,5010.351,5159.5,5026.702,26012.699,1,6,,,
exp_instructions,html.Screen,3,2023-09-02T21:31:06.686Z,,,,,1069.8009999999995,response,,,,,,continue,keypress(Space),,27082.90000000596,27082.5,25990.073,26137,26012.699,26959.1,,,,,
trial,html.Screen,4_0_0,2023-09-02T21:31:11.395Z,,0,1,,4832.800000005962,response,ISIC_0031835.JPG,5,ISIC_0016094.JPG,ISIC_0016094.JPG,false,0,keypress(z),500,31792,31791.90000000596,26927.776,27083.10000000894,26959.1,31665.991,8,400,1,,ISIC_0031835.JPG
break,html.Screen,4_0_1,2023-09-02T21:31:11.396Z,,0,,,NaN,,,,,,false,,,,31792.90000000596,31792.70000000298,,31792.20000000298,,31665.991,8,400,,,
break_continue,html.Screen,4_0_2,2023-09-02T21:31:11.397Z,,0,,,NaN,,,,,,false,,,,31793.20000000298,31793.10000000894,,31793,,31665.991,8,400,,,
sequence,flow.Sequence,4_0,2023-09-02T21:31:11.397Z,,0,,,4834.000000008942,completion,,,,,false,,,,31793.20000000298,31793.10000000894,26927.776,27083.10000000894,26959.1,31665.991,8,400,,,
trial,html.Screen,4_1_0,2023-09-02T21:31:15.613Z,,0,1,,4343.109000008939,response,ISIC_0071367.JPG,6,ISIC_7097931.JPG,ISIC_7097931.JPG,false,0,keypress(z),500,36009.20000000298,36009.10000000894,31648.133,31793.20000000298,31665.991,35867.941,8,400,2,,ISIC_0071367.JPG
break,html.Screen,4_1_1,2023-09-02T21:31:15.614Z,,0,,,NaN,,,,,,false,,,,36010.20000000298,36009.90000000596,,36009.40000000596,,35867.941,8,400,,,
break_continue,html.Screen,4_1_2,2023-09-02T21:31:15.614Z,,0,,,NaN,,,,,,false,,,,36010.60000000894,36010.5,,36010.40000000596,,35867.941,8,400,,,
sequence,flow.Sequence,4_1,2023-09-02T21:31:15.614Z,,0,,,4344.508999999998,completion,,,,,false,,,,36010.70000000298,36010.5,31648.133,31793.20000000298,31665.991,35867.941,8,400,,,
trial,html.Screen,4_2_0,2023-09-02T21:31:19.488Z,,0,1,,4016.559000000001,response,ISIC_0006517.JPG,6,ISIC_0034294.JPG,ISIC_0034294.JPG,false,0,keypress(z),500,39884.60000000894,39884.5,35864.961,36010.79999999702,35867.941,39750.321,8,400,3,,ISIC_0006517.JPG
break,html.Screen,4_2_1,2023-09-02T21:31:19.489Z,,0,,,NaN,,,,,,false,,,,39885.20000000298,39885,,39884.79999999702,,39750.321,8,400,,,
break_continue,html.Screen,4_2_2,2023-09-02T21:31:19.489Z,,0,,,NaN,,,,,,false,,,,39885.40000000596,39885.40000000596,,39885.29999999702,,39750.321,8,400,,,
sequence,flow.Sequence,4_2,2023-09-02T21:31:19.489Z,,0,,,4017.4590000059616,completion,,,,,false,,,,39885.5,39885.40000000596,35864.961,36010.79999999702,35867.941,39750.321,8,400,,,
trial,html.Screen,4_3_0,2023-09-02T21:31:22.548Z,,0,1,,3193.779000008937,response,ISIC_4508511.JPG,5,ISIC_0057495.JPG,ISIC_4508511.JPG,false,1,keypress(m),500,42944.29999999702,42944.10000000894,39733.689,39885.5,39750.321,42819.879,8,400,4,,ISIC_0057495.JPG
break,html.Screen,4_3_1,2023-09-02T21:31:22.548Z,,0,,,NaN,,,,,,false,,,,42944.70000000298,42944.60000000894,,42944.40000000596,,42819.879,8,400,,,
break_continue,html.Screen,4_3_2,2023-09-02T21:31:22.548Z,,0,,,NaN,,,,,,false,,,,42944.90000000596,42944.90000000596,,42944.90000000596,,42819.879,8,400,,,
sequence,flow.Sequence,4_3,2023-09-02T21:31:22.548Z,,0,,,3194.579000005957,completion,,,,,false,,,,42945,42944.90000000596,39733.689,39885.5,39750.321,42819.879,8,400,,,
trial,html.Screen,4_4_0,2023-09-02T21:31:25.637Z,,0,1,,3213.920999997019,response,ISIC_5318217.JPG,5,ISIC_4453506.JPG,ISIC_4453506.JPG,false,0,keypress(z),500,46034,46033.79999999702,42792.833,42945.10000000894,42819.879,45906.05,8,400,5,,ISIC_5318217.JPG
break,html.Screen,4_4_1,2023-09-02T21:31:25.638Z,,0,,,NaN,,,,,,false,,,,46034.70000000298,46034.40000000596,,46034.10000000894,,45906.05,8,400,,,
break_continue,html.Screen,4_4_2,2023-09-02T21:31:25.638Z,,0,,,NaN,,,,,,false,,,,46034.90000000596,46034.90000000596,,46034.70000000298,,45906.05,8,400,,,
sequence,flow.Sequence,4_4,2023-09-02T21:31:25.638Z,,0,,,3215.0210000059596,completion,,,,,false,,,,46035,46034.90000000596,42792.833,42945.10000000894,42819.879,45906.05,8,400,,,
trial,html.Screen,4_5_0,2023-09-02T21:31:29.961Z,,0,1,,4450.949999999997,response,ISIC_0026369.JPG,5,ISIC_7044184.JPG,ISIC_0026369.JPG,false,1,keypress(m),500,50357.29999999702,50357,45888.905,46035.10000000894,45906.05,50223.365,8,400,6,,ISIC_7044184.JPG
break,html.Screen,4_5_1,2023-09-02T21:31:29.962Z,,0,,,NaN,,,,,,false,,,,50358.40000000596,50358.10000000894,,50357.60000000894,,50223.365,8,400,,,
break_continue,html.Screen,4_5_2,2023-09-02T21:31:29.962Z,,0,,,NaN,,,,,,false,,,,50358.90000000596,50358.79999999702,,50358.60000000894,,50223.365,8,400,,,
sequence,flow.Sequence,4_5,2023-09-02T21:31:29.962Z,,0,,,4452.749999997017,completion,,,,,false,,,,50359,50358.79999999702,45888.905,46035.10000000894,45906.05,50223.365,8,400,,,
trial,html.Screen,4_6_0,2023-09-02T21:31:33.168Z,,0,1,,3340.7350000089427,response,ISIC_0009975.JPG,5,ISIC_7803114.JPG,ISIC_0009975.JPG,false,1,keypress(m),500,53564.20000000298,53564.10000000894,50205.922,50359.20000000298,50223.365,53422.671,8,400,7,,ISIC_7803114.JPG
break,html.Screen,4_6_1,2023-09-02T21:31:33.168Z,,0,,,NaN,,,,,,false,,,,53564.70000000298,53564.5,,53564.29999999702,,53422.671,8,400,,,
break_continue,html.Screen,4_6_2,2023-09-02T21:31:33.168Z,,0,,,NaN,,,,,,false,,,,53564.90000000596,53564.79999999702,,53564.70000000298,,53422.671,8,400,,,
sequence,flow.Sequence,4_6,2023-09-02T21:31:33.169Z,,0,,,3341.434999997022,completion,,,,,false,,,,53565.60000000894,53564.79999999702,50205.922,50359.20000000298,50223.365,53422.671,8,400,,,
trial,html.Screen,4_7_0,2023-09-02T21:31:40.390Z,,0,1,,7363.929000008939,response,ISIC_3673080.JPG,5,ISIC_0070048.JPG,ISIC_3673080.JPG,false,1,keypress(m),500,60786.79999999702,60786.60000000894,53404.98,53565.60000000894,53422.671,60645.346,8,400,8,,ISIC_0070048.JPG
break,html.Screen,4_7_1,2023-09-02T21:31:40.391Z,,0,,,NaN,,,,,,false,,,,60787.60000000894,60787.29999999702,,60787,,60645.346,8,400,,,
