sender,sender_type,sender_id,timestamp,meta,,blockNo,condition,duration,ended_on,img_left,img_reveal,img_right,loser,practice,response,response_action,selection_duration,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url,winner
informed_consent,html.Screen,0,2023-09-11T20:04:03.322Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-AU"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":300,""screen_width"":1680,""screen_height"":1050,""scroll_width"":1296,""scroll_height"":688,""window_innerWidth"":1296,""window_innerHeight"":736,""devicePixelRatio"":1}",,,,2941.024,response,,,,,,consent,click button,,3911.9000000953674,3911,953.36,1121.5999999046326,969.976,3758.736,,,,{},
Welcome,html.Screen,1,2023-09-11T20:04:04.018Z,,,,uniform,848.4640002861024,response,,,,,,continue,click button,,4607.700000286102,4607.200000286102,3742.092,3912.0999999046326,3758.736,4460.214,,,,,
trial,html.Screen,2_0_0,2023-09-11T20:04:15.381Z,,0,0,,11355.349,timeout,ISIC_0025593.JPG,,ISIC_0063388.JPG,,true,,,500,15970.5,15970.400000095367,4443.716,4607.900000095367,4460.214,15815.563,1,6,1,,
sequence,flow.Sequence,2_0,2023-09-11T20:04:15.382Z,,0,,,11510.186000095367,completion,,,,,true,,,,15970.700000286102,15970.400000095367,4443.716,4607.900000095367,4460.214,15815.563,1,6,,,
trial,html.Screen,2_1_0,2023-09-11T20:04:26.730Z,,0,0,,11355.565,timeout,ISIC_0028178.JPG,,ISIC_1309015.JPG,,true,,,500,27319.5,27319.300000190735,15799.061,15970.800000190735,15815.563,27171.128,1,6,2,,
sequence,flow.Sequence,2_1,2023-09-11T20:04:26.730Z,,0,,,11503.737000190735,completion,,,,,true,,,,27319.700000286102,27319.300000190735,15799.061,15970.800000190735,15815.563,27171.128,1,6,,,
trial,html.Screen,2_2_0,2023-09-11T20:04:38.092Z,,0,0,,11355.312999999998,timeout,ISIC_0031128.JPG,,ISIC_3314853.JPG,,true,,,500,38681.300000190735,38681.2000002861,27154.433,27319.800000190735,27171.128,38526.441,1,6,3,,
sequence,flow.Sequence,2_2,2023-09-11T20:04:38.092Z,,0,,,11510.072000286102,completion,,,,,true,,,,38681.5,38681.2000002861,27154.433,27319.800000190735,27171.128,38526.441,1,6,,,
trial,html.Screen,2_3_0,2023-09-11T20:04:49.441Z,,0,0,,11355.431000000004,timeout,ISIC_8980141.JPG,,ISIC_0031612.JPG,,true,,,500,50030.40000009537,50030.2000002861,38509.896,38681.5,38526.441,49881.872,1,6,4,,
sequence,flow.Sequence,2_3,2023-09-11T20:04:49.441Z,,0,,,11503.759000286103,completion,,,,,true,,,,50030.5,50030.2000002861,38509.896,38681.5,38526.441,49881.872,1,6,,,
trial,html.Screen,2_4_0,2023-09-11T20:05:00.803Z,,0,0,,11355.405999999995,timeout,ISIC_9721604.JPG,,ISIC_1197737.JPG,,true,,,500,61392.5,61392.40000009537,49865.171,50030.59999990463,49881.872,61237.278,1,6,5,,
sequence,flow.Sequence,2_4,2023-09-11T20:05:00.803Z,,0,,,11510.528000095364,completion,,,,,true,,,,61392.59999990463,61392.40000009537,49865.171,50030.59999990463,49881.872,61237.278,1,6,,,
trial,html.Screen,2_5_0,2023-09-11T20:05:11.333Z,,0,0,,10684.022000190736,response,ISIC_0025346.JPG,,ISIC_0010681.JPG,ISIC_0025346.JPG,true,1,keypress(m),500,71921.5,71921.30000019073,61220.599,61392.7000002861,61237.278,71774.476,1,6,6,,ISIC_0010681.JPG
sequence,flow.Sequence,2_5,2023-09-11T20:05:11.333Z,,0,,,10684.022000190736,completion,,,,,true,,,,71921.59999990463,71921.30000019073,61220.599,61392.7000002861,61237.278,71774.476,1,6,,,
loop,flow.Loop,2,2023-09-11T20:05:11.333Z,,,,,67461.08600019073,completion,,,,,true,,,,71921.80000019073,71921.30000019073,4443.716,4607.800000190735,4460.214,71774.476,1,6,,,
exp_instructions,html.Screen,3,2023-09-11T20:33:28.131Z,,,,,1696923.3240001907,response,,,,,,continue,keypress(Space),,1768698.4000000954,1768697.8000001907,71757.736,71921.80000019073,71774.476,1768559.773,,,,,
trial,html.Screen,4_0_0,2023-09-11T20:33:38.025Z,,0,1,,10032.226999999955,response,ISIC_2753279.JPG,4,ISIC_6666329.JPG,ISIC_6666329.JPG,false,0,keypress(z),500,1778592,1778592,1768543.079,1768698.5,1768559.773,1778445.68,8,400,1,,ISIC_2753279.JPG
break,html.Screen,4_0_1,2023-09-11T20:33:38.025Z,,0,,,NaN,,,,,,false,,,,1778592.700000286,1778592.5999999046,,1778592.200000286,,1778445.68,8,400,,,
break_continue,html.Screen,4_0_2,2023-09-11T20:33:38.026Z,,0,,,NaN,,,,,,false,,,,1778592.9000000954,1778592.9000000954,,1778592.8000001907,,1778445.68,8,400,,,
sequence,flow.Sequence,4_0,2023-09-11T20:33:38.026Z,,0,,,10033.127000095323,completion,,,,,false,,,,1778593,1778592.9000000954,1768543.079,1768698.4000000954,1768559.773,1778445.68,8,400,,,
trial,html.Screen,4_1_0,2023-09-11T20:33:47.218Z,,0,1,,9338.820000000065,response,ISIC_0033500.JPG,6,ISIC_6460137.JPG,ISIC_0033500.JPG,false,1,keypress(m),500,1787784.9000000954,1787784.5,1778428.985,1778593.0999999046,1778445.68,1787630.358,8,400,2,,ISIC_6460137.JPG
break,html.Screen,4_1_1,2023-09-11T20:33:47.220Z,,0,,,NaN,,,,,,false,,,,1787786.9000000954,1787786.200000286,,1787785.4000000954,,1787630.358,8,400,,,
break_continue,html.Screen,4_1_2,2023-09-11T20:33:47.220Z,,0,,,NaN,,,,,,false,,,,1787787.700000286,1787787.5,,1787787.200000286,,1787630.358,8,400,,,
