sender,sender_type,sender_id,timestamp,meta,,blockNo,condition,duration,ended_on,img_left,img_reveal,img_right,loser,practice,response,response_action,selection_duration,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url,winner
informed_consent,html.Screen,0,2023-09-11T20:04:22.907Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-AU"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":300,""screen_width"":1680,""screen_height"":1050,""scroll_width"":1296,""scroll_height"":688,""window_innerWidth"":1296,""window_innerHeight"":736,""devicePixelRatio"":1}",,,,5317.534000095367,response,,,,,,consent,click button,,5918.400000095367,5917.400000095367,583.174,591.5,599.866,5926.921,,,,{},
Welcome,html.Screen,1,2023-09-11T20:04:23.340Z,,,,uniform,424.27899980926486,response,,,,,,continue,click button,,6351.799999713898,6351.199999809265,5910.292,5918.699999809265,5926.921,6361.144,,,,,
trial,html.Screen,2_0_0,2023-09-11T20:04:34.839Z,,0,0,,11522.528999999999,timeout,ISIC_0025593.JPG,,ISIC_0063388.JPG,,true,,,500,17850.599999904633,17850.400000095367,6344.363,6351.900000095367,6361.144,17883.673,1,6,1,,
sequence,flow.Sequence,2_0,2023-09-11T20:04:34.839Z,,0,,,11489.256000095367,completion,,,,,true,,,,17850.799999713898,17850.400000095367,6344.363,6351.900000095367,6361.144,17883.673,1,6,,,
trial,html.Screen,2_1_0,2023-09-11T20:04:46.361Z,,0,0,,11522.324,timeout,ISIC_0028178.JPG,,ISIC_1309015.JPG,,true,,,500,29373,29372.799999713898,17866.854,17850.900000095367,17883.673,29405.997,1,6,2,,
sequence,flow.Sequence,2_1,2023-09-11T20:04:46.361Z,,0,,,11489.126999713899,completion,,,,,true,,,,29373.099999904633,29372.799999713898,17866.854,17850.799999713898,17883.673,29405.997,1,6,,,
trial,html.Screen,2_2_0,2023-09-11T20:04:57.884Z,,0,0,,11522.346999999998,timeout,ISIC_0031128.JPG,,ISIC_3314853.JPG,,true,,,500,40895.2999997139,40895.199999809265,29389.219,29373.099999904633,29405.997,40928.344,1,6,3,,
sequence,flow.Sequence,2_2,2023-09-11T20:04:57.884Z,,0,,,11489.202999809266,completion,,,,,true,,,,40895.59999990463,40895.199999809265,29389.219,29373.099999904633,29405.997,40928.344,1,6,,,
trial,html.Screen,2_3_0,2023-09-11T20:05:09.407Z,,0,0,,11522.632000000005,timeout,ISIC_8980141.JPG,,ISIC_0031612.JPG,,true,,,500,52417.7999997139,52417.699999809265,40911.706,40895.7999997139,40928.344,52450.976,1,6,4,,
sequence,flow.Sequence,2_3,2023-09-11T20:05:09.407Z,,0,,,11489.355999809268,completion,,,,,true,,,,52418,52417.699999809265,40911.706,40895.7999997139,40928.344,52450.976,1,6,,,
trial,html.Screen,2_4_0,2023-09-11T20:05:16.577Z,,0,0,,7136.723999809263,response,ISIC_1197737.JPG,,ISIC_9721604.JPG,ISIC_1197737.JPG,true,1,keypress(m),500,59588,59587.699999809265,52434.033,52418.09999990463,52450.976,59598.061,1,6,5,,ISIC_9721604.JPG
sequence,flow.Sequence,2_4,2023-09-11T20:05:16.578Z,,0,,,7136.723999809263,completion,,,,,true,,,,59588.09999990463,59587.699999809265,52434.033,52418,52450.976,59598.061,1,6,,,
