sender,sender_type,sender_id,timestamp,meta,,blockNo,condition,duration,ended_on,img_left,img_reveal,img_right,loser,practice,response,response_action,selection_duration,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url,winner
informed_consent,html.Screen,0,2023-09-12T00:35:40.994Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-AU"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":300,""screen_width"":1680,""screen_height"":1050,""scroll_width"":1296,""scroll_height"":688,""window_innerWidth"":1296,""window_innerHeight"":736,""devicePixelRatio"":1}",,,,84495.11699990464,response,,,,,,consent,click button,,85077.19999980927,85068.59999990463,556.739,565.3999996185303,573.483,85071.226,,,,{},
Welcome,html.Screen,1,2023-09-12T00:35:41.154Z,,,,symmetry,165.5739997139026,response,,,,,,continue,click button,,85237.2999997139,85236.7999997139,85054.771,85077.59999990463,85071.226,85255.312,,,,,
trial,html.Screen,2_0_0,2023-09-12T00:35:52.154Z,,0,0,,10981.787999904627,response,ISIC_0069348.JPG,,ISIC_6997061.JPG,ISIC_0069348.JPG,true,1,keypress(m),500,96237.19999980927,96237.09999990463,85221.623,85237.5,85255.312,96242.985,1,6,1,,ISIC_6997061.JPG
sequence,flow.Sequence,2_0,2023-09-12T00:35:52.154Z,,0,,,10981.787999904627,completion,,,,,true,,,,96237.5,96237.09999990463,85221.623,85237.5,85255.312,96242.985,1,6,,,
trial,html.Screen,2_1_0,2023-09-12T00:35:55.807Z,,0,0,,3646.4149996185297,response,ISIC_0009529.JPG,,ISIC_0057368.JPG,ISIC_0057368.JPG,true,0,keypress(z),500,99889.59999990463,99889.39999961853,96226.371,96237.5,96242.985,99900.122,1,6,2,,ISIC_0009529.JPG
sequence,flow.Sequence,2_1,2023-09-12T00:35:55.807Z,,0,,,3646.4149996185297,completion,,,,,true,,,,99889.7999997139,99889.39999961853,96226.371,96237.5,96242.985,99900.122,1,6,,,
trial,html.Screen,2_2_0,2023-09-12T00:36:00.247Z,,0,0,,4430.277999618527,response,ISIC_0064954.JPG,,ISIC_9758671.JPG,ISIC_9758671.JPG,true,0,keypress(z),500,104330.5,104330.39999961853,99883.455,99889.89999961853,99900.122,104342.17,1,6,3,,ISIC_0064954.JPG
sequence,flow.Sequence,2_2,2023-09-12T00:36:00.248Z,,0,,,4430.277999618527,completion,,,,,true,,,,104330.59999990463,104330.39999961853,99883.455,99889.7999997139,99900.122,104342.17,1,6,,,
trial,html.Screen,2_3_0,2023-09-12T00:36:04.313Z,,0,0,,4053.9299999046343,response,ISIC_0005785.JPG,,ISIC_0000080.JPG,ISIC_0005785.JPG,true,1,keypress(m),500,108396.19999980927,108396.09999990463,104325.452,104330.69999980927,104342.17,108399.974,1,6,4,,ISIC_0000080.JPG
sequence,flow.Sequence,2_3,2023-09-12T00:36:04.313Z,,0,,,4053.9299999046343,completion,,,,,true,,,,108396.39999961853,108396.09999990463,104325.452,104330.69999980927,104342.17,108399.974,1,6,,,
trial,html.Screen,2_4_0,2023-09-12T00:36:07.984Z,,0,0,,3667.1259999046306,response,ISIC_5390060.JPG,,ISIC_7944028.JPG,ISIC_5390060.JPG,true,1,keypress(m),500,112067.19999980927,112067.09999990463,108383.448,108396.5,108399.974,112073.809,1,6,5,,ISIC_7944028.JPG
sequence,flow.Sequence,2_4,2023-09-12T00:36:07.984Z,,0,,,3667.1259999046306,completion,,,,,true,,,,112067.39999961853,112067.09999990463,108383.448,108396.5,108399.974,112073.809,1,6,,,
trial,html.Screen,2_5_0,2023-09-12T00:36:11.379Z,,0,0,,3387.8909998092713,response,ISIC_0010188.JPG,,ISIC_0794216.JPG,ISIC_0010188.JPG,true,1,keypress(m),500,115461.7999997139,115461.69999980927,112057.199,112067.5,112073.809,115480.488,1,6,6,,ISIC_0794216.JPG
sequence,flow.Sequence,2_5,2023-09-12T00:36:11.379Z,,0,,,3387.8909998092713,completion,,,,,true,,,,115462,115461.69999980927,112057.199,112067.5,112073.809,115480.488,1,6,,,
loop,flow.Loop,2,2023-09-12T00:36:11.379Z,,,,,30206.38799980926,completion,,,,,true,,,,115462.09999990463,115461.69999980927,85221.623,85237.39999961853,85255.312,115480.488,1,6,,,
exp_instructions,html.Screen,3,2023-09-12T00:36:18.919Z,,,,,7520.911999618533,response,,,,,,continue,keypress(Space),,123001.7999997139,123001.39999961853,115463.699,115462.09999990463,115480.488,123028.468,,,,,
trial,html.Screen,4_0_0,2023-09-12T00:36:24.636Z,,0,1,,5690.631999904639,response,ISIC_6959281.JPG,5,ISIC_0028512.JPG,ISIC_0028512.JPG,false,0,keypress(z),500,128719.2999997139,128719.09999990463,123011.809,123002,123028.468,128722.876,8,400,1,,ISIC_6959281.JPG
break,html.Screen,4_0_1,2023-09-12T00:36:24.637Z,,0,,,NaN,,,,,,false,,,,128719.7999997139,128719.59999990463,,128719.39999961853,,128722.876,8,400,,,
break_continue,html.Screen,4_0_2,2023-09-12T00:36:24.637Z,,0,,,NaN,,,,,,false,,,,128720,128719.89999961853,,128719.89999961853,,128722.876,8,400,,,
sequence,flow.Sequence,4_0,2023-09-12T00:36:24.637Z,,0,,,5691.431999618537,completion,,,,,false,,,,128720.09999990463,128719.89999961853,123011.809,123002,123028.468,128722.876,8,400,,,
trial,html.Screen,4_1_0,2023-09-12T00:36:29.551Z,,0,1,,4911.523999618526,response,ISIC_2266857.JPG,4,ISIC_0068798.JPG,ISIC_0068798.JPG,false,0,keypress(z),500,133634.5,133634.39999961853,128706.197,128720.09999990463,128722.876,133649.187,8,400,2,,ISIC_2266857.JPG
break,html.Screen,4_1_1,2023-09-12T00:36:29.552Z,,0,,,NaN,,,,,,false,,,,133635.2999997139,133635,,133634.59999990463,,133649.187,8,400,,,
break_continue,html.Screen,4_1_2,2023-09-12T00:36:29.553Z,,0,,,NaN,,,,,,false,,,,133635.5,133635.5,,133635.39999961853,,133649.187,8,400,,,
sequence,flow.Sequence,4_1,2023-09-12T00:36:29.553Z,,0,,,4912.623999999996,completion,,,,,false,,,,133635.59999990463,133635.5,128706.197,128720.09999990463,128722.876,133649.187,8,400,,,
trial,html.Screen,4_2_0,2023-09-12T00:36:34.712Z,,0,1,,5145.712999618525,response,ISIC_0028211.JPG,5,ISIC_8248922.JPG,ISIC_0028211.JPG,false,1,keypress(m),500,138795,138794.89999961853,133632.528,133635.69999980927,133649.187,138809.165,8,400,3,,ISIC_8248922.JPG
break,html.Screen,4_2_1,2023-09-12T00:36:34.712Z,,0,,,NaN,,,,,,false,,,,138795.39999961853,138795.39999961853,,138795.09999990463,,138809.165,8,400,,,
break_continue,html.Screen,4_2_2,2023-09-12T00:36:34.713Z,,0,,,NaN,,,,,,false,,,,138795.59999990463,138795.59999990463,,138795.5,,138809.165,8,400,,,
