sender,sender_type,sender_id,timestamp,meta,,blockNo,condition,duration,ended_on,img_left,img_reveal,img_right,loser,practice,response,response_action,selection_duration,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url,winner
informed_consent,html.Screen,0,2023-09-13T15:46:43.663Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-AU"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":300,""screen_width"":2560,""screen_height"":1440,""scroll_width"":1296,""scroll_height"":688,""window_innerWidth"":1296,""window_innerHeight"":736,""devicePixelRatio"":1}",,,,1568.6520000953674,response,,,,,,consent,click button,,2162.5,2161.4000000953674,576.04,569.1999998092651,592.748,2180.299,,,,{},
Welcome,html.Screen,1,2023-09-13T15:46:43.845Z,,,,asymmetry,163.20100000000002,response,,,,,,continue,click button,,2344.0999999046326,2343.5,2145.837,2162.9000000953674,2180.299,2346.129,,,,,
trial,html.Screen,2_0_0,2023-09-13T15:46:51.480Z,,0,0,,7632.570999809265,response,ISIC_6997061.JPG,,ISIC_0069348.JPG,ISIC_0069348.JPG,true,0,keypress(z),500,9979,9978.699999809265,2329.423,2344.2999997138977,2346.129,9994.4,1,6,1,,ISIC_6997061.JPG
sequence,flow.Sequence,2_0,2023-09-13T15:46:51.480Z,,0,,,7632.570999809265,completion,,,,,true,,,,9979.199999809265,9978.699999809265,2329.423,2344.199999809265,2346.129,9994.4,1,6,,,
trial,html.Screen,2_1_0,2023-09-13T15:46:56.942Z,,0,0,,5446.1,response,ISIC_0009529.JPG,,ISIC_0057368.JPG,ISIC_0009529.JPG,true,1,keypress(m),500,15440.599999904633,15440.5,9977.626,9979.299999713898,9994.4,15454.959,1,6,2,,ISIC_0057368.JPG
sequence,flow.Sequence,2_1,2023-09-13T15:46:56.942Z,,0,,,5446.1,completion,,,,,true,,,,15440.900000095367,15440.5,9977.626,9979.199999809265,9994.4,15454.959,1,6,,,
trial,html.Screen,2_2_0,2023-09-13T15:47:03.071Z,,0,0,,6114.840999713897,response,ISIC_9758671.JPG,,ISIC_0064954.JPG,ISIC_0064954.JPG,true,0,keypress(z),500,21569.900000095367,21569.799999713898,15438.243,15441,15454.959,21600.27,1,6,3,,ISIC_9758671.JPG
sequence,flow.Sequence,2_2,2023-09-13T15:47:03.071Z,,0,,,6114.840999713897,completion,,,,,true,,,,21570.099999904633,21569.799999713898,15438.243,15441,15454.959,21600.27,1,6,,,
trial,html.Screen,2_3_0,2023-09-13T15:47:05.705Z,,0,0,,2603.7299999999996,response,ISIC_0005785.JPG,,ISIC_0000080.JPG,ISIC_0000080.JPG,true,0,keypress(z),500,24204.099999904633,24204,21583.661,21570.199999809265,21600.27,24222.012,1,6,4,,ISIC_0005785.JPG
sequence,flow.Sequence,2_3,2023-09-13T15:47:05.705Z,,0,,,2603.7299999999996,completion,,,,,true,,,,24204.199999809265,24204,21583.661,21570.199999809265,21600.27,24222.012,1,6,,,
trial,html.Screen,2_4_0,2023-09-13T15:47:08.444Z,,0,0,,2720.488000000001,response,ISIC_7944028.JPG,,ISIC_5390060.JPG,ISIC_7944028.JPG,true,1,keypress(m),500,26942.699999809265,26942.5,24205.332,24204.400000095367,24222.012,26943.977,1,6,5,,ISIC_5390060.JPG
sequence,flow.Sequence,2_4,2023-09-13T15:47:08.444Z,,0,,,2720.488000000001,completion,,,,,true,,,,26942.900000095367,26942.5,24205.332,24204.400000095367,24222.012,26943.977,1,6,,,
trial,html.Screen,2_5_0,2023-09-13T15:47:12.111Z,,0,0,,3665.722999809266,response,ISIC_0794216.JPG,,ISIC_0010188.JPG,ISIC_0794216.JPG,true,1,keypress(m),500,30610.099999904633,30609.699999809265,26927.279,26942.900000095367,26943.977,30617.802,1,6,6,,ISIC_0010188.JPG
sequence,flow.Sequence,2_5,2023-09-13T15:47:12.111Z,,0,,,3665.722999809266,completion,,,,,true,,,,30610.599999904633,30609.699999809265,26927.279,26942.900000095367,26943.977,30617.802,1,6,,,
loop,flow.Loop,2,2023-09-13T15:47:12.112Z,,,,,28263.570999809264,completion,,,,,true,,,,30610.799999713898,30609.699999809265,2329.423,2344.199999809265,2346.129,30617.802,1,6,,,
exp_instructions,html.Screen,3,2023-09-13T15:47:30.405Z,,,,,18285.897999809265,response,,,,,,continue,keypress(Space),,48904.199999809265,48903.699999809265,30601.136,30610.799999713898,30617.802,48936.773,,,,,
trial,html.Screen,4_0_0,2023-09-13T15:47:38.127Z,,0,1,,7689.627000095366,response,ISIC_3368468.JPG,4,ISIC_0033444.JPG,ISIC_0033444.JPG,false,0,keypress(z),500,56626.59999990463,56626.40000009537,48920.123,48904.40000009537,48936.773,56635.125,8,400,1,,ISIC_3368468.JPG
break,html.Screen,4_0_1,2023-09-13T15:47:38.128Z,,0,,,NaN,,,,,,false,,,,56627.5,56627.2999997139,,56626.7999997139,,56635.125,8,400,,,
break_continue,html.Screen,4_0_2,2023-09-13T15:47:38.129Z,,0,,,NaN,,,,,,false,,,,56627.7999997139,56627.699999809265,,56627.59999990463,,56635.125,8,400,,,
sequence,flow.Sequence,4_0,2023-09-13T15:47:38.129Z,,0,,,7690.926999809264,completion,,,,,false,,,,56628,56627.699999809265,48920.123,48904.40000009537,48936.773,56635.125,8,400,,,
trial,html.Screen,4_1_0,2023-09-13T15:47:44.629Z,,0,1,,6491.174999713898,response,ISIC_9101441.JPG,4,ISIC_0013674.JPG,ISIC_0013674.JPG,false,0,keypress(z),500,63126.40000009537,63126.2999997139,56618.426,56628,56635.125,63131.097,8,400,2,,ISIC_9101441.JPG
break,html.Screen,4_1_1,2023-09-13T15:47:44.629Z,,0,,,NaN,,,,,,false,,,,63126.90000009537,63126.699999809265,,63126.59999990463,,63131.097,8,400,,,
break_continue,html.Screen,4_1_2,2023-09-13T15:47:44.629Z,,0,,,NaN,,,,,,false,,,,63127.09999990463,63127,,63126.90000009537,,63131.097,8,400,,,
sequence,flow.Sequence,4_1,2023-09-13T15:47:44.630Z,,0,,,6491.875,completion,,,,,false,,,,63127.09999990463,63127,56618.426,56628,56635.125,63131.097,8,400,,,
trial,html.Screen,4_2_0,2023-09-13T15:47:51.159Z,,0,1,,6525.002999904631,response,ISIC_5315125.JPG,6,ISIC_4826449.JPG,ISIC_5315125.JPG,false,1,keypress(m),500,69656.2999997139,69656.09999990463,63114.455,63127.199999809265,63131.097,69660.462,8,400,3,,ISIC_4826449.JPG
break,html.Screen,4_2_1,2023-09-13T15:47:51.160Z,,0,,,NaN,,,,,,false,,,,69657.40000009537,69656.90000009537,,69656.5,,69660.462,8,400,,,
break_continue,html.Screen,4_2_2,2023-09-13T15:47:51.160Z,,0,,,NaN,,,,,,false,,,,69657.7999997139,69657.59999990463,,69657.40000009537,,69660.462,8,400,,,
sequence,flow.Sequence,4_2,2023-09-13T15:47:51.160Z,,0,,,6526.502999904631,completion,,,,,false,,,,69658,69657.59999990463,63114.455,63127.09999990463,63131.097,69660.462,8,400,,,
trial,html.Screen,4_3_0,2023-09-13T15:47:58.895Z,,0,1,,7732.337999713898,response,ISIC_5044438.JPG,6,ISIC_0031550.JPG,ISIC_5044438.JPG,false,1,keypress(m),500,77393,77392.7999997139,69643.779,69658.19999980927,69660.462,77409.04,8,400,4,,ISIC_0031550.JPG
break,html.Screen,4_3_1,2023-09-13T15:47:58.896Z,,0,,,NaN,,,,,,false,,,,77393.40000009537,77393.2999997139,,77393.09999990463,,77409.04,8,400,,,
break_continue,html.Screen,4_3_2,2023-09-13T15:47:58.896Z,,0,,,NaN,,,,,,false,,,,77393.5,77393.5,,77393.40000009537,,77409.04,8,400,,,
sequence,flow.Sequence,4_3,2023-09-13T15:47:58.896Z,,0,,,7733.0380000000005,completion,,,,,false,,,,77393.59999990463,77393.5,69643.779,69658.19999980927,69660.462,77409.04,8,400,,,
trial,html.Screen,4_4_0,2023-09-13T15:48:05.235Z,,0,1,,6322.960000000006,response,ISIC_6553579.JPG,5,ISIC_0030554.JPG,ISIC_0030554.JPG,false,0,keypress(z),500,83732.19999980927,83732,77392.247,77393.69999980927,77409.04,83737.88,8,400,5,,ISIC_6553579.JPG
