sender,sender_type,sender_id,timestamp,meta,,blockNo,condition,duration,ended_on,img_left,img_reveal,img_right,loser,practice,response,response_action,selection_duration,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url,winner
informed_consent,html.Screen,0,2023-09-11T19:04:34.407Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-AU"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":300,""screen_width"":1680,""screen_height"":1050,""scroll_width"":1296,""scroll_height"":688,""window_innerWidth"":1296,""window_innerHeight"":736,""devicePixelRatio"":1}",,,,8216.298999904633,response,,,,,,consent,click button,,8771.5,8770.599999904633,537.625,549.7000002861023,554.301,8787.043,,,,{},
Welcome,html.Screen,1,2023-09-11T19:05:04.977Z,,,,colourful,30553.257000190737,response,,,,,,continue,click button,,39340.800000190735,39340.300000190735,8770.554,8771.800000190735,8787.043,39363.158,,,,,
trial,html.Screen,2_0_0,2023-09-11T19:05:10.693Z,,0,0,,5694.042000286099,response,ISIC_0025593.JPG,,ISIC_0063388.JPG,ISIC_0063388.JPG,true,0,keypress(z),500,45057.40000009537,45057.2000002861,39346.485,39341,39363.158,45074.469,1,6,1,,ISIC_0025593.JPG
sequence,flow.Sequence,2_0,2023-09-11T19:05:10.693Z,,0,,,5694.042000286099,completion,,,,,true,,,,45057.5,45057.2000002861,39346.485,39341,39363.158,45074.469,1,6,,,
trial,html.Screen,2_1_0,2023-09-11T19:05:15.222Z,,0,0,,4511.8310001907375,response,ISIC_1309015.JPG,,ISIC_0028178.JPG,ISIC_1309015.JPG,true,1,keypress(m),500,49586.5,49586.300000190735,45057.698,45057.59999990463,45074.469,49599.722,1,6,2,,ISIC_0028178.JPG
sequence,flow.Sequence,2_1,2023-09-11T19:05:15.222Z,,0,,,4511.8310001907375,completion,,,,,true,,,,49586.7000002861,49586.300000190735,45057.698,45057.59999990463,45074.469,49599.722,1,6,,,
trial,html.Screen,2_2_0,2023-09-11T19:05:18.456Z,,0,0,,3220.877999904631,response,ISIC_3314853.JPG,,ISIC_0031128.JPG,ISIC_3314853.JPG,true,1,keypress(m),500,52820.7000002861,52820.59999990463,49583.146,49586.90000009537,49599.722,52839.403,1,6,3,,ISIC_0031128.JPG
sequence,flow.Sequence,2_2,2023-09-11T19:05:18.457Z,,0,,,3220.877999904631,completion,,,,,true,,,,52820.800000190735,52820.59999990463,49583.146,49586.90000009537,49599.722,52839.403,1,6,,,
trial,html.Screen,2_3_0,2023-09-11T19:05:21.418Z,,0,0,,2942.997000095369,response,ISIC_0031612.JPG,,ISIC_8980141.JPG,ISIC_0031612.JPG,true,1,keypress(m),500,55782.5,55782.40000009537,52822.719,52820.90000009537,52839.403,55795.147,1,6,4,,ISIC_8980141.JPG
sequence,flow.Sequence,2_3,2023-09-11T19:05:21.418Z,,0,,,2942.997000095369,completion,,,,,true,,,,55782.7000002861,55782.40000009537,52822.719,52820.90000009537,52839.403,55795.147,1,6,,,
trial,html.Screen,2_4_0,2023-09-11T19:05:24.879Z,,0,0,,3447.6530001907377,response,ISIC_9721604.JPG,,ISIC_1197737.JPG,ISIC_9721604.JPG,true,1,keypress(m),500,59243,59242.800000190735,55778.518,55782.800000190735,55795.147,59268.543,1,6,5,,ISIC_1197737.JPG
sequence,flow.Sequence,2_4,2023-09-11T19:05:24.879Z,,0,,,3447.6530001907377,completion,,,,,true,,,,59243.09999990463,59242.800000190735,55778.518,55782.800000190735,55795.147,59268.543,1,6,,,
trial,html.Screen,2_5_0,2023-09-11T19:05:30.288Z,,0,0,,5383.957000000002,response,ISIC_0010681.JPG,,ISIC_0025346.JPG,ISIC_0025346.JPG,true,0,keypress(z),500,64652.59999990463,64652.5,59251.899,59243.2000002861,59268.543,64662.382,1,6,6,,ISIC_0010681.JPG
sequence,flow.Sequence,2_5,2023-09-11T19:05:30.289Z,,0,,,5383.957000000002,completion,,,,,true,,,,64652.800000190735,64652.5,59251.899,59243.2000002861,59268.543,64662.382,1,6,,,
loop,flow.Loop,2,2023-09-11T19:05:30.289Z,,,,,25289.341999999997,completion,,,,,true,,,,64653,64652.5,39346.485,39340.90000009537,39363.158,64662.382,1,6,,,
exp_instructions,html.Screen,3,2023-09-11T19:05:34.915Z,,,,,4616.01800009537,response,,,,,,continue,keypress(Space),,69279,69278.40000009537,64645.806,64653,64662.382,69304.727,,,,,
trial,html.Screen,4_0_0,2023-09-11T19:05:41.397Z,,0,1,,6456.872999904634,response,ISIC_8618835.JPG,5,ISIC_1566931.JPG,ISIC_8618835.JPG,false,1,keypress(m),500,75761.7000002861,75761.59999990463,69288.034,69279.09999990463,69304.727,75767.421,8,400,1,,ISIC_1566931.JPG
break,html.Screen,4_0_1,2023-09-11T19:05:41.398Z,,0,,,NaN,,,,,,false,,,,75762.30000019073,75762.09999990463,,75761.80000019073,,75767.421,8,400,,,
break_continue,html.Screen,4_0_2,2023-09-11T19:05:41.398Z,,0,,,NaN,,,,,,false,,,,75762.5,75762.5,,75762.40000009537,,75767.421,8,400,,,
sequence,flow.Sequence,4_0,2023-09-11T19:05:41.398Z,,0,,,6457.773000000001,completion,,,,,false,,,,75762.59999990463,75762.5,69288.034,69279.09999990463,69304.727,75767.421,8,400,,,
trial,html.Screen,4_1_0,2023-09-11T19:05:46.712Z,,0,1,,5308.979000095365,response,ISIC_0071594.JPG,4,ISIC_5179620.JPG,ISIC_5179620.JPG,false,0,keypress(z),500,81076.5,81076.40000009537,75750.866,75762.59999990463,75767.421,81077.677,8,400,2,,ISIC_0071594.JPG
break,html.Screen,4_1_1,2023-09-11T19:05:46.713Z,,0,,,NaN,,,,,,false,,,,81076.90000009537,81076.80000019073,,81076.59999990463,,81077.677,8,400,,,
