sender,sender_type,sender_id,timestamp,meta,,age,blockNo,c1,c2,condition,control_tolerance,correct,correctResponse,duration,ended_on,f1,f1_high,f1_low,f2,f2_high,f2_low,feature_level1,feature_level2,gender,img_left,img_reveal,img_right,n_target_images,practice,range_tolerance,response,response_action,selection_duration,staircase,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url
informed_consent,html.Screen,0,2023-11-17T21:40:16.147Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":360,""screen_width"":1920,""screen_height"":1080,""scroll_width"":945,""scroll_height"":918,""window_innerWidth"":945,""window_innerHeight"":966,""devicePixelRatio"":1}",,,,,,,,,,28098.40400001192,response,,,,,,,,,,,,,,,,consent,click button,,,28765,28756.30000001192,641.214,639.3000000119209,657.896,28774.678,,,,{}
Demography form,html.Form,1,2023-11-17T21:40:22.099Z,,,21,,,,,,,,5942.122000011921,form submission,,,,,,,,,female,,,,,,,,,,,34716.89999997616,34716.80000001192,28757.805,28765.30000001192,28774.678,34741.145,,,,
Welcome,html.Screen,2,2023-11-17T21:40:52.005Z,,,,,,,"[""asym"",""col""]",,,,29879.25499997616,response,,,,,,,,,,,,,,,,continue,click button,,,64621,64620.39999997616,34724.701,34717,34741.145,64624.373,,,,
demo_instructions,html.Screen,3,2023-11-17T21:41:45.813Z,,,,,,,,,,,53803.72700002384,response,,,,,,,,,,,,,,,,continue,click button,,,118428.5,118428.10000002384,64607.827,64621.10000002384,64624.373,118457.549,,,,
trial,html.Screen,4_0_0,2023-11-17T21:41:56.302Z,,,,0,1.055319394932912,-1.409116680310466,,,true,lh,10457.65099998808,response,-1.225025174430573,1.2,-1.2,0.8422679054456499,1.2,-1.2,low,high,,ISIC_6398669.JPG,,ISIC_7503950.JPG,29,true,0.3600000000000002,lh,keypress(e),100,false,128915.60000002384,128915.19999998808,118440.923,118428.69999998808,118457.549,128940.866,1,16,1,
sequence,flow.Sequence,4_0,2023-11-17T21:41:56.322Z,,,,,,,,,,,10457.65099998808,completion,,,,,,,low,high,,,,,,true,,,,,false,128935.60000002384,128915.19999998808,118440.923,118428.60000002384,118457.549,128940.866,1,16,,
trial,html.Screen,4_1_0,2023-11-17T21:42:05.238Z,,,,0,1.052305774554686,-1.3940181224717798,,,true,lh,8910.734000023847,response,-0.8494721812820843,1.2,-1.2,1.3435429139974266,1.2,-1.2,low,high,,ISIC_4175400.JPG,,ISIC_0033585.JPG,29,true,0.3600000000000002,lh,keypress(e),100,false,137852,137851.60000002384,128924.273,128935.80000001192,128940.866,137874.247,1,16,2,
sequence,flow.Sequence,4_1,2023-11-17T21:42:05.239Z,,,,,,,,,,,8910.734000023847,completion,,,,,,,low,high,,,,,,true,,,,,false,137852.60000002384,137851.60000002384,128924.273,128935.80000001192,128940.866,137874.247,1,16,,
trial,html.Screen,4_2_0,2023-11-17T21:42:09.962Z,,,,0,1.0345332538240786,-1.4719115945084815,,,true,lh,4700.452999988076,response,-0.9039158082670506,1.2,-1.2,1.0517562064343149,1.2,-1.2,low,high,,ISIC_0192490.JPG,,ISIC_0015411.JPG,29,true,0.3600000000000002,lh,keypress(e),100,false,142575.19999998808,142574.69999998808,137857.531,137852.89999997616,137874.247,142590.911,1,16,3,
sequence,flow.Sequence,4_2,2023-11-17T21:42:09.962Z,,,,,,,,,,,4700.452999988076,completion,,,,,,,low,high,,,,,,true,,,,,false,142575.89999997616,142574.69999998808,137857.531,137852.80000001192,137874.247,142590.911,1,16,,
