sender,sender_type,sender_id,timestamp,meta,,age,blockNo,c1,c2,condition,control_tolerance,correct,correctResponse,duration,ended_on,f1,f1_high,f1_low,f2,f2_high,f2_low,feature_level1,feature_level2,gender,img_left,img_reveal,img_right,n_target_images,practice,range_tolerance,response,response_action,selection_duration,staircase,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url
informed_consent,html.Screen,0,2023-11-17T18:33:52.414Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":360,""screen_width"":1920,""screen_height"":1080,""scroll_width"":945,""scroll_height"":918,""window_innerWidth"":945,""window_innerHeight"":966,""devicePixelRatio"":1}",,,,,,,,,,42671.258,response,,,,,,,,,,,,,,,,consent,click button,,,43130,43124,436.016,528.5,452.742,43053.122,,,,{}
Demography form,html.Form,1,2023-11-17T18:34:00.895Z,,,19,,,,,,,,8557.778000095364,form submission,,,,,,,,,female,,,,,,,,,,,51611.10000002384,51610.90000009537,43019.817,43130.200000047684,43053.122,51519.32,,,,
Welcome,html.Screen,2,2023-11-17T18:34:28.106Z,,,,,,,"[""asym"",""bor""]",,,,27301.080000095368,response,,,,,,,,,,,,,,,,continue,click button,,,78821.10000002384,78820.40000009537,51503.155,51611.300000071526,51519.32,78735.97,,,,
demo_instructions,html.Screen,3,2023-11-17T18:35:45.434Z,,,,,,,,,,,77411.73000004768,response,,,,,,,,,,,,,,,,continue,click button,,,156148.40000009537,156147.70000004768,78719.33,78821.30000007153,78735.97,156086.019,,,,
trial,html.Screen,4_0_0,2023-11-17T18:35:58.449Z,,,,0,1.0264463986917702,-1.2804054832904397,,,true,lh,13076.481,response,-1.0751036484083878,1.2,-1.2,1.143906455483852,1.2,-1.2,low,high,,ISIC_7889838.JPG,,ISIC_0064406.JPG,26,true,0.3600000000000002,lh,keypress(e),100,false,169163,169162.5,156069.291,156148.60000002384,156086.019,169102.58,1,16,1,
sequence,flow.Sequence,4_0,2023-11-17T18:35:58.454Z,,,,,,,,,,,13076.481,completion,,,,,,,low,high,,,,,,true,,,,,false,169168.40000009537,169162.5,156069.291,156148.60000002384,156086.019,169102.58,1,16,,
trial,html.Screen,4_1_0,2023-11-17T18:36:07.649Z,,,,0,0.8655167308525522,-0.9298580423306444,,,true,lh,9260.620000047697,response,-0.9433720631499012,1.2,-1.2,1.0582071940347648,1.2,-1.2,low,high,,ISIC_4603706.JPG,,ISIC_4890201.JPG,33,true,0.42000000000000026,lh,keypress(e),100,false,178363.40000009537,178363.20000004768,169085.928,169168.5,169102.58,178302.726,1,16,2,
sequence,flow.Sequence,4_1,2023-11-17T18:36:07.649Z,,,,,,,,,,,9260.620000047697,completion,,,,,,,low,high,,,,,,true,,,,,false,178363.5,178363.20000004768,169085.928,169168.40000009537,169102.58,178302.726,1,16,,
trial,html.Screen,4_2_0,2023-11-17T18:36:17.884Z,,,,0,0.7871162143493278,-0.8429329800778957,,,true,lh,10295.174000095372,response,-0.8179805381029407,1.2,-1.2,0.8578467162767749,1.2,-1.2,low,high,,ISIC_3439215.JPG,,ISIC_0067253.JPG,33,true,0.42000000000000026,lh,keypress(e),100,false,188598.10000002384,188597.90000009537,178286.117,178363.60000002384,178302.726,188535.935,1,16,3,
sequence,flow.Sequence,4_2,2023-11-17T18:36:17.884Z,,,,,,,,,,,10295.174000095372,completion,,,,,,,low,high,,,,,,true,,,,,false,188598.40000009537,188597.90000009537,178286.117,178363.60000002384,178302.726,188535.935,1,16,,
trial,html.Screen,4_3_0,2023-11-17T18:36:23.479Z,,,,0,0.7833710010171356,-0.9315588090336896,,,true,lh,5656.865000071528,response,-0.7877939497981142,1.2,-1.2,0.8415032780288271,1.2,-1.2,low,high,,ISIC_3826102.JPG,,ISIC_0067308.JPG,33,true,0.42000000000000026,lh,keypress(e),100,false,194193.20000004768,194192.80000007153,188519.382,188598.5,188535.935,194119.527,1,16,4,
sequence,flow.Sequence,4_3,2023-11-17T18:36:23.479Z,,,,,,,,,,,5656.865000071528,completion,,,,,,,low,high,,,,,,true,,,,,false,194193.40000009537,194192.80000007153,188519.382,188598.40000009537,188535.935,194119.527,1,16,,
trial,html.Screen,4_4_0,2023-11-17T18:36:31.513Z,,,,0,1.2923059965680113,1.222688159093534,,,true,ll,8107.773000071524,response,-1.1864860711009846,1.2,-1.2,-0.8363634080775226,1.2,-1.2,low,low,,ISIC_0072175.JPG,,ISIC_0007257.JPG,253,true,0.42000000000000026,ll,keypress(f),100,false,202227.5,202227.30000007153,194103.049,194193.40000009537,194119.527,202169.465,1,16,5,
sequence,flow.Sequence,4_4,2023-11-17T18:36:31.513Z,,,,,,,,,,,8107.773000071524,completion,,,,,,,low,low,,,,,,true,,,,,false,202227.80000007153,202227.30000007153,194103.049,194193.40000009537,194119.527,202169.465,1,16,,
trial,html.Screen,4_5_0,2023-11-17T18:36:44.400Z,,,,0,1.1877026569952844,1.1604367569896263,,,true,ll,12943.735000047687,response,-1.086647361897092,1.2,-1.2,-1.1528935990320313,1.2,-1.2,low,low,,ISIC_0064589.JPG,,ISIC_3505339.JPG,26,true,0.15000000000000002,ll,keypress(f),100,false,215113.40000009537,215113.20000004768,202153.038,202227.90000009537,202169.465,215052.85,1,16,6,
sequence,flow.Sequence,4_5,2023-11-17T18:36:44.400Z,,,,,,,,,,,12943.735000047687,completion,,,,,,,low,low,,,,,,true,,,,,false,215113.60000002384,215113.20000004768,202153.038,202227.90000009537,202169.465,215052.85,1,16,,
trial,html.Screen,4_6_0,2023-11-17T18:36:54.133Z,,,,0,1.2750452296609045,1.1682369131232675,,,true,ll,9793.649999999994,response,-1.057008495826831,1.2,-1.2,-1.1278122585028287,1.2,-1.2,low,low,,ISIC_0066399.JPG,,ISIC_2819798.JPG,26,true,0.15000000000000002,ll,keypress(f),100,false,224846.70000004768,224846.5,215036.361,215113.60000002384,215052.85,224786.09,1,16,7,
sequence,flow.Sequence,4_6,2023-11-17T18:36:54.133Z,,,,,,,,,,,9793.649999999994,completion,,,,,,,low,low,,,,,,true,,,,,false,224846.80000007153,224846.5,215036.361,215113.60000002384,215052.85,224786.09,1,16,,
trial,html.Screen,4_7_0,2023-11-17T18:37:00.969Z,,,,0,1.2952503640839694,1.107234527385344,,,true,ll,6896.510000023845,response,-1.3189473926989124,1.2,-1.2,-1.0770264364718942,1.2,-1.2,low,low,,ISIC_0034134.JPG,,ISIC_6093728.JPG,26,true,0.15000000000000002,ll,keypress(f),100,false,231682.80000007153,231682.60000002384,224769.699,224846.80000007153,224786.09,231619.686,1,16,8,
sequence,flow.Sequence,4_7,2023-11-17T18:37:00.969Z,,,,,,,,,,,6896.510000023845,completion,,,,,,,low,low,,,,,,true,,,,,false,231682.90000009537,231682.60000002384,224769.699,224846.80000007153,224786.09,231619.686,1,16,,
trial,html.Screen,4_8_0,2023-11-17T18:37:07.451Z,,,,0,-1.0026266089287914,1.0913275913920335,,,true,hl,6544.814000000013,response,1.0264463986917702,1.2,-1.2,-1.2804054832904397,1.2,-1.2,high,low,,ISIC_0033520.JPG,,ISIC_7889838.JPG,27,true,0.42000000000000026,hl,keypress(j),100,false,238164.70000004768,238164.5,231602.572,231683,231619.686,238103.004,1,16,9,
sequence,flow.Sequence,4_8,2023-11-17T18:37:07.451Z,,,,,,,,,,,6544.814000000013,completion,,,,,,,high,low,,,,,,true,,,,,false,238164.80000007153,238164.5,231602.572,231682.90000009537,231619.686,238103.004,1,16,,
