sender,sender_type,sender_id,timestamp,meta,,age,blockNo,c1,c2,condition,control_tolerance,correct,correctResponse,duration,ended_on,f1,f1_high,f1_low,f2,f2_high,f2_low,feature_level1,feature_level2,gender,img_left,img_reveal,img_right,n_target_images,practice,range_tolerance,response,response_action,selection_duration,staircase,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url
informed_consent,html.Screen,0,2023-11-17T19:37:18.346Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":360,""screen_width"":1920,""screen_height"":1080,""scroll_width"":945,""scroll_height"":918,""window_innerWidth"":945,""window_innerHeight"":966,""devicePixelRatio"":1}",,,,,,,,,,25298.372999988078,response,,,,,,,,,,,,,,,,consent,click button,,,26002.099999964237,25993.19999998808,678.174,665.0999999642372,694.827,25994.817,,,,{}
Demography form,html.Form,1,2023-11-17T19:37:26.122Z,,,19,,,,,,,,7782.88299998808,form submission,,,,,,,,,male,,,,,,,,,,,33777.80000001192,33777.69999998808,25978.164,26002.30000001192,25994.817,33795.092,,,,
Welcome,html.Screen,2,2023-11-17T19:38:10.826Z,,,,,,,"[""asym"",""col""]",,,,44686.10799998808,response,,,,,,,,,,,,,,,,continue,click button,,,78481.69999998808,78481.19999998808,33778.155,33778,33795.092,78495.039,,,,
demo_instructions,html.Screen,3,2023-11-17T19:38:48.946Z,,,,,,,,,,,38106.06099996423,response,,,,,,,,,,,,,,,,continue,click button,,,116601.69999998808,116601.09999996424,78478.319,78481.89999997616,78495.039,116628.261,,,,
trial,html.Screen,4_0_0,2023-11-17T19:38:56.679Z,,,,0,1.0345332538240786,-1.4719115945084815,,,true,lh,7706.739000000001,response,-1.1224745971429997,1.2,-1.2,0.8423270217438888,1.2,-1.2,low,high,,ISIC_0192490.JPG,,ISIC_0057032.JPG,29,true,0.3600000000000002,lh,keypress(e),100,false,124335.19999998808,124335,116595.119,116601.80000001192,116628.261,124361.782,1,16,1,
sequence,flow.Sequence,4_0,2023-11-17T19:38:56.680Z,,,,,,,,,,,7706.739000000001,completion,,,,,,,low,high,,,,,,true,,,,,false,124335.59999996424,124335,116595.119,116601.80000001192,116628.261,124361.782,1,16,,
trial,html.Screen,4_1_0,2023-11-17T19:39:02.203Z,,,,0,0.8787496315223856,-1.3680901203013998,,,false,lh,5497.117999976152,response,-1.00615481805876,1.2,-1.2,0.8428903771195875,1.2,-1.2,low,high,,ISIC_0023811.JPG,,ISIC_0069970.JPG,29,true,0.3600000000000002,hh,keypress(i),100,false,129859.30000001192,129858.89999997616,124344.994,124335.69999998808,124361.782,129878.313,1,16,2,
sequence,flow.Sequence,4_1,2023-11-17T19:39:02.204Z,,,,,,,,,,,5497.117999976152,completion,,,,,,,low,high,,,,,,true,,,,,false,129859.69999998808,129858.89999997616,124344.994,124335.59999996424,124361.782,129878.313,1,16,,
trial,html.Screen,4_2_0,2023-11-17T19:39:08.084Z,,,,0,0.9873794329144926,-0.9500689037516484,,,true,lh,5860.5869999761635,response,-1.3411487193830047,1.2,-1.2,1.198640448317381,1.2,-1.2,low,high,,ISIC_0013498.JPG,,ISIC_3093026.JPG,29,true,0.3600000000000002,lh,keypress(e),100,false,135739.19999998808,135738.89999997616,129861.686,129859.80000001192,129878.313,135761.835,1,16,3,
sequence,flow.Sequence,4_2,2023-11-17T19:39:08.084Z,,,,,,,,,,,5860.5869999761635,completion,,,,,,,low,high,,,,,,true,,,,,false,135739.39999997616,135738.89999997616,129861.686,129859.69999998808,129878.313,135761.835,1,16,,
trial,html.Screen,4_3_0,2023-11-17T19:39:16.802Z,,,,0,1.0700930503975157,-0.923753102263735,,,true,lh,8694.864999988087,response,-1.3515962101204746,1.2,-1.2,0.8414583575292955,1.2,-1.2,low,high,,ISIC_0000022.JPG,,ISIC_0274382.JPG,29,true,0.3600000000000002,lh,keypress(e),100,false,144457.09999996424,144456.69999998808,135744.964,135739.5,135761.835,144478.57,1,16,4,
