sender,sender_type,sender_id,timestamp,meta,,age,blockNo,c1,c2,condition,control_tolerance,correct,correctResponse,duration,ended_on,f1,f1_high,f1_low,f2,f2_high,f2_low,feature_level1,feature_level2,gender,img_left,img_reveal,img_right,n_target_images,practice,range_tolerance,response,response_action,selection_duration,staircase,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url
informed_consent,html.Screen,0,2023-11-17T16:15:17.666Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":360,""screen_width"":1920,""screen_height"":1080,""scroll_width"":945,""scroll_height"":918,""window_innerWidth"":945,""window_innerHeight"":966,""devicePixelRatio"":1}",,,,,,,,,,188887.71600001192,response,,,,,,,,,,,,,,,,consent,click button,,,189590.80000001192,189581.80000001192,677.405,668.8000000119209,694.084,189611.163,,,,{}
Demography form,html.Form,1,2023-11-17T16:15:23.745Z,,,18,,,,,,,,6059.036999988079,form submission,,,,,,,,,male,,,,,,,,,,,195670.30000001192,195670.19999998808,189594.286,189591.09999999404,189611.163,195694.255,,,,
Welcome,html.Screen,2,2023-11-17T16:15:37.169Z,,,,,,,"[""asym"",""col""]",,,,13399.645000005956,response,,,,,,,,,,,,,,,,continue,click button,,,209094.5,209093.90000000596,195677.608,195670.40000000596,195694.255,209111.165,,,,
demo_instructions,html.Screen,3,2023-11-17T16:16:02.994Z,,,,,,,,,,,25806.635000011913,response,,,,,,,,,,,,,,,,continue,click button,,,234918.59999999404,234917.80000001192,209094.317,209094.59999999404,209111.165,234944.314,,,,
trial,html.Screen,4_0_0,2023-11-17T16:16:09.654Z,,,,0,1.1592423187534993,-1.067128884093211,,,true,lh,6634.385999988066,response,-1.4748095371445096,1.2,-1.2,0.9579010801034902,1.2,-1.2,low,high,,ISIC_6854940.JPG,,ISIC_0033216.JPG,29,true,0.3600000000000002,lh,keypress(e),100,false,241579,241578.69999998808,234911.116,234918.80000001192,234944.314,241611.084,1,16,1,
sequence,flow.Sequence,4_0,2023-11-17T16:16:09.665Z,,,,,,,,,,,6634.385999988066,completion,,,,,,,low,high,,,,,,true,,,,,false,241590.40000000596,241578.69999998808,234911.116,234918.80000001192,234944.314,241611.084,1,16,,
trial,html.Screen,4_1_0,2023-11-17T16:16:18.209Z,,,,0,0.887838744955182,-1.3716210719758812,,,true,lh,8522.415999999997,response,-1.4727776799485246,1.2,-1.2,0.8779113138076752,1.2,-1.2,low,high,,ISIC_1488727.JPG,,ISIC_0033074.JPG,29,true,0.3600000000000002,lh,keypress(e),100,false,250133.80000001192,250133.5,241594.353,241590.59999999404,241611.084,250161.182,1,16,2,
sequence,flow.Sequence,4_1,2023-11-17T16:16:18.209Z,,,,,,,,,,,8522.415999999997,completion,,,,,,,low,high,,,,,,true,,,,,false,250134,250133.5,241594.353,241590.5,241611.084,250161.182,1,16,,
trial,html.Screen,4_2_0,2023-11-17T16:16:23.156Z,,,,0,1.0822170028935367,-1.1654796154432183,,,true,lh,4919.21800000596,response,-1.1224745971429997,1.2,-1.2,0.8423270217438888,1.2,-1.2,low,high,,ISIC_7288818.JPG,,ISIC_0057032.JPG,29,true,0.3600000000000002,lh,keypress(e),100,false,255080.59999999404,255080.40000000596,250144.366,250134.09999999404,250161.182,255110.983,1,16,3,
sequence,flow.Sequence,4_2,2023-11-17T16:16:23.156Z,,,,,,,,,,,4919.21800000596,completion,,,,,,,low,high,,,,,,true,,,,,false,255080.90000000596,255080.40000000596,250144.366,250134.09999999404,250161.182,255110.983,1,16,,
trial,html.Screen,4_3_0,2023-11-17T16:16:25.635Z,,,,0,0.9448560599810628,-0.9099421612683488,,,true,lh,2449.0169999999925,response,-0.9385447468573198,1.2,-1.2,1.2289860846064424,1.2,-1.2,low,high,,ISIC_9684318.JPG,,ISIC_0032780.JPG,29,true,0.3600000000000002,lh,keypress(e),100,false,257560.19999998808,257560,255094.359,255080.90000000596,255110.983,257577.937,1,16,4,
sequence,flow.Sequence,4_3,2023-11-17T16:16:25.636Z,,,,,,,,,,,2449.0169999999925,completion,,,,,,,low,high,,,,,,true,,,,,false,257560.59999999404,257560,255094.359,255080.90000000596,255110.983,257577.937,1,16,,
trial,html.Screen,4_4_0,2023-11-17T16:16:30.955Z,,,,0,1.2435042401134029,1.2939710463315144,,,true,ll,5301.662999994034,response,-1.211212746138903,1.2,-1.2,-0.9514368385965256,1.2,-1.2,low,low,,ISIC_0056119.JPG,,ISIC_0198331.JPG,127,true,0.3300000000000002,ll,keypress(f),100,false,262879.8000000119,262879.59999999404,257561.062,257560.80000001192,257577.937,262911.268,1,16,5,
sequence,flow.Sequence,4_4,2023-11-17T16:16:30.955Z,,,,,,,,,,,5301.662999994034,completion,,,,,,,low,low,,,,,,true,,,,,false,262880,262879.59999999404,257561.062,257560.69999998808,257577.937,262911.268,1,16,,
trial,html.Screen,4_5_0,2023-11-17T16:16:33.376Z,,,,0,1.2040551955011098,1.2664651062241792,,,true,ll,2389.732000000018,response,-1.053007132776416,1.2,-1.2,-1.341217082060068,1.2,-1.2,low,low,,ISIC_0068886.JPG,,ISIC_0024208.JPG,25,true,0.15000000000000002,ll,keypress(f),100,false,265301.1999999881,265301,262894.362,262880.09999999404,262911.268,265327.883,1,16,6,
sequence,flow.Sequence,4_5,2023-11-17T16:16:33.377Z,,,,,,,,,,,2389.732000000018,completion,,,,,,,low,low,,,,,,true,,,,,false,265301.3000000119,265301,262894.362,262880,262911.268,265327.883,1,16,,
trial,html.Screen,4_6_0,2023-11-17T16:16:36.711Z,,,,0,1.1126049058422398,1.2305421124063929,,,true,ll,3307.4170000119484,response,-1.301795918505203,1.2,-1.2,-1.0518606632781424,1.2,-1.2,low,low,,ISIC_0071536.JPG,,ISIC_0027666.JPG,25,true,0.15000000000000002,ll,keypress(f),100,false,268635.3000000119,268635.3000000119,265311.011,265301.40000000596,265327.883,268661.002,1,16,7,
sequence,flow.Sequence,4_6,2023-11-17T16:16:36.711Z,,,,,,,,,,,3307.4170000119484,completion,,,,,,,low,low,,,,,,true,,,,,false,268635.5,268635.3000000119,265311.011,265301.40000000596,265327.883,268661.002,1,16,,
trial,html.Screen,4_7_0,2023-11-17T16:16:41.629Z,,,,0,1.194799101954455,1.2071632388858642,,,true,ll,4892.898000005982,response,-1.204229955025689,1.2,-1.2,-1.0874249761617445,1.2,-1.2,low,low,,ISIC_4347535.JPG,,ISIC_0056930.JPG,25,true,0.15000000000000002,ll,keypress(f),100,false,273554.09999999404,273553.90000000596,268644.396,268635.59999999404,268661.002,273577.766,1,16,8,
sequence,flow.Sequence,4_7,2023-11-17T16:16:41.629Z,,,,,,,,,,,4892.898000005982,completion,,,,,,,low,low,,,,,,true,,,,,false,273554.3000000119,273553.90000000596,268644.396,268635.59999999404,268661.002,273577.766,1,16,,
trial,html.Screen,4_8_0,2023-11-17T16:16:47.139Z,,,,0,-0.8779374983479176,0.9745548032823428,,,true,hl,5486.333999994036,response,1.296989496412063,1.2,-1.2,-1.1425074323097002,1.2,-1.2,high,low,,ISIC_2991354.JPG,,ISIC_6356803.JPG,26,true,0.3300000000000002,hl,keypress(j),100,false,279064.1999999881,279064.09999999404,273561.053,273554.3000000119,273577.766,279094.354,1,16,9,
sequence,flow.Sequence,4_8,2023-11-17T16:16:47.140Z,,,,,,,,,,,5486.333999994036,completion,,,,,,,high,low,,,,,,true,,,,,false,279064.40000000596,279064.09999999404,273561.053,273554.3000000119,273577.766,279094.354,1,16,,
