sender,sender_type,sender_id,timestamp,meta,,age,blockNo,c1,c2,condition,control_tolerance,correct,correctResponse,duration,ended_on,f1,f1_high,f1_low,f2,f2_high,f2_low,feature_level1,feature_level2,gender,img_left,img_reveal,img_right,n_target_images,practice,range_tolerance,response,response_action,selection_duration,staircase,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url
informed_consent,html.Screen,0,2023-11-17T16:31:37.237Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":360,""screen_width"":1920,""screen_height"":1080,""scroll_width"":945,""scroll_height"":918,""window_innerWidth"":945,""window_innerHeight"":966,""devicePixelRatio"":1}",,,,,,,,,,34528.671999976155,response,,,,,,,,,,,,,,,,consent,click button,,,35049,35042.89999997616,497.601,616.1000000238419,514.228,34964.324,,,,{}
Demography form,html.Form,1,2023-11-17T16:31:44.766Z,,,22,,,,,,,,7613.276000023841,form submission,,,,,,,,,female,,,,,,,,,,,42577.699999928474,42577.60000002384,34947.684,35049.10000002384,34964.324,42480.94,,,,
Welcome,html.Screen,2,2023-11-17T16:32:12.383Z,,,,,,,"[""asym"",""col""]",,,,27714.259999928472,response,,,,,,,,,,,,,,,,continue,click button,,,70196,70195.19999992847,42464.197,42577.89999997616,42480.94,70097.795,,,,
demo_instructions,html.Screen,3,2023-11-17T16:32:47.992Z,,,,,,,,,,,35705.705,response,,,,,,,,,,,,,,,,continue,click button,,,105804.39999997616,105803.5,70081.094,70196.10000002384,70097.795,105715.013,,,,
trial,html.Screen,4_0_0,2023-11-17T16:33:00.033Z,,,,0,1.155796217969438,-1.1646564121743912,,,true,lh,12130.186999928468,response,-1.3515962101204746,1.2,-1.2,0.8414583575292955,1.2,-1.2,low,high,,ISIC_2685523.JPG,,ISIC_0274382.JPG,29,true,0.3600000000000002,lh,keypress(e),100,false,117845.29999995232,117845.19999992847,105681.32,105804.60000002384,105715.013,117764.236,1,16,1,
sequence,flow.Sequence,4_0,2023-11-17T16:33:00.033Z,,,,,,,,,,,12130.186999928468,completion,,,,,,,low,high,,,,,,true,,,,,false,117845.5,117845.19999992847,105681.32,105804.60000002384,105715.013,117764.236,1,16,,
trial,html.Screen,4_1_0,2023-11-17T16:33:16.749Z,,,,0,0.887838744955182,-1.3716210719758812,,,true,lh,16796.263999999996,response,-0.9385447468573198,1.2,-1.2,1.2289860846064424,1.2,-1.2,low,high,,ISIC_1488727.JPG,,ISIC_0032780.JPG,29,true,0.3600000000000002,lh,keypress(e),100,false,134560.69999992847,134560.5,117747.549,117845.60000002384,117764.236,134480.847,1,16,2,
sequence,flow.Sequence,4_1,2023-11-17T16:33:16.749Z,,,,,,,,,,,16796.263999999996,completion,,,,,,,low,high,,,,,,true,,,,,false,134560.89999997616,134560.5,117747.549,117845.60000002384,117764.236,134480.847,1,16,,
trial,html.Screen,4_2_0,2023-11-17T16:33:23.526Z,,,,0,0.9566823908868002,-0.9602125665128364,,,true,lh,6856.753000023833,response,-0.9445114955578736,1.2,-1.2,1.0054210059625863,1.2,-1.2,low,high,,ISIC_0056784.JPG,,ISIC_0033807.JPG,29,true,0.3600000000000002,lh,keypress(e),100,false,141337.89999997616,141337.60000002384,134464.652,134560.89999997616,134480.847,141247.972,1,16,3,
sequence,flow.Sequence,4_2,2023-11-17T16:33:23.526Z,,,,,,,,,,,6856.753000023833,completion,,,,,,,low,high,,,,,,true,,,,,false,141338.19999992847,141337.60000002384,134464.652,134560.89999997616,134480.847,141247.972,1,16,,
trial,html.Screen,4_3_0,2023-11-17T16:33:30.688Z,,,,0,0.9670240379618178,-1.1806404773220665,,,true,lh,7251.327999952307,response,-1.4727776799485246,1.2,-1.2,0.8779113138076752,1.2,-1.2,low,high,,ISIC_0002288.JPG,,ISIC_0033074.JPG,29,true,0.3600000000000002,lh,keypress(e),100,false,148499.39999997616,148499.29999995232,141230.866,141338.29999995232,141247.972,148414.397,1,16,4,
sequence,flow.Sequence,4_3,2023-11-17T16:33:30.688Z,,,,,,,,,,,7251.327999952307,completion,,,,,,,low,high,,,,,,true,,,,,false,148499.69999992847,148499.29999995232,141230.866,141338.29999995232,141247.972,148414.397,1,16,,
trial,html.Screen,4_4_0,2023-11-17T16:33:50.035Z,,,,0,1.2040551955011098,1.2664651062241792,,,true,ll,19432.50299997616,response,-1.3595426934325474,1.2,-1.2,-0.9461764282182232,1.2,-1.2,low,low,,ISIC_0068886.JPG,,ISIC_0027596.JPG,127,true,0.3300000000000002,ll,keypress(f),100,false,167847.10000002384,167846.89999997616,148397.508,148499.69999992847,148414.397,167764.654,1,16,5,
sequence,flow.Sequence,4_4,2023-11-17T16:33:50.035Z,,,,,,,,,,,19432.50299997616,completion,,,,,,,low,low,,,,,,true,,,,,false,167847.29999995232,167846.89999997616,148397.508,148499.69999992847,148414.397,167764.654,1,16,,
trial,html.Screen,4_5_0,2023-11-17T16:33:56.999Z,,,,0,1.238264833797662,1.176099940770289,,,true,ll,7046.245999976149,response,-1.0885984639975343,1.2,-1.2,-1.2042618719491294,1.2,-1.2,low,low,,ISIC_0032861.JPG,,ISIC_0012740.JPG,25,true,0.15000000000000002,ll,keypress(f),100,false,174811.10000002384,174810.89999997616,167747.957,167847.39999997616,167764.654,174731.042,1,16,6,
sequence,flow.Sequence,4_5,2023-11-17T16:33:56.999Z,,,,,,,,,,,7046.245999976149,completion,,,,,,,low,low,,,,,,true,,,,,false,174811.29999995232,174810.89999997616,167747.957,167847.39999997616,167764.654,174731.042,1,16,,
trial,html.Screen,4_6_0,2023-11-17T16:34:05.002Z,,,,0,1.1783311757907324,1.266840220031473,,,true,ll,8083.75799995233,response,-1.1642596483638106,1.2,-1.2,-1.091507924157762,1.2,-1.2,low,low,,ISIC_8241457.JPG,,ISIC_0765584.JPG,25,true,0.15000000000000002,ll,keypress(f),100,false,182814.89999997616,182814.79999995232,174714.629,174811.39999997616,174731.042,182730.93,1,16,7,
sequence,flow.Sequence,4_6,2023-11-17T16:34:05.003Z,,,,,,,,,,,8083.75799995233,completion,,,,,,,low,low,,,,,,true,,,,,false,182815,182814.79999995232,174714.629,174811.39999997616,174731.042,182730.93,1,16,,
trial,html.Screen,4_7_0,2023-11-17T16:34:09.423Z,,,,0,1.1671212908494544,1.1286681796701683,,,true,ll,4504.269999928481,response,-1.294521945180264,1.2,-1.2,-1.3078626540563885,1.2,-1.2,low,low,,ISIC_0065022.JPG,,ISIC_3601224.JPG,25,true,0.15000000000000002,ll,keypress(f),100,false,187235.39999997616,187235.19999992847,182714.613,182815.10000002384,182730.93,187147.593,1,16,8,
sequence,flow.Sequence,4_7,2023-11-17T16:34:09.423Z,,,,,,,,,,,4504.269999928481,completion,,,,,,,low,low,,,,,,true,,,,,false,187235.60000002384,187235.19999992847,182714.613,182815.10000002384,182730.93,187147.593,1,16,,
trial,html.Screen,4_8_0,2023-11-17T16:34:16.655Z,,,,0,-1.1235224875125256,0.8641223012137988,,,true,hl,7319.706999952323,response,0.9225524349657857,1.2,-1.2,-0.929746784178986,1.2,-1.2,high,low,,ISIC_0033901.JPG,,ISIC_0011077.JPG,26,true,0.3300000000000002,hl,keypress(j),100,false,194467.5,194467.29999995232,187130.839,187235.60000002384,187147.593,194381.274,1,16,9,
