sender,sender_type,sender_id,timestamp,meta,,age,blockNo,c1,c2,condition,control_tolerance,correct,correctResponse,duration,ended_on,f1,f1_high,f1_low,f2,f2_high,f2_low,feature_level1,feature_level2,gender,img_left,img_reveal,img_right,n_target_images,practice,range_tolerance,response,response_action,selection_duration,staircase,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url
informed_consent,html.Screen,0,2023-11-17T19:21:28.647Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":360,""screen_width"":1920,""screen_height"":1080,""scroll_width"":945,""scroll_height"":918,""window_innerWidth"":945,""window_innerHeight"":966,""devicePixelRatio"":1}",,,,,,,,,,7355.860999976158,response,,,,,,,,,,,,,,,,consent,click button,,,8006.699999988079,7998.399999976158,625.765,617.1000000238419,642.539,8025.784,,,,{}
Demography form,html.Form,1,2023-11-17T19:21:52.048Z,,,19,,,,,,,,23381.41599998808,form submission,,,,,,,,,female,,,,,,,,,,,31407.30000001192,31407.19999998808,8009.121,8006.899999976158,8025.784,31425.95,,,,
Welcome,html.Screen,2,2023-11-17T19:21:54.120Z,,,,,,,"[""bor"",""col""]",,,,2052.4499999761574,response,,,,,,,,,,,,,,,,continue,click button,,,33479,33478.39999997616,31409.058,31407.399999976158,31425.95,33509.039,,,,
demo_instructions,html.Screen,3,2023-11-17T19:22:16.169Z,,,,,,,,,,,22016.961000000003,response,,,,,,,,,,,,,,,,continue,click button,,,55526.69999998808,55526,33492.383,33479,33509.039,55558.949,,,,
trial,html.Screen,4_0_0,2023-11-17T19:22:26.613Z,,,,0,1.045301444872812,-1.0872560254441277,,,true,lh,10411.450999976158,response,-0.7882758084023446,1.2,-1.2,0.8296405881378283,1.2,-1.2,low,high,,ISIC_4507700.JPG,,ISIC_0065882.JPG,26,true,0.4500000000000003,lh,keypress(e),100,false,65970.89999997616,65970.39999997616,55542.322,55526.80000001192,55558.949,65992.276,1,16,1,
sequence,flow.Sequence,4_0,2023-11-17T19:22:26.614Z,,,,,,,,,,,10411.450999976158,completion,,,,,,,low,high,,,,,,true,,,,,false,65971.60000002384,65970.39999997616,55542.322,55526.80000001192,55558.949,65992.276,1,16,,
trial,html.Screen,4_1_0,2023-11-17T19:22:33.739Z,,,,0,0.9633172970727744,-0.8472659344792351,,,true,lh,7103.524000011923,response,-1.2054195059663604,1.2,-1.2,0.7760611240296147,1.2,-1.2,low,high,,ISIC_0067172.JPG,,ISIC_8712559.JPG,26,true,0.4500000000000003,lh,keypress(e),100,false,73096.30000001192,73095.80000001192,65975.624,65971.80000001192,65992.276,73125.82,1,16,2,
sequence,flow.Sequence,4_1,2023-11-17T19:22:33.739Z,,,,,,,,,,,7103.524000011923,completion,,,,,,,low,high,,,,,,true,,,,,false,73096.80000001192,73095.80000001192,65975.624,65971.69999998808,65992.276,73125.82,1,16,,
trial,html.Screen,4_2_0,2023-11-17T19:22:39.777Z,,,,0,0.8544507134472948,-0.9244388608707323,,,true,lh,6007.679999999993,response,-0.7883321712536753,1.2,-1.2,1.0011430756825364,1.2,-1.2,low,high,,ISIC_3565564.JPG,,ISIC_9828853.JPG,26,true,0.4500000000000003,lh,keypress(e),100,false,79134,79133.5,73108.925,73097.19999998808,73125.82,79158.863,1,16,3,
sequence,flow.Sequence,4_2,2023-11-17T19:22:39.777Z,,,,,,,,,,,6007.679999999993,completion,,,,,,,low,high,,,,,,true,,,,,false,79134.69999998808,79133.5,73108.925,73097.10000002384,73125.82,79158.863,1,16,,
