sender,sender_type,sender_id,timestamp,meta,,age,blockNo,c1,c2,condition,control_tolerance,correct,correctResponse,duration,ended_on,f1,f1_high,f1_low,f2,f2_high,f2_low,feature_level1,feature_level2,gender,img_left,img_reveal,img_right,n_target_images,practice,range_tolerance,response,response_action,selection_duration,staircase,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url
informed_consent,html.Screen,0,2023-11-17T18:21:23.373Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":360,""screen_width"":1680,""screen_height"":1050,""scroll_width"":825,""scroll_height"":888,""window_innerWidth"":825,""window_innerHeight"":936,""devicePixelRatio"":1}",,,,,,,,,,26904.367,response,,,,,,,,,,,,,,,,consent,click button,,,27605.200000047684,27596.5,675.407,666.4000000357628,692.133,27611.242,,,,{}
Demography form,html.Form,1,2023-11-17T18:21:30.532Z,,,18,,,,,,,,7153.258000000002,form submission,,,,,,,,,female,,,,,,,,,,,34764.700000047684,34764.5,27594.587,27605.30000001192,27611.242,34758.433,,,,
Welcome,html.Screen,2,2023-11-17T18:21:50.136Z,,,,,,,"[""asym"",""bor""]",,,,19607.167000023845,response,,,,,,,,,,,,,,,,continue,keypress(Space),,,54366.80000001192,54365.60000002384,34741.877,34764.80000001192,34758.433,54380.002,,,,
demo_instructions,html.Screen,3,2023-11-17T18:23:01.223Z,,,,,,,,,,,71073.09800002383,response,,,,,,,,,,,,,,,,continue,keypress(Space),,,125453.60000002384,125453.10000002384,54363.359,54367.10000002384,54380.002,125501.719,,,,
trial,html.Screen,4_0_0,2023-11-17T18:23:10.593Z,,,,0,0.991146183030456,-0.9949639823722534,,,false,lh,9321.281000000003,response,-0.8979276789594874,1.2,-1.2,0.925374811016654,1.2,-1.2,low,high,,ISIC_6342224.JPG,,ISIC_4208361.JPG,26,true,0.3600000000000002,ll,keypress(f),100,false,134823.5,134823,125451.207,125453.70000004768,125501.719,134869.961,1,16,1,
sequence,flow.Sequence,4_0,2023-11-17T18:23:10.594Z,,,,,,,,,,,9321.281000000003,completion,,,,,,,low,high,,,,,,true,,,,,false,134824.40000003576,134823,125451.207,125453.70000004768,125501.719,134869.961,1,16,,
trial,html.Screen,4_1_0,2023-11-17T18:23:13.972Z,,,,0,0.796241477082623,-0.9017449335975743,,,false,lh,3332.2390000476735,response,-0.9696118525781644,1.2,-1.2,0.9244148283103414,1.2,-1.2,low,high,,ISIC_8588033.JPG,,ISIC_7927525.JPG,33,true,0.42000000000000026,ll,keypress(f),100,false,138202.5,138202.20000004768,134836.683,134824.70000004768,134869.961,138243.192,1,16,2,
sequence,flow.Sequence,4_1,2023-11-17T18:23:13.972Z,,,,,,,,,,,3332.2390000476735,completion,,,,,,,low,high,,,,,,true,,,,,false,138203.10000002384,138202.20000004768,134836.683,134824.60000002384,134869.961,138243.192,1,16,,
trial,html.Screen,4_2_0,2023-11-17T18:23:23.284Z,,,,0,0.809764442462202,-1.005337148078696,,,true,lh,9271.608000011911,response,-1.011737552725394,1.2,-1.2,0.8500530224490773,1.2,-1.2,low,high,,ISIC_2379379.JPG,,ISIC_2998367.JPG,33,true,0.42000000000000026,lh,keypress(e),100,false,147515,147514.80000001192,138209.919,138203.40000003576,138243.192,147544.639,1,16,3,
sequence,flow.Sequence,4_2,2023-11-17T18:23:23.284Z,,,,,,,,,,,9271.608000011911,completion,,,,,,,low,high,,,,,,true,,,,,false,147515.20000004768,147514.80000001192,138209.919,138203.20000004768,138243.192,147544.639,1,16,,
trial,html.Screen,4_3_0,2023-11-17T18:23:26.295Z,,,,0,0.7911024675435955,-0.7975977016137676,,,false,lh,2980.8610000000044,response,-1.2695509547992938,1.2,-1.2,0.9641099676945492,1.2,-1.2,low,high,,ISIC_5813642.JPG,,ISIC_0025841.JPG,33,true,0.42000000000000026,ll,keypress(f),100,false,150525.60000002384,150525.5,147527.962,147515.30000001192,147544.639,150550.495,1,16,4,
sequence,flow.Sequence,4_3,2023-11-17T18:23:26.295Z,,,,,,,,,,,2980.8610000000044,completion,,,,,,,low,high,,,,,,true,,,,,false,150525.90000003576,150525.5,147527.962,147515.30000001192,147544.639,150550.495,1,16,,
trial,html.Screen,4_4_0,2023-11-17T18:23:35.885Z,,,,0,1.272699544571422,1.12917997553565,,,false,ll,9565.005000000005,response,-1.6088662007838894,1.2,-1.2,-0.83166078255243,1.2,-1.2,low,low,,ISIC_0012057.JPG,,ISIC_1453671.JPG,253,true,0.42000000000000026,hh,keypress(i),100,false,160115.90000003576,160115.5,150533.827,150526,150550.495,160135.9,1,16,5,
sequence,flow.Sequence,4_4,2023-11-17T18:23:35.886Z,,,,,,,,,,,9565.005000000005,completion,,,,,,,low,low,,,,,,true,,,,,false,160116.60000002384,160115.5,150533.827,150525.90000003576,150550.495,160135.9,1,16,,
trial,html.Screen,4_5_0,2023-11-17T18:23:43.087Z,,,,0,1.247270138097585,1.1704704713504994,,,true,ll,7181.500000035769,response,-1.1653123206802332,1.2,-1.2,-1.2976858999596654,1.2,-1.2,low,low,,ISIC_0065774.JPG,,ISIC_0071508.JPG,26,true,0.15000000000000002,ll,keypress(f),100,false,167317.80000001192,167317.40000003576,160119.23,160116.80000001192,160135.9,167333.218,1,16,6,
sequence,flow.Sequence,4_5,2023-11-17T18:23:43.088Z,,,,,,,,,,,7181.500000035769,completion,,,,,,,low,low,,,,,,true,,,,,false,167318.40000003576,167317.40000003576,160119.23,160116.80000001192,160135.9,167333.218,1,16,,
trial,html.Screen,4_6_0,2023-11-17T18:23:45.725Z,,,,0,1.2282561398079586,1.210457198775374,,,true,ll,2621.7820000000065,response,-1.2024083555600384,1.2,-1.2,-1.149077673153018,1.2,-1.2,low,low,,ISIC_9141817.JPG,,ISIC_3566243.JPG,26,true,0.15000000000000002,ll,keypress(f),100,false,169955.5,169955,167316.653,167318.70000004768,167333.218,169971.684,1,16,7,
sequence,flow.Sequence,4_6,2023-11-17T18:23:45.725Z,,,,,,,,,,,2621.7820000000065,completion,,,,,,,low,low,,,,,,true,,,,,false,169956.10000002384,169955,167316.653,167318.60000002384,167333.218,169971.684,1,16,,
trial,html.Screen,4_7_0,2023-11-17T18:23:48.823Z,,,,0,1.2071341803968807,1.235960269089932,,,true,ll,3081.6160000119125,response,-1.086647361897092,1.2,-1.2,-1.1528935990320313,1.2,-1.2,low,low,,ISIC_0058174.JPG,,ISIC_3505339.JPG,26,true,0.15000000000000002,ll,keypress(f),100,false,173053.70000004768,173053.30000001192,169955.012,169956.30000001192,169971.684,173111.053,1,16,8,
sequence,flow.Sequence,4_7,2023-11-17T18:23:48.823Z,,,,,,,,,,,3081.6160000119125,completion,,,,,,,low,low,,,,,,true,,,,,false,173054.20000004768,173053.30000001192,169955.012,169956.30000001192,169971.684,173111.053,1,16,,
trial,html.Screen,4_8_0,2023-11-17T18:24:03.612Z,,,,0,-1.2331439637486756,0.9691143900156988,,,false,hl,14729.64700004767,response,0.7833710010171356,1.2,-1.2,-0.9315588090336896,1.2,-1.2,high,low,,ISIC_7877488.JPG,,ISIC_3826102.JPG,27,true,0.42000000000000026,hh,keypress(i),100,false,187841.10000002384,187840.70000004768,173061.088,173054.5,173111.053,187889.802,1,16,9,
sequence,flow.Sequence,4_8,2023-11-17T18:24:03.612Z,,,,,,,,,,,14729.64700004767,completion,,,,,,,high,low,,,,,,true,,,,,false,187841.80000001192,187840.70000004768,173061.088,173054.40000003576,173111.053,187889.802,1,16,,
trial,html.Screen,4_9_0,2023-11-17T18:24:12.197Z,,,,0,-0.8534691366511764,1.03975580494588,,,true,hl,8536.398000047688,response,0.8035152873995188,1.2,-1.2,-0.82868450251632,1.2,-1.2,high,low,,ISIC_0056788.JPG,,ISIC_0010671.JPG,27,true,0.42000000000000026,hl,keypress(j),100,false,196426.5,196426.20000004768,187839.93,187842,187889.802,196456.503,1,16,10,
sequence,flow.Sequence,4_9,2023-11-17T18:24:12.198Z,,,,,,,,,,,8536.398000047688,completion,,,,,,,high,low,,,,,,true,,,,,false,196427.20000004768,196426.20000004768,187839.93,187841.90000003576,187889.802,196456.503,1,16,,
trial,html.Screen,4_10_0,2023-11-17T18:24:14.797Z,,,,0,-1.2364994561934892,0.9174173651516624,,,true,hl,2569.397000035766,response,1.276222161935671,1.2,-1.2,-0.9657780821973284,1.2,-1.2,high,low,,ISIC_3481133.JPG,,ISIC_6710411.JPG,27,true,0.42000000000000026,hl,keypress(j),100,false,199026.40000003576,199025.90000003576,196439.841,196427.40000003576,196456.503,199061.595,1,16,11,
sequence,flow.Sequence,4_10,2023-11-17T18:24:14.797Z,,,,,,,,,,,2569.397000035766,completion,,,,,,,high,low,,,,,,true,,,,,false,199027,199025.90000003576,196439.841,196427.40000003576,196456.503,199061.595,1,16,,
trial,html.Screen,4_11_0,2023-11-17T18:24:19.841Z,,,,0,-1.2331439637486756,0.9691143900156988,,,false,hl,5008.305000035762,response,1.0022829373011404,1.2,-1.2,-0.8311726972863814,1.2,-1.2,high,low,,ISIC_7877488.JPG,,ISIC_0033287.JPG,27,true,0.42000000000000026,hh,keypress(i),100,false,204070.20000004768,204069.90000003576,199028.249,199027.30000001192,199061.595,204088.052,1,16,12,
sequence,flow.Sequence,4_11,2023-11-17T18:24:19.841Z,,,,,,,,,,,5008.305000035762,completion,,,,,,,high,low,,,,,,true,,,,,false,204070.70000004768,204069.90000003576,199028.249,199027.20000004768,199061.595,204088.052,1,16,,
trial,html.Screen,4_12_0,2023-11-17T18:24:21.944Z,,,,0,-1.2711018615747949,-1.1042234044781618,,,true,hh,2085.3480000357667,response,1.0215600067367807,1.2,-1.2,1.1866489745604327,1.2,-1.2,high,high,,ISIC_8603734.JPG,,ISIC_0000173.JPG,245,true,0.3600000000000002,hh,keypress(i),100,false,206173.80000001192,206173.40000003576,204071.451,204071,204088.052,206192.159,1,16,13,
sequence,flow.Sequence,4_12,2023-11-17T18:24:21.945Z,,,,,,,,,,,2085.3480000357667,completion,,,,,,,high,high,,,,,,true,,,,,false,206174.40000003576,206173.40000003576,204071.451,204071,204088.052,206192.159,1,16,,
trial,html.Screen,4_13_0,2023-11-17T18:24:23.826Z,,,,0,-1.1598623261077452,-1.203269031614007,,,true,hh,1863.4410000238277,response,1.1721505400949757,1.2,-1.2,1.3324676785261087,1.2,-1.2,high,high,,ISIC_0002639.JPG,,ISIC_0000167.JPG,53,true,0.15000000000000002,hh,keypress(i),100,false,208056,208055.60000002384,206175.545,206174.60000002384,206192.159,208079.379,1,16,14,
sequence,flow.Sequence,4_13,2023-11-17T18:24:23.827Z,,,,,,,,,,,1863.4410000238277,completion,,,,,,,high,high,,,,,,true,,,,,false,208056.60000002384,208055.60000002384,206175.545,206174.5,206192.159,208079.379,1,16,,
trial,html.Screen,4_14_0,2023-11-17T18:24:26.002Z,,,,0,-1.1137763092539212,-1.1599906701455132,,,true,hh,2152.3210000476975,response,1.2750452296609045,1.2,-1.2,1.1682369131232675,1.2,-1.2,high,high,,ISIC_5413788.JPG,,ISIC_0066399.JPG,53,true,0.15000000000000002,hh,keypress(i),100,false,210232,210231.70000004768,208062.523,208056.90000003576,208079.379,210250.042,1,16,15,
sequence,flow.Sequence,4_14,2023-11-17T18:24:26.003Z,,,,,,,,,,,2152.3210000476975,completion,,,,,,,high,high,,,,,,true,,,,,false,210232.5,210231.70000004768,208062.523,208056.90000003576,208079.379,210250.042,1,16,,
trial,html.Screen,4_15_0,2023-11-17T18:24:27.784Z,,,,0,-1.0789197754694622,-1.1654690806750023,,,true,hh,1763.5580000238551,response,1.188743606919222,1.2,-1.2,1.0980226451001782,1.2,-1.2,high,high,,ISIC_1576437.JPG,,ISIC_0060481.JPG,53,true,0.15000000000000002,hh,keypress(i),100,false,212013.90000003576,212013.60000002384,210233.447,210232.80000001192,210250.042,212036.848,1,16,16,
sequence,flow.Sequence,4_15,2023-11-17T18:24:27.785Z,,,,,,,,,,,1763.5580000238551,completion,,,,,,,high,high,,,,,,true,,,,,false,212014.5,212013.60000002384,210233.447,210232.70000004768,210250.042,212036.848,1,16,,
demonstration_loop,flow.Loop,4,2023-11-17T18:24:27.785Z,,,,,,,,,,,86511.88100002384,completion,,,,,,,,,,,,,,true,,,,,false,212014.90000003576,212013.60000002384,125451.207,125453.70000004768,125501.719,212036.848,1,16,,
practice_instructions,html.Screen,5,2023-11-17T18:24:45.819Z,,,,,,,,,,,18001.152000000002,response,,,,,,,,,,,,,,,,continue,keypress(Space),,,230048.30000001192,230038,212020.263,212015,212036.848,230055.248,,,,
