sender,sender_type,sender_id,timestamp,meta,,age,blockNo,c1,c2,condition,control_tolerance,correct,correctResponse,duration,ended_on,f1,f1_high,f1_low,f2,f2_high,f2_low,feature_level1,feature_level2,gender,img_left,img_reveal,img_right,n_target_images,practice,range_tolerance,response,response_action,selection_duration,staircase,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url
informed_consent,html.Screen,0,2023-11-17T22:16:55.660Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":360,""screen_width"":1920,""screen_height"":1080,""scroll_width"":945,""scroll_height"":918,""window_innerWidth"":945,""window_innerHeight"":966,""devicePixelRatio"":1}",,,,,,,,,,13408.642,response,,,,,,,,,,,,,,,,consent,click button,,,13955.5,13947.5,522.188,721.8000000119209,538.858,13768.761,,,,{}
Demography form,html.Form,1,2023-11-17T22:17:05.654Z,,,19,,,,,,,,10180.438999988079,form submission,,,,,,,,,female,,,,,,,,,,,23949.30000001192,23949.19999998808,13752.224,13955.699999988079,13768.761,23778.988,,,,
Welcome,html.Screen,2,2023-11-17T22:17:07.061Z,,,,,,,"[""asym"",""col""]",,,,1576.4120000357616,response,,,,,,,,,,,,,,,,continue,click button,,,25356,25355.400000035763,23762.281,23949.400000035763,23778.988,25163.514,,,,
demo_instructions,html.Screen,3,2023-11-17T22:17:37.973Z,,,,,,,,,,,31103.986,response,,,,,,,,,,,,,,,,continue,click button,,,56268,56267.5,25147.061,25356.100000023842,25163.514,56094.457,,,,
trial,html.Screen,4_0_0,2023-11-17T22:17:51.299Z,,,,0,1.296989496412063,-1.1425074323097002,,,true,lh,13499.44300003576,response,-1.2615315960773072,1.2,-1.2,1.194084675079932,1.2,-1.2,low,high,,ISIC_6356803.JPG,,ISIC_0010044.JPG,29,true,0.3600000000000002,lh,keypress(e),100,false,69594,69593.90000003576,56061.29,56268.19999998808,56094.457,69424.69,1,16,1,
sequence,flow.Sequence,4_0,2023-11-17T22:17:51.299Z,,,,,,,,,,,13499.44300003576,completion,,,,,,,low,high,,,,,,true,,,,,false,69594.30000001192,69593.90000003576,56061.29,56268.19999998808,56094.457,69424.69,1,16,,
trial,html.Screen,4_1_0,2023-11-17T22:17:58.532Z,,,,0,1.0748728054622358,-1.2840853987892311,,,true,lh,7401.309999999998,response,-0.8494721812820843,1.2,-1.2,1.3435429139974266,1.2,-1.2,low,high,,ISIC_0059219.JPG,,ISIC_0033585.JPG,29,true,0.3600000000000002,lh,keypress(e),100,false,76826.19999998808,76826,69407.816,69594.40000003576,69424.69,76648.434,1,16,2,
sequence,flow.Sequence,4_1,2023-11-17T22:17:58.532Z,,,,,,,,,,,7401.309999999998,completion,,,,,,,low,high,,,,,,true,,,,,false,76826.40000003576,76826,69407.816,69594.40000003576,69424.69,76648.434,1,16,,
trial,html.Screen,4_2_0,2023-11-17T22:18:02.242Z,,,,0,1.055319394932912,-1.409116680310466,,,true,lh,3887.466000035769,response,-1.1235224875125256,1.2,-1.2,0.8641223012137988,1.2,-1.2,low,high,,ISIC_6398669.JPG,,ISIC_0033901.JPG,29,true,0.3600000000000002,lh,keypress(e),100,false,80536,80535.90000003576,76631.976,76826.60000002384,76648.434,80369.005,1,16,3,
sequence,flow.Sequence,4_2,2023-11-17T22:18:02.242Z,,,,,,,,,,,3887.466000035769,completion,,,,,,,low,high,,,,,,true,,,,,false,80536.19999998808,80535.90000003576,76631.976,76826.60000002384,76648.434,80369.005,1,16,,
trial,html.Screen,4_3_0,2023-11-17T22:18:05.298Z,,,,0,0.9225524349657857,-0.929746784178986,,,true,lh,3222.395000035758,response,-1.1235224875125256,1.2,-1.2,0.8641223012137988,1.2,-1.2,low,high,,ISIC_0011077.JPG,,ISIC_0033901.JPG,29,true,0.3600000000000002,lh,keypress(e),100,false,83591.60000002384,83591.40000003576,80352.115,80536.30000001192,80369.005,83421.98,1,16,4,
sequence,flow.Sequence,4_3,2023-11-17T22:18:05.298Z,,,,,,,,,,,3222.395000035758,completion,,,,,,,low,high,,,,,,true,,,,,false,83591.80000001192,83591.40000003576,80352.115,80536.30000001192,80369.005,83421.98,1,16,,
