sender,sender_type,sender_id,timestamp,meta,,age,blockNo,c1,c2,condition,control_tolerance,correct,correctResponse,duration,ended_on,f1,f1_high,f1_low,f2,f2_high,f2_low,feature_level1,feature_level2,gender,img_left,img_reveal,img_right,n_control_images,n_target_images,practice,range_tolerance,response,response_action,selection_duration,staircase,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url
informed_consent,html.Screen,0,2023-11-20T20:22:58.719Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":360,""screen_width"":1680,""screen_height"":1050,""scroll_width"":825,""scroll_height"":888,""window_innerWidth"":825,""window_innerHeight"":936,""devicePixelRatio"":1}",,,,,,,,,,25136.783999904634,response,,,,,,,,,,,,,,,,,consent,click button,,,25852,25843.099999904633,689.603,692.1999999284744,706.316,25855.233,,,,{}
Demography form,html.Form,1,2023-11-20T20:23:04.391Z,,,19,,,,,,,,5668.767,form submission,,,,,,,,,male,,,,,,,,,,,,31524,31524,25838.581,25852.399999976158,25855.233,31516.257,,,,
Welcome,html.Screen,2,2023-11-20T20:23:40.127Z,,,,,,,"[""bor"",""col""]",,,,35742.54299995232,response,,,,,,,,,,,,,,,,,continue,click button,,,67259.29999995232,67258.79999995232,31499.748,31524.199999928474,31516.257,67269.109,,,,
demo_instructions,html.Screen,3,2023-11-20T20:24:12.919Z,,,,,,,,,,,32781.891,response,,,,,,,,,,,,,,,,,continue,click button,,,100051.59999990463,100051,67252.413,67259.39999997616,67269.109,100083.108,,,,
trial,html.Screen,4_0_0,2023-11-20T20:24:21.372Z,,,,0,-1.2194553326562725,-1.2381726989215684,,,true,hh,8421.091999928482,response,1.2219550761700546,1.2,-1.2,1.2809901875733454,1.2,-1.2,high,high,,ISIC_0068975.JPG,,ISIC_6463417.JPG,,25,true,0.14,hh,keypress(i),100,false,108504.5,108504.19999992847,100066.266,100051.69999992847,100083.108,108532.783,1,16,1,
sequence,flow.Sequence,4_0,2023-11-20T20:24:21.387Z,,,,,,,,,,,8421.091999928482,completion,,,,,,,high,high,,,,,,,true,,,,,false,108520.19999992847,108504.19999992847,100066.266,100051.69999992847,100083.108,108532.783,1,16,,
trial,html.Screen,4_1_0,2023-11-20T20:24:28.293Z,,,,0,-1.1392972253022884,-1.208510423375335,,,true,hh,6892.5169999523205,response,1.1989130276493527,1.2,-1.2,1.2666195460149832,1.2,-1.2,high,high,,ISIC_0046526.JPG,,ISIC_0031705.JPG,,25,true,0.14,hh,keypress(i),100,false,115425.5,115425.29999995232,108516.066,108520.39999997616,108532.783,115446.147,1,16,2,
sequence,flow.Sequence,4_1,2023-11-20T20:24:28.293Z,,,,,,,,,,,6892.5169999523205,completion,,,,,,,high,high,,,,,,,true,,,,,false,115425.69999992847,115425.29999995232,108516.066,108520.39999997616,108532.783,115446.147,1,16,,
trial,html.Screen,4_2_0,2023-11-20T20:24:35.021Z,,,,0,-1.2118207001489876,-1.3164676315545727,,,true,hh,6706.353000000003,response,1.3379750533585932,1.2,-1.2,1.1671342614509763,1.2,-1.2,high,high,,ISIC_0066476.JPG,,ISIC_0063556.JPG,,25,true,0.14,hh,keypress(i),100,false,122152.79999995232,122152.5,115429.465,115425.79999995232,115446.147,122176.107,1,16,3,
sequence,flow.Sequence,4_2,2023-11-20T20:24:35.021Z,,,,,,,,,,,6706.353000000003,completion,,,,,,,high,high,,,,,,,true,,,,,false,122153.19999992847,122152.5,115429.465,115425.69999992847,115446.147,122176.107,1,16,,
