sender,sender_type,sender_id,timestamp,meta,,age,blockNo,c1,c2,condition,control_tolerance,correct,correctResponse,duration,ended_on,f1,f1_high,f1_low,f2,f2_high,f2_low,feature_level1,feature_level2,gender,img_left,img_reveal,img_right,n_control_images,n_target_images,practice,range_tolerance,response,response_action,selection_duration,staircase,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url
informed_consent,html.Screen,0,2024-03-07T15:58:34.937Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":360,""screen_width"":2560,""screen_height"":1440,""scroll_width"":1265,""scroll_height"":1278,""window_innerWidth"":1265,""window_innerHeight"":1326,""devicePixelRatio"":1}",,,,,,,,,,71008.90000019074,response,,,,,,,,,,,,,,,,,consent,click button,,,71501.80000019073,71492.30000019073,466.7,568.1999998092651,483.4,71425.3,,,,{}
Demography form,html.Form,1,2024-03-07T15:58:46.497Z,,,19,,,,,,,,11636.199999999997,form submission,,,,,,,,,female,,,,,,,,,,,,83061.69999980927,83061.5,71408.9,71502.0999994278,71425.3,82968.3,,,,
Welcome,html.Screen,2,2024-03-07T15:59:52.240Z,,,,,,,"[""bor"",""col""]",,,,65835.89999980926,response,,,,,,,,,,,,,,,,,continue,click button,,,148804.80000019073,148804.19999980927,82951.998,83061.80000019073,82968.3,148722.8,,,,
demo_instructions,html.Screen,3,2024-03-07T16:00:29.319Z,,,,,,,,,,,37161.29999942781,response,,,,,,,,,,,,,,,,,continue,click button,,,185884.80000019073,185884.0999994278,148706.166,148805,148722.8,185803.228,,,,
trial,html.Screen,4_0_0,2024-03-07T16:00:42.541Z,,,,0,-1.1441767540243375,-1.0949087392471728,,,false,hh,13302.471999809262,response,1.2541318165695772,1.2,-1.2,1.085289936617366,1.2,-1.2,high,high,,ISIC_0054146.JPG,,ISIC_4277207.JPG,,25,true,0.14,ll,keypress(f),100,false,199105.89999961853,199105.69999980927,185803.228,185884.89999961853,185803.228,199030.6,1,16,1,
sequence,flow.Sequence,4_0,2024-03-07T16:00:42.541Z,,,,,,,,,,,13302.471999809262,completion,,,,,,,high,high,,,,,,,true,,,,,false,199106.0999994278,199105.69999980927,185803.228,185884.89999961853,185803.228,199030.6,1,16,,
trial,html.Screen,4_1_0,2024-03-07T16:00:54.401Z,,,,0,-1.1243896694621007,-1.1772340944704969,,,true,hh,11935.700000190729,response,1.2724293858920366,1.2,-1.2,1.149360738769835,1.2,-1.2,high,high,,ISIC_0062765.JPG,,ISIC_1264725.JPG,,25,true,0.14,hh,keypress(i),100,false,210966.39999961853,210966.30000019073,199014.3,199106.19999980927,199030.6,210890.3,1,16,2,
sequence,flow.Sequence,4_1,2024-03-07T16:00:54.401Z,,,,,,,,,,,11935.700000190729,completion,,,,,,,high,high,,,,,,,true,,,,,false,210966.69999980927,210966.30000019073,199014.3,199106.19999980927,199030.6,210890.3,1,16,,
trial,html.Screen,4_2_0,2024-03-07T16:01:03.495Z,,,,0,-1.1746004947382946,-1.2207657619249948,,,true,hh,9169.899999809277,response,1.3379750533585932,1.2,-1.2,1.1671342614509763,1.2,-1.2,high,high,,ISIC_0012069.JPG,,ISIC_0063556.JPG,,25,true,0.14,hh,keypress(i),100,false,220060.69999980927,220060.19999980927,210873.832,210966.80000019073,210890.3,219981.6,1,16,3,
sequence,flow.Sequence,4_2,2024-03-07T16:01:03.496Z,,,,,,,,,,,9169.899999809277,completion,,,,,,,high,high,,,,,,,true,,,,,false,220061.5,220060.19999980927,210873.832,210966.80000019073,210890.3,219981.6,1,16,,
trial,html.Screen,4_3_0,2024-03-07T16:01:08.079Z,,,,0,-1.2014901828022857,-1.1484096197304636,,,true,hh,4662.700000190729,response,1.1870093485714288,1.2,-1.2,1.3339880978442629,1.2,-1.2,high,high,,ISIC_0067808.JPG,,ISIC_8592235.JPG,,25,true,0.14,hh,keypress(i),100,false,224644.69999980927,224644.30000019073,219964.932,220061.80000019073,219981.6,224568.5,1,16,4,
sequence,flow.Sequence,4_3,2024-03-07T16:01:08.080Z,,,,,,,,,,,4662.700000190729,completion,,,,,,,high,high,,,,,,,true,,,,,false,224645.19999980927,224644.30000019073,219964.932,220061.69999980927,219981.6,224568.5,1,16,,
trial,html.Screen,4_4_0,2024-03-07T16:01:13.366Z,,,,0,1.2100527057059796,1.2159112471537263,,,true,ll,5362.699999809265,response,-1.0865209011322887,1.2,-1.2,-1.1401461171952545,1.2,-1.2,low,low,,ISIC_0008055.JPG,,ISIC_0016145.JPG,,30,true,0.13,ll,keypress(f),100,false,229931.5,229931.19999980927,224552.03,224645.30000019073,224568.5,229856.2,1,16,5,
sequence,flow.Sequence,4_4,2024-03-07T16:01:13.367Z,,,,,,,,,,,5362.699999809265,completion,,,,,,,low,low,,,,,,,true,,,,,false,229932.0999994278,229931.19999980927,224552.03,224645.30000019073,224568.5,229856.2,1,16,,
trial,html.Screen,4_5_0,2024-03-07T16:01:18.464Z,,,,0,1.2946277435220357,1.255157480204324,,,true,ll,5172.699999618519,response,-1.2033647433750492,1.2,-1.2,-1.0718012192341555,1.2,-1.2,low,low,,ISIC_1870309.JPG,,ISIC_0061606.JPG,,40,true,0.14,ll,keypress(f),100,false,235029.19999980927,235028.89999961853,229839.698,229932.39999961853,229856.2,234943.9,1,16,6,
sequence,flow.Sequence,4_5,2024-03-07T16:01:18.464Z,,,,,,,,,,,5172.699999618519,completion,,,,,,,low,low,,,,,,,true,,,,,false,235029.69999980927,235028.89999961853,229839.698,229932.30000019073,229856.2,234943.9,1,16,,
trial,html.Screen,4_6_0,2024-03-07T16:01:23.097Z,,,,0,1.2219550761700546,1.2809901875733454,,,true,ll,4718.400000190741,response,-1.060922596470156,1.2,-1.2,-1.152385059054538,1.2,-1.2,low,low,,ISIC_6463417.JPG,,ISIC_0067719.JPG,,40,true,0.14,ll,keypress(f),100,false,239662.69999980927,239662.30000019073,234927.266,235029.89999961853,234943.9,239581.2,1,16,7,
sequence,flow.Sequence,4_6,2024-03-07T16:01:23.098Z,,,,,,,,,,,4718.400000190741,completion,,,,,,,low,low,,,,,,,true,,,,,false,239663.19999980927,239662.30000019073,234927.266,235029.80000019073,234943.9,239581.2,1,16,,
trial,html.Screen,4_7_0,2024-03-07T16:01:27.297Z,,,,0,1.2219550761700546,1.2809901875733454,,,true,ll,4281.199999618519,response,-1.1936751736668425,1.2,-1.2,-1.2584308630745344,1.2,-1.2,low,low,,ISIC_6463417.JPG,,ISIC_0061265.JPG,,40,true,0.14,ll,keypress(f),100,false,243862.5,243862.39999961853,239564.432,239663.39999961853,239581.2,243784.2,1,16,8,
