sender,sender_type,sender_id,timestamp,meta,,age,blockNo,c1,c2,condition,control_tolerance,correct,correctResponse,duration,ended_on,f1,f1_high,f1_low,f2,f2_high,f2_low,feature_level1,feature_level2,gender,img_left,img_reveal,img_right,n_control_images,n_target_images,practice,range_tolerance,response,response_action,selection_duration,staircase,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url
informed_consent,html.Screen,0,2023-11-20T20:34:54.051Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":360,""screen_width"":1920,""screen_height"":1080,""scroll_width"":945,""scroll_height"":918,""window_innerWidth"":945,""window_innerHeight"":966,""devicePixelRatio"":1}",,,,,,,,,,34900.087,response,,,,,,,,,,,,,,,,,consent,click button,,,35531.89999997616,35523,606.252,841.1000000238419,622.913,35307.668,,,,{}
Demography form,html.Form,1,2023-11-20T20:35:07.372Z,,,22,,,,,,,,13544.23199997616,form submission,,,,,,,,,male,,,,,,,,,,,,48852,48851.89999997616,35291.01,35532.199999928474,35307.668,48637.676,,,,
Welcome,html.Screen,2,2023-11-20T20:35:28.660Z,,,,,,,"[""asym"",""col""]",,,,21501.023999928475,response,,,,,,,,,,,,,,,,,continue,click button,,,70139.29999995232,70138.69999992847,48621.011,48852.10000002384,48637.676,69925.702,,,,
demo_instructions,html.Screen,3,2023-11-20T20:35:45.924Z,,,,,,,,,,,17476.99799992847,response,,,,,,,,,,,,,,,,,continue,click button,,,87403.39999997616,87402.69999992847,69908.912,70139.39999997616,69925.702,87192.932,,,,
trial,html.Screen,4_0_0,2023-11-20T20:35:51.654Z,,,,0,-1.2289750544294995,-1.3003764624334877,,,false,hh,5940.967999976157,response,1.073296525451802,1.2,-1.2,1.3454282740421717,1.2,-1.2,high,high,,ISIC_0054167.JPG,,ISIC_5787312.JPG,,25,true,0.15000000000000002,ll,keypress(f),100,false,93134.10000002384,93133.89999997616,87176.35,87403.5,87192.932,92932.041,1,16,1,
sequence,flow.Sequence,4_0,2023-11-20T20:35:51.664Z,,,,,,,,,,,5940.967999976157,completion,,,,,,,high,high,,,,,,,true,,,,,false,93143.60000002384,93133.89999997616,87176.35,87403.5,87192.932,92932.041,1,16,,
trial,html.Screen,4_1_0,2023-11-20T20:35:59.048Z,,,,0,-1.194799101954455,-1.2071632388858642,,,true,hh,7595.158999928477,response,1.1638334638021437,1.2,-1.2,1.0846635401396965,1.2,-1.2,high,high,,ISIC_4347535.JPG,,ISIC_4718313.JPG,,25,true,0.15000000000000002,hh,keypress(i),100,false,100527.39999997616,100527.19999992847,92915.349,93143.69999992847,92932.041,100322.873,1,16,2,
sequence,flow.Sequence,4_1,2023-11-20T20:35:59.048Z,,,,,,,,,,,7595.158999928477,completion,,,,,,,high,high,,,,,,,true,,,,,false,100527.69999992847,100527.19999992847,92915.349,93143.69999992847,92932.041,100322.873,1,16,,
trial,html.Screen,4_2_0,2023-11-20T20:36:06.686Z,,,,0,-1.2974483548597415,-1.2071506593281005,,,true,hh,7842.826999928468,response,1.1990772227054871,1.2,-1.2,1.1224329926844498,1.2,-1.2,high,high,,ISIC_0011007.JPG,,ISIC_3425388.JPG,,25,true,0.15000000000000002,hh,keypress(i),100,false,108166,108165.69999992847,100306.078,100527.79999995232,100322.873,107963.868,1,16,3,
sequence,flow.Sequence,4_2,2023-11-20T20:36:06.687Z,,,,,,,,,,,7842.826999928468,completion,,,,,,,high,high,,,,,,,true,,,,,false,108166.39999997616,108165.69999992847,100306.078,100527.69999992847,100322.873,107963.868,1,16,,
trial,html.Screen,4_3_0,2023-11-20T20:36:11.287Z,,,,0,-1.2232482867978696,-1.2451219760556858,,,true,hh,4802.931999952314,response,1.1363600109870835,1.2,-1.2,1.295816345369928,1.2,-1.2,high,high,,ISIC_0030889.JPG,,ISIC_0026141.JPG,,25,true,0.15000000000000002,hh,keypress(i),100,false,112767,112766.79999995232,107947.073,108166.60000002384,107963.868,112568.352,1,16,4,
sequence,flow.Sequence,4_3,2023-11-20T20:36:11.288Z,,,,,,,,,,,4802.931999952314,completion,,,,,,,high,high,,,,,,,true,,,,,false,112767.19999992847,112766.79999995232,107947.073,108166.5,107963.868,112568.352,1,16,,
trial,html.Screen,4_4_0,2023-11-20T20:36:16.446Z,,,,0,1.2200968917423711,1.3183466064109373,,,true,ll,5356.748000023843,response,-1.1474466950560966,1.2,-1.2,-1.173734476257662,1.2,-1.2,low,low,,ISIC_3624318.JPG,,ISIC_5216586.JPG,,27,true,0.12,ll,keypress(f),100,false,117925.29999995232,117925.10000002384,112551.639,112767.39999997616,112568.352,117723.476,1,16,5,
sequence,flow.Sequence,4_4,2023-11-20T20:36:16.447Z,,,,,,,,,,,5356.748000023843,completion,,,,,,,low,low,,,,,,,true,,,,,false,117925.60000002384,117925.10000002384,112551.639,112767.29999995232,112568.352,117723.476,1,16,,
trial,html.Screen,4_5_0,2023-11-20T20:36:23.173Z,,,,0,1.3045229691102764,1.1781544075681951,,,true,ll,6928.024000000005,response,-1.078286816527963,1.2,-1.2,-1.1255116193013075,1.2,-1.2,low,low,,ISIC_6148533.JPG,,ISIC_0066213.JPG,,41,true,0.15000000000000002,ll,keypress(f),100,false,124651.79999995232,124651.5,117706.886,117925.69999992847,117723.476,124447.135,1,16,6,
sequence,flow.Sequence,4_5,2023-11-20T20:36:23.173Z,,,,,,,,,,,6928.024000000005,completion,,,,,,,low,low,,,,,,,true,,,,,false,124652,124651.5,117706.886,117925.69999992847,117723.476,124447.135,1,16,,
trial,html.Screen,4_6_0,2023-11-20T20:36:29.789Z,,,,0,1.073296525451802,1.3454282740421717,,,true,ll,6820.965000023847,response,-1.2289750544294995,1.2,-1.2,-1.3003764624334877,1.2,-1.2,low,low,,ISIC_5787312.JPG,,ISIC_0054167.JPG,,41,true,0.15000000000000002,ll,keypress(f),100,false,131268.29999995232,131268.10000002384,124430.183,124652.19999992847,124447.135,131070.197,1,16,7,
sequence,flow.Sequence,4_6,2023-11-20T20:36:29.789Z,,,,,,,,,,,6820.965000023847,completion,,,,,,,low,low,,,,,,,true,,,,,false,131268.5,131268.10000002384,124430.183,124652.10000002384,124447.135,131070.197,1,16,,
trial,html.Screen,4_7_0,2023-11-20T20:36:33.223Z,,,,0,1.1604734171556077,1.0789312625280616,,,true,ll,3631.702999976158,response,-1.1227373144244253,1.2,-1.2,-1.1886610799377713,1.2,-1.2,low,low,,ISIC_3950753.JPG,,ISIC_0059506.JPG,,41,true,0.15000000000000002,ll,keypress(f),100,false,134702.10000002384,134701.89999997616,131053.643,131268.69999992847,131070.197,134506.92,1,16,8,
sequence,flow.Sequence,4_7,2023-11-20T20:36:33.223Z,,,,,,,,,,,3631.702999976158,completion,,,,,,,low,low,,,,,,,true,,,,,false,134702.39999997616,134701.89999997616,131053.643,131268.69999992847,131070.197,134506.92,1,16,,
trial,html.Screen,4_8_0,2023-11-20T20:36:45.617Z,,,,0,0.8644465729542988,-0.8679598285079457,,,true,lh,12589.180000023829,response,-0.8709576717420565,1.2,-1.2,1.2795156779072283,1.2,-1.2,low,high,,ISIC_6718969.JPG,,ISIC_1925632.JPG,,26,true,0.3300000000000002,lh,keypress(e),100,false,147096.5,147096.10000002384,134490.3,134702.39999997616,134506.92,146902.712,1,16,9,
sequence,flow.Sequence,4_8,2023-11-20T20:36:45.618Z,,,,,,,,,,,12589.180000023829,completion,,,,,,,low,high,,,,,,,true,,,,,false,147097.10000002384,147096.10000002384,134490.3,134702.39999997616,134506.92,146902.712,1,16,,
