sender,sender_type,sender_id,timestamp,meta,,age,blockNo,c1,c2,condition,control_tolerance,correct,correctResponse,duration,ended_on,f1,f1_high,f1_low,f2,f2_high,f2_low,feature_level1,feature_level2,gender,img_left,img_reveal,img_right,n_control_images,n_target_images,practice,range_tolerance,response,response_action,selection_duration,staircase,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url
informed_consent,html.Screen,0,2024-03-07T17:09:33.199Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":360,""screen_width"":2560,""screen_height"":1440,""scroll_width"":1265,""scroll_height"":1278,""window_innerWidth"":1265,""window_innerHeight"":1326,""devicePixelRatio"":1}",,,,,,,,,,81813.89999999404,response,,,,,,,,,,,,,,,,,consent,click button,,,82349.29999998212,82339.59999999404,509,639,525.7,82226.626,,,,{}
Demography form,html.Form,1,2024-03-07T17:09:40.007Z,,,19,,,,,,,,6930.273999976154,form submission,,,,,,,,,female,,,,,,,,,,,,89157.09999999404,89156.89999997616,82226.626,82349.5,82226.626,89032.294,,,,
Welcome,html.Screen,2,2024-03-07T17:10:37.693Z,,,,,,,"[""bor"",""col""]",,,,57810.605999976164,response,,,,,,,,,,,,,,,,,continue,click button,,,146843.5,146842.89999997616,89032.294,89157.19999998808,89032.294,146746.2,,,,
demo_instructions,html.Screen,3,2024-03-07T17:10:51.709Z,,,,,,,,,,,14112.999999988067,response,,,,,,,,,,,,,,,,,continue,click button,,,160859.79999998212,160859.19999998808,146729.6,146843.59999999404,146746.2,160757.988,,,,
trial,html.Screen,4_0_0,2024-03-07T17:11:02.500Z,,,,0,-1.1195710731537871,-1.1961732733209125,,,true,hh,10891.911999976146,response,1.1684835186766898,1.2,-1.2,1.2921331918483707,1.2,-1.2,high,high,,ISIC_0067170.JPG,,ISIC_5920470.JPG,,25,true,0.14,hh,keypress(i),100,false,171650.5,171649.89999997616,160757.988,160860,160757.988,171550.4,1,16,1,
sequence,flow.Sequence,4_0,2024-03-07T17:11:02.501Z,,,,,,,,,,,10891.911999976146,completion,,,,,,,high,high,,,,,,,true,,,,,false,171651.19999998808,171649.89999997616,160757.988,160860,160757.988,171550.4,1,16,,
trial,html.Screen,4_1_0,2024-03-07T17:11:08.829Z,,,,0,-1.266079261381142,-1.312161506160336,,,true,hh,6428.100000000006,response,1.274417010249866,1.2,-1.2,1.0725495669014795,1.2,-1.2,high,high,,ISIC_0065449.JPG,,ISIC_8849004.JPG,,25,true,0.14,hh,keypress(i),100,false,177978.89999997616,177978.5,171533.832,171651.39999997616,171550.4,177872.1,1,16,2,
sequence,flow.Sequence,4_1,2024-03-07T17:11:08.829Z,,,,,,,,,,,6428.100000000006,completion,,,,,,,high,high,,,,,,,true,,,,,false,177979.69999998808,177978.5,171533.832,171651.39999997616,171550.4,177872.1,1,16,,
trial,html.Screen,4_2_0,2024-03-07T17:11:14.806Z,,,,0,-1.2118207001489876,-1.3164676315545727,,,true,hh,6084.499999994034,response,1.274417010249866,1.2,-1.2,1.0725495669014795,1.2,-1.2,high,high,,ISIC_0066476.JPG,,ISIC_8849004.JPG,,25,true,0.14,hh,keypress(i),100,false,183957.09999999404,183956.59999999404,177855.732,177979.89999997616,177872.1,183860.3,1,16,3,
sequence,flow.Sequence,4_2,2024-03-07T17:11:14.807Z,,,,,,,,,,,6084.499999994034,completion,,,,,,,high,high,,,,,,,true,,,,,false,183957.79999998212,183956.59999999404,177855.732,177979.89999997616,177872.1,183860.3,1,16,,
