sender,sender_type,sender_id,timestamp,meta,,age,blockNo,c1,c2,condition,control_tolerance,correct,correctResponse,duration,ended_on,f1,f1_high,f1_low,f2,f2_high,f2_low,feature_level1,feature_level2,gender,img_left,img_reveal,img_right,n_control_images,n_target_images,practice,range_tolerance,response,response_action,selection_duration,staircase,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url
informed_consent,html.Screen,0,2023-11-20T17:38:17.229Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":360,""screen_width"":1920,""screen_height"":1080,""scroll_width"":945,""scroll_height"":918,""window_innerWidth"":945,""window_innerHeight"":966,""devicePixelRatio"":1}",,,,,,,,,,58298.812999904636,response,,,,,,,,,,,,,,,,,consent,click button,,,58876.199999928474,58869.09999990463,553.631,545.3999999761581,570.287,58888.232,,,,{}
Demography form,html.Form,1,2023-11-20T17:38:25.957Z,,,19,,,,,,,,8715.767999999996,form submission,,,,,,,,,female,,,,,,,,,,,,67604.19999992847,67604,58853.548,58876.39999997616,58888.232,67603.557,,,,
Welcome,html.Screen,2,2023-11-20T17:38:52.839Z,,,,,,,"[""bor"",""col""]",,,,26881.742999952316,response,,,,,,,,,,,,,,,,,continue,click button,,,94486.09999990463,94485.29999995232,67587.053,67604.29999995232,67603.557,94503.926,,,,
demo_instructions,html.Screen,3,2023-11-20T17:39:37.375Z,,,,,,,,,,,44517.47399997615,response,,,,,,,,,,,,,,,,,continue,click button,,,139022.19999992847,139021.39999997616,94470.616,94486.29999995232,94503.926,139036.916,,,,
trial,html.Screen,4_0_0,2023-11-20T17:39:48.872Z,,,,0,-1.071312313440387,-1.0935391476164529,,,true,hh,11481.683999904635,response,1.2253191093367526,1.2,-1.2,1.241905252673026,1.2,-1.2,high,high,,ISIC_0063680.JPG,,ISIC_1195689.JPG,,25,true,0.14,hh,keypress(i),100,false,150518.79999995232,150518.59999990463,139020.172,139022.39999997616,139036.916,150536.87,1,16,1,
sequence,flow.Sequence,4_0,2023-11-20T17:39:48.872Z,,,,,,,,,,,11481.683999904635,completion,,,,,,,high,high,,,,,,,true,,,,,false,150518.89999997616,150518.59999990463,139020.172,139022.39999997616,139036.916,150536.87,1,16,,
trial,html.Screen,4_1_0,2023-11-20T17:40:02.477Z,,,,0,-1.236306205926646,-1.116612676102794,,,true,hh,13587.329999928479,response,1.1409143352872226,1.2,-1.2,1.1323007949069106,1.2,-1.2,high,high,,ISIC_0054341.JPG,,ISIC_0030291.JPG,,25,true,0.14,hh,keypress(i),100,false,164124.39999997616,164124.19999992847,150520.134,150519,150536.87,164153.705,1,16,2,
sequence,flow.Sequence,4_1,2023-11-20T17:40:02.477Z,,,,,,,,,,,13587.329999928479,completion,,,,,,,high,high,,,,,,,true,,,,,false,164124.59999990463,164124.19999992847,150520.134,150519,150536.87,164153.705,1,16,,
trial,html.Screen,4_2_0,2023-11-20T17:40:14.322Z,,,,0,-1.136677654701082,-1.2647850993872314,,,true,hh,11815.494999928487,response,1.109799097093339,1.2,-1.2,1.091507924157762,1.2,-1.2,high,high,,ISIC_0015436.JPG,,ISIC_0765584.JPG,,25,true,0.14,hh,keypress(i),100,false,175969.29999995232,175969.19999992847,164137.036,164124.59999990463,164153.705,175987.068,1,16,3,
sequence,flow.Sequence,4_2,2023-11-20T17:40:14.322Z,,,,,,,,,,,11815.494999928487,completion,,,,,,,high,high,,,,,,,true,,,,,false,175969.5,175969.19999992847,164137.036,164124.59999990463,164153.705,175987.068,1,16,,
