sender,sender_type,sender_id,timestamp,meta,,age,blockNo,c1,c2,condition,control_tolerance,correct,correctResponse,duration,ended_on,f1,f1_high,f1_low,f2,f2_high,f2_low,feature_level1,feature_level2,gender,img_left,img_reveal,img_right,n_control_images,n_target_images,practice,range_tolerance,response,response_action,selection_duration,staircase,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url
informed_consent,html.Screen,0,2023-11-20T20:23:01.989Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":360,""screen_width"":1920,""screen_height"":1080,""scroll_width"":945,""scroll_height"":918,""window_innerWidth"":945,""window_innerHeight"":966,""devicePixelRatio"":1}",,,,,,,,,,37531.18399997616,response,,,,,,,,,,,,,,,,,consent,click button,,,38089.300000071526,38082.89999997616,535.019,693.2000000476837,551.716,37951.789,,,,{}
Demography form,html.Form,1,2023-11-20T20:23:24.430Z,,,26,,,,,,,,22577.311000023845,form submission,,,,,,,,,male,,,,,,,,,,,,60529.200000047684,60529.10000002384,37935.007,38089.5,37951.789,60401.66,,,,
Welcome,html.Screen,2,2023-11-20T20:24:05.985Z,,,,,,,"[""asym"",""bor""]",,,,41681.84,response,,,,,,,,,,,,,,,,,continue,click button,,,102084,102083.5,60384.945,60529.300000071526,60401.66,101951.933,,,,
demo_instructions,html.Screen,3,2023-11-20T20:24:57.970Z,,,,,,,,,,,52115.96699997615,response,,,,,,,,,,,,,,,,,continue,click button,,,154068.39999997616,154067.89999997616,101935.099,102084.10000002384,101951.933,153934.826,,,,
trial,html.Screen,4_0_0,2023-11-20T20:25:13.569Z,,,,0,-1.2071341803968807,-1.235960269089932,,,true,hh,15733.173999999999,response,1.057008495826831,1.2,-1.2,1.1278122585028287,1.2,-1.2,high,high,,ISIC_0058174.JPG,,ISIC_2819798.JPG,,26,true,0.15000000000000002,hh,keypress(i),100,false,169668.30000007153,169668,153918.291,154068.39999997616,153934.826,169551.526,1,16,1,
sequence,flow.Sequence,4_0,2023-11-20T20:25:13.575Z,,,,,,,,,,,15733.173999999999,completion,,,,,,,high,high,,,,,,,true,,,,,false,169674.10000002384,169668,153918.291,154068.39999997616,153934.826,169551.526,1,16,,
trial,html.Screen,4_1_0,2023-11-20T20:25:20.605Z,,,,0,-1.185875658992962,-1.2635548590325487,,,true,hh,7151.973999999987,response,1.0858641668099058,1.2,-1.2,1.1638942560200525,1.2,-1.2,high,high,,ISIC_0011703.JPG,,ISIC_5439597.JPG,,26,true,0.15000000000000002,hh,keypress(i),100,false,176703.80000007153,176703.5,169535.126,169674.10000002384,169551.526,176584.808,1,16,2,
sequence,flow.Sequence,4_1,2023-11-20T20:25:20.605Z,,,,,,,,,,,7151.973999999987,completion,,,,,,,high,high,,,,,,,true,,,,,false,176703.89999997616,176703.5,169535.126,169674.10000002384,169551.526,176584.808,1,16,,
trial,html.Screen,4_2_0,2023-11-20T20:25:24.403Z,,,,0,-1.247270138097585,-1.1704704713504994,,,true,hh,3916.792000023852,response,1.2711018615747949,1.2,-1.2,1.1042234044781618,1.2,-1.2,high,high,,ISIC_0065774.JPG,,ISIC_8603734.JPG,,26,true,0.15000000000000002,hh,keypress(i),100,false,180501.80000007153,180501.60000002384,176568.334,176704,176584.808,180384.995,1,16,3,
sequence,flow.Sequence,4_2,2023-11-20T20:25:24.403Z,,,,,,,,,,,3916.792000023852,completion,,,,,,,high,high,,,,,,,true,,,,,false,180502,180501.60000002384,176568.334,176704,176584.808,180384.995,1,16,,
trial,html.Screen,4_3_0,2023-11-20T20:25:27.016Z,,,,0,-1.1877026569952844,-1.1604367569896263,,,true,hh,2729.904999976163,response,1.1210325063849345,1.2,-1.2,1.1498648320956202,1.2,-1.2,high,high,,ISIC_0064589.JPG,,ISIC_0032162.JPG,,26,true,0.15000000000000002,hh,keypress(i),100,false,183115.10000002384,183114.89999997616,180368.4,180502,180384.995,183001.564,1,16,4,
sequence,flow.Sequence,4_3,2023-11-20T20:25:27.016Z,,,,,,,,,,,2729.904999976163,completion,,,,,,,high,high,,,,,,,true,,,,,false,183115.30000007153,183114.89999997616,180368.4,180502,180384.995,183001.564,1,16,,
trial,html.Screen,4_4_0,2023-11-20T20:25:37.503Z,,,,0,1.2711018615747949,1.1042234044781618,,,true,ll,10599.835999976145,response,-1.152619213055059,1.2,-1.2,-1.1117876838408909,1.2,-1.2,low,low,,ISIC_8603734.JPG,,ISIC_0061915.JPG,,30,true,0.1,ll,keypress(f),100,false,193601.60000002384,193601.39999997616,182984.972,183115.39999997616,183001.564,193485.001,1,16,5,
sequence,flow.Sequence,4_4,2023-11-20T20:25:37.503Z,,,,,,,,,,,10599.835999976145,completion,,,,,,,low,low,,,,,,,true,,,,,false,193601.70000004768,193601.39999997616,182984.972,183115.39999997616,183001.564,193485.001,1,16,,
trial,html.Screen,4_5_0,2023-11-20T20:25:40.739Z,,,,0,1.086647361897092,1.1528935990320313,,,true,ll,3352.5990000238526,response,-1.3188821610161792,1.2,-1.2,-1.1433456871226346,1.2,-1.2,low,low,,ISIC_3505339.JPG,,ISIC_0030798.JPG,,53,true,0.15000000000000002,ll,keypress(f),100,false,196837.80000007153,196837.60000002384,193468.561,193601.80000007153,193485.001,196718.103,1,16,6,
sequence,flow.Sequence,4_5,2023-11-20T20:25:40.739Z,,,,,,,,,,,3352.5990000238526,completion,,,,,,,low,low,,,,,,,true,,,,,false,196837.89999997616,196837.60000002384,193468.561,193601.80000007153,193485.001,196718.103,1,16,,
trial,html.Screen,4_6_0,2023-11-20T20:25:44.216Z,,,,0,1.2012395086389958,1.0618985767073823,,,true,ll,3596.2969999761553,response,-1.152619213055059,1.2,-1.2,-1.1117876838408909,1.2,-1.2,low,low,,ISIC_9876004.JPG,,ISIC_0061915.JPG,,53,true,0.15000000000000002,ll,keypress(f),100,false,200314.60000002384,200314.39999997616,196701.442,196838,196718.103,200184.96,1,16,7,
sequence,flow.Sequence,4_6,2023-11-20T20:25:44.216Z,,,,,,,,,,,3596.2969999761553,completion,,,,,,,low,low,,,,,,,true,,,,,false,200314.80000007153,200314.39999997616,196701.442,196838,196718.103,200184.96,1,16,,
trial,html.Screen,4_7_0,2023-11-20T20:25:55.788Z,,,,0,1.0858641668099058,1.1638942560200525,,,true,ll,11701.939999976166,response,-1.2631894117279046,1.2,-1.2,-1.0916958871221865,1.2,-1.2,low,low,,ISIC_5439597.JPG,,ISIC_0065748.JPG,,53,true,0.15000000000000002,ll,keypress(f),100,false,211887,211886.89999997616,200168.383,200314.80000007153,200184.96,211768.539,1,16,8,
sequence,flow.Sequence,4_7,2023-11-20T20:25:55.788Z,,,,,,,,,,,11701.939999976166,completion,,,,,,,low,low,,,,,,,true,,,,,false,211887.20000004768,211886.89999997616,200168.383,200314.80000007153,200184.96,211768.539,1,16,,
trial,html.Screen,4_8_0,2023-11-20T20:26:11.565Z,,,,0,1.2075172235545184,-0.9116724966267612,,,true,lh,15895.360999976168,response,-0.7809949855371787,1.2,-1.2,0.8493861117004308,1.2,-1.2,low,high,,ISIC_0024235.JPG,,ISIC_7450481.JPG,,27,true,0.42000000000000026,lh,keypress(e),100,false,227664.10000002384,227663.89999997616,211751.431,211887.20000004768,211768.539,227534.797,1,16,9,
sequence,flow.Sequence,4_8,2023-11-20T20:26:11.566Z,,,,,,,,,,,15895.360999976168,completion,,,,,,,low,high,,,,,,,true,,,,,false,227664.39999997616,227663.89999997616,211751.431,211887.20000004768,211768.539,227534.797,1,16,,
trial,html.Screen,4_9_0,2023-11-20T20:26:27.291Z,,,,0,0.858338058340649,-0.9540612223480284,,,true,lh,15855.102999976167,response,-0.8655167308525522,1.2,-1.2,0.9298580423306444,1.2,-1.2,low,high,,ISIC_8922893.JPG,,ISIC_4603706.JPG,,27,true,0.42000000000000026,lh,keypress(e),100,false,243390,243389.89999997616,227518.124,227664.39999997616,227534.797,243268.339,1,16,10,
sequence,flow.Sequence,4_9,2023-11-20T20:26:27.291Z,,,,,,,,,,,15855.102999976167,completion,,,,,,,low,high,,,,,,,true,,,,,false,243390.10000002384,243389.89999997616,227518.124,227664.39999997616,227534.797,243268.339,1,16,,
