sender,sender_type,sender_id,timestamp,meta,,age,blockNo,c1,c2,condition,control_tolerance,correct,correctResponse,duration,ended_on,f1,f1_high,f1_low,f2,f2_high,f2_low,feature_level1,feature_level2,gender,img_left,img_reveal,img_right,n_control_images,n_target_images,practice,range_tolerance,response,response_action,selection_duration,staircase,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url
informed_consent,html.Screen,0,2024-03-19T18:52:09.513Z,"{""labjs_version"":""20.2.4"",""labjs_build"":{""flavor"":""development"",""commit"":""f5b4a49f956347addd546a832a3327688c2c0fef""},""location"":""https://labjs.felixhenninger.com/api/labjs_preview/index.html"",""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""en-US"",""locale"":""en-US"",""timeZone"":""America/Chicago"",""timezoneOffset"":300,""screen_width"":2560,""screen_height"":1440,""scroll_width"":1265,""scroll_height"":1278,""window_innerWidth"":1265,""window_innerHeight"":1326,""devicePixelRatio"":1}",,,,,,,,,,32931.2,response,,,,,,,,,,,,,,,,,consent,click button,,,33265.89999997616,33256.5,308.6,321.5,325.3,33285.9,,,,{}
Demography form,html.Form,1,2024-03-19T18:52:18.206Z,,,19,,,,,,,,8673.599999999999,form submission,,,,,,,,,female,,,,,,,,,,,,41959.60000002384,41959.5,33269.598,33266.200000047684,33285.9,41976.7,,,,
Welcome,html.Screen,2,2024-03-19T18:54:19.776Z,,,,,,,"[""asym"",""col""]",,,,121551.19999997616,response,,,,,,,,,,,,,,,,,continue,click button,,,163528.70000004768,163527.89999997616,41960.032,41960,41976.7,163543.4,,,,
demo_instructions,html.Screen,3,2024-03-19T18:55:29.232Z,,,,,,,,,,,69440.39999995232,response,,,,,,,,,,,,,,,,,continue,click button,,,232984.60000002384,232983.79999995232,163526.8,163528.70000004768,163543.4,233000.696,,,,
trial,html.Screen,4_0_0,2024-03-19T18:55:50.230Z,,,,0,-1.1671212908494544,-1.1286681796701683,,,true,hh,20981.10399995232,response,1.073296525451802,1.2,-1.2,1.3454282740421717,1.2,-1.2,high,high,,ISIC_0065022.JPG,,ISIC_5787312.JPG,,25,true,0.15000000000000002,hh,keypress(i),100,false,253982.89999997616,253981.79999995232,233000.696,232984.79999995232,233000.696,254001.4,1,16,1,
sequence,flow.Sequence,4_0,2024-03-19T18:55:50.231Z,,,,,,,,,,,20981.10399995232,completion,,,,,,,high,high,,,,,,,true,,,,,false,253984,253981.79999995232,233000.696,232984.70000004768,233000.696,254001.4,1,16,,
trial,html.Screen,4_1_0,2024-03-19T18:56:03.008Z,,,,0,-1.250220052739973,-1.2967258992731714,,,true,hh,12758.30000004769,response,1.3471772753257971,1.2,-1.2,1.055978100098093,1.2,-1.2,high,high,,ISIC_0031368.JPG,,ISIC_2077116.JPG,,25,true,0.15000000000000002,hh,keypress(i),100,false,266760.2000000477,266759.7000000477,253984.766,253984.20000004768,254001.4,266778.6,1,16,2,
sequence,flow.Sequence,4_1,2024-03-19T18:56:03.008Z,,,,,,,,,,,12758.30000004769,completion,,,,,,,high,high,,,,,,,true,,,,,false,266761,266759.7000000477,253984.766,253984.20000004768,254001.4,266778.6,1,16,,
trial,html.Screen,4_2_0,2024-03-19T18:56:08.777Z,,,,0,-1.2059606637811695,-1.214966446488752,,,true,hh,5750.600000047707,response,1.0885984639975343,1.2,-1.2,1.2042618719491294,1.2,-1.2,high,high,,ISIC_0013334.JPG,,ISIC_0012740.JPG,,25,true,0.15000000000000002,hh,keypress(i),100,false,272529.7000000477,272529.2000000477,266761.966,266761.39999997616,266778.6,272550,1,16,3,
sequence,flow.Sequence,4_2,2024-03-19T18:56:08.778Z,,,,,,,,,,,5750.600000047707,completion,,,,,,,high,high,,,,,,,true,,,,,false,272530.2999999523,272529.2000000477,266761.966,266761.2000000477,266778.6,272550,1,16,,
trial,html.Screen,4_3_0,2024-03-19T18:56:11.314Z,,,,0,-1.089914260719518,-1.1695563571046357,,,true,hh,2516,response,1.0885984639975343,1.2,-1.2,1.2042618719491294,1.2,-1.2,high,high,,ISIC_0030695.JPG,,ISIC_0012740.JPG,,25,true,0.15000000000000002,hh,keypress(i),100,false,275066.60000002384,275066,272533.332,272530.60000002384,272550,275085.5,1,16,4,
sequence,flow.Sequence,4_3,2024-03-19T18:56:11.315Z,,,,,,,,,,,2516,completion,,,,,,,high,high,,,,,,,true,,,,,false,275067.39999997616,275066,272533.332,272530.60000002384,272550,275085.5,1,16,,
trial,html.Screen,4_4_0,2024-03-19T18:56:17.771Z,,,,0,1.3045229691102764,1.1781544075681951,,,true,ll,6437.600000023842,response,-1.2232482867978696,1.2,-1.2,-1.2451219760556858,1.2,-1.2,low,low,,ISIC_6148533.JPG,,ISIC_0030889.JPG,,27,true,0.12,ll,keypress(f),100,false,281523.2999999523,281523.10000002384,275068.766,275067.60000002384,275085.5,281540.8,1,16,5,
sequence,flow.Sequence,4_4,2024-03-19T18:56:17.771Z,,,,,,,,,,,6437.600000023842,completion,,,,,,,low,low,,,,,,,true,,,,,false,281523.5,281523.10000002384,275068.766,275067.5,275085.5,281540.8,1,16,,
trial,html.Screen,4_5_0,2024-03-19T18:56:20.978Z,,,,0,1.073296525451802,1.3454282740421717,,,true,ll,3189.09999997617,response,-1.1711612520017805,1.2,-1.2,-1.191169949562454,1.2,-1.2,low,low,,ISIC_5787312.JPG,,ISIC_0061936.JPG,,41,true,0.15000000000000002,ll,keypress(f),100,false,284730.39999997616,284729.89999997616,281524.164,281523.60000002384,281540.8,284759.9,1,16,6,
sequence,flow.Sequence,4_5,2024-03-19T18:56:20.979Z,,,,,,,,,,,3189.09999997617,completion,,,,,,,low,low,,,,,,,true,,,,,false,284731.39999997616,284729.89999997616,281524.164,281523.60000002384,281540.8,284759.9,1,16,,
trial,html.Screen,4_6_0,2024-03-19T18:56:26.156Z,,,,0,1.0878102877901663,1.3154097543539391,,,true,ll,5148.599999999977,response,-1.2893246069103816,1.2,-1.2,-1.0655029133871594,1.2,-1.2,low,low,,ISIC_1413242.JPG,,ISIC_0070747.JPG,,41,true,0.15000000000000002,ll,keypress(f),100,false,289908.7999999523,289908.5,284743.5,284731.7000000477,284759.9,289930.7,1,16,7,
sequence,flow.Sequence,4_6,2024-03-19T18:56:26.156Z,,,,,,,,,,,5148.599999999977,completion,,,,,,,low,low,,,,,,,true,,,,,false,289909.2000000477,289908.5,284743.5,284731.7000000477,284759.9,289930.7,1,16,,
trial,html.Screen,4_7_0,2024-03-19T18:56:29.539Z,,,,0,1.0878102877901663,1.3154097543539391,,,true,ll,3361.0999999523046,response,-1.1894733304494307,1.2,-1.2,-1.1169761866204877,1.2,-1.2,low,low,,ISIC_1413242.JPG,,ISIC_0033813.JPG,,41,true,0.15000000000000002,ll,keypress(f),100,false,293292.2000000477,293291.7999999523,289914.154,289909.2999999523,289930.7,293317.2,1,16,8,
sequence,flow.Sequence,4_7,2024-03-19T18:56:29.540Z,,,,,,,,,,,3361.0999999523046,completion,,,,,,,low,low,,,,,,,true,,,,,false,293292.7000000477,293291.7999999523,289914.154,289909.2999999523,289930.7,293317.2,1,16,,
trial,html.Screen,4_8_0,2024-03-19T18:56:35.481Z,,,,0,1.1235224875125256,-0.8641223012137988,,,true,lh,5916.000000047672,response,-1.0748728054622358,1.2,-1.2,1.2840853987892311,1.2,-1.2,low,high,,ISIC_0033901.JPG,,ISIC_0059219.JPG,,26,true,0.3300000000000002,lh,keypress(e),100,false,299233.7000000477,299233.2000000477,293300.498,293293,293317.2,299255.2,1,16,9,
sequence,flow.Sequence,4_8,2024-03-19T18:56:35.482Z,,,,,,,,,,,5916.000000047672,completion,,,,,,,low,high,,,,,,,true,,,,,false,299234.39999997616,299233.2000000477,293300.498,293292.7999999523,293317.2,299255.2,1,16,,
trial,html.Screen,4_9_0,2024-03-19T18:56:42.824Z,,,,0,0.8534691366511764,-1.276663727068437,,,true,lh,7320.500000047672,response,-1.0822170028935367,1.2,-1.2,1.1654796154432183,1.2,-1.2,low,high,,ISIC_0056788.JPG,,ISIC_7288818.JPG,,33,true,0.3600000000000002,lh,keypress(e),100,false,306576.39999997616,306575.7000000477,299238.766,299234.7000000477,299255.2,306594.5,1,16,10,
sequence,flow.Sequence,4_9,2024-03-19T18:56:42.825Z,,,,,,,,,,,7320.500000047672,completion,,,,,,,low,high,,,,,,,true,,,,,false,306577.10000002384,306575.7000000477,299238.766,299234.7000000477,299255.2,306594.5,1,16,,
trial,html.Screen,4_10_0,2024-03-19T18:57:02.873Z,,,,0,1.064425982109969,-0.958564243697126,,,false,lh,20030.100000023842,response,-0.9225524349657857,1.2,-1.2,0.929746784178986,1.2,-1.2,low,high,,ISIC_3203344.JPG,,ISIC_0011077.JPG,,33,true,0.3600000000000002,hh,keypress(i),100,false,326625,326624.60000002384,306577.992,306577.5,306594.5,326644.3,1,16,11,
sequence,flow.Sequence,4_10,2024-03-19T18:57:02.873Z,,,,,,,,,,,20030.100000023842,completion,,,,,,,low,high,,,,,,,true,,,,,false,326625.60000002384,326624.60000002384,306577.992,306577.39999997616,306594.5,326644.3,1,16,,
trial,html.Screen,4_11_0,2024-03-19T18:57:10.508Z,,,,0,1.4727776799485246,-0.8779113138076752,,,false,lh,7615.8000000238535,response,-0.8787496315223856,1.2,-1.2,1.3680901203013998,1.2,-1.2,low,high,,ISIC_0033074.JPG,,ISIC_0023811.JPG,,33,true,0.3600000000000002,hh,keypress(i),100,false,334260.5,334260.10000002384,326627.998,326625.89999997616,326644.3,334284.1,1,16,12,
sequence,flow.Sequence,4_11,2024-03-19T18:57:10.509Z,,,,,,,,,,,7615.8000000238535,completion,,,,,,,low,high,,,,,,,true,,,,,false,334261.10000002384,334260.10000002384,326627.998,326625.7999999523,326644.3,334284.1,1,16,,
trial,html.Screen,4_12_0,2024-03-19T18:57:33.887Z,,,,0,-1.2609895831255231,1.0687377724194886,,,true,hl,23355.100000047707,response,1.0143509683988825,1.2,-1.2,-1.0281980567462463,1.2,-1.2,high,low,,ISIC_1367610.JPG,,ISIC_0062031.JPG,,29,true,0.3600000000000002,hl,keypress(j),100,false,357639.60000002384,357639.2000000477,334267.598,334261.39999997616,334284.1,357670.2,1,16,13,
sequence,flow.Sequence,4_12,2024-03-19T18:57:33.888Z,,,,,,,,,,,23355.100000047707,completion,,,,,,,high,low,,,,,,,true,,,,,false,357640.39999997616,357639.2000000477,334267.598,334261.2999999523,334284.1,357670.2,1,16,,
trial,html.Screen,4_13_0,2024-03-19T18:57:37.819Z,,,,0,-1.0700930503975157,0.923753102263735,,,true,hl,3900.500000047672,response,1.1235224875125256,1.2,-1.2,-0.8641223012137988,1.2,-1.2,high,low,,ISIC_0000022.JPG,,ISIC_0033901.JPG,,29,true,0.3600000000000002,hl,keypress(j),100,false,361571.2999999523,361570.7000000477,357653.498,357640.7000000477,357670.2,361589.8,1,16,14,
sequence,flow.Sequence,4_13,2024-03-19T18:57:37.820Z,,,,,,,,,,,3900.500000047672,completion,,,,,,,high,low,,,,,,,true,,,,,false,361572,361570.7000000477,357653.498,357640.7000000477,357670.2,361589.8,1,16,,
trial,html.Screen,4_14_0,2024-03-19T18:57:43.423Z,,,,0,-1.1592423187534993,1.067128884093211,,,true,hl,5584.700000000012,response,1.2838089642212804,1.2,-1.2,-0.8550527900640753,1.2,-1.2,high,low,,ISIC_6854940.JPG,,ISIC_0034187.JPG,,29,true,0.3600000000000002,hl,keypress(j),100,false,367174.7999999523,367174.5,361573.466,361572.2000000477,361589.8,367194.4,1,16,15,
sequence,flow.Sequence,4_14,2024-03-19T18:57:43.423Z,,,,,,,,,,,5584.700000000012,completion,,,,,,,high,low,,,,,,,true,,,,,false,367175.5,367174.5,361573.466,361572.10000002384,361589.8,367194.4,1,16,,
trial,html.Screen,4_15_0,2024-03-19T18:57:54.915Z,,,,0,-0.9566823908868002,0.9602125665128364,,,true,hl,11472.099999999977,response,0.8591294258188253,1.2,-1.2,-0.870797302150167,1.2,-1.2,high,low,,ISIC_0056784.JPG,,ISIC_0055841.JPG,,29,true,0.3600000000000002,hl,keypress(j),100,false,378667,378666.5,367178.064,367175.7999999523,367194.4,378687.6,1,16,16,
sequence,flow.Sequence,4_15,2024-03-19T18:57:54.915Z,,,,,,,,,,,11472.099999999977,completion,,,,,,,high,low,,,,,,,true,,,,,false,378667.5,378666.5,367178.064,367175.7000000477,367194.4,378687.6,1,16,,
demonstration_loop,flow.Loop,4,2024-03-19T18:57:54.916Z,,,,,,,,,,,145665.804,completion,,,,,,,,,,,,,,,true,,,,,false,378667.89999997616,378666.5,233000.696,232984.70000004768,233000.696,378687.6,1,16,,
practice_instructions,html.Screen,5,2024-03-19T18:58:24.665Z,,,,,,,,,,,29720.100000047707,response,,,,,,,,,,,,,,,,,continue,click button,,,408417.5,408407.7000000477,378670.866,378668.2000000477,378687.6,408429.094,,,,
trial,html.Screen,6_0_0,2024-03-19T18:58:33.208Z,,,,1,-1.1592423187534993,1.067128884093211,,,true,hl,8524.805999976175,response,1.064425982109969,1.2,-1.2,-0.958564243697126,1.2,-1.2,high,low,,ISIC_6854940.JPG,,ISIC_3203344.JPG,,29,true,0.3600000000000002,hl,keypress(j),0,false,416960.5,416953.89999997616,408429.094,408417.7000000477,408429.094,416985.8,1,40,1,
sequence,flow.Sequence,6_0,2024-03-19T18:58:33.208Z,,,,,,,,,,,8524.805999976175,completion,,,,,,,high,low,,,,,,,true,,,,,false,416960.60000002384,416953.89999997616,408429.094,408417.7000000477,408429.094,416985.8,1,40,,
trial,html.Screen,6_1_0,2024-03-19T18:58:39.690Z,,,,1,-1.0822170028935367,1.1654796154432183,,,true,hl,6456.3000000238535,response,1.1890109863264902,1.2,-1.2,-0.8867825318561365,1.2,-1.2,high,low,,ISIC_7288818.JPG,,ISIC_0072576.JPG,,29,true,0.3600000000000002,hl,keypress(j),0,false,423442.5,423442.10000002384,416968.8,416960.60000002384,416985.8,423457.7,1,40,2,
sequence,flow.Sequence,6_1,2024-03-19T18:58:39.691Z,,,,,,,,,,,6456.3000000238535,completion,,,,,,,high,low,,,,,,,true,,,,,false,423443.10000002384,423442.10000002384,416968.8,416960.60000002384,416985.8,423457.7,1,40,,
